year,nerc,month,final co2 (kg),generation (mwh),index,datetime
2004,MRO,9,11764702545.309675,13814737.410990005,851.6052238496064,2004-09-01
2004,MRO,10,11727855849.464525,13587666.973970002,863.1250583291207,2004-10-01
2004,MRO,11,11741925510.35405,13564138.297989998,865.6595245784266,2004-11-01
2004,MRO,12,12491138698.300404,14986687.835010001,833.4822767923536,2004-12-01
2004,NPCC,1,9871433999.930397,23681996.512199994,416.8328457799172,2004-01-01
2004,NPCC,2,8044861066.331673,20623339.2259,390.0852804781712,2004-02-01
2004,NPCC,3,8103822729.362043,21128955.501190003,383.54109501085503,2004-03-01
2004,NPCC,4,7165551521.033727,18740301.07031,382.36053381159445,2004-04-01
2004,NPCC,5,6791879552.773647,20174332.0598,336.65945086268096,2004-05-01
2004,NPCC,6,7807536684.182131,21370448.895280007,365.34266184303436,2004-06-01
2004,NPCC,7,8850396208.731825,22812861.934010003,387.9564183719284,2004-07-01
2004,NPCC,8,8580019081.154668,22933397.558170006,374.12769125863963,2004-08-01
2004,NPCC,9,7333686980.631644,20828383.381359998,352.1006333691169,2004-09-01
2004,NPCC,10,6238425039.205427,18432591.360220004,338.44536111557176,2004-10-01
2004,NPCC,11,6723506769.9012,19518397.84441,344.4702184829576,2004-11-01
2004,NPCC,12,7782047373.993894,21913941.567010004,355.1185600361942,2004-12-01
2004,RFC,1,55584098347.326164,80706363.71849996,688.7201428279053,2004-01-01
2004,RFC,2,47800744671.65349,71619351.36822,667.4277797615512,2004-02-01
2004,RFC,3,46707724619.109695,70719867.22947001,660.4611469016714,2004-03-01
2004,RFC,4,43080815058.712776,65180140.101999976,660.9500223733163,2004-04-01
2004,RFC,5,45809946229.087746,71074299.80457997,644.5360187162306,2004-05-01
2004,RFC,6,49310167899.61602,74881654.64214997,658.5079901781435,2004-06-01
2004,RFC,7,53397218264.22356,80572977.35041998,662.7186932908496,2004-07-01
2004,RFC,8,51782017649.0419,78733399.70164001,657.6880694250433,2004-08-01
2004,RFC,9,47522608008.57216,72052047.93819,659.5594347205721,2004-09-01
2004,RFC,10,44314484882.056755,67001822.380459994,661.3922324444172,2004-10-01
2004,RFC,11,45355299722.129845,67668728.31185997,670.2549442499371,2004-11-01
2004,RFC,12,52256479760.111824,77639753.85103998,673.0634393866236,2004-12-01
2004,SERC,1,60556256254.20712,95743410.75152001,632.4848444282704,2004-01-01
2004,SERC,2,54718229151.07203,86724069.6366,630.946280315925,2004-02-01
2004,SERC,3,50851924823.180244,80790780.63369003,629.427323567348,2004-03-01
2004,SERC,4,47871843634.37142,77301592.14747,619.2866447439429,2004-04-01
2004,SERC,5,57819345871.59073,89261760.29885003,647.7504552678604,2004-05-01
2004,SERC,6,59522936774.25579,93693800.54967001,635.29215833977,2004-06-01
2004,SERC,7,65288511043.33329,102857727.92143998,634.7458024077582,2004-07-01
2004,SERC,8,62779835234.57168,99117017.95085,633.3910818998091,2004-08-01
2004,SERC,9,54864583081.3892,88675169.18760002,618.7141629842105,2004-09-01
2004,SERC,10,51560900897.48815,83215019.01179004,619.6105163442061,2004-10-01
2004,SERC,11,49573079999.70165,79858532.50394,620.7612191878915,2004-11-01
2004,SERC,12,56972077165.00036,93165007.36639999,611.5179805754769,2004-12-01
2004,SPP,1,9699135800.207949,11382023.443999998,852.1451258581637,2004-01-01
2004,SPP,2,8823516267.668722,10515638.62699,839.0851550396392,2004-02-01
2004,SPP,3,7752555410.467286,9727806.787999999,796.9479225297383,2004-03-01
2004,SPP,4,7445738803.747518,9505887.64799,783.2765418095283,2004-04-01
2004,SPP,5,9772397242.816319,12085452.35399,808.6083132494392,2004-05-01
2004,SPP,6,9814895366.707756,11848958.394009998,828.3340223111492,2004-06-01
2004,SPP,7,10773039652.904821,13370374.159989998,805.7395794608698,2004-07-01
2004,SPP,8,10353375238.78398,12897704.797,802.7300517214636,2004-08-01
2004,SPP,9,9869835912.048233,12208689.420999998,808.4271432993671,2004-09-01
2004,SPP,10,8875634722.288223,10682084.361019999,830.8897797770918,2004-10-01
2004,SPP,11,8878923781.142845,10461892.013999999,848.6919736182671,2004-11-01
2004,SPP,12,10013587218.88712,11880159.223989997,842.8832501391356,2004-12-01
2004,TRE,1,15108042800.932093,25454989.075799998,593.5199090419283,2004-01-01
2004,TRE,2,14151897259.253757,24407869.28357,579.8087942391603,2004-02-01
2004,TRE,3,13056736846.259274,23977950.679879997,544.5309743344847,2004-03-01
2004,TRE,4,13990828025.018074,23668396.29436,591.1185469018018,2004-04-01
2004,TRE,5,15989946518.20382,28450631.36756,562.024311925671,2004-05-01
2004,TRE,6,16918139259.076752,30234663.745789997,559.5610191442101,2004-06-01
2004,TRE,7,18761576026.194386,33344134.427930005,562.6649588624244,2004-07-01
2004,TRE,8,18778121835.70746,33163826.644979995,566.2230127038099,2004-08-01
2004,TRE,9,17008311974.118336,30135126.35772,564.4015482868933,2004-09-01
2004,TRE,10,15786191441.276413,28121510.434729997,561.3564562229383,2004-10-01
2004,TRE,11,12959101910.52326,23526633.605880007,550.8268682895795,2004-11-01
2004,TRE,12,15523716224.69678,26910793.203840002,576.858367091225,2004-12-01
2004,WECC,1,27014831037.418118,56631376.71931999,477.0293890489495,2004-01-01
2004,WECC,2,24829196908.62822,51928109.32526002,478.14559842929333,2004-02-01
2004,WECC,3,25260840756.578175,53345816.456899986,473.5299304489476,2004-03-01
2004,WECC,4,23241556469.455673,49995432.68521998,464.87359386983593,2004-04-01
2004,WECC,5,24119674206.15569,54741423.05840999,440.6110191987447,2004-05-01
2004,WECC,6,25893740350.80638,58155506.02813998,445.25002221246353,2004-06-01
2004,WECC,7,29658601751.340107,64230643.514359996,461.75158971759885,2004-07-01
2004,WECC,8,30534542597.618904,63270152.50287002,482.60580051919135,2004-08-01
2004,WECC,9,28675573713.03562,58152684.67955998,493.10833835182785,2004-09-01
2004,WECC,10,27517469348.71999,53770115.16842999,511.7613987346693,2004-10-01
2004,WECC,11,27085373014.98986,52476679.59110999,516.1411359490504,2004-11-01
2004,WECC,12,28232996191.625675,57611238.46599,490.0605670591969,2004-12-01
2005,-,1,5775024648.179842,8466958.92299,682.0659815059626,2005-01-01
2005,-,2,4640376617.230269,6937981.729,668.8366730390779,2005-02-01
2005,-,3,4591237427.163509,7273263.833000001,631.2485745852235,2005-03-01
2005,-,4,4354471987.47332,6953335.993999999,626.242136325754,2005-04-01
2005,-,5,5333582138.415719,8456424.795,630.7136015174269,2005-05-01
2005,-,6,6081681602.865071,9547736.31101,636.9762847191289,2005-06-01
2005,-,7,6670555546.954551,10363753.122,643.642845254043,2005-07-01
2005,-,8,6476522626.386215,10077124.107,642.6955307504197,2005-08-01
2005,-,9,5627056042.608898,8619970.389,652.7929666428577,2005-09-01
2005,-,10,5087437054.039708,7320680.023,694.9405025292837,2005-10-01
2005,-,11,4802906024.176449,6608584.42499,726.7677486292712,2005-11-01
2005,-,12,5540412242.410128,7825360.98401,708.0072412929146,2005-12-01
2005,FRCC,1,8978145715.35701,15627460.11401,574.5108705993824,2005-01-01
2005,FRCC,2,7385253537.614035,13454049.104999999,548.924229425431,2005-02-01
2005,FRCC,3,7906422631.03307,15228960.062000005,519.170225599418,2005-03-01
2005,FRCC,4,7757026602.986167,14292981.376019998,542.7157846857964,2005-04-01
2005,FRCC,5,9978033187.09003,17114137.524,583.0286903501471,2005-05-01
2005,FRCC,6,10868264695.852352,18980415.611009996,572.6041472742031,2005-06-01
2005,FRCC,7,12663108288.285326,21904628.49,578.1019428869266,2005-07-01
2005,FRCC,8,12863704213.827272,22509952.99097,571.4673957332395,2005-08-01
2005,FRCC,9,11479325449.93009,20295651.218999997,565.6051794575378,2005-09-01
2005,FRCC,10,10345897415.47335,17212537.24201,601.0675398989117,2005-10-01
2005,FRCC,11,9200289193.02577,15055114.13101,611.1072365818427,2005-11-01
2005,FRCC,12,9577479353.391523,15664764.77501,611.402692025767,2005-12-01
2005,MRO,1,13112600069.97487,15520178.453949992,844.8743104907808,2005-01-01
2005,MRO,2,11472270261.71326,13380759.614010002,857.3706271280366,2005-02-01
2005,MRO,3,12551978897.544167,14438244.922990002,869.3562801083714,2005-03-01
2005,MRO,4,10834303229.14828,12439282.603009997,870.9749247538316,2005-04-01
2005,MRO,5,11029053561.824194,13004133.061969995,848.119094849788,2005-05-01
2005,MRO,6,12393941673.583654,14865925.500000002,833.7147709763279,2005-06-01
2005,MRO,7,13907352292.11265,16430196.481000002,846.4507596239164,2005-07-01
2005,MRO,8,13603320697.249414,16138081.839989996,842.9329354087504,2005-08-01
2005,MRO,9,11953482117.314072,14349604.85999,833.0182073962977,2005-09-01
2005,MRO,10,11402447599.650059,13915573.385030001,819.4019235970904,2005-10-01
2005,MRO,11,11264962474.308952,13925303.386020003,808.9563409884598,2005-11-01
2005,MRO,12,12945949988.215723,15362424.950979996,842.7022445691348,2005-12-01
2005,NPCC,1,8671576315.003521,23130054.232989997,374.9051440889145,2005-01-01
2005,NPCC,2,7066411831.852436,20265199.45401,348.6968804767506,2005-02-01
2005,NPCC,3,7844320503.079011,21762376.551990002,360.4533027143907,2005-03-01
2005,NPCC,4,6830920082.941514,19005530.464000005,359.41749144442673,2005-04-01
2005,NPCC,5,5854572772.232186,19336638.50998,302.77096865675657,2005-05-01
2005,NPCC,6,8590214298.282417,23552859.111999996,364.7206590687655,2005-06-01
2005,NPCC,7,10196993094.344982,25811676.88997,395.05349217769606,2005-07-01
2005,NPCC,8,10483948064.916304,26404590.908000004,397.0501986357191,2005-08-01
2005,NPCC,9,8768334897.401731,22845188.222980004,383.81539306301937,2005-09-01
2005,NPCC,10,7769434291.554584,20757541.333969995,374.2945354920142,2005-10-01
2005,NPCC,11,6491528016.742856,20043547.76404,323.87120749098443,2005-11-01
2005,NPCC,12,8084019109.355907,22225863.725979995,363.7212577663036,2005-12-01
2005,RFC,1,52633749316.408905,78106973.68696001,673.8674772800233,2005-01-01
2005,RFC,2,45724496276.91968,68580021.76999001,666.7320175294592,2005-02-01
2005,RFC,3,49839990746.764946,73303258.90997998,679.9150745531098,2005-03-01
2005,RFC,4,41548805131.08872,63573114.79200001,653.5593743837952,2005-04-01
2005,RFC,5,41737538049.103874,67051296.97796998,622.47174820223,2005-05-01
2005,RFC,6,53385744455.23043,80883094.41897002,660.035880658759,2005-06-01
2005,RFC,7,58534627037.03166,88114924.09501,664.2986717427873,2005-07-01
2005,RFC,8,59833987157.376175,89466370.64597997,668.7874642209455,2005-08-01
2005,RFC,9,51625236709.09839,76586906.19098002,674.0739282556177,2005-09-01
2005,RFC,10,47118931572.25649,71810857.91003999,656.1533024892148,2005-10-01
2005,RFC,11,45920848685.67285,70111336.66500002,654.9703781157092,2005-11-01
2005,RFC,12,52513711296.20361,80287072.60898,654.0743059839751,2005-12-01
2005,SERC,1,57696555439.324745,93398144.50599995,617.7484118607762,2005-01-01
2005,SERC,2,50709112467.28067,81319737.10708003,623.5769355784812,2005-02-01
2005,SERC,3,53629686528.63283,85768489.11102,625.2842633057669,2005-03-01
2005,SERC,4,47724235578.81909,78346684.14497998,609.1417409638643,2005-04-01
2005,SERC,5,53253563204.99836,84253339.84592001,632.0647146141255,2005-05-01
2005,SERC,6,61701442531.0656,97307222.40796004,634.0890326966955,2005-06-01
2005,SERC,7,67085375075.51838,106922768.76096003,627.4189852443552,2005-07-01
2005,SERC,8,68620381914.03245,108355570.72003001,633.2889159094029,2005-08-01
2005,SERC,9,60218459102.43722,93406019.00295997,644.6957031808511,2005-09-01
2005,SERC,10,53707400984.33207,82795618.53593,648.6744339137366,2005-10-01
2005,SERC,11,49953649057.80664,80169934.28193,623.0970438635622,2005-11-01
2005,SERC,12,58976925805.7068,94736308.45897001,622.5377235513618,2005-12-01
2005,SPP,1,10255220414.104803,11780182.65499,870.5485062882931,2005-01-01
2005,SPP,2,8252123913.284904,9731043.97701,848.0204110454019,2005-02-01
2005,SPP,3,8459113885.506065,10455188.821999999,809.0828419766311,2005-03-01
2005,SPP,4,7692148761.055129,9397651.692019999,818.518180194623,2005-04-01
2005,SPP,5,8915738259.121742,10602423.97801,840.915084853564,2005-05-01
2005,SPP,6,10213743421.811008,12812756.878010001,797.1542361301204,2005-06-01
2005,SPP,7,11307140216.855341,14144539.94498,799.3996454347974,2005-07-01
2005,SPP,8,11428983177.625399,14135030.262999998,808.5573900426675,2005-08-01
2005,SPP,9,9953031174.895622,12475440.53997,797.8099966095111,2005-09-01
2005,SPP,10,8778999853.196856,10831639.962,810.4959068059593,2005-10-01
2005,SPP,11,8921883062.944872,10929736.131,816.2944609101536,2005-11-01
2005,SPP,12,9752339732.532297,12081419.374000002,807.2180453829759,2005-12-01
2005,TRE,1,15389718876.415627,26722080.382010005,575.9176926500222,2005-01-01
2005,TRE,2,13340624531.290005,23217649.26602,574.58980357734,2005-02-01
2005,TRE,3,13795849055.168512,24487879.215990003,563.3745957943206,2005-03-01
2005,TRE,4,13167886032.870821,23740934.489010002,554.6490193537417,2005-04-01
2005,TRE,5,16037259070.6468,28329341.494009998,566.1006654191995,2005-05-01
2005,TRE,6,18580040014.22704,33431791.621,555.7596261923362,2005-06-01
2005,TRE,7,19677012415.45184,35096265.52601001,560.6582957058241,2005-07-01
2005,TRE,8,20076906413.761024,36229427.72399001,554.1601862087023,2005-08-01
2005,TRE,9,18210372522.749557,32164207.665999997,566.1688517823898,2005-09-01
2005,TRE,10,15310821889.303822,25916151.734999996,590.783000727165,2005-10-01
2005,TRE,11,14297836332.25744,24546930.969000004,582.4694072881856,2005-11-01
2005,TRE,12,15313802440.704609,26753670.189009998,572.4000607212123,2005-12-01
2005,WECC,1,27775569848.868626,57487940.99901999,483.15471673167286,2005-01-01
2005,WECC,2,24083911164.913208,50615567.23102001,475.82023639069797,2005-02-01
2005,WECC,3,25464756599.13831,53867189.86701002,472.73222646302804,2005-03-01
2005,WECC,4,23811726615.079323,52050210.25201,457.4760889493198,2005-04-01
2005,WECC,5,23779006021.31603,56902162.59499999,417.8928345933463,2005-05-01
2005,WECC,6,26366127482.825798,60042576.98598001,439.12384854804463,2005-06-01
2005,WECC,7,31606925408.88061,69649164.76502,453.8019302243608,2005-07-01
2005,WECC,8,31814176171.208538,67061540.42005,474.40270491753813,2005-08-01
2005,WECC,9,28073544353.963337,57252928.894020006,490.34250118329896,2005-09-01
2005,WECC,10,27776815452.224586,54765472.26300002,507.19576230132907,2005-10-01
2005,WECC,11,26740967563.388577,54215855.00700999,493.23150137410965,2005-11-01
2005,WECC,12,28849526992.98014,59774425.12598,482.63997407214134,2005-12-01
2006,-,1,4663378648.131558,6925103.714,673.4019937786536,2006-01-01
2006,-,2,4932697227.00859,7515613.548,656.3266186459578,2006-02-01
2006,-,3,5606377282.637845,8323509.183999999,673.559331611575,2006-03-01
2006,-,4,4737876647.85643,7511475.377,630.7518044143127,2006-04-01
2006,-,5,5164993294.258099,8379403.0739899995,616.3915554188393,2006-05-01
2006,-,6,5936464405.860078,9195864.895,645.5580278357361,2006-06-01
2006,-,7,6464609096.486457,9882461.905000001,654.1496601384022,2006-07-01
2006,-,8,6403459932.995622,9904349.267989999,646.5301010426855,2006-08-01
2006,-,9,5187355779.067192,7665557.5139999995,676.7095243357393,2006-09-01
2006,-,10,5009542480.85843,7078241.743990001,707.7382578960285,2006-10-01
2006,-,11,4604941340.139848,6712853.988,685.9886046041984,2006-11-01
2006,-,12,5560552220.096178,8412805.596989999,660.9628804552048,2006-12-01
2006,FRCC,1,8558190577.70729,15345048.09301,557.7167647721958,2006-01-01
2006,FRCC,2,7946102845.647681,14612002.31602,543.8065689967691,2006-02-01
2006,FRCC,3,7882045796.473567,15080703.685,522.6576929771144,2006-03-01
2006,FRCC,4,8982519616.637682,16883342.07699,532.0344500322477,2006-04-01
2006,FRCC,5,10137551369.482782,18096260.767020002,560.2014416126356,2006-05-01
2006,FRCC,6,11096277423.790726,20111805.48901,551.7295515737876,2006-06-01
2006,FRCC,7,11802657069.725842,20900864.780010004,564.6970684683886,2006-07-01
2006,FRCC,8,12536332219.904593,22064354.02998,568.1712776576562,2006-08-01
2006,FRCC,9,10636035046.299522,19583379.984979995,543.1153893994356,2006-09-01
2006,FRCC,10,9369603915.140661,17708033.244960003,529.1160111079757,2006-10-01
2006,FRCC,11,7988939227.405171,14861868.41998,537.5460878569615,2006-11-01
2006,FRCC,12,8428757231.58963,15356452.759999998,548.8739726106924,2006-12-01
2006,MRO,1,12331225241.509867,14993569.508029997,822.4342598942648,2006-01-01
2006,MRO,2,11524928242.79577,13774415.662949994,836.690900347604,2006-02-01
2006,MRO,3,11514116111.422771,14319849.05895,804.0668629971608,2006-03-01
2006,MRO,4,10132829528.63166,12686421.263019996,798.7145719469469,2006-04-01
2006,MRO,5,11172095256.078371,13718543.411020003,814.3791160148905,2006-05-01
2006,MRO,6,11919496567.255762,14642761.454930004,814.0197191590963,2006-06-01
2006,MRO,7,13947603743.854233,17196599.11505,811.0675634490814,2006-07-01
2006,MRO,8,13051518648.409523,16213734.09803,804.9668613965556,2006-08-01
2006,MRO,9,10794968524.79391,13353877.875009999,808.377059145887,2006-09-01
2006,MRO,10,11463909775.29678,14220237.26399,806.1686709213294,2006-10-01
2006,MRO,11,12212114620.56731,13724010.724019991,889.8356949833524,2006-11-01
2006,MRO,12,12583237851.975033,15283087.20802,823.3439802248733,2006-12-01
2006,NPCC,1,7078782073.179249,21749313.58497,325.4715164009169,2006-01-01
2006,NPCC,2,6568674091.080352,20214354.17999,324.950974569478,2006-02-01
2006,NPCC,3,7090514317.514997,21645623.827020004,327.5726481333369,2006-03-01
2006,NPCC,4,5686886097.956517,18607844.184010003,305.6176761649446,2006-04-01
2006,NPCC,5,6132519442.098021,20615202.132999998,297.47559119400177,2006-05-01
2006,NPCC,6,7586510045.905891,22782456.088010006,332.9979005160262,2006-06-01
2006,NPCC,7,9792047643.738945,26894099.796030004,364.0965013889183,2006-07-01
2006,NPCC,8,9060377895.629866,25566524.900959995,354.38441206726765,2006-08-01
2006,NPCC,9,6773491054.8646,21308591.552990004,317.876056614082,2006-09-01
2006,NPCC,10,6999160590.589294,20469378.886990007,341.9332178680733,2006-10-01
2006,NPCC,11,6581816190.185139,20166532.12799,326.37322809953787,2006-11-01
2006,NPCC,12,6806972639.49987,21387970.397,318.2617384048117,2006-12-01
2006,RFC,1,49566518716.585915,76578816.24996002,647.2614901070868,2006-01-01
2006,RFC,2,47293039269.723366,71470013.59695998,661.718627009398,2006-02-01
2006,RFC,3,49517072577.33037,73130862.75201003,677.1022618076439,2006-03-01
2006,RFC,4,42897532076.756256,64814671.03207003,661.8491059768047,2006-04-01
2006,RFC,5,45048419906.71992,70760210.29999,636.6349070436028,2006-05-01
2006,RFC,6,49948316099.665276,77042759.74903,648.31940421623,2006-06-01
2006,RFC,7,58352649092.82122,88803544.90404002,657.098195301509,2006-07-01
2006,RFC,8,58649343563.85477,88186846.92704996,665.0577224103585,2006-08-01
2006,RFC,9,44226212627.16168,68396835.66003999,646.6119696967254,2006-09-01
2006,RFC,10,46322541010.106415,69944709.48595998,662.2736923284348,2006-10-01
2006,RFC,11,44925875418.131836,69785359.68802002,643.7722126671823,2006-11-01
2006,RFC,12,47948092365.50707,75445951.62400998,635.5290288398726,2006-12-01
2006,SERC,1,53967716253.65996,87639108.83696,615.7948999009011,2006-01-01
2006,SERC,2,52851542534.05437,82996149.49996997,636.7951146224378,2006-02-01
2006,SERC,3,52406921154.13852,83311161.89500001,629.0504172800855,2006-03-01
2006,SERC,4,47982651938.70256,77737901.10902002,617.2362676915016,2006-04-01
2006,SERC,5,55144335894.92457,86055335.93604,640.8008904399629,2006-05-01
2006,SERC,6,61558193596.27711,96718308.37103003,636.4688819838333,2006-06-01
2006,SERC,7,69075502228.60867,108987653.85307002,633.7919919051723,2006-07-01
2006,SERC,8,71094370005.02582,111096118.12698,639.9356809548177,2006-08-01
2006,SERC,9,56331102383.23736,88973372.88205998,633.1231531247885,2006-09-01
2006,SERC,10,54397503421.44882,85791748.71499999,634.0645136184042,2006-10-01
2006,SERC,11,52544298789.30209,82849349.10306,634.2149860940958,2006-11-01
2006,SERC,12,57225145599.90952,89621537.08499,638.5200194194584,2006-12-01
2006,SPP,1,9045177506.74779,11273643.065010004,802.3295978583267,2006-01-01
2006,SPP,2,7577929440.493081,9945573.12599,761.9399449882142,2006-02-01
2006,SPP,3,6844376263.957046,9441684.533010002,724.9105008780741,2006-03-01
2006,SPP,4,7204460364.2850685,10358201.387960002,695.5319842168035,2006-04-01
2006,SPP,5,8869470387.110703,12189119.968030004,727.6546961859282,2006-05-01
2006,SPP,6,10400027157.71448,13474011.01602,771.8582941151903,2006-06-01
2006,SPP,7,11629175914.065228,15256700.430979999,762.2340077184198,2006-07-01
2006,SPP,8,11529791999.934042,15203181.33999,758.3802193825326,2006-08-01
2006,SPP,9,9062675717.443733,11583233.215990001,782.3960329947618,2006-09-01
2006,SPP,10,9263177978.107712,11338888.148009999,816.9388265580009,2006-10-01
2006,SPP,11,9331933240.044312,11404979.822989998,818.2332090788211,2006-11-01
2006,SPP,12,9404872593.692705,11835734.631989999,794.6167167581569,2006-12-01
2006,TRE,1,14298463180.530819,24303111.805000003,588.3387812744672,2006-01-01
2006,TRE,2,13240394737.472628,23347532.44001,567.1003893663272,2006-02-01
2006,TRE,3,13967852512.49397,25459541.165000003,548.6293889575668,2006-03-01
2006,TRE,4,14098749871.988274,26456215.960989997,532.9087838100901,2006-04-01
2006,TRE,5,16458231733.874601,30372255.005999997,541.8837597216045,2006-05-01
2006,TRE,6,18109065997.083427,32879696.438009996,550.7674327597733,2006-06-01
2006,TRE,7,20111305382.242496,36003043.449999996,558.6001475173205,2006-07-01
2006,TRE,8,21129579380.280495,38052866.048990004,555.2690657538873,2006-08-01
2006,TRE,9,17185364415.349342,30461326.244990002,564.1699339396239,2006-09-01
2006,TRE,10,15903622519.523636,26944483.150009993,590.2366889348826,2006-10-01
2006,TRE,11,13319816856.252317,24046180.761010002,553.9265045303955,2006-11-01
2006,TRE,12,15092445992.678658,26784631.457010005,563.4740958412068,2006-12-01
2006,WECC,1,25705411994.017067,58819125.04497996,437.02472579045866,2006-01-01
2006,WECC,2,22906977491.58782,53215790.17703001,430.4545214002169,2006-02-01
2006,WECC,3,25514428620.15664,57539235.82696998,443.42661582928827,2006-03-01
2006,WECC,4,21016753107.041584,53469375.379980005,393.0615040420067,2006-04-01
2006,WECC,5,22585120910.00978,59720289.79702999,378.18170318277635,2006-05-01
2006,WECC,6,25269065022.460083,65647692.589039996,384.91931743353916,2006-06-01
2006,WECC,7,32634909172.15105,72779536.62497,448.40776247748613,2006-07-01
2006,WECC,8,31529638260.714916,68376589.89199,461.11744254166825,2006-08-01
2006,WECC,9,28926990664.18449,59771850.03699002,483.9567563373548,2006-09-01
2006,WECC,10,28351718979.299038,57375912.570009984,494.13974801192614,2006-10-01
2006,WECC,11,27054403165.709076,55540239.936009996,487.1135450059178,2006-11-01
2006,WECC,12,28379502446.484024,60927699.474960014,465.789824514011,2006-12-01
2007,-,1,5367264118.178169,8522187.727,629.7988603529114,2007-01-01
2007,-,2,4921188672.076214,8082032.364,608.9048460133355,2007-02-01
2007,-,3,5270603777.71403,8071237.9240000015,653.0105824339257,2007-03-01
2007,-,4,4339676243.388897,7252116.579000001,598.401335129571,2007-04-01
2007,-,5,4248743462.7933936,6970646.624999999,609.5192729402481,2007-05-01
2007,-,6,5225238601.64334,8587626.830999998,608.4613018792387,2007-06-01
2007,-,7,5833607432.809565,9473414.351000002,615.7872142680824,2007-07-01
2007,-,8,6422207550.415345,10291016.624,624.0595837186693,2007-08-01
2007,-,9,5487969764.427887,8628131.611000001,636.0554071093766,2007-09-01
2007,-,10,4687888785.936989,7808302.618,600.3723235739208,2007-10-01
2007,-,11,4546149630.6749325,7157149.009,635.1900211883562,2007-11-01
2007,-,12,5485245721.020512,8576496.471,639.5671868539746,2007-12-01
2007,FRCC,1,8624553083.25984,15749400.763,547.6115068150064,2007-01-01
2007,FRCC,2,8232230669.991246,15077753.353000002,545.9852324984007,2007-02-01
2007,FRCC,3,8228251495.221124,15627319.729999999,526.5299256292317,2007-03-01
2007,FRCC,4,8247543807.218753,15689607.963999998,525.6692089530118,2007-04-01
2007,FRCC,5,9975961206.061728,17742386.553999998,562.2671547426443,2007-05-01
2007,FRCC,6,10878971315.98512,19718137.875000004,551.7240717632988,2007-06-01
2007,FRCC,7,11815598006.748793,21147808.333999995,558.7150129289041,2007-07-01
2007,FRCC,8,12892992671.395348,22710300.666,567.7156309382411,2007-08-01
2007,FRCC,9,11155337495.09735,20217770.873999998,551.7590225262214,2007-09-01
2007,FRCC,10,10608976441.309498,18892229.995,561.5523653966344,2007-10-01
2007,FRCC,11,7928032477.757628,14831672.808,534.5339383081157,2007-11-01
2007,FRCC,12,8691093019.544163,15825187.815000001,549.1936728426223,2007-12-01
2007,MRO,1,12408797333.251392,15575394.668,796.692321302493,2007-01-01
2007,MRO,2,11697064421.96811,14395988.057000002,812.5225149989236,2007-02-01
2007,MRO,3,11395623358.720497,13828727.558,824.0543687714827,2007-03-01
2007,MRO,4,10973562707.267221,13402168.369999994,818.7900945813313,2007-04-01
2007,MRO,5,11109455896.278563,13777964.672999999,806.3205386242003,2007-05-01
2007,MRO,6,12072915715.788792,15069045.861999994,801.1732014323069,2007-06-01
2007,MRO,7,13666171819.9421,16767924.301000006,815.0186972830666,2007-07-01
2007,MRO,8,13738639745.366604,17022670.535000004,807.0789901689536,2007-08-01
2007,MRO,9,11543055611.124353,14496577.134,796.2607658639286,2007-09-01
2007,MRO,10,10907093847.482887,14292009.828000009,763.1602537884065,2007-10-01
2007,MRO,11,11095865609.828602,14284160.501,776.7950807505842,2007-11-01
2007,MRO,12,12753924193.319519,16030780.390000004,795.5897269527447,2007-12-01
2007,NPCC,1,7561071872.856593,22545540.455000002,335.3688454684948,2007-01-01
2007,NPCC,2,7824159191.376511,21455599.581,364.6674688273542,2007-02-01
2007,NPCC,3,7767417863.191497,22070022.574999996,351.9442645242287,2007-03-01
2007,NPCC,4,6921679177.237975,19814219.251000002,349.32888798475597,2007-04-01
2007,NPCC,5,6371268501.325105,20137186.882999998,316.3931753895471,2007-05-01
2007,NPCC,6,7311622435.406169,21867818.152000003,334.35537027901694,2007-06-01
2007,NPCC,7,8478909773.394243,24377656.007000003,347.8148092236406,2007-07-01
2007,NPCC,8,9138024926.51117,25454826.897999994,358.9898671528248,2007-08-01
2007,NPCC,9,7279022700.933619,21739207.012000002,334.8338647732464,2007-09-01
2007,NPCC,10,6495387062.359864,20636817.857,314.7475113347784,2007-10-01
2007,NPCC,11,5785407188.732512,19457800.059,297.3310020243801,2007-11-01
2007,NPCC,12,7134671035.411265,22243862.935,320.74784205692487,2007-12-01
2007,RFC,1,49675945955.751976,77237061.92300001,643.1620354134579,2007-01-01
2007,RFC,2,48931660268.52876,74529482.46599999,656.5409908870784,2007-02-01
2007,RFC,3,46835893889.601524,71710356.40999998,653.1259393248571,2007-03-01
2007,RFC,4,44075502136.660934,66645676.215,661.3407596686793,2007-04-01
2007,RFC,5,45551577513.65239,70942266.25799999,642.0936335469216,2007-05-01
2007,RFC,6,51751151288.51954,78667041.57799998,657.8504828760748,2007-06-01
2007,RFC,7,55695886096.68077,83960417.603,663.3588503577273,2007-07-01
2007,RFC,8,60044241532.661255,90973208.752,660.0211464052729,2007-08-01
2007,RFC,9,50431849112.70938,76233319.74300002,661.5460179712322,2007-09-01
2007,RFC,10,48224805898.31761,71337453.57000002,676.0096342799358,2007-10-01
2007,RFC,11,45760380218.12246,70741965.06500001,646.8632893654614,2007-11-01
2007,RFC,12,50566895107.73106,77607930.819,651.568655085844,2007-12-01
2007,SERC,1,58442058487.37905,95086317.86899997,614.6211126599143,2007-01-01
