fuel category,year,plant id,total fuel (mmbtu),generation (MWh),elec fuel (mmbtu),lat,lon,all fuel fossil CO2 (kg),elec fuel fossil CO2 (kg),all fuel total CO2 (kg),elec fuel total CO2 (kg)
Coal,2013,5592612,1374707561.0,127530956.916,1358818505.0,21495.747744,-55941.956664,1.33489475918e+11,1.31964504396e+11,1.33489475918e+11,1.31964504396e+11
Coal,2014,5533413,1310571053.0,121360537.38,1294924610.0,20725.03814,-53892.799834,1.27288480915e+11,1.25785593375e+11,1.27288480915e+11,1.25785593375e+11
Coal,2015,5488650,1158111046.0,106874609.945,1141736282.0,20100.386048,-52239.718976,1.12517978057e+11,1.10941785387e+11,1.12517978057e+11,1.10941785387e+11
Hydro,2001,197856,9814015.55,471991.001,9814015.55,1747.95942,-4587.059364,0.0,0.0,0.0,0.0
Hydro,2002,1852296,59955324.14,5440781.998,59955324.14,11750.390376,-30540.100476,0.0,0.0,0.0,0.0
Hydro,2003,1852296,42717121.58,3964999.55,42717121.58,11750.390376,-30540.100476,0.0,0.0,0.0,0.0
Hydro,2004,1852296,67426314.91,6491147.884,67426314.91,11750.390376,-30540.100476,0.0,0.0,0.0,0.0
Hydro,2005,1852296,59071322.44,5750149.995,59071322.44,11750.390376,-30540.100476,0.0,0.0,0.0,0.0
Hydro,2006,1778700,18233179.0,1719288.0,18233179.0,11279.283684,-29437.687236,0.0,0.0,0.0,0.0
Hydro,2007,1604376,60328323.0,5937790.003,60328323.0,9921.775344,-26087.844036,0.0,0.0,0.0,0.0
Hydro,2008,1678068,84405280.0,8850289.0,84405280.0,10380.922944,-27208.718436,0.0,0.0,0.0,0.0
Hydro,2009,1678068,71489583.0,7669364.0,71489583.0,10380.922944,-27208.718436,0.0,0.0,0.0,0.0
Hydro,2010,1601076,58263435.0,6208532.0,58263435.0,9975.105744,-26049.888036,0.0,0.0,0.0,0.0
Hydro,2011,1601076,42127168.0,4389550.0,42127168.0,9975.105744,-26049.888036,0.0,0.0,0.0,0.0
Hydro,2012,1601076,27875471.0,2933763.0,27875471.0,9975.105744,-26049.888036,0.0,0.0,0.0,0.0
Hydro,2013,1601076,40286949.0,4449993.0,40286949.0,9975.105744,-26049.888036,0.0,0.0,0.0,0.0
Hydro,2014,1601076,32356851.0,3394808.0,32356851.0,9975.105744,-26049.888036,0.0,0.0,0.0,0.0
Hydro,2015,1601076,55583111.0,6234751.0,55583111.0,9975.105744,-26049.888036,0.0,0.0,0.0,0.0
Natural Gas,2001,1485900,228693787.0,21459457.0,228693787.0,19118.89872,-50583.999276,12136779276.1,12136779276.1,12136779276.1,12136779276.1
Natural Gas,2002,28956778,511963047.0,48048144.175,472468330.0,94086.127161,-249091.660603,27169878904.3,25105109675.6,27169878904.3,25105109675.6
Natural Gas,2003,26777045,460047831.0,45464106.775,436279026.0,92450.942963,-244632.394179,24414738391.2,23153327909.8,24414738391.2,23153327909.8
Natural Gas,2004,31247238,509864221.99,50438743.6788,457930339.39,96312.68748,-255345.438336,27058494261.0,24302363111.4,27058494261.0,24302363111.4
Natural Gas,2005,33046728,573504526.54,58893844.0996,527281322.87,96526.258296,-255807.725268,30435885223.5,27982819804.7,30435885223.5,27982819804.7
Natural Gas,2006,31679654,612366852.36,63019436.9991,572493995.4,90576.558824,-240819.756146,32498308854.7,30382256335.9,32498308854.7,30382256335.9
Natural Gas,2007,30389316,611196385.0,62719356.436,573100742.0,86842.370316,-232059.497928,32436192152.0,30414456377.9,32436192152.0,30414456377.9
Natural Gas,2008,32285736,601622508.0,63586271.753,568538639.0,87444.203676,-233834.670828,31928106499.6,30172345571.7,31928106499.6,30172345571.7
Natural Gas,2009,32928624,604563118.0,64680489.633,571856640.0,87477.336612,-233798.920428,32084164672.3,30348431884.8,32084164672.3,30348431884.8
Natural Gas,2010,32728155,645770547.0,68214946.695,612639076.0,86997.93757,-232141.986447,34271042929.3,32512755763.3,34271042929.3,32512755763.3
Natural Gas,2011,34405752,643780256.0,69439740.225,610510303.0,86937.827364,-232595.438676,34165418185.9,32399781780.2,34165418185.9,32399781780.2
Natural Gas,2012,38513922,736129634.0,80610519.114,699602537.0,89051.218789,-238273.277694,39066399676.4,37127906638.6,39066399676.4,37127906638.6
Natural Gas,2013,39882020,579255140.0,61337708.169,541443101.0,87195.048676,-233623.412742,30741070279.8,28734385370.1,30741070279.8,28734385370.1
Natural Gas,2014,42649832,538487030.0,58988502.862,496082962.0,87472.207004,-234478.782508,28577506682.1,26327122793.3,28577506682.1,26327122793.3
Natural Gas,2015,44331266,603796828.0,69135420.068,561270233.0,89798.179237,-239978.626805,32043497662.0,29786611265.3,32043497662.0,29786611265.3
Nuclear,2002,2520,94413453.0,9041702.0,94413453.0,458.87112,-1148.27736,0.0,0.0,0.0,0.0
Nuclear,2003,2520,92639219.8,8889667.0,92639219.8,458.87112,-1148.27736,0.0,0.0,0.0,0.0
Nuclear,2004,2520,105654038.29,10132736.0,105654038.29,458.87112,-1148.27736,0.0,0.0,0.0,0.0
Nuclear,2005,2520,92046561.12,8820945.0,92046561.12,458.87112,-1148.27736,0.0,0.0,0.0,0.0
Nuclear,2006,2520,97560706.0,9350269.0,97560706.0,458.87112,-1148.27736,0.0,0.0,0.0,0.0
Nuclear,2007,2520,108720391.0,10369136.0,108720391.0,458.87112,-1148.27736,0.0,0.0,0.0,0.0
Nuclear,2008,2520,89209733.0,8497160.0,89209733.0,458.87112,-1148.27736,0.0,0.0,0.0,0.0
Nuclear,2009,2520,91964531.0,8768548.0,91964531.0,458.87112,-1148.27736,0.0,0.0,0.0,0.0
Nuclear,2010,2520,99876300.0,9555712.0,99876300.0,458.87112,-1148.27736,0.0,0.0,0.0,0.0
Nuclear,2011,2520,76917149.0,7318888.0,76917149.0,458.87112,-1148.27736,0.0,0.0,0.0,0.0
Nuclear,2012,2520,86929665.0,8284924.0,86929665.0,458.87112,-1148.27736,0.0,0.0,0.0,0.0
Nuclear,2013,2520,74978980.0,7168301.0,74978980.0,458.87112,-1148.27736,0.0,0.0,0.0,0.0
Nuclear,2014,2520,89625848.0,8558384.0,89625848.0,458.87112,-1148.27736,0.0,0.0,0.0,0.0
Nuclear,2015,2520,90504232.0,8630178.0,90504232.0,458.87112,-1148.27736,0.0,0.0,0.0,0.0
Other,2001,1716588,10943235.0,894798.0,10943235.0,20851.17096,-53845.130604,842568639.27,842568639.27,842568639.27,842568639.27
Other,2002,16852260,25465402.0,1296714.761,17946823.0,93092.174915,-237603.78924,2287889021.63,1767121613.95,2287889021.63,1767121613.95
Other,2003,18485631,24519863.0,1704993.659,20743933.0,95045.682764,-242813.767196,2425416181.04,2117848059.34,2425416181.04,2117848059.34
Other,2004,20566594,31903327.54,1762607.36078,20609863.68,96752.533768,-247624.308796,2828721881.31,2048555654.24,2828721881.31,2048555654.24
Other,2005,23165556,46263185.77,2380301.75516,25407315.1,99010.39164,-254045.392128,3813575619.8,1926250284.18,3813575619.8,1926250284.18
Other,2006,23775125,24970300.64,1089292.30985,7845241.33,89785.459517,-232605.939135,2261937243.98,622871834.933,2268641036.81,629575627.763
Other,2007,23115859,29263802.0,1268130.797,13089219.0,82201.462304,-215052.628897,2549588697.4,916689921.0,2559342139.75,926443363.35
Other,2008,24445936,20200604.0,980031.749,10035282.0,83540.808036,-219176.120336,1516909789.38,590571733.12,1530141927.33,603732241.66
Other,2009,25066440,18973703.0,767062.325,8058150.0,82646.775816,-216706.362972,1592535708.31,651347629.41,1606546900.87,665358821.97
Other,2010,22147471,31293548.0,2455842.007,26494986.0,81652.437059,-213361.494178,3245310090.09,2482738386.81,3288526779.03,2525955075.75
Other,2011,21906395,39044220.0,3254590.037,34196938.0,79937.525736,-208366.839956,3963662899.82,3278924060.08,4011629093.39,3326890253.65
Other,2012,23829337,22286451.0,1685297.65,17819063.0,78984.783304,-205901.08756,2169266128.01,1585344900.47,2217588694.85,1633667467.31
Other,2013,23930154,42188763.0,3603161.049,37088101.0,78448.267509,-204743.833367,4238215785.28,3479445482.95,4308508652.05,3549738349.72
Other,2014,26275742,45398697.0,4121937.469,40356370.0,77996.538243,-203748.134052,4518325017.93,3798374163.41,4583938444.38,3863987589.86
Other,2015,26737899,41199538.0,3621852.975,36280713.0,79603.334617,-207116.277598,3953496305.28,3231890434.36,4014457211.13,3292851340.21
Other Renewables,2002,8176474,106893232.0,2346409.65,44191155.0,6411.293146,-18210.530048,0.0,0.0,10058103256.0,4161651520.48
Other Renewables,2003,7927932,47670003.0,1118193.968,13728407.0,6022.137324,-16812.734448,0.0,0.0,4478756123.94,1284167216.22
Other Renewables,2004,8782020,100213847.43,2312838.53174,14530663.31,7171.49172,-20193.748848,0.0,0.0,9424403397.97,1363645052.16
Other Renewables,2005,8782020,95774542.53,2366049.36298,14526483.74,7171.49172,-20193.748848,0.0,0.0,9006957887.69,1363839295.0
Other Renewables,2006,9264780,106374507.63,2406561.28852,14775211.86,7141.90146,-20263.437996,0.0,0.0,10011729479.7,1391579805.86
Other Renewables,2007,8636676,106933005.0,2305887.076,14361016.0,6263.727864,-18004.961196,0.0,0.0,10067685251.9,1352580114.56
Other Renewables,2008,7220526,76424280.0,2059446.976,13190483.0,5306.136259,-15128.490621,0.0,0.0,7239694339.14,1253905715.96
Other Renewables,2009,7235184,52631669.0,1683582.313,9362676.0,5580.384492,-15787.781736,0.0,0.0,5011383105.3,896580607.62
Other Renewables,2010,6586068,73247465.0,2084560.433,13433811.0,5228.488092,-14700.223608,0.0,0.0,6994374214.37,1283322186.95
Other Renewables,2011,6586068,72497556.0,2127824.381,13736783.0,5228.488092,-14700.223608,0.0,0.0,6925541778.09,1312895051.47
Other Renewables,2012,7748228,75668236.0,2233737.982,15035991.0,5866.554752,-16563.701388,0.0,0.0,7218449583.6,1433911614.63
Other Renewables,2013,12167856,86626176.0,2457636.952,21343621.0,8891.064468,-25070.458824,0.0,0.0,8274099926.04,2030334872.9
Other Renewables,2014,12151104,85837445.0,2411168.937,17369349.0,8577.637916,-24316.983264,0.0,0.0,8178105627.28,1652661009.39
Other Renewables,2015,12142728,83993429.0,2458726.276,17578814.0,8420.92464,-23940.245484,0.0,0.0,8002969632.66,1673682768.18
Solar,2014,589590,38619.0,4061.0,38619.0,382.7,-943.5,0.0,0.0,0.0,0.0
Solar,2015,1796328,100545.0,10789.0,100545.0,1348.385784,-3379.228784,0.0,0.0,0.0,0.0
Wind,2002,1335756,6944862.99,682676.0,6944862.99,877.105872,-2419.465164,0.0,0.0,0.0,0.0
Wind,2003,1520747,7060474.13,689432.1,7060474.13,1419.998056,-3770.789294,0.0,0.0,0.0,0.0
Wind,2004,4104000,11982283.11,1195597.999,11982283.11,3115.25028,-8322.700488,0.0,0.0,0.0,0.0
Wind,2005,6733764,15552574.66,1555413.0,15552574.66,4346.934444,-11942.304516,0.0,0.0,0.0,0.0
Wind,2006,10465463,34277868.0,3455779.0,34277868.0,6760.982277,-18636.712385,0.0,0.0,0.0,0.0
Wind,2007,12157284,42473311.0,4297177.999,42473311.0,7852.549368,-21658.239216,0.0,0.0,0.0,0.0
Wind,2008,17716940,58210842.0,5907331.93,58210842.0,11420.484136,-31555.002196,0.0,0.0,0.0,0.0
Wind,2009,24325963,72274055.0,7405129.55,72274055.0,15639.789183,-43229.414746,0.0,0.0,0.0,0.0
Wind,2010,28621483,89729374.0,9197352.72,89729374.0,18319.996152,-50690.808636,0.0,0.0,0.0,0.0
Wind,2011,33174924,114364637.0,11770754.0,114364637.0,21166.057032,-58497.588668,0.0,0.0,0.0,0.0
Wind,2012,38646365,151464337.0,15916807.0,151464337.0,24621.364184,-68006.90111,0.0,0.0,0.0,0.0
Wind,2013,48722974,233390285.0,24461826.78,233390285.0,31021.252517,-85354.077975,0.0,0.0,0.0,0.0
Wind,2014,52742751,265342568.0,27901426.36,265342568.0,33561.22102,-92313.81671,0.0,0.0,0.0,0.0
Wind,2015,62258544,300499409.0,32245885.0,300499409.0,39520.897185,-108400.807398,0.0,0.0,0.0,0.0
