fuel category,year,plant id,total fuel (mmbtu),generation (MWh),elec fuel (mmbtu),lat,lon,all fuel fossil CO2 (kg),elec fuel fossil CO2 (kg),all fuel total CO2 (kg),elec fuel total CO2 (kg)
Natural Gas,2001,83660803,490347641.0,42452385.908,403551908.0,139200.344691,-279167.672818,26022749307.9,21416499757.6,26022749307.9,21416499757.6
Natural Gas,2002,97248016,606998071.0,57345270.573,536053672.0,154765.102047,-310776.420752,32213387628.0,28487855955.7,32213387628.0,28487855955.7
Natural Gas,2003,108171429,409343676.0,40397871.162,364427740.0,168482.348546,-337968.275739,21723868885.3,19340180161.8,21723868885.3,19340180161.8
Natural Gas,2004,120059396,511663415.46,49199629.6946,393667511.37,179046.000508,-358699.996,27153977458.5,20891934828.4,27153977458.5,20891934828.4
Natural Gas,2005,120608724,570503111.52,56834627.8807,475480175.29,176136.918696,-352326.64104,30276600128.4,25233732902.6,30276600128.4,25233732902.6
Natural Gas,2006,121016388,567968828.62,55599375.7023,455761780.12,177078.794364,-354641.838744,30142105734.9,24187277671.0,30142105734.9,24187277671.0
Natural Gas,2007,126103765,682622279.0,72332639.719,591190367.0,181018.435277,-362371.64178,36226764346.5,31374472776.7,36226764346.5,31374472776.7
Natural Gas,2008,126330900,614099400.0,64884031.058,519126608.0,183498.598308,-367476.050784,32590255158.0,27550049086.6,32590255158.0,27550049086.6
Natural Gas,2009,126062016,687470981.0,77355169.594,597346804.0,180185.367828,-360682.4973,36484084961.7,31701194888.3,36484084961.7,31701194888.3
Natural Gas,2010,126931193,867673547.0,98185878.255,778761817.0,179699.114299,-359688.100348,46047435139.3,41328889628.2,46047435139.3,41328889628.2
Natural Gas,2011,131062756,1021901138.0,118520423.186,922763764.0,182047.43192,-364322.278118,54232293393.7,48971072955.5,54232293393.7,48971072955.5
Natural Gas,2012,146356137,1451470887.0,169526286.046,1344233209.0,194102.150963,-388427.560443,77029559973.1,71338456401.6,77029559973.1,71338456401.6
Natural Gas,2013,160760982,1207126689.0,139956831.796,1116302617.0,205313.791276,-411064.575894,64062213385.2,59242179884.2,64062213385.2,59242179884.2
Natural Gas,2014,170489679,1301281856.0,148585334.156,1192943893.0,211443.576622,-423193.841676,69059028097.9,63309532401.5,69059028097.9,63309532401.5
Natural Gas,2015,175842185,1665455423.0,192775263.94,1538797957.0,214003.24086,-428438.7271,88385719298.6,81664007578.0,88385719298.6,81664007578.0
Natural Gas,2016,178022004,1808961405.0,219409161.379,1738205055.0,214236.26659,-428651.435821,96001581763.4,92246542268.9,96001581763.4,92246542268.9
Natural Gas,2017,44811355,313205621.0,37680407.292,286215317.0,53630.630359,-107234.770145,16621822306.5,15189446873.2,16621822306.5,15189446873.2
Nuclear,2001,1101972,2637363888.0,252555419.0,2637363888.0,9847.743024,-19674.542784,0.0,0.0,0.0,0.0
Nuclear,2002,1101972,2633984835.0,252217696.0,2633984835.0,9847.743024,-19674.542784,0.0,0.0,0.0,0.0
Nuclear,2003,1101972,2587323149.96,248279738.0,2587323149.96,9847.743024,-19674.542784,0.0,0.0,0.0,0.0
Nuclear,2004,1101972,2686827910.82,257679861.0,2686827910.82,9847.743024,-19674.542784,0.0,0.0,0.0,0.0
Nuclear,2005,1101972,2729012154.99,261503275.0,2729012154.99,9847.743024,-19674.542784,0.0,0.0,0.0,0.0
Nuclear,2006,1101972,2734763992.0,262091281.0,2734763992.0,9847.743024,-19674.542784,0.0,0.0,0.0,0.0
Nuclear,2007,1101972,2786743230.0,265783808.0,2786743230.0,9847.743024,-19674.542784,0.0,0.0,0.0,0.0
Nuclear,2008,1101972,2820302124.0,268898898.0,2820302124.0,9847.743024,-19674.542784,0.0,0.0,0.0,0.0
Nuclear,2009,1101972,2706486895.0,258016691.0,2706486895.0,9847.743024,-19674.542784,0.0,0.0,0.0,0.0
Nuclear,2010,1101972,2779239636.0,265891258.0,2779239636.0,9847.743024,-19674.542784,0.0,0.0,0.0,0.0
Nuclear,2011,1101972,2784201369.0,266046470.0,2784201369.0,9847.743024,-19674.542784,0.0,0.0,0.0,0.0
Nuclear,2012,1101972,2764353759.0,263781896.0,2764353759.0,9847.743024,-19674.542784,0.0,0.0,0.0,0.0
Nuclear,2013,1101972,2824258373.0,270277700.0,2824258373.0,9847.743024,-19674.542784,0.0,0.0,0.0,0.0
Nuclear,2014,1101972,2827790263.0,270328687.0,2827790263.0,9847.743024,-19674.542784,0.0,0.0,0.0,0.0
Nuclear,2015,1101972,2863269680.0,273758844.0,2863269680.0,9847.743024,-19674.542784,0.0,0.0,0.0,0.0
Nuclear,2016,1101972,2880379271.0,275415723.0,2880379271.0,9847.743024,-19674.542784,0.0,0.0,0.0,0.0
Nuclear,2017,275493,721962857.0,69034505.0,721962857.0,2461.935756,-4918.635696,0.0,0.0,0.0,0.0
Other,2001,91428754,352990697.0,21534339.371,270616502.0,207569.895562,-413019.846949,28400337513.4,20225935629.3,29511724883.5,21337322999.4
Other,2002,104709800,326821238.0,18718303.004,239434220.0,233028.518209,-463017.147361,29397161448.7,19961763042.5,30510071191.5,21073255639.5
Other,2003,116788627,333600059.0,22325916.807,290750904.0,253653.761723,-503477.77222,27602075649.9,23022488683.4,28663162323.3,24082261142.4
Other,2004,131763019,422616848.34,24867917.3517,291588387.81,272634.583235,-540843.108266,44233575302.7,24799839767.8,45520693819.9,26051385188.1
Other,2005,129901452,431587787.8,24909447.4664,292736772.55,262294.050816,-519958.062384,46260061044.2,23906654136.0,47610085297.4,25240217614.4
Other,2006,135163660,290519329.24,14434788.874,158343584.22,264317.984104,-525100.529508,37009175398.9,16066327307.9,38450338890.8,17490743408.7
Other,2007,142766170,302449914.0,14576949.822,169244516.0,273380.832653,-543070.069091,36201470468.4,16435202249.8,37709877746.8,17923446866.6
Other,2008,158881415,288591767.0,13327630.142,155171229.0,290934.514595,-577784.640786,35455167767.7,13780715499.5,37424179332.9,15741244901.0
Other,2009,161301296,241344046.0,12171224.266,142522237.0,288604.468948,-573037.969056,24649564190.6,11277430267.5,26711088347.3,13331306354.4
Other,2010,164073797,247059254.0,12468212.847,145244192.0,289596.36756,-574816.371032,27721383518.0,12156627622.5,29879408349.7,14289531607.9
Other,2011,176186055,278429229.0,14076429.222,161289448.0,296182.459943,-588164.880681,31609577559.4,13474114326.6,33938992109.7,15733570002.5
Other,2012,183591895,298430335.0,14460083.28,175181019.0,300298.853075,-596503.760198,32879473283.2,14412070830.6,35446096998.1,16908197746.1
Other,2013,191818295,307729392.0,16587366.463,194688517.0,306509.883693,-608060.193668,34008181077.9,17033904145.5,36692308014.2,19710092372.8
Other,2014,201949409,320703446.0,17697742.166,204705476.0,313751.598382,-622654.305281,34466863093.9,17221847597.7,37207418771.6,19938498720.5
Other,2015,209063370,312399397.0,17399071.145,194228088.0,314332.800411,-624178.953322,32392480212.4,16401490552.3,35087227708.6,19078317705.7
Other,2016,204913197,141560842.0,8815864.222,96181832.0,301364.693245,-598297.747873,19817675595.4,11674618318.5,20004073318.9,11861016042.0
Other,2017,51210565,37280785.0,2177799.531,23576731.0,74950.641155,-148684.771394,4043846882.46,2223191578.72,4304254272.18,2480299424.62
Other Renewables,2001,16804087,65316026.0,2470962.626,36259002.0,18170.1663,-36032.75622,0.0,0.0,6110323690.76,3388031196.82
Other Renewables,2002,21300180,70074230.0,2834337.222,45057553.0,22085.019702,-43864.997508,0.0,0.0,6442868451.74,4137111198.85
Other Renewables,2003,22607180,54647497.0,2385788.241,36161699.0,23312.24586,-46264.749679,0.0,0.0,5005876026.05,3272295998.13
Other Renewables,2004,27535008,78259609.16,2729269.09092,30546605.65,27719.52312,-55084.277172,0.0,0.0,7328538966.49,2863413972.89
Other Renewables,2005,25479660,66973552.94,2611720.60019,28408688.68,25773.830328,-51272.069664,0.0,0.0,6240819109.52,2632729836.79
Other Renewables,2006,29474456,120888675.75,5013955.87012,65089689.36,32130.798236,-63165.967056,0.0,0.0,11155316639.5,5949379079.8
Other Renewables,2007,29018868,116629855.0,4914166.921,62193238.0,32951.64156,-65022.159612,0.0,0.0,10825755910.5,5728703851.69
Other Renewables,2008,26296885,124560544.0,4924028.152,64046281.0,30157.957769,-59380.916182,0.0,0.0,11554258953.0,5895367787.95
Other Renewables,2009,26837760,118162305.0,4748747.318,62001501.0,30075.331248,-59382.46692,0.0,0.0,10958811086.2,5708214286.15
Other Renewables,2010,26774304,119933910.0,4789291.512,64603050.0,30581.963196,-60280.255104,0.0,0.0,11151065449.4,5976634375.28
Other Renewables,2011,27575463,114071996.0,4558235.778,59760349.0,31259.324987,-61520.768781,0.0,0.0,10588000128.0,5506482519.52
Other Renewables,2012,32154900,113183902.0,4311160.87,65864271.0,35061.331677,-69329.886038,0.0,0.0,10479422375.5,6055378448.9
Other Renewables,2013,37107685,117954549.0,4599091.458,68552603.0,36726.225831,-72912.002508,0.0,0.0,10921364372.1,6296140901.15
Other Renewables,2014,45468488,126538358.0,5214592.198,69314669.0,42765.496944,-84984.183284,0.0,0.0,11675843120.4,6320378938.36
Other Renewables,2015,45703008,109268816.0,4595492.487,64485798.0,42942.600792,-85333.411908,0.0,0.0,10042556628.0,5868298170.03
Other Renewables,2016,42844128,67721540.0,2771372.856,42796417.0,40660.441521,-80816.409509,0.0,0.0,6263174706.26,3931086260.6
Other Renewables,2017,10301669,21150143.0,800638.158,10918259.0,9792.181373,-19498.80419,0.0,0.0,1946786631.31,992543167.83
Solar,2008,2049312,28021.0,2843.6,28021.0,1434.0192,-2691.096,0.0,0.0,0.0,0.0
Solar,2009,6159576,139420.0,14285.0,139420.0,4353.209076,-8234.754588,0.0,0.0,0.0,0.0
Solar,2010,15340078,524006.0,53711.29,524006.0,11294.865696,-21357.64186,0.0,0.0,0.0,0.0
Solar,2011,46705429,1271326.0,130608.83,1271326.0,33079.224301,-62293.854505,0.0,0.0,0.0,0.0
Solar,2012,67694327,3823682.0,401817.75,3823682.0,47536.333614,-89947.41098,0.0,0.0,0.0,0.0
Solar,2013,98974792,6666210.0,698691.17,6666210.0,69050.31575,-131420.998425,0.0,0.0,0.0,0.0
Solar,2014,120210007,8255805.0,868118.74,8255805.0,83545.579788,-160097.080583,0.0,0.0,0.0,0.0
Solar,2015,138788964,9678943.0,1038624.99,9678943.0,96511.092784,-186367.458362,0.0,0.0,0.0,0.0
Solar,2016,152186774,441144.0,47338.0,441144.0,105501.702493,-204993.524332,0.0,0.0,0.0,0.0
Solar,2017,38437017,200297.0,21493.37,200297.0,26639.931087,-51784.070739,0.0,0.0,0.0,0.0
Wind,2001,1484100,441849.43,42761.0,441849.43,1563.421068,-3179.481976,0.0,0.0,0.0,0.0
Wind,2002,3494766,1334018.01,131133.197,1334018.01,3064.723168,-6092.01534,0.0,0.0,0.0,0.0
Wind,2003,5008587,3685009.08,359829.025,3685009.08,4160.817407,-8340.879587,0.0,0.0,0.0,0.0
Wind,2004,6129168,6121125.41,610768.85,6121125.41,4972.495236,-9888.989904,0.0,0.0,0.0,0.0
Wind,2005,7479444,6522897.75,652354.998,6522897.75,5964.038436,-11968.699104,0.0,0.0,0.0,0.0
Wind,2006,8830632,8765835.0,883742.002,8765835.0,6931.448436,-13771.105776,0.0,0.0,0.0,0.0
Wind,2007,13459468,13857114.0,1401973.77,13857114.0,10277.737832,-20686.492108,0.0,0.0,0.0,0.0
Wind,2008,17591743,40592036.0,4119346.27,40592036.0,13289.994321,-26874.017708,0.0,0.0,0.0,0.0
Wind,2009,24933635,63505477.0,6506708.98,63505477.0,18628.08361,-37705.852288,0.0,0.0,0.0,0.0
Wind,2010,32132338,102432687.0,10499456.47,102432687.0,23693.809444,-48248.85068,0.0,0.0,0.0,0.0
Wind,2011,39465623,124602751.0,12824491.0,124602751.0,28909.168595,-58900.595544,0.0,0.0,0.0,0.0
Wind,2012,48309524,148053030.0,15557796.0,148053030.0,35250.228643,-71565.272386,0.0,0.0,0.0,0.0
Wind,2013,59696200,190143542.0,19929099.58,190143542.0,43561.323698,-87916.841283,0.0,0.0,0.0,0.0
Wind,2014,64872510,205010554.0,21557366.0,205010554.0,47305.635079,-95203.004064,0.0,0.0,0.0,0.0
Wind,2015,68580980,221619415.0,23781461.0,221619415.0,49948.868979,-100457.060432,0.0,0.0,0.0,0.0
Wind,2016,70533775,222825200.0,23910848.0,222825200.0,51245.872921,-103199.868075,0.0,0.0,0.0,0.0
Wind,2017,18131004,14671704.0,1574386.0,14671704.0,13141.650723,-26468.43618,0.0,0.0,0.0,0.0
