fuel category,year,plant id,total fuel (mmbtu),generation (MWh),elec fuel (mmbtu),lat,lon,all fuel fossil CO2 (kg),elec fuel fossil CO2 (kg),all fuel total CO2 (kg),elec fuel total CO2 (kg)
Other Renewables,2007,1479588,9467697.22,515163.094,5691520.22,1002.77118,-7548.84402,17518609.7262,17518609.7262,751666584.296,344357740.826
Other Renewables,2008,1479588,10132045.37,536756.098,6470023.37,1002.77118,-7548.84402,17803294.9227,17803294.9227,808699096.483,412273128.763
Other Renewables,2009,1535917,9212119.16,452017.684,5614478.16,1024.07368,-7706.945687,12611155.7136,12611155.7136,781777574.954,387802775.504
Other Renewables,2010,2410032,8640436.0,484077.758,5969881.0,1759.220052,-13200.959016,15088516.26,15088516.26,676469336.42,394710829.02
Other Renewables,2011,2418447,9127489.0,536514.919,6618859.0,1994.140397,-14940.376399,16771532.16,16771532.16,697271983.49,432586432.19
Other Renewables,2012,2419212,8813313.0,541973.099,6125578.0,2015.496792,-15098.505252,19148926.08,19148926.08,646138113.9,362555194.05
Other Renewables,2013,1815216,10319779.0,604205.246,7492948.0,1752.483192,-13182.952452,20217609.18,20217609.18,825079983.83,491033364.56
Other Renewables,2014,1809096,9657307.0,587871.081,7304086.0,1581.632032,-11917.921628,18612148.17,18612148.17,764539527.02,486459401.45
Other Renewables,2015,1806036,9327106.0,551281.271,6974495.0,1496.206452,-11285.406216,16549807.98,16549807.98,748477540.46,470469498.59
Solar,2008,680004,177.0,18.0,177.0,249.2004,-1883.0796,0.0,0.0,0.0,0.0
Solar,2009,680004,13566.0,1390.0,13566.0,249.2004,-1883.0796,0.0,0.0,0.0,0.0
Solar,2010,1370304,17268.0,1770.0,17268.0,514.165392,-3795.058788,0.0,0.0,0.0,0.0
Solar,2011,1370304,34910.0,3593.0,34910.0,514.165392,-3795.058788,0.0,0.0,0.0,0.0
Solar,2012,1428563,43849.0,4608.0,43849.0,535.485392,-3953.145732,0.0,0.0,0.0,0.0
Solar,2013,2069412,138392.0,14504.96,138392.0,770.005392,-5692.102116,0.0,0.0,0.0,0.0
Solar,2014,2773524,161422.0,16973.75,161422.0,1026.512064,-7587.718788,0.0,0.0,0.0,0.0
Solar,2015,2773524,160832.0,17258.24,160832.0,1026.512064,-7587.718788,0.0,0.0,0.0,0.0
Wind,2002,745908,16419.22,1614.0,16419.22,468.18666,-3736.976676,0.0,0.0,0.0,0.0
Wind,2003,745908,16097.86,1571.902,16097.86,468.18666,-3736.976676,0.0,0.0,0.0,0.0
Wind,2004,745908,75114.89,7495.0,75114.89,468.18666,-3736.976676,0.0,0.0,0.0,0.0
Wind,2005,745908,66313.37,6632.002,66313.37,468.18666,-3736.976676,0.0,0.0,0.0,0.0
Wind,2006,1600855,790284.0,79673.998,790284.0,781.004266,-6080.366036,0.0,0.0,0.0,0.0
Wind,2007,2124516,2354207.0,238184.001,2354207.0,960.82794,-7486.073388,0.0,0.0,0.0,0.0
Wind,2008,2124516,2365186.0,240023.0,2365186.0,960.82794,-7486.073388,0.0,0.0,0.0,0.0
Wind,2009,2124516,2453927.0,251427.0,2453927.0,960.82794,-7486.073388,0.0,0.0,0.0,0.0
Wind,2010,2124516,2547487.0,261120.0,2547487.0,960.82794,-7486.073388,0.0,0.0,0.0,0.0
Wind,2011,2602158,3311330.0,340812.0,3311330.0,937.357644,-7196.863384,0.0,0.0,0.0,0.0
Wind,2012,3288960,3599275.0,378234.0,3599275.0,1190.09883,-9080.96505,0.0,0.0,0.0,0.0
Wind,2013,4787616,4802076.0,503310.0,4802076.0,1736.73096,-13163.55138,0.0,0.0,0.0,0.0
Wind,2014,4787616,5502647.0,578617.0,5502647.0,1736.73096,-13163.55138,0.0,0.0,0.0,0.0
Wind,2015,4787616,5710425.0,612772.0,5710425.0,1736.73096,-13163.55138,0.0,0.0,0.0,0.0
