fuel category,year,nerc,month,generation (mwh)
Nuclear,2015,TRE,3,3693906.0
Nuclear,2015,TRE,4,2697441.0
Nuclear,2015,TRE,5,3424977.0
Nuclear,2015,TRE,6,3567930.0
Nuclear,2015,TRE,7,3714560.0
Nuclear,2015,TRE,8,3706772.0
Nuclear,2015,TRE,9,3604240.0
Nuclear,2015,TRE,10,2438891.0
Nuclear,2015,TRE,11,2272649.0
Nuclear,2015,TRE,12,2974566.0
Nuclear,2015,WECC,1,5373427.0
Nuclear,2015,WECC,2,4963724.0
Nuclear,2015,WECC,3,5484486.0
Nuclear,2015,WECC,4,4435222.0
Nuclear,2015,WECC,5,4646565.0
Nuclear,2015,WECC,6,4508640.0
Nuclear,2015,WECC,7,5207279.0
Nuclear,2015,WECC,8,5431555.0
Nuclear,2015,WECC,9,5197506.0
Nuclear,2015,WECC,10,4002852.0
Nuclear,2015,WECC,11,4511483.0
Nuclear,2015,WECC,12,5429153.0
Nuclear,2016,-,1,1975860.0
Nuclear,2016,-,2,1646382.0
Nuclear,2016,-,3,1900928.0
Nuclear,2016,-,4,1891483.0
Nuclear,2016,-,5,1929347.0
Nuclear,2016,-,6,1866577.0
Nuclear,2016,-,7,1920570.0
Nuclear,2016,-,8,1918391.0
Nuclear,2016,-,9,1462628.0
Nuclear,2016,-,10,78277.0
Nuclear,2016,-,11,1105007.0
Nuclear,2016,-,12,1650928.0
Nuclear,2016,FRCC,1,2748710.0
Nuclear,2016,FRCC,2,2585775.0
Nuclear,2016,FRCC,3,2675892.0
Nuclear,2016,FRCC,4,2050473.0
Nuclear,2016,FRCC,5,2699532.0
Nuclear,2016,FRCC,6,2613753.0
Nuclear,2016,FRCC,7,2645505.0
Nuclear,2016,FRCC,8,1970869.0
Nuclear,2016,FRCC,9,2476222.0
Nuclear,2016,FRCC,10,1703940.0
Nuclear,2016,FRCC,11,2402207.0
Nuclear,2016,FRCC,12,2747144.0
Nuclear,2016,MRO,1,1719334.0
Nuclear,2016,MRO,2,1690218.0
Nuclear,2016,MRO,3,2120471.0
Nuclear,2016,MRO,4,2049461.0
Nuclear,2016,MRO,5,2077424.0
Nuclear,2016,MRO,6,1831694.0
Nuclear,2016,MRO,7,2056588.0
Nuclear,2016,MRO,8,2055146.0
Nuclear,2016,MRO,9,1892000.0
Nuclear,2016,MRO,10,1309164.0
Nuclear,2016,MRO,11,1410745.0
Nuclear,2016,MRO,12,1776471.0
Nuclear,2016,NPCC,1,6653110.0
Nuclear,2016,NPCC,2,6432908.0
Nuclear,2016,NPCC,3,6204413.0
Nuclear,2016,NPCC,4,4771530.0
Nuclear,2016,NPCC,5,5549408.0
Nuclear,2016,NPCC,6,5635364.0
Nuclear,2016,NPCC,7,6642392.0
Nuclear,2016,NPCC,8,6550177.0
Nuclear,2016,NPCC,9,6350324.0
Nuclear,2016,NPCC,10,6788046.0
Nuclear,2016,NPCC,11,6331590.0
Nuclear,2016,NPCC,12,6412701.0
Nuclear,2016,RFC,1,22320072.0
Nuclear,2016,RFC,2,19622386.0
Nuclear,2016,RFC,3,20182268.0
Nuclear,2016,RFC,4,17683141.0
Nuclear,2016,RFC,5,20280336.0
Nuclear,2016,RFC,6,19235940.0
Nuclear,2016,RFC,7,19892906.0
Nuclear,2016,RFC,8,21421098.0
Nuclear,2016,RFC,9,19856373.0
Nuclear,2016,RFC,10,18699514.0
Nuclear,2016,RFC,11,19823672.0
Nuclear,2016,RFC,12,21444762.0
Nuclear,2016,SERC,1,25210806.0
Nuclear,2016,SERC,2,22471856.0
Nuclear,2016,SERC,3,21528304.0
Nuclear,2016,SERC,4,23234307.0
Nuclear,2016,SERC,5,24945535.0
Nuclear,2016,SERC,6,24707149.0
Nuclear,2016,SERC,7,25470409.0
Nuclear,2016,SERC,8,25954314.0
Nuclear,2016,SERC,9,23202264.0
Nuclear,2016,SERC,10,22781631.0
Nuclear,2016,SERC,11,24006468.0
Nuclear,2016,SERC,12,25840307.0
Nuclear,2016,SPP,1,910276.0
Nuclear,2016,SPP,2,845851.0
Nuclear,2016,SPP,3,907060.0
Nuclear,2016,SPP,4,878858.0
Nuclear,2016,SPP,5,903726.0
Nuclear,2016,SPP,6,860319.0
Nuclear,2016,SPP,7,877570.0
Nuclear,2016,SPP,8,884908.0
Nuclear,2016,SPP,9,24882.0
Nuclear,2016,SPP,10,-5464.0
Nuclear,2016,SPP,11,245456.0
Nuclear,2016,SPP,12,912600.0
Nuclear,2016,TRE,1,3686813.0
Nuclear,2016,TRE,2,3555093.0
Nuclear,2016,TRE,3,3772477.0
Nuclear,2016,TRE,4,3650088.0
Nuclear,2016,TRE,5,2697161.0
Nuclear,2016,TRE,6,3587020.0
Nuclear,2016,TRE,7,3710475.0
Nuclear,2016,TRE,8,3709005.0
Nuclear,2016,TRE,9,3603800.0
Nuclear,2016,TRE,10,3001813.0
Nuclear,2016,TRE,11,3303572.0
Nuclear,2016,TRE,12,3802128.0
Nuclear,2016,WECC,1,5553336.0
Nuclear,2016,WECC,2,5171366.0
Nuclear,2016,WECC,3,5447544.0
Nuclear,2016,WECC,4,4608679.0
Nuclear,2016,WECC,5,4069819.0
Nuclear,2016,WECC,6,5179656.0
Nuclear,2016,WECC,7,5421633.0
Nuclear,2016,WECC,8,5447145.0
Nuclear,2016,WECC,9,4939067.0
Nuclear,2016,WECC,10,4641654.0
Nuclear,2016,WECC,11,5101804.0
Nuclear,2016,WECC,12,5328974.0
Nuclear,2017,-,1,1880209.0
Nuclear,2017,-,2,1728043.0
Nuclear,2017,-,3,1546277.0
Nuclear,2017,-,4,1090462.0
Nuclear,2017,-,5,764222.0
Nuclear,2017,-,6,1169874.0
Nuclear,2017,FRCC,1,2735804.0
Nuclear,2017,FRCC,2,2082912.0
Nuclear,2017,FRCC,3,1857086.0
Nuclear,2017,FRCC,4,2090570.0
Nuclear,2017,FRCC,5,2723081.0
Nuclear,2017,FRCC,6,2634825.0
Nuclear,2017,MRO,1,1745361.0
Nuclear,2017,MRO,2,1601285.0
Nuclear,2017,MRO,3,1752535.0
Nuclear,2017,MRO,4,1326264.0
Nuclear,2017,MRO,5,1420355.0
Nuclear,2017,MRO,6,1614604.0
Nuclear,2017,NPCC,1,6476884.0
Nuclear,2017,NPCC,2,5626876.0
Nuclear,2017,NPCC,3,6245731.0
Nuclear,2017,NPCC,4,3902521.0
Nuclear,2017,NPCC,5,5714599.0
Nuclear,2017,NPCC,6,6386032.0
Nuclear,2017,RFC,1,22435468.0
Nuclear,2017,RFC,2,19003670.0
Nuclear,2017,RFC,3,19484338.0
Nuclear,2017,RFC,4,19613986.0
Nuclear,2017,RFC,5,19118224.0
Nuclear,2017,RFC,6,21136097.0
Nuclear,2017,SERC,1,25921384.0
Nuclear,2017,SERC,2,23273138.0
Nuclear,2017,SERC,3,23542151.0
Nuclear,2017,SERC,4,21045354.0
Nuclear,2017,SERC,5,21983585.0
Nuclear,2017,SERC,6,24648790.0
Nuclear,2017,SPP,1,912867.0
Nuclear,2017,SPP,2,824017.0
Nuclear,2017,SPP,3,910867.0
Nuclear,2017,SPP,4,874267.0
Nuclear,2017,SPP,5,907330.0
Nuclear,2017,SPP,6,869095.0
Nuclear,2017,TRE,1,3814421.0
Nuclear,2017,TRE,2,3432865.0
Nuclear,2017,TRE,3,3287824.0
Nuclear,2017,TRE,4,1851070.0
Nuclear,2017,TRE,5,3552637.0
Nuclear,2017,TRE,6,2825620.0
Nuclear,2017,WECC,1,5465776.0
Nuclear,2017,WECC,2,4966951.0
Nuclear,2017,WECC,3,5329821.0
Nuclear,2017,WECC,4,4086251.0
Nuclear,2017,WECC,5,3413989.0
Nuclear,2017,WECC,6,4042881.0
Other,2001,-,1,77892.54299999999
Other,2001,-,2,7796.455999999999
Other,2001,-,3,2962.9240000000004
Other,2001,-,4,3674.8639999999996
Other,2001,-,5,6160.233999999999
Other,2001,-,6,3352.5650000000005
Other,2001,-,7,3234.5240000000003
Other,2001,-,8,3646.916
Other,2001,-,9,1238.2169999999996
Other,2001,-,10,2964.6959999999995
Other,2001,-,11,2424.7760000000003
Other,2001,-,12,2935.2829999999994
Other,2001,FRCC,1,4573316.743000001
Other,2001,FRCC,2,2626541.0239999993
Other,2001,FRCC,3,2930576.2939999998
Other,2001,FRCC,4,3647588.786
Other,2001,FRCC,5,3832593.425
Other,2001,FRCC,6,4452193.794
Other,2001,FRCC,7,4269739.675
Other,2001,FRCC,8,5398994.421
Other,2001,FRCC,9,3466756.796
Other,2001,FRCC,10,3071744.12
Other,2001,FRCC,11,2158276.585
Other,2001,FRCC,12,2257611.013
Other,2001,MRO,1,171613.77800000002
Other,2001,MRO,2,165216.827
Other,2001,MRO,3,180261.39299999998
Other,2001,MRO,4,157875.902
Other,2001,MRO,5,179945.528
Other,2001,MRO,6,192193.162
Other,2001,MRO,7,199802.84100000001
Other,2001,MRO,8,206661.408
Other,2001,MRO,9,170887.382
Other,2001,MRO,10,175109.74399999998
Other,2001,MRO,11,183127.60300000003
Other,2001,MRO,12,185583.325
Other,2001,NPCC,1,4716537.262
Other,2001,NPCC,2,3382679.6510000005
Other,2001,NPCC,3,3830026.289000001
Other,2001,NPCC,4,2363810.7970000003
Other,2001,NPCC,5,2772403.1739999996
Other,2001,NPCC,6,2868893.2330000005
Other,2001,NPCC,7,2452182.7599999993
Other,2001,NPCC,8,3216072.1979999994
Other,2001,NPCC,9,1644574.9910000004
Other,2001,NPCC,10,1475116.8840000003
Other,2001,NPCC,11,1805835.3209999995
Other,2001,NPCC,12,2072779.5620000004
Other,2001,RFC,1,2251941.732
Other,2001,RFC,2,1343591.6349999998
Other,2001,RFC,3,2126225.394999999
Other,2001,RFC,4,2183324.1869999995
Other,2001,RFC,5,1700285.0909999995
Other,2001,RFC,6,2329618.3699999996
Other,2001,RFC,7,2390590.5250000004
Other,2001,RFC,8,2894527.353
Other,2001,RFC,9,1373696.3159999999
Other,2001,RFC,10,1438647.826
Other,2001,RFC,11,1213961.799
Other,2001,RFC,12,1230907.0379999997
Other,2001,SERC,1,2898573.5049999994
Other,2001,SERC,2,1873569.0720000002
Other,2001,SERC,3,1823915.2149999994
Other,2001,SERC,4,1895781.5239999993
Other,2001,SERC,5,1627275.716999999
Other,2001,SERC,6,1628199.348
Other,2001,SERC,7,1687461.3959999997
Other,2001,SERC,8,1829492.4079999998
Other,2001,SERC,9,911352.4459999996
Other,2001,SERC,10,646744.4970000001
Other,2001,SERC,11,852569.297
Other,2001,SERC,12,1183492.5099999993
Other,2001,SPP,1,360979.17500000005
Other,2001,SPP,2,115686.80000000005
Other,2001,SPP,3,124132.71099999997
Other,2001,SPP,4,120476.60600000003
Other,2001,SPP,5,95110.348
Other,2001,SPP,6,88682.43800000002
Other,2001,SPP,7,70293.44999999998
Other,2001,SPP,8,110129.35900000004
Other,2001,SPP,9,29411.347
Other,2001,SPP,10,42912.151
Other,2001,SPP,11,53693.78099999999
Other,2001,SPP,12,48935.68800000001
Other,2001,TRE,1,1514216.245
Other,2001,TRE,2,485413.66799999995
Other,2001,TRE,3,440028.8819999999
Other,2001,TRE,4,330822.85
Other,2001,TRE,5,420008.891
Other,2001,TRE,6,335661.35000000003
Other,2001,TRE,7,393165.177
Other,2001,TRE,8,394246.442
Other,2001,TRE,9,373351.68899999995
Other,2001,TRE,10,290388.039
Other,2001,TRE,11,290322.419
Other,2001,TRE,12,314328.625
Other,2001,WECC,1,1170516.316
Other,2001,WECC,2,802742.8929999999
Other,2001,WECC,3,685581.6060000001
Other,2001,WECC,4,590752.081
Other,2001,WECC,5,625099.529
Other,2001,WECC,6,549393.5989999999
Other,2001,WECC,7,582389.539
Other,2001,WECC,8,568430.571
Other,2001,WECC,9,597949.5
Other,2001,WECC,10,479427.6979999999
Other,2001,WECC,11,461431.37700000004
Other,2001,WECC,12,497338.008
Other,2002,-,1,4904.469000000002
Other,2002,-,2,2448.334
Other,2002,-,3,7286.226999999999
Other,2002,-,4,6525.540999999999
Other,2002,-,5,4527.477999999999
Other,2002,-,6,3366.864
Other,2002,-,7,1203.794
Other,2002,-,8,5109.557
Other,2002,-,9,4270.383
Other,2002,-,10,4770.782000000001
Other,2002,-,11,4738.369000000001
Other,2002,-,12,3515.941
Other,2002,FRCC,1,2309799.459
Other,2002,FRCC,2,1872301.6629999997
Other,2002,FRCC,3,3385989.9209999996
Other,2002,FRCC,4,3334945.614
Other,2002,FRCC,5,3968695.5189999994
Other,2002,FRCC,6,2969186.653
Other,2002,FRCC,7,3083373.9450000003
Other,2002,FRCC,8,3401179.7660000003
Other,2002,FRCC,9,3970457.6059999997
Other,2002,FRCC,10,3748599.0990000004
Other,2002,FRCC,11,2192553.227
Other,2002,FRCC,12,2172955.596
Other,2002,MRO,1,174741.37699999998
Other,2002,MRO,2,162823.44299999997
Other,2002,MRO,3,183398.436
Other,2002,MRO,4,162344.01100000003
Other,2002,MRO,5,175157.626
Other,2002,MRO,6,176087.97100000002
Other,2002,MRO,7,201560.092
Other,2002,MRO,8,198878.116
Other,2002,MRO,9,191610.41599999997
Other,2002,MRO,10,196227.658
Other,2002,MRO,11,204177.841
Other,2002,MRO,12,213025.73099999997
Other,2002,NPCC,1,1898561.947
Other,2002,NPCC,2,1699291.516999999
Other,2002,NPCC,3,2013979.613
Other,2002,NPCC,4,1791820.4100000006
Other,2002,NPCC,5,2014228.2009999994
Other,2002,NPCC,6,2015232.7089999993
Other,2002,NPCC,7,2585649.18
Other,2002,NPCC,8,2457495.6509999996
Other,2002,NPCC,9,1772895.65
Other,2002,NPCC,10,2013373.1349999995
Other,2002,NPCC,11,2262656.5309999995
Other,2002,NPCC,12,2972573.1550000007
Other,2002,RFC,1,1276765.238
Other,2002,RFC,2,1162670.0889999997
Other,2002,RFC,3,1630427.035
Other,2002,RFC,4,1537649.8669999996
Other,2002,RFC,5,1350996.1460000002
Other,2002,RFC,6,1911495.5339999995
Other,2002,RFC,7,2604135.943
Other,2002,RFC,8,2244656.739000001
Other,2002,RFC,9,1485841.486
Other,2002,RFC,10,1456878.1269999994
Other,2002,RFC,11,1155922.5420000004
Other,2002,RFC,12,1787302.4219999998
Other,2002,SERC,1,1229377.0999999996
Other,2002,SERC,2,1108373.6239999998
Other,2002,SERC,3,1291323.3559999994
Other,2002,SERC,4,1449929.6879999996
Other,2002,SERC,5,1145829.4319999998
Other,2002,SERC,6,1146327.866
Other,2002,SERC,7,1545787.146
Other,2002,SERC,8,1552059.682
Other,2002,SERC,9,1172865.3949999998
Other,2002,SERC,10,1085290.415
Other,2002,SERC,11,1151649.1419999998
Other,2002,SERC,12,1314646.342
Other,2002,SPP,1,110363.91300000003
Other,2002,SPP,2,106606.18499999995
Other,2002,SPP,3,169289.173
Other,2002,SPP,4,82411.084
Other,2002,SPP,5,53956.569
Other,2002,SPP,6,69296.25700000001
Other,2002,SPP,7,104334.769
Other,2002,SPP,8,135210.702
Other,2002,SPP,9,104543.915
Other,2002,SPP,10,99148.957
Other,2002,SPP,11,90036.205
Other,2002,SPP,12,135545.749
Other,2002,TRE,1,477709.709
Other,2002,TRE,2,474865.108
Other,2002,TRE,3,461673.45
Other,2002,TRE,4,343385.366
Other,2002,TRE,5,332265.563
Other,2002,TRE,6,386766.41000000003
Other,2002,TRE,7,440723.22799999994
Other,2002,TRE,8,451343.675
Other,2002,TRE,9,422609.849
Other,2002,TRE,10,302922.197
Other,2002,TRE,11,347704.0
Other,2002,TRE,12,435959.98
Other,2002,WECC,1,544160.7769999999
Other,2002,WECC,2,454768.96799999994
Other,2002,WECC,3,582909.5710000001
Other,2002,WECC,4,542119.72
Other,2002,WECC,5,512717.1769999999
Other,2002,WECC,6,594772.699
Other,2002,WECC,7,637859.065
Other,2002,WECC,8,553934.413
Other,2002,WECC,9,501824.84700000007
Other,2002,WECC,10,521668.949
Other,2002,WECC,11,472293.25700000004
Other,2002,WECC,12,557720.716
Other,2003,-,1,11202.292000000001
Other,2003,-,2,15781.507000000001
Other,2003,-,3,9912.214999999997
Other,2003,-,4,7367.887
Other,2003,-,5,8400.48
Other,2003,-,6,7199.633
Other,2003,-,7,9291.802
Other,2003,-,8,7158.957
Other,2003,-,9,7737.868000000001
Other,2003,-,10,8806.375999999998
Other,2003,-,11,16875.159
Other,2003,-,12,13614.282000000001
Other,2003,FRCC,1,2822313.407
Other,2003,FRCC,2,1921791.7119999998
Other,2003,FRCC,3,2959398.592
Other,2003,FRCC,4,2578986.457
Other,2003,FRCC,5,3646598.7419999996
Other,2003,FRCC,6,4018467.2709999997
Other,2003,FRCC,7,4123177.0209999997
Other,2003,FRCC,8,3944651.8279999997
Other,2003,FRCC,9,3963655.584
Other,2003,FRCC,10,3763111.426
Other,2003,FRCC,11,1984312.7379999997
Other,2003,FRCC,12,2239374.714
Other,2003,MRO,1,209481.36600000004
Other,2003,MRO,2,221420.55600000004
Other,2003,MRO,3,228865.102
Other,2003,MRO,4,180343.56699999998
Other,2003,MRO,5,220387.61700000003
Other,2003,MRO,6,196641.33199999997
Other,2003,MRO,7,225985.95200000002
Other,2003,MRO,8,247345.95799999998
Other,2003,MRO,9,208015.59700000004
Other,2003,MRO,10,227001.73999999996
Other,2003,MRO,11,212284.75899999996
Other,2003,MRO,12,249817.16099999996
Other,2003,NPCC,1,3507010.684
Other,2003,NPCC,2,3363414.5650000013
Other,2003,NPCC,3,2816979.3179999995
Other,2003,NPCC,4,2540654.2529999996
Other,2003,NPCC,5,1677146.1470000006
Other,2003,NPCC,6,2484265.3140000007
Other,2003,NPCC,7,2958837.580000002
Other,2003,NPCC,8,3210268.6250000005
Other,2003,NPCC,9,1919045.9590000007
Other,2003,NPCC,10,2133158.992
Other,2003,NPCC,11,2169965.125
Other,2003,NPCC,12,3337459.6929999986
Other,2003,RFC,1,3286378.7630000017
Other,2003,RFC,2,2978717.5369999986
Other,2003,RFC,3,2397186.034
Other,2003,RFC,4,1676512.7160000002
Other,2003,RFC,5,1129435.4320000003
Other,2003,RFC,6,1591925.1349999998
Other,2003,RFC,7,2186557.4789999994
Other,2003,RFC,8,2596573.914000001
Other,2003,RFC,9,1266548.7069999995
Other,2003,RFC,10,1008666.7019999999
Other,2003,RFC,11,1045994.4509999999
Other,2003,RFC,12,1568913.4719999996
Other,2003,SERC,1,2039922.4170000004
Other,2003,SERC,2,1525007.7139999992
Other,2003,SERC,3,1359176.466
Other,2003,SERC,4,1454096.0869999998
Other,2003,SERC,5,1265648.23
Other,2003,SERC,6,2011978.9329999983
Other,2003,SERC,7,2023280.0970000024
Other,2003,SERC,8,1827550.7360000005
Other,2003,SERC,9,1264290.8269999998
Other,2003,SERC,10,1262201.9020000002
Other,2003,SERC,11,1419350.3859999997
Other,2003,SERC,12,1862852.8970000006
Other,2003,SPP,1,189231.88799999995
Other,2003,SPP,2,179838.81
Other,2003,SPP,3,132280.23299999995
Other,2003,SPP,4,97344.31300000005
Other,2003,SPP,5,76416.62199999999
Other,2003,SPP,6,114131.41100000007
Other,2003,SPP,7,281250.1400000001
Other,2003,SPP,8,222980.56799999997
Other,2003,SPP,9,45502.653999999995
Other,2003,SPP,10,49786.668000000005
Other,2003,SPP,11,63604.393000000004
Other,2003,SPP,12,122923.679
Other,2003,TRE,1,462040.4710000001
Other,2003,TRE,2,663233.638
Other,2003,TRE,3,596929.731
Other,2003,TRE,4,440101.7860000001
Other,2003,TRE,5,670601.361
Other,2003,TRE,6,515093.72900000005
Other,2003,TRE,7,470157.07700000005
Other,2003,TRE,8,446909.36299999995
Other,2003,TRE,9,392289.091
Other,2003,TRE,10,391425.61100000003
Other,2003,TRE,11,331312.98400000005
Other,2003,TRE,12,533173.3970000001
Other,2003,WECC,1,469739.115
Other,2003,WECC,2,454258.116
Other,2003,WECC,3,570223.4689999999
Other,2003,WECC,4,508564.083
Other,2003,WECC,5,538586.7050000001
Other,2003,WECC,6,577064.165
Other,2003,WECC,7,637943.996
Other,2003,WECC,8,627768.592
Other,2003,WECC,9,592076.1359999999
Other,2003,WECC,10,548066.728
Other,2003,WECC,11,481510.6129999999
Other,2003,WECC,12,540904.852
Other,2004,-,1,13143.4235
Other,2004,-,2,6465.82166
Other,2004,-,3,11572.865060000002
Other,2004,-,4,9897.265800000001
Other,2004,-,5,9731.668119999998
Other,2004,-,6,16459.831110000003
Other,2004,-,7,9353.34564
Other,2004,-,8,8620.110250000002
Other,2004,-,9,8740.65862
Other,2004,-,10,8182.555060000001
Other,2004,-,11,11360.46066
Other,2004,-,12,9620.55479
Other,2004,FRCC,1,2314219.57194
Other,2004,FRCC,2,2251871.41187
Other,2004,FRCC,3,2874850.12007
Other,2004,FRCC,4,2970071.70359
Other,2004,FRCC,5,3418047.6683599995
Other,2004,FRCC,6,4391743.02503
Other,2004,FRCC,7,4427527.05249
Other,2004,FRCC,8,4268022.565290001
Other,2004,FRCC,9,3855114.4717599996
Other,2004,FRCC,10,3474716.7485300014
Other,2004,FRCC,11,2787738.34267
Other,2004,FRCC,12,2562534.46703
Other,2004,MRO,1,279140.28969999996
Other,2004,MRO,2,223978.60332
Other,2004,MRO,3,226510.81933000003
Other,2004,MRO,4,167392.81242999996
Other,2004,MRO,5,187954.79320000001
Other,2004,MRO,6,243091.48806000006
Other,2004,MRO,7,231342.45269
Other,2004,MRO,8,218949.98903
Other,2004,MRO,9,187822.31144999998
Other,2004,MRO,10,218801.64399999997
Other,2004,MRO,11,221203.52174
Other,2004,MRO,12,205700.06539999996
Other,2004,NPCC,1,5648850.559869997
Other,2004,NPCC,2,3136345.254770002
Other,2004,NPCC,3,3083669.7341799987
Other,2004,NPCC,4,2307298.4457100006
Other,2004,NPCC,5,2056406.5853600004
Other,2004,NPCC,6,2320915.8353799996
Other,2004,NPCC,7,2806616.855290001
Other,2004,NPCC,8,2437743.966939999
Other,2004,NPCC,9,1788969.758899999
Other,2004,NPCC,10,1834449.8573300005
Other,2004,NPCC,11,2124410.00243
Other,2004,NPCC,12,3077021.932170001
Other,2004,RFC,1,3884871.660119999
Other,2004,RFC,2,1878392.5618400003
Other,2004,RFC,3,2012765.64028
Other,2004,RFC,4,2077538.49914
Other,2004,RFC,5,2402277.5930199977
Other,2004,RFC,6,2052323.4165999994
Other,2004,RFC,7,2033878.665729999
Other,2004,RFC,8,2136770.9525899994
Other,2004,RFC,9,1408267.3502199997
Other,2004,RFC,10,1169125.83042
Other,2004,RFC,11,1260043.4952999998
Other,2004,RFC,12,2284799.078839998
Other,2004,SERC,1,2223473.1847199984
Other,2004,SERC,2,1997301.8307799997
Other,2004,SERC,3,1965089.6429999997
Other,2004,SERC,4,1900244.7837200002
Other,2004,SERC,5,2081416.472110001
Other,2004,SERC,6,1944029.2295000004
Other,2004,SERC,7,2236153.337080001
Other,2004,SERC,8,1903563.15022
Other,2004,SERC,9,1782650.9024900002
Other,2004,SERC,10,1644431.1445
Other,2004,SERC,11,1167193.33321
Other,2004,SERC,12,2017273.2307200003
Other,2004,SPP,1,174367.35896999994
Other,2004,SPP,2,198740.94117
Other,2004,SPP,3,144169.90768
Other,2004,SPP,4,83130.25976000002
Other,2004,SPP,5,132210.61812
Other,2004,SPP,6,137461.46293
Other,2004,SPP,7,208931.71616999997
Other,2004,SPP,8,157407.70541
Other,2004,SPP,9,84233.09181000001
Other,2004,SPP,10,83089.96812
Other,2004,SPP,11,81060.2234
Other,2004,SPP,12,171056.82655
Other,2004,TRE,1,422087.8092100001
Other,2004,TRE,2,388148.1209300001
Other,2004,TRE,3,427036.95174
Other,2004,TRE,4,435059.63470999995
Other,2004,TRE,5,413028.27507999993
Other,2004,TRE,6,407162.7382700001
Other,2004,TRE,7,399298.41045
Other,2004,TRE,8,351900.09224
Other,2004,TRE,9,403048.72083000006
Other,2004,TRE,10,383835.5978700001
Other,2004,TRE,11,380687.08139
Other,2004,TRE,12,620589.6536200001
Other,2004,WECC,1,754209.9937499999
Other,2004,WECC,2,657061.28495
Other,2004,WECC,3,690693.1205000002
Other,2004,WECC,4,588701.59792
Other,2004,WECC,5,591419.9265099999
Other,2004,WECC,6,674802.6892299998
Other,2004,WECC,7,668161.5070600001
Other,2004,WECC,8,634046.2853300001
Other,2004,WECC,9,655506.30806
Other,2004,WECC,10,610454.19439
Other,2004,WECC,11,598292.4610000001
Other,2004,WECC,12,617301.5220399998
Other,2005,-,1,13019.052049999998
Other,2005,-,2,9929.114279999998
Other,2005,-,3,9106.557660000002
Other,2005,-,4,7471.850550000001
Other,2005,-,5,11023.398780000001
Other,2005,-,6,10291.979659999997
Other,2005,-,7,13944.67669
Other,2005,-,8,29537.83763
Other,2005,-,9,9062.46572
Other,2005,-,10,8663.485209999999
Other,2005,-,11,9921.01122
Other,2005,-,12,13888.24137
Other,2005,FRCC,1,2545264.1469600005
Other,2005,FRCC,2,2184645.75143
Other,2005,FRCC,3,2619008.4128900003
Other,2005,FRCC,4,2726459.5661599995
Other,2005,FRCC,5,3245402.54578
Other,2005,FRCC,6,3626199.05714
Other,2005,FRCC,7,4615671.7723199995
Other,2005,FRCC,8,4719546.016910001
Other,2005,FRCC,9,4661823.34141
Other,2005,FRCC,10,3311984.7065600003
Other,2005,FRCC,11,2536521.45943
Other,2005,FRCC,12,3344490.857490001
Other,2005,MRO,1,245931.03050999998
Other,2005,MRO,2,194806.09808
Other,2005,MRO,3,223011.81405000004
Other,2005,MRO,4,202169.11984000006
Other,2005,MRO,5,194823.62788000001
Other,2005,MRO,6,269416.20871000004
Other,2005,MRO,7,250195.03775000002
Other,2005,MRO,8,238610.78848
Other,2005,MRO,9,170480.83973
Other,2005,MRO,10,175877.31824000002
Other,2005,MRO,11,230693.89359
Other,2005,MRO,12,271434.03381
Other,2005,NPCC,1,4254348.56759
Other,2005,NPCC,2,2478836.9397199997
Other,2005,NPCC,3,2959820.8734699995
Other,2005,NPCC,4,2179474.246750001
Other,2005,NPCC,5,1434159.4608600005
Other,2005,NPCC,6,2862012.8215399995
Other,2005,NPCC,7,3424477.258490003
Other,2005,NPCC,8,3960677.8883400015
Other,2005,NPCC,9,3333958.974430002
Other,2005,NPCC,10,3306659.0772
Other,2005,NPCC,11,2058481.873219999
Other,2005,NPCC,12,3811187.133199998
Other,2005,RFC,1,2815593.01529
Other,2005,RFC,2,1367177.4459600002
Other,2005,RFC,3,1700044.3041999997
Other,2005,RFC,4,1261209.0047400002
Other,2005,RFC,5,1324064.3420100003
Other,2005,RFC,6,2457967.0719999997
Other,2005,RFC,7,2855834.3702799985
Other,2005,RFC,8,2796790.486010001
Other,2005,RFC,9,2167655.7562700007
Other,2005,RFC,10,1950115.3972299998
Other,2005,RFC,11,1392716.8705699996
Other,2005,RFC,12,2690932.155879999
Other,2005,SERC,1,1861997.8216900006
Other,2005,SERC,2,1398993.7931999997
Other,2005,SERC,3,1463352.39866
Other,2005,SERC,4,1195753.5491000004
Other,2005,SERC,5,1182647.3549199998
Other,2005,SERC,6,1670492.21758
Other,2005,SERC,7,1705427.8972800004
Other,2005,SERC,8,2028578.456689999
Other,2005,SERC,9,1557490.662
Other,2005,SERC,10,1402166.4155100002
Other,2005,SERC,11,1014879.5864600004
Other,2005,SERC,12,1968361.712890001
Other,2005,SPP,1,231376.14273000002
Other,2005,SPP,2,156538.40707000002
Other,2005,SPP,3,136994.31676
Other,2005,SPP,4,137584.57679
Other,2005,SPP,5,223364.15382999994
Other,2005,SPP,6,144009.98140999998
Other,2005,SPP,7,168343.34289
Other,2005,SPP,8,226457.03992999985
Other,2005,SPP,9,195682.96365
Other,2005,SPP,10,130537.56055999997
Other,2005,SPP,11,142374.36937000003
Other,2005,SPP,12,330092.39361999976
Other,2005,TRE,1,482408.59277
Other,2005,TRE,2,397748.9171000001
Other,2005,TRE,3,448361.58218
Other,2005,TRE,4,423907.30515999993
Other,2005,TRE,5,437386.07457000006
Other,2005,TRE,6,432455.27362
