fuel category,datetime,nerc,year,month,generation (mwh)
Hydro,2004-11-01,MRO,0.14285714285714285,0.14285714285714285,0.03831502625397244
Hydro,2004-12-01,MRO,0.14285714285714285,0.14285714285714285,0.04464922859318056
Hydro,2005-01-01,MRO,0.14285714285714285,0.14285714285714285,0.04762386593640531
Hydro,2005-02-01,MRO,0.14285714285714285,0.14285714285714285,0.040419647882600065
Hydro,2005-03-01,MRO,0.14285714285714285,0.14285714285714285,0.052151896509320735
Hydro,2005-04-01,MRO,0.14285714285714285,0.14285714285714285,0.05875542290703699
Hydro,2005-05-01,MRO,0.14285714285714285,0.14285714285714285,0.056069620214232355
Hydro,2005-06-01,MRO,0.14285714285714285,0.14285714285714285,0.05052953218418862
Hydro,2005-07-01,MRO,0.14285714285714285,0.14285714285714285,0.05146610857501649
Hydro,2005-08-01,MRO,0.14285714285714285,0.14285714285714285,0.053496035251270904
Hydro,2005-09-01,MRO,0.14285714285714285,0.14285714285714285,0.0487724448044828
Hydro,2005-10-01,MRO,0.14285714285714285,0.14285714285714285,0.03416715616702378
Hydro,2005-11-01,MRO,0.14285714285714285,0.14285714285714285,0.03415144214936365
Hydro,2005-12-01,MRO,0.14285714285714285,0.14285714285714285,0.0423565575796997
Hydro,2006-01-01,MRO,0.14285714285714285,0.14285714285714285,0.04501183968490994
Hydro,2006-02-01,MRO,0.14285714285714285,0.14285714285714285,0.04353311876691091
Hydro,2006-03-01,MRO,0.14285714285714285,0.14285714285714285,0.04700006698599591
Hydro,2006-04-01,MRO,0.14285714285714285,0.14285714285714285,0.04780845617731115
Hydro,2006-05-01,MRO,0.14285714285714285,0.14285714285714285,0.055109824807835585
Hydro,2006-06-01,MRO,0.14285714285714285,0.14285714285714285,0.060554642492073485
Hydro,2006-07-01,MRO,0.14285714285714285,0.14285714285714285,0.0577674497936397
Hydro,2006-08-01,MRO,0.14285714285714285,0.14285714285714285,0.06475038918564467
Hydro,2006-09-01,MRO,0.14285714285714285,0.14285714285714285,0.05370418553415614
Hydro,2006-10-01,MRO,0.14285714285714285,0.14285714285714285,0.03280885053735685
Hydro,2006-11-01,MRO,0.14285714285714285,0.14285714285714285,0.037234086250430974
Hydro,2006-12-01,MRO,0.14285714285714285,0.14285714285714285,0.03935600849574194
Hydro,2007-01-01,MRO,0.14285714285714285,0.14285714285714285,0.04103148180976804
Hydro,2007-02-01,MRO,0.14285714285714285,0.14285714285714285,0.039586879812872004
Hydro,2007-03-01,MRO,0.14285714285714285,0.14285714285714285,0.03911472076742751
Hydro,2007-04-01,MRO,0.14285714285714285,0.14285714285714285,0.04440721662117129
Hydro,2007-05-01,MRO,0.14285714285714285,0.14285714285714285,0.0379880486285233
Hydro,2007-06-01,MRO,0.14285714285714285,0.14285714285714285,0.04326602075345123
Hydro,2007-07-01,MRO,0.14285714285714285,0.14285714285714285,0.043116663996203924
Hydro,2007-08-01,MRO,0.14285714285714285,0.14285714285714285,0.04296866184986057
Hydro,2007-09-01,MRO,0.14285714285714285,0.14285714285714285,0.03457807731897935
Hydro,2007-10-01,MRO,0.14285714285714285,0.14285714285714285,0.039747295855274
Hydro,2007-11-01,MRO,0.14285714285714285,0.14285714285714285,0.031961319950727166
Hydro,2007-12-01,MRO,0.14285714285714285,0.14285714285714285,0.0391716440948637
Hydro,2008-01-01,MRO,0.14285714285714285,0.14285714285714285,0.040213505818916764
Hydro,2008-02-01,MRO,0.14285714285714285,0.14285714285714285,0.03724504790004273
Hydro,2008-03-01,MRO,0.14285714285714285,0.14285714285714285,0.030298209626667145
Hydro,2008-04-01,MRO,0.14285714285714285,0.14285714285714285,0.0459302655944183
Hydro,2008-05-01,MRO,0.14285714285714285,0.14285714285714285,0.04043140528951032
Hydro,2008-06-01,MRO,0.14285714285714285,0.14285714285714285,0.03862924805042859
Hydro,2008-07-01,MRO,0.14285714285714285,0.14285714285714285,0.04099306485672913
Hydro,2008-08-01,MRO,0.14285714285714285,0.14285714285714285,0.04589768358764484
Hydro,2008-09-01,MRO,0.14285714285714285,0.14285714285714285,0.04150095389419822
Hydro,2008-10-01,MRO,0.14285714285714285,0.14285714285714285,0.04136758951078116
Hydro,2008-11-01,MRO,0.14285714285714285,0.14285714285714285,0.029281079134953755
Hydro,2008-12-01,MRO,0.14285714285714285,0.14285714285714285,0.03906509246155375
Hydro,2009-01-01,MRO,0.14285714285714285,0.14285714285714285,0.035929779075515186
Hydro,2009-02-01,MRO,0.14285714285714285,0.14285714285714285,0.03225549249810145
Hydro,2009-03-01,MRO,0.14285714285714285,0.14285714285714285,0.04040135763547724
Hydro,2009-04-01,MRO,0.14285714285714285,0.14285714285714285,0.047079180700925434
Hydro,2009-05-01,MRO,0.14285714285714285,0.14285714285714285,0.05350836005255866
Hydro,2009-06-01,MRO,0.14285714285714285,0.14285714285714285,0.0606050627618604
Hydro,2009-07-01,MRO,0.14285714285714285,0.14285714285714285,0.05821802771972605
Hydro,2009-08-01,MRO,0.14285714285714285,0.14285714285714285,0.05919862284086342
Hydro,2009-09-01,MRO,0.14285714285714285,0.14285714285714285,0.06544406668412706
Hydro,2009-10-01,MRO,0.14285714285714285,0.14285714285714285,0.053066218287521685
Hydro,2009-11-01,MRO,0.14285714285714285,0.14285714285714285,0.041096332146289834
Hydro,2009-12-01,MRO,0.14285714285714285,0.14285714285714285,0.041224130948477496
Hydro,2010-01-01,MRO,0.14285714285714285,0.14285714285714285,0.04600625326225341
Hydro,2010-02-01,MRO,0.14285714285714285,0.14285714285714285,0.04111370128222867
Hydro,2010-03-01,MRO,0.14285714285714285,0.14285714285714285,0.03664744900510697
Hydro,2010-04-01,MRO,0.14285714285714285,0.14285714285714285,0.050037872427206906
Hydro,2010-05-01,MRO,0.14285714285714285,0.14285714285714285,0.05906179898665004
Hydro,2010-06-01,MRO,0.14285714285714285,0.14285714285714285,0.058488556262771524
Hydro,2010-07-01,MRO,0.14285714285714285,0.14285714285714285,0.06216717793606897
Hydro,2010-08-01,MRO,0.14285714285714285,0.14285714285714285,0.06763778989313078
Hydro,2010-09-01,MRO,0.14285714285714285,0.14285714285714285,0.08930094614422758
Hydro,2010-10-01,MRO,0.14285714285714285,0.14285714285714285,0.09229192082200062
Hydro,2010-11-01,MRO,0.14285714285714285,0.14285714285714285,0.08717611321337464
Hydro,2010-12-01,MRO,0.14285714285714285,0.14285714285714285,0.055007359171033436
Hydro,2011-01-01,MRO,0.14285714285714285,0.14285714285714285,0.05557622067988344
Hydro,2011-02-01,MRO,0.14285714285714285,0.14285714285714285,0.0522269691653847
Hydro,2011-03-01,MRO,0.14285714285714285,0.14285714285714285,0.046990911252031586
Hydro,2011-04-01,MRO,0.14285714285714285,0.14285714285714285,0.06815074139274932
Hydro,2011-05-01,MRO,0.14285714285714285,0.14285714285714285,0.09213446174408987
Hydro,2011-06-01,MRO,0.14285714285714285,0.14285714285714285,0.10058785944734393
Hydro,2011-07-01,MRO,0.14285714285714285,0.14285714285714285,0.08336095707922314
Hydro,2011-08-01,MRO,0.14285714285714285,0.14285714285714285,0.08810624509264928
Hydro,2011-09-01,MRO,0.14285714285714285,0.14285714285714285,0.09100975236221154
Hydro,2011-10-01,MRO,0.14285714285714285,0.14285714285714285,0.07413032780130765
Hydro,2011-11-01,MRO,0.14285714285714285,0.14285714285714285,0.0765749084385979
Hydro,2011-12-01,MRO,0.14285714285714285,0.14285714285714285,0.055093733023982315
Hydro,2012-01-01,MRO,0.125,0.125,0.05344544748288813
Hydro,2012-02-01,MRO,0.125,0.125,0.055503403279377826
Hydro,2012-03-01,MRO,0.125,0.125,0.06497851960847005
Hydro,2012-04-01,MRO,0.125,0.125,0.07710277052806061
Hydro,2012-05-01,MRO,0.125,0.125,0.07423284214086331
Hydro,2012-06-01,MRO,0.125,0.125,0.07033214938553656
Hydro,2012-07-01,MRO,0.125,0.125,0.06089687791672951
Hydro,2012-08-01,MRO,0.125,0.125,0.07102206047102107
Hydro,2012-09-01,MRO,0.125,0.125,0.07410214053266909
Hydro,2012-10-01,MRO,0.125,0.125,0.06449508200857967
Hydro,2012-11-01,MRO,0.125,0.125,0.060073371407521566
Hydro,2012-12-01,MRO,0.125,0.125,0.03754926261550301
Hydro,2013-01-01,MRO,0.125,0.125,0.041967866192087075
Hydro,2013-02-01,MRO,0.125,0.125,0.04249625924819186
Hydro,2013-03-01,MRO,0.125,0.125,0.049025719150910634
Hydro,2013-04-01,MRO,0.125,0.125,0.05663229483729088
Hydro,2013-05-01,MRO,0.125,0.125,0.06178386389321168
Hydro,2013-06-01,MRO,0.125,0.125,0.06847077234740696
Hydro,2013-07-01,MRO,0.125,0.125,0.0528582089644341
Hydro,2013-08-01,MRO,0.125,0.125,0.05877885442391943
Hydro,2013-09-01,MRO,0.125,0.125,0.06648608761668871
Hydro,2013-10-01,MRO,0.125,0.125,0.05331775325723567
Hydro,2013-11-01,MRO,0.125,0.125,0.04633014610640096
Hydro,2013-12-01,MRO,0.125,0.125,0.03316755739842464
Hydro,2014-01-01,MRO,0.125,0.125,0.03810191065869184
Hydro,2014-02-01,MRO,0.125,0.125,0.036549571520407456
Hydro,2014-03-01,MRO,0.125,0.125,0.050537093764347125
Hydro,2014-04-01,MRO,0.125,0.125,0.07844816524736564
Hydro,2014-05-01,MRO,0.125,0.125,0.07457125360262573
Hydro,2014-06-01,MRO,0.125,0.125,0.06692478979939795
Hydro,2014-07-01,MRO,0.125,0.125,0.07386774179061051
Hydro,2014-08-01,MRO,0.125,0.125,0.07148899845431386
Hydro,2014-09-01,MRO,0.125,0.125,0.08870834447048907
Hydro,2014-10-01,MRO,0.125,0.125,0.08193768690876291
Hydro,2014-11-01,MRO,0.125,0.125,0.06727057853972701
Hydro,2014-12-01,MRO,0.125,0.125,0.04756487577036897
Hydro,2015-01-01,MRO,0.125,0.125,0.04904271858188031
Hydro,2015-02-01,MRO,0.125,0.125,0.04892017805267407
Hydro,2015-03-01,MRO,0.125,0.125,0.05514242554271244
Hydro,2015-04-01,MRO,0.125,0.125,0.07118089886273084
Hydro,2015-05-01,MRO,0.125,0.125,0.07588746364758864
Hydro,2015-06-01,MRO,0.125,0.125,0.07243554483817266
Hydro,2015-07-01,MRO,0.125,0.125,0.06045276817562286
Hydro,2015-08-01,MRO,0.125,0.125,0.06510974755161096
Hydro,2015-09-01,MRO,0.125,0.125,0.06355842314193577
Hydro,2015-10-01,MRO,0.125,0.125,0.06234491204144676
Hydro,2015-11-01,MRO,0.125,0.125,0.06746541824371809
Hydro,2015-12-01,MRO,0.125,0.125,0.05856930957524762
Hydro,2016-01-01,MRO,0.14285714285714285,0.14285714285714285,0.04247918553654905
Hydro,2016-02-01,MRO,0.14285714285714285,0.14285714285714285,0.037476069334156814
Hydro,2016-03-01,MRO,0.14285714285714285,0.14285714285714285,0.040614886014259985
Hydro,2016-04-01,MRO,0.14285714285714285,0.14285714285714285,0.04567530077822039
Hydro,2016-05-01,MRO,0.14285714285714285,0.14285714285714285,0.039152379693145015
Hydro,2016-06-01,MRO,0.14285714285714285,0.14285714285714285,0.044284418004388065
Hydro,2016-07-01,MRO,0.14285714285714285,0.14285714285714285,0.044992906365386165
Hydro,2016-08-01,MRO,0.14285714285714285,0.14285714285714285,0.04445630956481657
Hydro,2016-09-01,MRO,0.14285714285714285,0.14285714285714285,0.039455988869044126
Hydro,2016-10-01,MRO,0.14285714285714285,0.14285714285714285,0.036330342738981856
Hydro,2016-11-01,MRO,0.14285714285714285,0.14285714285714285,0.038585410086235894
Hydro,2016-12-01,MRO,0.125,0.125,0.035699497948666566
Hydro,2017-01-01,MRO,0.125,0.125,0.02630025478004713
Hydro,2017-02-01,MRO,0.125,0.125,0.025925639957429195
Hydro,2017-03-01,MRO,0.125,0.125,0.022526979234292147
Hydro,2017-04-01,MRO,0.125,0.125,0.02941218975808472
Hydro,2017-05-01,MRO,0.125,0.125,0.029526262065419365
Hydro,2017-06-01,MRO,0.125,0.125,0.02777268323893266
Natural Gas,2001-01-01,MRO,0.14285714285714285,0.14285714285714285,0.007084122939864748
Natural Gas,2001-02-01,MRO,0.14285714285714285,0.14285714285714285,0.010144548020823216
Natural Gas,2001-03-01,MRO,0.14285714285714285,0.14285714285714285,0.01606832285932157
Natural Gas,2001-04-01,MRO,0.14285714285714285,0.14285714285714285,0.01768933113681184
Natural Gas,2001-05-01,MRO,0.14285714285714285,0.14285714285714285,0.01808580218791863
Natural Gas,2001-06-01,MRO,0.14285714285714285,0.14285714285714285,0.01685774687378445
Natural Gas,2001-07-01,MRO,0.14285714285714285,0.14285714285714285,0.03354520155622918
Natural Gas,2001-08-01,MRO,0.14285714285714285,0.14285714285714285,0.031159613479140348
Natural Gas,2001-09-01,MRO,0.14285714285714285,0.14285714285714285,0.013942671749852246
Natural Gas,2001-10-01,MRO,0.14285714285714285,0.14285714285714285,0.01581605585309801
Natural Gas,2001-11-01,MRO,0.14285714285714285,0.14285714285714285,0.010500173318248986
Natural Gas,2001-12-01,MRO,0.14285714285714285,0.14285714285714285,0.010041619948654011
Natural Gas,2002-01-01,MRO,0.14285714285714285,0.14285714285714285,0.015122663457848023
Natural Gas,2002-02-01,MRO,0.14285714285714285,0.14285714285714285,0.01842329712839783
Natural Gas,2002-03-01,MRO,0.14285714285714285,0.14285714285714285,0.01845809191340819
Natural Gas,2002-04-01,MRO,0.14285714285714285,0.14285714285714285,0.018076677600651722
Natural Gas,2002-05-01,MRO,0.14285714285714285,0.14285714285714285,0.016524826925173833
Natural Gas,2002-06-01,MRO,0.14285714285714285,0.14285714285714285,0.024264752029114364
Natural Gas,2002-07-01,MRO,0.14285714285714285,0.14285714285714285,0.04326422498393175
Natural Gas,2002-08-01,MRO,0.14285714285714285,0.14285714285714285,0.02552293028546321
Natural Gas,2002-09-01,MRO,0.14285714285714285,0.14285714285714285,0.025030223773214524
Natural Gas,2002-10-01,MRO,0.14285714285714285,0.14285714285714285,0.014384489652968364
Natural Gas,2002-11-01,MRO,0.14285714285714285,0.14285714285714285,0.012857788026005165
Natural Gas,2002-12-01,MRO,0.14285714285714285,0.14285714285714285,0.011779653698400947
Natural Gas,2003-01-01,MRO,0.14285714285714285,0.14285714285714285,0.0129366496430885
Natural Gas,2003-02-01,MRO,0.14285714285714285,0.14285714285714285,0.01609207665479731
Natural Gas,2003-03-01,MRO,0.14285714285714285,0.14285714285714285,0.01050268968612662
Natural Gas,2003-04-01,MRO,0.14285714285714285,0.14285714285714285,0.018897877623928926
Natural Gas,2003-05-01,MRO,0.14285714285714285,0.14285714285714285,0.010519388980237495
Natural Gas,2003-06-01,MRO,0.14285714285714285,0.14285714285714285,0.017052337472387682
Natural Gas,2003-07-01,MRO,0.14285714285714285,0.14285714285714285,0.03140179564380078
Natural Gas,2003-08-01,MRO,0.14285714285714285,0.14285714285714285,0.044533537069960945
Natural Gas,2003-09-01,MRO,0.14285714285714285,0.14285714285714285,0.018437568278884302
Natural Gas,2003-10-01,MRO,0.14285714285714285,0.14285714285714285,0.01829097689884501
Natural Gas,2003-11-01,MRO,0.14285714285714285,0.14285714285714285,0.01844479846763133
Natural Gas,2003-12-01,MRO,0.14285714285714285,0.14285714285714285,0.013885367016260194
Natural Gas,2004-01-01,MRO,0.14285714285714285,0.14285714285714285,0.023695589326409132
Natural Gas,2004-02-01,MRO,0.14285714285714285,0.14285714285714285,0.015395976884361586
Natural Gas,2004-03-01,MRO,0.14285714285714285,0.14285714285714285,0.01547973457588493
Natural Gas,2004-04-01,MRO,0.14285714285714285,0.14285714285714285,0.016519428309339394
Natural Gas,2004-05-01,MRO,0.14285714285714285,0.14285714285714285,0.01844476389358829
Natural Gas,2004-06-01,MRO,0.14285714285714285,0.14285714285714285,0.016165310191488234
Natural Gas,2004-07-01,MRO,0.14285714285714285,0.14285714285714285,0.0258742597694922
Natural Gas,2004-08-01,MRO,0.14285714285714285,0.14285714285714285,0.011247754129013288
Natural Gas,2004-09-01,MRO,0.14285714285714285,0.14285714285714285,0.024382962854004812
Natural Gas,2004-10-01,MRO,0.14285714285714285,0.14285714285714285,0.019484933531061125
Natural Gas,2004-11-01,MRO,0.14285714285714285,0.14285714285714285,0.018609880429146464
Natural Gas,2004-12-01,MRO,0.14285714285714285,0.14285714285714285,0.02348871402109678
Natural Gas,2005-01-01,MRO,0.14285714285714285,0.14285714285714285,0.02597033238283529
Natural Gas,2005-02-01,MRO,0.14285714285714285,0.14285714285714285,0.024931356500172964
Natural Gas,2005-03-01,MRO,0.14285714285714285,0.14285714285714285,0.039909214856335265
Natural Gas,2005-04-01,MRO,0.14285714285714285,0.14285714285714285,0.048547206787783174
Natural Gas,2005-05-01,MRO,0.14285714285714285,0.14285714285714285,0.032974407946810134
Natural Gas,2005-06-01,MRO,0.14285714285714285,0.14285714285714285,0.06891896818667631
Natural Gas,2005-07-01,MRO,0.14285714285714285,0.14285714285714285,0.07066485259093722
Natural Gas,2005-08-01,MRO,0.14285714285714285,0.14285714285714285,0.06311206647348563
Natural Gas,2005-09-01,MRO,0.14285714285714285,0.14285714285714285,0.04873603603190001
Natural Gas,2005-10-01,MRO,0.14285714285714285,0.14285714285714285,0.031230431479562278
Natural Gas,2005-11-01,MRO,0.14285714285714285,0.14285714285714285,0.03089977721074134
Natural Gas,2005-12-01,MRO,0.14285714285714285,0.14285714285714285,0.03625969392641138
Natural Gas,2006-01-01,MRO,0.14285714285714285,0.14285714285714285,0.015791506705137442
Natural Gas,2006-02-01,MRO,0.14285714285714285,0.14285714285714285,0.01612081066765512
Natural Gas,2006-03-01,MRO,0.14285714285714285,0.14285714285714285,0.021993089064941077
Natural Gas,2006-04-01,MRO,0.14285714285714285,0.14285714285714285,0.019474889762661554
Natural Gas,2006-05-01,MRO,0.14285714285714285,0.14285714285714285,0.0342364381471224
Natural Gas,2006-06-01,MRO,0.14285714285714285,0.14285714285714285,0.043485815297879815
Natural Gas,2006-07-01,MRO,0.14285714285714285,0.14285714285714285,0.08952040026930198
Natural Gas,2006-08-01,MRO,0.14285714285714285,0.14285714285714285,0.06746063491955856
Natural Gas,2006-09-01,MRO,0.14285714285714285,0.14285714285714285,0.030802960937643894
Natural Gas,2006-10-01,MRO,0.14285714285714285,0.14285714285714285,0.06514168261986401
Natural Gas,2006-11-01,MRO,0.14285714285714285,0.14285714285714285,0.05488167616786706
Natural Gas,2006-12-01,MRO,0.14285714285714285,0.14285714285714285,0.038381445631755655
Natural Gas,2007-01-01,MRO,0.14285714285714285,0.14285714285714285,0.05391891890389175
Natural Gas,2007-02-01,MRO,0.14285714285714285,0.14285714285714285,0.07654454551066316
Natural Gas,2007-03-01,MRO,0.14285714285714285,0.14285714285714285,0.04310951202846743
Natural Gas,2007-04-01,MRO,0.14285714285714285,0.14285714285714285,0.045561831947049374
Natural Gas,2007-05-01,MRO,0.14285714285714285,0.14285714285714285,0.04269219735718218
Natural Gas,2007-06-01,MRO,0.14285714285714285,0.14285714285714285,0.049672863421802244
Natural Gas,2007-07-01,MRO,0.14285714285714285,0.14285714285714285,0.0665872791979036
Natural Gas,2007-08-01,MRO,0.14285714285714285,0.14285714285714285,0.07814784491451121
Natural Gas,2007-09-01,MRO,0.14285714285714285,0.14285714285714285,0.030503784301114185
Natural Gas,2007-10-01,MRO,0.14285714285714285,0.14285714285714285,0.04883019899921662
Natural Gas,2007-11-01,MRO,0.14285714285714285,0.14285714285714285,0.04058849597492352
Natural Gas,2007-12-01,MRO,0.14285714285714285,0.14285714285714285,0.055838577924652105
Natural Gas,2008-01-01,MRO,0.14285714285714285,0.14285714285714285,0.039558548366984844
Natural Gas,2008-02-01,MRO,0.14285714285714285,0.14285714285714285,0.035302639078523525
Natural Gas,2008-03-01,MRO,0.14285714285714285,0.14285714285714285,0.04549852909834386
Natural Gas,2008-04-01,MRO,0.14285714285714285,0.14285714285714285,0.019737007348802477
Natural Gas,2008-05-01,MRO,0.14285714285714285,0.14285714285714285,0.024720898234045937
Natural Gas,2008-06-01,MRO,0.14285714285714285,0.14285714285714285,0.03006731334977376
Natural Gas,2008-07-01,MRO,0.14285714285714285,0.14285714285714285,0.05902407094787673
Natural Gas,2008-08-01,MRO,0.14285714285714285,0.14285714285714285,0.05595282911787249
Natural Gas,2008-09-01,MRO,0.14285714285714285,0.14285714285714285,0.023624370091868956
Natural Gas,2008-10-01,MRO,0.14285714285714285,0.14285714285714285,0.02512586040921436
Natural Gas,2008-11-01,MRO,0.14285714285714285,0.14285714285714285,0.03306380997104849
Natural Gas,2008-12-01,MRO,0.14285714285714285,0.14285714285714285,0.049402251047551415
Natural Gas,2009-01-01,MRO,0.14285714285714285,0.14285714285714285,0.033270659217879126
Natural Gas,2009-02-01,MRO,0.14285714285714285,0.14285714285714285,0.023670182963044146
Natural Gas,2009-03-01,MRO,0.14285714285714285,0.14285714285714285,0.023631838391231084
Natural Gas,2009-04-01,MRO,0.14285714285714285,0.14285714285714285,0.028384661195238116
Natural Gas,2009-05-01,MRO,0.14285714285714285,0.14285714285714285,0.01828941205182813
Natural Gas,2009-06-01,MRO,0.14285714285714285,0.14285714285714285,0.03912111874192163
Natural Gas,2009-07-01,MRO,0.14285714285714285,0.14285714285714285,0.02793811633935043
Natural Gas,2009-08-01,MRO,0.14285714285714285,0.14285714285714285,0.04290369322901054
Natural Gas,2009-09-01,MRO,0.14285714285714285,0.14285714285714285,0.04207472075408434
Natural Gas,2009-10-01,MRO,0.14285714285714285,0.14285714285714285,0.02538418218190055
Natural Gas,2009-11-01,MRO,0.14285714285714285,0.14285714285714285,0.016836305869282274
Natural Gas,2009-12-01,MRO,0.14285714285714285,0.14285714285714285,0.025036414787638763
Natural Gas,2010-01-01,MRO,0.14285714285714285,0.14285714285714285,0.028263875987658373
Natural Gas,2010-02-01,MRO,0.14285714285714285,0.14285714285714285,0.022237534860869244
Natural Gas,2010-03-01,MRO,0.14285714285714285,0.14285714285714285,0.012215006486995071
Natural Gas,2010-04-01,MRO,0.14285714285714285,0.14285714285714285,0.018411350883630356
Natural Gas,2010-05-01,MRO,0.14285714285714285,0.14285714285714285,0.04148654922939499
Natural Gas,2010-06-01,MRO,0.14285714285714285,0.14285714285714285,0.03958839559900399
Natural Gas,2010-07-01,MRO,0.14285714285714285,0.14285714285714285,0.08234031750952052
Natural Gas,2010-08-01,MRO,0.14285714285714285,0.14285714285714285,0.08398369677211666
Natural Gas,2010-09-01,MRO,0.14285714285714285,0.14285714285714285,0.019277485998896813
Natural Gas,2010-10-01,MRO,0.14285714285714285,0.14285714285714285,0.0283670281423251
Natural Gas,2010-11-01,MRO,0.14285714285714285,0.14285714285714285,0.02203426022022948
Natural Gas,2010-12-01,MRO,0.14285714285714285,0.14285714285714285,0.02221070674240685
Natural Gas,2011-01-01,MRO,0.14285714285714285,0.14285714285714285,0.02561362050655651
Natural Gas,2011-02-01,MRO,0.14285714285714285,0.14285714285714285,0.022205775800764032
Natural Gas,2011-03-01,MRO,0.14285714285714285,0.14285714285714285,0.03096047303157371
Natural Gas,2011-04-01,MRO,0.14285714285714285,0.14285714285714285,0.02135110027998587
Natural Gas,2011-05-01,MRO,0.14285714285714285,0.14285714285714285,0.019908098119495798
Natural Gas,2011-06-01,MRO,0.14285714285714285,0.14285714285714285,0.02897966863605198
Natural Gas,2011-07-01,MRO,0.14285714285714285,0.14285714285714285,0.09585920118458573
Natural Gas,2011-08-01,MRO,0.14285714285714285,0.14285714285714285,0.06501549402571065
Natural Gas,2011-09-01,MRO,0.14285714285714285,0.14285714285714285,0.023210148996054687
Natural Gas,2011-10-01,MRO,0.14285714285714285,0.14285714285714285,0.02301966528315727
Natural Gas,2011-11-01,MRO,0.14285714285714285,0.14285714285714285,0.019650028022771927
Natural Gas,2011-12-01,MRO,0.14285714285714285,0.14285714285714285,0.03185032418539359
Natural Gas,2012-01-01,MRO,0.125,0.125,0.03406589053332225
Natural Gas,2012-02-01,MRO,0.125,0.125,0.059787222700132765
Natural Gas,2012-03-01,MRO,0.125,0.125,0.052757438927493155
Natural Gas,2012-04-01,MRO,0.125,0.125,0.0746150203741117
Natural Gas,2012-05-01,MRO,0.125,0.125,0.09149249169249095
Natural Gas,2012-06-01,MRO,0.125,0.125,0.10330502299015382
Natural Gas,2012-07-01,MRO,0.125,0.125,0.15831228908979786
Natural Gas,2012-08-01,MRO,0.125,0.125,0.08165370935223329
Natural Gas,2012-09-01,MRO,0.125,0.125,0.03894250087537455
Natural Gas,2012-10-01,MRO,0.125,0.125,0.025191411593805883
Natural Gas,2012-11-01,MRO,0.125,0.125,0.04530172776441771
Natural Gas,2012-12-01,MRO,0.125,0.125,0.0564504467013689
Natural Gas,2013-01-01,MRO,0.125,0.125,0.04571795862274505
Natural Gas,2013-02-01,MRO,0.125,0.125,0.04487196652723729
Natural Gas,2013-03-01,MRO,0.125,0.125,0.04864284679652368
Natural Gas,2013-04-01,MRO,0.125,0.125,0.0607426137006442
Natural Gas,2013-05-01,MRO,0.125,0.125,0.05062893086358442
Natural Gas,2013-06-01,MRO,0.125,0.125,0.0414352805010361
Natural Gas,2013-07-01,MRO,0.125,0.125,0.08438938138110393
Natural Gas,2013-08-01,MRO,0.125,0.125,0.07734796332302117
Natural Gas,2013-09-01,MRO,0.125,0.125,0.06212738691868901
Natural Gas,2013-10-01,MRO,0.125,0.125,0.04503752347090487
Natural Gas,2013-11-01,MRO,0.125,0.125,0.05431631232155615
Natural Gas,2013-12-01,MRO,0.125,0.125,0.06015212164162198
Natural Gas,2014-01-01,MRO,0.125,0.125,0.03315160384578815
Natural Gas,2014-02-01,MRO,0.125,0.125,0.01973267380989289
Natural Gas,2014-03-01,MRO,0.125,0.125,0.01895252621577511
Natural Gas,2014-04-01,MRO,0.125,0.125,0.028553851738945542
Natural Gas,2014-05-01,MRO,0.125,0.125,0.06642666944828264
Natural Gas,2014-06-01,MRO,0.125,0.125,0.043891594754621205
Natural Gas,2014-07-01,MRO,0.125,0.125,0.036523321594712804
Natural Gas,2014-08-01,MRO,0.125,0.125,0.060698497634606545
Natural Gas,2014-09-01,MRO,0.125,0.125,0.028971396250515955
Natural Gas,2014-10-01,MRO,0.125,0.125,0.06952358718550301
Natural Gas,2014-11-01,MRO,0.125,0.125,0.03742553668426064
Natural Gas,2014-12-01,MRO,0.125,0.125,0.054089826350455214
Natural Gas,2015-01-01,MRO,0.125,0.125,0.04638307238656705
Natural Gas,2015-02-01,MRO,0.125,0.125,0.059588533712679526
Natural Gas,2015-03-01,MRO,0.125,0.125,0.07638245683650312
Natural Gas,2015-04-01,MRO,0.125,0.125,0.08655280013021847
Natural Gas,2015-05-01,MRO,0.125,0.125,0.052484547874601675
Natural Gas,2015-06-01,MRO,0.125,0.125,0.08214196884669402
Natural Gas,2015-07-01,MRO,0.125,0.125,0.11884726251355686
Natural Gas,2015-08-01,MRO,0.125,0.125,0.09828804929262924
Natural Gas,2015-09-01,MRO,0.125,0.125,0.09300273402297643
Natural Gas,2015-10-01,MRO,0.125,0.125,0.0690992634414037
Natural Gas,2015-11-01,MRO,0.125,0.125,0.06010369060280988
Natural Gas,2015-12-01,MRO,0.125,0.125,0.09469459965947694
Natural Gas,2016-01-01,MRO,0.14285714285714285,0.14285714285714285,0.09033186091253706
Natural Gas,2016-02-01,MRO,0.14285714285714285,0.14285714285714285,0.0982957924499798
Natural Gas,2016-03-01,MRO,0.14285714285714285,0.14285714285714285,0.10549731760455179
Natural Gas,2016-04-01,MRO,0.14285714285714285,0.14285714285714285,0.09657295123077425
Natural Gas,2016-05-01,MRO,0.14285714285714285,0.14285714285714285,0.12507912606126834
Natural Gas,2016-06-01,MRO,0.14285714285714285,0.14285714285714285,0.11873383286350117
Natural Gas,2016-07-01,MRO,0.14285714285714285,0.14285714285714285,0.13284040940862757
Natural Gas,2016-08-01,MRO,0.14285714285714285,0.14285714285714285,0.153269160785013
