fuel category,year,month,plant id,total fuel (mmbtu),generation (MWh),elec fuel (mmbtu),lat,lon,quarter,all fuel fossil CO2 (kg),elec fuel fossil CO2 (kg),all fuel total CO2 (kg),elec fuel total CO2 (kg),datetime
Other,2014,7,2048638,557312.0,35680.6,555273.0,6573.594519,-16225.299551,3,40933878.39,40772688.19,40933878.39,40772688.19,2014-07-01
Other,2014,8,2048638,495095.0,28904.945,494639.0,6573.594519,-16225.299551,3,37269377.72,37226385.52,37269377.72,37226385.52,2014-08-01
Other,2014,9,2048638,542421.0,33827.558,541890.0,6573.594519,-16225.299551,3,39899712.32,39849532.19,39899712.32,39849532.19,2014-09-01
Other,2014,10,2048638,677139.0,44803.684,674836.0,6573.594519,-16225.299551,4,49625879.34,49442370.66,49625879.34,49442370.66,2014-10-01
Other,2014,11,2048638,558221.0,32856.858,556139.0,6573.594519,-16225.299551,4,41782313.41,41618971.38,41782313.41,41618971.38,2014-11-01
Other,2014,12,2048638,654726.0,42505.028,648782.0,6573.594519,-16225.299551,4,47979434.65,47530279.38,47979434.65,47530279.38,2014-12-01
Other,2015,1,2067567,768773.0,76750.06,727192.0,6760.684841,-16700.600428,1,62850810.98,59786566.66,62850810.98,59786566.66,2015-01-01
Other,2015,2,2067567,664531.0,67638.716,633157.0,6760.684841,-16700.600428,1,54510197.47,52195458.52,54510197.47,52195458.52,2015-02-01
Other,2015,3,2067567,662965.0,68017.786,645673.0,6760.684841,-16700.600428,1,54337256.64,53052602.18,54337256.64,53052602.18,2015-03-01
Other,2015,4,2067567,693458.0,70366.037,675267.0,6760.684841,-16700.600428,2,56869184.89,55517986.44,56869184.89,55517986.44,2015-04-01
Other,2015,5,2067567,556533.0,56305.043,533644.0,6760.684841,-16700.600428,2,45904424.83,44213585.26,45904424.83,44213585.26,2015-05-01
Other,2015,6,2067567,549750.0,55929.937,538126.0,6760.684841,-16700.600428,2,43299541.37,42432849.2,43299541.37,42432849.2,2015-06-01
Other,2015,7,2067567,576211.0,58284.799,565101.0,6760.684841,-16700.600428,3,47391457.41,46561795.14,47391457.41,46561795.14,2015-07-01
Other,2015,8,2067567,684142.0,66371.214,671564.0,6760.684841,-16700.600428,3,55096819.7,54157483.28,55096819.7,54157483.28,2015-08-01
Other,2015,9,2010506,582184.0,59461.253,570893.0,6697.207341,-16538.562128,3,47783771.77,46940514.1,47783771.77,46940514.1,2015-09-01
Other,2015,10,2010506,685665.0,68185.203,672476.0,6697.207341,-16538.562128,4,56141399.57,55156765.96,56141399.57,55156765.96,2015-10-01
Other,2015,11,2010506,567916.0,47970.935,544562.0,6697.207341,-16538.562128,4,43899802.46,42177373.39,43899802.46,42177373.39,2015-11-01
Other,2015,12,2067567,548990.0,46095.08,522527.0,6760.684841,-16700.600428,4,43099599.57,41150312.49,43099599.57,41150312.49,2015-12-01
Other Renewables,2002,1,104814,16156.0,1091.837,13663.0,118.55101,-313.629188,1,0.0,0.0,1388892.28,1156001.42,2002-01-01
Other Renewables,2002,2,104814,13626.0,920.883,11524.0,118.55101,-313.629188,1,0.0,0.0,1171395.04,975022.86,2002-02-01
Other Renewables,2002,3,104814,14822.0,1001.716,12535.0,118.55101,-313.629188,1,0.0,0.0,1274211.56,1060564.94,2002-03-01
Other Renewables,2002,4,104814,14082.0,951.725,11910.0,118.55101,-313.629188,2,0.0,0.0,1210593.36,1007684.64,2002-04-01
Other Renewables,2002,5,104814,14839.0,1002.904,12550.0,118.55101,-313.629188,2,0.0,0.0,1275668.68,1061834.46,2002-05-01
Other Renewables,2002,6,104814,11064.0,747.8,9358.0,118.55101,-313.629188,2,0.0,0.0,951141.7,791767.02,2002-06-01
Other Renewables,2002,7,104814,13190.0,891.429,11155.0,118.55101,-313.629188,3,0.0,0.0,1133915.6,943798.56,2002-07-01
Other Renewables,2002,8,104814,13804.0,932.873,11674.0,118.55101,-313.629188,3,0.0,0.0,1186697.0,987718.06,2002-08-01
Other Renewables,2002,9,104814,16810.0,1136.081,14216.0,118.55101,-313.629188,3,0.0,0.0,1445111.44,1202786.06,2002-09-01
Other Renewables,2002,10,104814,17606.0,1189.935,14890.0,118.55101,-313.629188,4,0.0,0.0,1513540.54,1259810.84,2002-10-01
Other Renewables,2002,11,104814,16062.0,1085.545,13584.0,118.55101,-313.629188,4,0.0,0.0,1380811.58,1149317.9,2002-11-01
Other Renewables,2002,12,104814,17789.0,1202.272,15045.0,118.55101,-313.629188,4,0.0,0.0,1529272.22,1272925.94,2002-12-01
Other Renewables,2003,1,104814,8973.0,555.815,7057.0,118.55101,-313.629188,1,0.0,0.0,778681.92,598961.12,2003-01-01
Other Renewables,2003,2,104814,7950.0,492.39,6253.0,118.55101,-313.629188,1,0.0,0.0,689902.94,530724.34,2003-02-01
Other Renewables,2003,3,104814,8211.0,508.567,6458.0,118.55101,-313.629188,1,0.0,0.0,712558.22,548126.82,2003-03-01
Other Renewables,2003,4,104814,7210.0,446.578,5671.0,118.55101,-313.629188,2,0.0,0.0,625685.72,481327.52,2003-04-01
Other Renewables,2003,5,104814,7076.0,438.273,5565.0,118.55101,-313.629188,2,0.0,0.0,614059.24,472327.44,2003-05-01
Other Renewables,2003,6,104814,6733.0,417.039,5296.0,118.55101,-313.629188,2,0.0,0.0,584291.74,449501.14,2003-06-01
Other Renewables,2003,7,104814,7206.0,446.335,5668.0,118.55101,-313.629188,3,0.0,0.0,625339.98,481075.58,2003-07-01
Other Renewables,2003,8,104814,6900.0,427.323,5427.0,118.55101,-313.629188,3,0.0,0.0,598787.76,460620.36,2003-08-01
Other Renewables,2003,9,104814,7380.0,457.083,5804.0,118.55101,-313.629188,3,0.0,0.0,640443.5,492614.7,2003-09-01
Other Renewables,2003,10,104814,7955.0,492.727,6256.0,118.55101,-313.629188,4,0.0,0.0,690342.48,530976.28,2003-10-01
Other Renewables,2003,11,104814,8348.0,517.016,6565.0,118.55101,-313.629188,4,0.0,0.0,724446.46,557201.06,2003-11-01
Other Renewables,2003,12,104814,9323.0,577.434,7332.0,118.55101,-313.629188,4,0.0,0.0,809056.92,622301.12,2003-12-01
Other Renewables,2004,1,104814,9157.0,786.97424,7328.87,118.55101,-313.629188,1,0.0,0.0,789528.66,618050.066,2004-01-01
Other Renewables,2004,2,104814,9667.0,798.6014,7388.21,118.55101,-313.629188,1,0.0,0.0,837366.66,623616.158,2004-02-01
Other Renewables,2004,3,104814,9567.0,799.40838,7392.33,118.55101,-313.629188,1,0.0,0.0,827986.66,624002.614,2004-03-01
Other Renewables,2004,4,104814,8817.0,784.50409,7316.26,118.55101,-313.629188,2,0.0,0.0,757636.66,616867.248,2004-04-01
Other Renewables,2004,5,104814,8667.0,783.56645,7311.47,118.55101,-313.629188,2,0.0,0.0,743566.66,616417.946,2004-05-01
Other Renewables,2004,6,104814,7927.0,762.78278,7205.4,118.55101,-313.629188,2,0.0,0.0,674154.66,606468.58,2004-06-01
Other Renewables,2004,7,104814,8337.0,777.73513,7281.71,118.55101,-313.629188,3,0.0,0.0,712612.66,613626.458,2004-07-01
Other Renewables,2004,8,104814,7187.0,739.68078,7087.49,118.55101,-313.629188,3,0.0,0.0,604742.66,595408.622,2004-08-01
Other Renewables,2004,9,104814,7067.0,735.667,7067.0,118.55101,-313.629188,3,0.0,0.0,593486.66,593486.66,2004-09-01
Other Renewables,2004,10,104814,7707.0,754.93634,7165.35,118.55101,-313.629188,4,0.0,0.0,653518.66,602711.89,2004-10-01
Other Renewables,2004,11,104814,7457.0,746.71379,7123.38,118.55101,-313.629188,4,0.0,0.0,630068.66,598775.104,2004-11-01
Other Renewables,2004,12,104814,7427.0,745.93522,7119.41,118.55101,-313.629188,4,0.0,0.0,627254.66,598402.718,2004-12-01
Other Renewables,2005,1,104814,3646.07,394.29417,3204.0,118.55101,-313.629188,1,0.0,0.0,311205.1586,269738.9926,2005-01-01
Other Renewables,2005,2,104814,3197.62,350.34747,2851.11,118.55101,-313.629188,1,0.0,0.0,272464.1276,239961.4896,2005-02-01
Other Renewables,2005,3,104814,3795.27,404.32108,3277.67,118.55101,-313.629188,1,0.0,0.0,324618.7746,276067.8946,2005-03-01
Other Renewables,2005,4,104814,3648.66,400.16329,3253.94,118.55101,-313.629188,2,0.0,0.0,310931.6668,273906.9308,2005-04-01
Other Renewables,2005,5,104814,4065.47,443.69448,3596.49,118.55101,-313.629188,2,0.0,0.0,346917.3706,302927.0466,2005-05-01
Other Renewables,2005,6,104814,4042.91,438.46102,3557.41,118.55101,-313.629188,2,0.0,0.0,345120.9818,299581.0818,2005-06-01
Other Renewables,2005,7,104814,4036.01,450.64038,3666.34,118.55101,-313.629188,3,0.0,0.0,343264.9198,308589.8738,2005-07-01
Other Renewables,2005,8,104814,5549.76,493.97104,3881.32,118.55101,-313.629188,3,0.0,0.0,485414.2448,328914.5728,2005-08-01
Other Renewables,2005,9,104814,5022.11,459.92227,3628.64,118.55101,-313.629188,3,0.0,0.0,437959.7978,307252.3118,2005-09-01
Other Renewables,2005,10,104814,4883.89,461.53274,3648.94,118.55101,-313.629188,4,0.0,0.0,424682.6822,308844.3722,2005-10-01
Other Renewables,2005,11,104814,5528.3,477.66031,3740.53,118.55101,-313.629188,4,0.0,0.0,484888.634,317195.808,2005-11-01
Other Renewables,2005,12,104814,5435.94,480.55967,3758.22,118.55101,-313.629188,4,0.0,0.0,476150.2412,318780.1052,2005-12-01
Other Renewables,2006,1,104814,8329.0,668.60061,7277.92,118.55101,-313.629188,1,0.0,0.0,711449.82,612858.516,2006-01-01
Other Renewables,2006,2,104814,8007.0,619.15792,6622.17,118.55101,-313.629188,1,0.0,0.0,688532.66,558635.606,2006-02-01
Other Renewables,2006,3,104814,7316.0,548.47769,5907.37,118.55101,-313.629188,1,0.0,0.0,630109.68,497980.186,2006-03-01
Other Renewables,2006,4,104814,6447.0,502.26846,5389.43,118.55101,-313.629188,2,0.0,0.0,553694.06,454493.994,2006-04-01
Other Renewables,2006,5,104814,7418.0,583.84447,6268.39,118.55101,-313.629188,2,0.0,0.0,636417.04,528583.622,2006-05-01
Other Renewables,2006,6,104814,5233.0,408.11484,4319.19,118.55101,-313.629188,2,0.0,0.0,450465.74,364750.362,2006-06-01
Other Renewables,2006,7,104814,6636.0,530.89111,5676.29,118.55101,-313.629188,3,0.0,0.0,568878.88,478858.082,2006-07-01
Other Renewables,2006,8,104814,7393.0,549.25832,5719.52,118.55101,-313.629188,3,0.0,0.0,640798.74,483826.316,2006-08-01
Other Renewables,2006,9,104814,5827.0,473.75884,5129.67,118.55101,-313.629188,3,0.0,0.0,497600.26,432190.706,2006-09-01
Other Renewables,2006,10,104814,7025.0,551.1747,5920.75,118.55101,-313.629188,4,0.0,0.0,602823.7,499245.05,2006-10-01
Other Renewables,2006,11,104814,8067.0,605.26106,6502.27,118.55101,-313.629188,4,0.0,0.0,695044.46,548272.786,2006-11-01
Other Renewables,2006,12,104814,8167.0,623.69977,6683.14,118.55101,-313.629188,4,0.0,0.0,702853.26,563667.192,2006-12-01
Other Renewables,2007,1,104814,11730.0,1115.023,11000.0,118.55101,-313.629188,1,0.0,0.0,993334.2,924860.2,2007-01-01
Other Renewables,2007,2,104814,6897.0,692.519,6897.0,118.55101,-313.629188,1,0.0,0.0,579210.06,579210.06,2007-02-01
Other Renewables,2007,3,104814,7552.0,758.202,7552.0,118.55101,-313.629188,1,0.0,0.0,634216.96,634216.96,2007-03-01
Other Renewables,2007,4,104814,9686.0,972.37,9686.0,118.55101,-313.629188,2,0.0,0.0,813430.28,813430.28,2007-04-01
Other Renewables,2007,5,104814,9708.0,974.595,9708.0,118.55101,-313.629188,2,0.0,0.0,815277.84,815277.84,2007-05-01
Other Renewables,2007,6,104814,9092.0,912.812,9092.0,118.55101,-313.629188,2,0.0,0.0,763546.16,763546.16,2007-06-01
Other Renewables,2007,7,104814,8311.0,834.428,8311.0,118.55101,-313.629188,3,0.0,0.0,697957.78,697957.78,2007-07-01
Other Renewables,2007,8,104814,5341.0,536.337,5341.0,118.55101,-313.629188,3,0.0,0.0,448537.18,448537.18,2007-08-01
Other Renewables,2007,9,104814,4455.0,447.388,4455.0,118.55101,-313.629188,3,0.0,0.0,374130.9,374130.9,2007-09-01
Other Renewables,2007,10,104814,9290.0,932.886,9290.0,118.55101,-313.629188,4,0.0,0.0,780174.2,780174.2,2007-10-01
Other Renewables,2007,11,104814,10307.0,1034.815,10307.0,118.55101,-313.629188,4,0.0,0.0,865581.86,865581.86,2007-11-01
Other Renewables,2007,12,104814,10021.0,1006.192,10021.0,118.55101,-313.629188,4,0.0,0.0,841563.58,841563.58,2007-12-01
Other Renewables,2008,1,54422,2531.0,271.77,2531.0,53.8796,-166.5532,1,0.0,0.0,212553.38,212553.38,2008-01-01
Other Renewables,2008,2,104814,2401.0,257.637,2401.0,118.55101,-313.629188,1,0.0,0.0,201635.98,201635.98,2008-02-01
Other Renewables,2008,3,54422,3766.0,403.893,3766.0,53.8796,-166.5532,1,0.0,0.0,316268.68,316268.68,2008-03-01
Other Renewables,2008,4,54422,3868.0,414.863,3868.0,53.8796,-166.5532,2,0.0,0.0,324834.64,324834.64,2008-04-01
Other Renewables,2008,5,54422,4547.0,487.686,4547.0,53.8796,-166.5532,2,0.0,0.0,381857.06,381857.06,2008-05-01
Other Renewables,2008,6,54422,4652.0,499.151,4652.0,53.8796,-166.5532,2,0.0,0.0,390674.96,390674.96,2008-06-01
Other Renewables,2008,7,54422,4225.0,453.044,4225.0,53.8796,-166.5532,3,0.0,0.0,354815.5,354815.5,2008-07-01
Other Renewables,2008,8,54422,4190.0,449.379,4190.0,53.8796,-166.5532,3,0.0,0.0,351876.2,351876.2,2008-08-01
Other Renewables,2008,9,54422,3808.0,408.321,3808.0,53.8796,-166.5532,3,0.0,0.0,319795.84,319795.84,2008-09-01
Other Renewables,2008,10,54422,3143.0,337.34,3143.0,53.8796,-166.5532,4,0.0,0.0,263949.14,263949.14,2008-10-01
Other Renewables,2008,11,54422,3990.0,427.958,3990.0,53.8796,-166.5532,4,0.0,0.0,335080.2,335080.2,2008-11-01
Other Renewables,2008,12,54422,2524.0,270.656,2524.0,53.8796,-166.5532,4,0.0,0.0,211965.52,211965.52,2008-12-01
Other Renewables,2009,1,54422,4748.0,435.277,4748.0,53.8796,-166.5532,1,0.0,0.0,398737.04,398737.04,2009-01-01
Other Renewables,2009,2,54422,4106.0,376.861,4106.0,53.8796,-166.5532,1,0.0,0.0,344821.88,344821.88,2009-02-01
Other Renewables,2009,3,54422,5772.0,529.884,5772.0,53.8796,-166.5532,1,0.0,0.0,484732.56,484732.56,2009-03-01
Other Renewables,2009,4,54422,6021.0,552.762,6021.0,53.8796,-166.5532,2,0.0,0.0,505643.58,505643.58,2009-04-01
Other Renewables,2009,5,54422,6574.0,603.458,6574.0,53.8796,-166.5532,2,0.0,0.0,552084.52,552084.52,2009-05-01
Other Renewables,2009,6,54422,7521.0,690.095,7521.0,53.8796,-166.5532,2,0.0,0.0,631613.58,631613.58,2009-06-01
Other Renewables,2009,7,54422,6287.0,577.071,6287.0,53.8796,-166.5532,3,0.0,0.0,527982.26,527982.26,2009-07-01
Other Renewables,2009,8,54422,6962.0,639.133,6962.0,53.8796,-166.5532,3,0.0,0.0,584668.76,584668.76,2009-08-01
Other Renewables,2009,9,54422,7382.0,677.756,7382.0,53.8796,-166.5532,3,0.0,0.0,619940.36,619940.36,2009-09-01
Other Renewables,2009,10,54422,6071.0,557.343,6071.0,53.8796,-166.5532,4,0.0,0.0,509842.58,509842.58,2009-10-01
