fuel category,year,month,plant id,total fuel (mmbtu),generation (MWh),elec fuel (mmbtu),lat,lon,quarter,all fuel fossil CO2 (kg),elec fuel fossil CO2 (kg),all fuel total CO2 (kg),elec fuel total CO2 (kg),datetime
Solar,2010,5,125362,348.0,35.666,348.0,127.239626,-213.758319,2,0.0,0.0,0.0,0.0,2010-05-01
Solar,2010,6,125362,1593.0,163.285,1593.0,127.239626,-213.758319,2,0.0,0.0,0.0,0.0,2010-06-01
Solar,2010,7,125362,1475.0,151.286,1475.0,127.239626,-213.758319,3,0.0,0.0,0.0,0.0,2010-07-01
Solar,2010,8,125362,1402.0,143.715,1402.0,127.239626,-213.758319,3,0.0,0.0,0.0,0.0,2010-08-01
Solar,2010,9,125362,1187.0,121.719,1187.0,127.239626,-213.758319,3,0.0,0.0,0.0,0.0,2010-09-01
Solar,2010,10,125362,623.0,63.944,623.0,127.239626,-213.758319,4,0.0,0.0,0.0,0.0,2010-10-01
Solar,2010,11,125362,580.0,59.437,580.0,127.239626,-213.758319,4,0.0,0.0,0.0,0.0,2010-11-01
Solar,2010,12,125362,308.0,31.599,308.0,127.239626,-213.758319,4,0.0,0.0,0.0,0.0,2010-12-01
Solar,2011,1,471412,934.0,96.116,934.0,380.479117,-651.146876,1,0.0,0.0,0.0,0.0,2011-01-01
Solar,2011,2,471412,2313.0,238.056,2313.0,380.479117,-651.146876,1,0.0,0.0,0.0,0.0,2011-02-01
Solar,2011,3,471412,3267.0,336.236,3267.0,380.479117,-651.146876,1,0.0,0.0,0.0,0.0,2011-03-01
Solar,2011,4,471412,4440.0,456.981,4440.0,380.479117,-651.146876,2,0.0,0.0,0.0,0.0,2011-04-01
Solar,2011,5,471412,8022.0,825.574,8022.0,380.479117,-651.146876,2,0.0,0.0,0.0,0.0,2011-05-01
Solar,2011,6,471412,9346.0,961.909,9346.0,380.479117,-651.146876,2,0.0,0.0,0.0,0.0,2011-06-01
Solar,2011,7,471412,7952.0,818.467,7952.0,380.479117,-651.146876,3,0.0,0.0,0.0,0.0,2011-07-01
Solar,2011,8,471412,8327.0,857.183,8327.0,380.479117,-651.146876,3,0.0,0.0,0.0,0.0,2011-08-01
Solar,2011,9,471412,6195.0,637.651,6195.0,380.479117,-651.146876,3,0.0,0.0,0.0,0.0,2011-09-01
Solar,2011,10,471412,5114.0,526.393,5114.0,380.479117,-651.146876,4,0.0,0.0,0.0,0.0,2011-10-01
Solar,2011,11,529001,36224.0,3728.253,36224.0,421.340228,-723.994653,4,0.0,0.0,0.0,0.0,2011-11-01
