fuel category,year,nerc,month,generation (mwh)
Other,2005,SERC,8,2359365.34317
Other,2005,SERC,9,1809989.71452
Other,2005,SERC,10,1583264.806450001
Other,2005,SERC,11,1025287.5031600001
Other,2005,SERC,12,2203580.3158100024
Other,2005,SPP,1,242700.86415000004
Other,2005,SPP,2,162962.1496500001
Other,2005,SPP,3,145172.41571
Other,2005,SPP,4,143991.72251
Other,2005,SPP,5,234716.25513000006
Other,2005,SPP,6,151458.27907999998
Other,2005,SPP,7,183226.64348
Other,2005,SPP,8,259340.21240999986
Other,2005,SPP,9,208515.29661000008
Other,2005,SPP,10,137781.57317
Other,2005,SPP,11,149404.26601000002
Other,2005,SPP,12,350347.90155999985
Other,2005,TRE,1,388357.17325
Other,2005,TRE,2,327653.87304000003
Other,2005,TRE,3,377153.29344000004
Other,2005,TRE,4,356394.4553900001
Other,2005,TRE,5,373304.3141
Other,2005,TRE,6,385297.83034
Other,2005,TRE,7,384249.04688000004
Other,2005,TRE,8,460668.37642
Other,2005,TRE,9,420405.7180799999
Other,2005,TRE,10,364116.08507
Other,2005,TRE,11,341008.01774
Other,2005,TRE,12,462327.88909
Other,2005,WECC,1,587319.6139199999
Other,2005,WECC,2,529531.6927599999
Other,2005,WECC,3,574575.93009
Other,2005,WECC,4,529878.3002399999
Other,2005,WECC,5,641105.95137
Other,2005,WECC,6,651536.65702
Other,2005,WECC,7,686372.7637900001
Other,2005,WECC,8,712007.19837
Other,2005,WECC,9,612932.00426
Other,2005,WECC,10,553440.4309200001
Other,2005,WECC,11,547692.18502
Other,2005,WECC,12,621764.29874
Other,2006,ASCC,1,88835.32171
Other,2006,ASCC,2,61887.05308999997
Other,2006,ASCC,3,67285.45488999998
Other,2006,ASCC,4,63090.25499
Other,2006,ASCC,5,56113.73102
Other,2006,ASCC,6,56824.27816999999
Other,2006,ASCC,7,67518.33199000004
Other,2006,ASCC,8,73978.75565
Other,2006,ASCC,9,49969.57225000002
Other,2006,ASCC,10,54682.01991000002
Other,2006,ASCC,11,69034.43286999996
Other,2006,ASCC,12,61935.69463999999
Other,2006,FRCC,1,2026475.60078
Other,2006,FRCC,2,1562106.05
Other,2006,FRCC,3,1486347.3215299998
Other,2006,FRCC,4,2178048.19931
Other,2006,FRCC,5,1979834.4594500002
Other,2006,FRCC,6,2712739.5195399993
Other,2006,FRCC,7,2771442.9280299996
Other,2006,FRCC,8,3894853.8481300017
Other,2006,FRCC,9,2298735.2833399996
Other,2006,FRCC,10,2103866.7794000003
Other,2006,FRCC,11,1815806.7117999997
Other,2006,FRCC,12,1291454.89599
Other,2006,HICC,1,774806.3531600003
Other,2006,HICC,2,663197.9279999998
Other,2006,HICC,3,724804.8852900002
Other,2006,HICC,4,705991.0481799998
Other,2006,HICC,5,757662.5812800002
Other,2006,HICC,6,802827.5623299999
Other,2006,HICC,7,824179.7761400002
Other,2006,HICC,8,919478.2908900001
Other,2006,HICC,9,796544.2214899998
Other,2006,HICC,10,797400.47508
Other,2006,HICC,11,757326.2947699999
Other,2006,HICC,12,748629.5779599998
Other,2006,MRO,1,178009.70847
Other,2006,MRO,2,192287.51867
Other,2006,MRO,3,165840.77683
Other,2006,MRO,4,152287.56480999998
Other,2006,MRO,5,170886.74947
Other,2006,MRO,6,186757.06793000002
Other,2006,MRO,7,243276.43263999998
Other,2006,MRO,8,194145.09640999994
Other,2006,MRO,9,139942.56145
Other,2006,MRO,10,154143.74171000003
Other,2006,MRO,11,161092.87183999998
Other,2006,MRO,12,181813.97677999997
Other,2006,NPCC,1,2019034.6500700004
Other,2006,NPCC,2,1541207.1873499986
Other,2006,NPCC,3,893641.1513200005
Other,2006,NPCC,4,794974.7902199997
Other,2006,NPCC,5,652751.6879100001
Other,2006,NPCC,6,1028634.67007
Other,2006,NPCC,7,1671660.0706300011
Other,2006,NPCC,8,1650150.2691099998
Other,2006,NPCC,9,662497.7312100001
Other,2006,NPCC,10,1038324.7801699999
Other,2006,NPCC,11,1183381.0894100002
Other,2006,NPCC,12,1274800.1986699998
Other,2006,RFC,1,1184460.38482
Other,2006,RFC,2,949188.8104800002
Other,2006,RFC,3,1035207.8440899998
Other,2006,RFC,4,1115969.08956
Other,2006,RFC,5,1134658.3687099998
Other,2006,RFC,6,1075855.5704699997
Other,2006,RFC,7,1421469.8895800004
Other,2006,RFC,8,1507413.2331400006
Other,2006,RFC,9,982831.0780300002
Other,2006,RFC,10,951580.4459400002
Other,2006,RFC,11,873623.9625800002
Other,2006,RFC,12,924475.4596500001
Other,2006,SERC,1,1038068.1291700002
Other,2006,SERC,2,1064230.63842
Other,2006,SERC,3,949684.7444999998
Other,2006,SERC,4,872380.5675700001
Other,2006,SERC,5,913236.4083900001
Other,2006,SERC,6,1001431.3558600001
Other,2006,SERC,7,1188992.95047
Other,2006,SERC,8,1338986.98938
Other,2006,SERC,9,854387.0634099998
Other,2006,SERC,10,1066158.3100100001
Other,2006,SERC,11,1005082.1886600001
Other,2006,SERC,12,1225272.16795
Other,2006,SPP,1,96077.97323999999
Other,2006,SPP,2,89939.92967
Other,2006,SPP,3,96000.09530999999
Other,2006,SPP,4,90416.80626
Other,2006,SPP,5,99883.94542999999
Other,2006,SPP,6,83875.91485
Other,2006,SPP,7,91626.26929999999
Other,2006,SPP,8,93273.47884999998
Other,2006,SPP,9,81405.15881
Other,2006,SPP,10,81484.33385
Other,2006,SPP,11,77807.95886
Other,2006,SPP,12,91536.65943
Other,2006,TRE,1,434628.54301
Other,2006,TRE,2,384257.6326799999
Other,2006,TRE,3,430606.25393
Other,2006,TRE,4,462051.55877
Other,2006,TRE,5,533503.44037
Other,2006,TRE,6,503250.39895
Other,2006,TRE,7,535970.75271
Other,2006,TRE,8,546686.4058300001
Other,2006,TRE,9,446765.02385
Other,2006,TRE,10,431507.84731000004
Other,2006,TRE,11,443749.44740999996
Other,2006,TRE,12,445556.33022999996
Other,2006,WECC,1,559397.8682
Other,2006,WECC,2,529442.95119
Other,2006,WECC,3,556749.92849
Other,2006,WECC,4,541963.6907700001
Other,2006,WECC,5,563715.70272
Other,2006,WECC,6,572782.63788
Other,2006,WECC,7,612352.8024299999
Other,2006,WECC,8,580954.16393
Other,2006,WECC,9,567506.25788
Other,2006,WECC,10,546468.1470600001
Other,2006,WECC,11,520528.4246
Other,2006,WECC,12,514700.6496700001
Other,2007,ASCC,1,70424.99799999998
Other,2007,ASCC,2,54134.99699999999
Other,2007,ASCC,3,107655.95000000004
Other,2007,ASCC,4,65320.729999999996
Other,2007,ASCC,5,60239.48299999999
Other,2007,ASCC,6,58800.549000000006
Other,2007,ASCC,7,86774.028
Other,2007,ASCC,8,109696.06999999995
Other,2007,ASCC,9,90889.038
Other,2007,ASCC,10,110006.339
Other,2007,ASCC,11,80317.67599999999
Other,2007,ASCC,12,115730.35499999997
Other,2007,FRCC,1,1324381.6069999998
Other,2007,FRCC,2,1880273.6609999998
Other,2007,FRCC,3,1358466.821
Other,2007,FRCC,4,1902246.6049999997
Other,2007,FRCC,5,2205305.5689999997
Other,2007,FRCC,6,2423920.363000001
Other,2007,FRCC,7,2443013.1210000003
Other,2007,FRCC,8,3362279.032
Other,2007,FRCC,9,2333537.1450000005
Other,2007,FRCC,10,2223508.4719999996
Other,2007,FRCC,11,967258.924
Other,2007,FRCC,12,977953.1279999999
Other,2007,HICC,1,747564.2239999998
Other,2007,HICC,2,657600.2069999998
Other,2007,HICC,3,751233.5829999999
Other,2007,HICC,4,710169.1369999999
Other,2007,HICC,5,769144.1759999999
Other,2007,HICC,6,756126.966
Other,2007,HICC,7,796511.2720000001
Other,2007,HICC,8,827800.7660000002
Other,2007,HICC,9,784325.777
Other,2007,HICC,10,827033.7819999997
Other,2007,HICC,11,744963.446
Other,2007,HICC,12,736254.3530000001
Other,2007,MRO,1,236577.72499999998
Other,2007,MRO,2,332555.45099999994
Other,2007,MRO,3,172103.342
Other,2007,MRO,4,172429.967
Other,2007,MRO,5,194456.76700000002
Other,2007,MRO,6,215979.55599999998
Other,2007,MRO,7,191720.527
Other,2007,MRO,8,196382.39899999998
Other,2007,MRO,9,142810.237
Other,2007,MRO,10,155899.34300000002
Other,2007,MRO,11,178730.05599999998
Other,2007,MRO,12,193718.082
Other,2007,NPCC,1,2336688.0189999994
Other,2007,NPCC,2,3452596.855000003
Other,2007,NPCC,3,1905760.8449999993
Other,2007,NPCC,4,1261684.6269999992
Other,2007,NPCC,5,890155.9380000003
Other,2007,NPCC,6,1077223.254
Other,2007,NPCC,7,1041765.4720000001
Other,2007,NPCC,8,1194299.8910000003
Other,2007,NPCC,9,896187.006
Other,2007,NPCC,10,691308.7850000001
Other,2007,NPCC,11,538645.911
Other,2007,NPCC,12,1331598.6830000004
Other,2007,RFC,1,1022617.3939999999
Other,2007,RFC,2,1776642.6510000005
Other,2007,RFC,3,1236145.039
Other,2007,RFC,4,921579.4490000003
Other,2007,RFC,5,955090.0300000001
Other,2007,RFC,6,1168403.256
Other,2007,RFC,7,1052554.2240000002
Other,2007,RFC,8,1299908.434
Other,2007,RFC,9,953723.2249999999
Other,2007,RFC,10,892954.3659999997
Other,2007,RFC,11,822736.4550000001
Other,2007,RFC,12,1002752.564
Other,2007,SERC,1,1326981.7980000004
Other,2007,SERC,2,1762149.6499999985
Other,2007,SERC,3,1113309.5990000004
Other,2007,SERC,4,1104730.258
Other,2007,SERC,5,916525.5219999999
Other,2007,SERC,6,1190547.4120000002
Other,2007,SERC,7,1065141.4729999998
Other,2007,SERC,8,1356511.1750000005
Other,2007,SERC,9,865140.0040000001
Other,2007,SERC,10,995626.602
Other,2007,SERC,11,868264.5009999999
Other,2007,SERC,12,953099.327
Other,2007,SPP,1,105747.338
Other,2007,SPP,2,95318.35900000001
Other,2007,SPP,3,162684.41999999998
Other,2007,SPP,4,113526.42899999997
Other,2007,SPP,5,82577.921
Other,2007,SPP,6,92823.63200000001
Other,2007,SPP,7,97776.32400000001
Other,2007,SPP,8,99211.023
Other,2007,SPP,9,86861.56000000001
Other,2007,SPP,10,111521.90199999997
Other,2007,SPP,11,91100.938
Other,2007,SPP,12,113505.117
Other,2007,TRE,1,525227.5399999999
Other,2007,TRE,2,336185.738
Other,2007,TRE,3,339688.79799999995
Other,2007,TRE,4,399459.65900000004
Other,2007,TRE,5,402036.853
Other,2007,TRE,6,404526.21599999996
Other,2007,TRE,7,377583.312
Other,2007,TRE,8,422691.64699999994
Other,2007,TRE,9,385882.649
Other,2007,TRE,10,479886.26600000006
Other,2007,TRE,11,378706.08400000003
Other,2007,TRE,12,438539.36
Other,2007,WECC,1,503274.526
Other,2007,WECC,2,466358.0299999999
Other,2007,WECC,3,549404.195
Other,2007,WECC,4,582392.419
Other,2007,WECC,5,611195.0279999999
Other,2007,WECC,6,593883.9419999999
Other,2007,WECC,7,557532.131
Other,2007,WECC,8,535180.02
Other,2007,WECC,9,525645.571
Other,2007,WECC,10,461958.23799999995
Other,2007,WECC,11,474443.73399999994
Other,2007,WECC,12,487299.8729999999
Other,2008,ASCC,1,123983.22699999996
Other,2008,ASCC,2,113388.06299999994
Other,2008,ASCC,3,75439.64199999999
Other,2008,ASCC,4,76286.43
Other,2008,ASCC,5,79798.299
Other,2008,ASCC,6,53569.217
Other,2008,ASCC,7,54874.143
Other,2008,ASCC,8,54693.74300000001
Other,2008,ASCC,9,57134.79799999998
Other,2008,ASCC,10,65280.07999999998
Other,2008,ASCC,11,79474.85299999996
Other,2008,ASCC,12,135090.21000000002
Other,2008,FRCC,1,1035207.0819999999
Other,2008,FRCC,2,915180.591
Other,2008,FRCC,3,935194.547
Other,2008,FRCC,4,1348924.1279999998
Other,2008,FRCC,5,1334722.2000000002
Other,2008,FRCC,6,1806307.3
Other,2008,FRCC,7,1354839.9249999998
Other,2008,FRCC,8,1584178.5970000003
Other,2008,FRCC,9,1780980.0119999996
Other,2008,FRCC,10,1146916.0599999996
Other,2008,FRCC,11,842544.7019999999
Other,2008,FRCC,12,700746.851
Other,2008,HICC,1,700559.362
Other,2008,HICC,2,679516.8709999999
Other,2008,HICC,3,750338.291
Other,2008,HICC,4,717095.1870000002
Other,2008,HICC,5,759784.9789999998
Other,2008,HICC,6,741864.972
Other,2008,HICC,7,789365.625
Other,2008,HICC,8,756160.809
Other,2008,HICC,9,764808.7280000001
Other,2008,HICC,10,780719.446
Other,2008,HICC,11,715691.756
Other,2008,HICC,12,711746.729
Other,2008,MRO,1,212000.29499999993
Other,2008,MRO,2,182409.91800000003
Other,2008,MRO,3,166130.83199999997
Other,2008,MRO,4,162644.99
Other,2008,MRO,5,141091.082
Other,2008,MRO,6,187976.20400000003
Other,2008,MRO,7,176766.63799999998
Other,2008,MRO,8,168440.895
Other,2008,MRO,9,152102.126
Other,2008,MRO,10,165582.607
Other,2008,MRO,11,145040.315
Other,2008,MRO,12,175300.46
Other,2008,NPCC,1,1141756.2719999999
Other,2008,NPCC,2,875419.3929999996
Other,2008,NPCC,3,668360.6820000001
Other,2008,NPCC,4,461750.38900000026
Other,2008,NPCC,5,468014.704
Other,2008,NPCC,6,1043381.1340000008
Other,2008,NPCC,7,1122193.2350000003
Other,2008,NPCC,8,656136.3670000001
Other,2008,NPCC,9,608618.4180000002
Other,2008,NPCC,10,454501.59200000006
Other,2008,NPCC,11,802582.5630000003
Other,2008,NPCC,12,1648409.005
Other,2008,RFC,1,1165109.8530000004
Other,2008,RFC,2,1022807.9560000001
Other,2008,RFC,3,966103.1239999998
Other,2008,RFC,4,839387.827
Other,2008,RFC,5,931525.3949999999
Other,2008,RFC,6,1242143.7989999999
Other,2008,RFC,7,1038794.024
Other,2008,RFC,8,1000495.3760000002
Other,2008,RFC,9,937961.1219999999
Other,2008,RFC,10,711167.6769999999
Other,2008,RFC,11,654668.437
Other,2008,RFC,12,790999.409
Other,2008,SERC,1,1181030.3
Other,2008,SERC,2,936226.9729999998
Other,2008,SERC,3,761951.2179999999
Other,2008,SERC,4,853246.2629999998
Other,2008,SERC,5,873174.52
Other,2008,SERC,6,1187895.891
Other,2008,SERC,7,1018565.1859999999
Other,2008,SERC,8,932310.7179999999
Other,2008,SERC,9,937207.0760000004
Other,2008,SERC,10,871382.5650000001
Other,2008,SERC,11,970788.842
Other,2008,SERC,12,1049078.5750000002
Other,2008,SPP,1,80568.607
Other,2008,SPP,2,93001.131
Other,2008,SPP,3,82513.29700000002
Other,2008,SPP,4,80874.79999999999
Other,2008,SPP,5,87159.897
Other,2008,SPP,6,74126.163
Other,2008,SPP,7,83990.18599999999
Other,2008,SPP,8,90393.74299999999
Other,2008,SPP,9,68454.62900000002
Other,2008,SPP,10,65753.31
Other,2008,SPP,11,65103.70900000001
Other,2008,SPP,12,82322.396
Other,2008,TRE,1,367790.28500000003
Other,2008,TRE,2,306772.24199999997
Other,2008,TRE,3,256933.334
Other,2008,TRE,4,346196.432
Other,2008,TRE,5,363565.60899999994
Other,2008,TRE,6,371082.37
Other,2008,TRE,7,372750.903
Other,2008,TRE,8,376362.30899999995
Other,2008,TRE,9,218949.99
Other,2008,TRE,10,274832.07600000006
Other,2008,TRE,11,191284.97499999998
Other,2008,TRE,12,250372.75499999998
Other,2008,WECC,1,512119.38
Other,2008,WECC,2,464959.338
Other,2008,WECC,3,531740.879
Other,2008,WECC,4,558396.696
Other,2008,WECC,5,473158.646
Other,2008,WECC,6,479594.509
Other,2008,WECC,7,435454.25299999997
Other,2008,WECC,8,413189.79800000007
Other,2008,WECC,9,404114.3739999999
Other,2008,WECC,10,456959.82899999997
Other,2008,WECC,11,484526.30000000005
Other,2008,WECC,12,531654.2130000001
Other,2009,ASCC,1,160448.58299999996
Other,2009,ASCC,2,117563.30299999997
Other,2009,ASCC,3,122073.17299999998
Other,2009,ASCC,4,125375.08500000002
Other,2009,ASCC,5,74825.76899999994
Other,2009,ASCC,6,73453.57199999996
Other,2009,ASCC,7,83036.93299999999
Other,2009,ASCC,8,82544.2
Other,2009,ASCC,9,54678.54299999998
Other,2009,ASCC,10,54028.73699999998
Other,2009,ASCC,11,103680.27199999998
Other,2009,ASCC,12,105173.58699999991
Other,2009,FRCC,1,853672.9619999998
Other,2009,FRCC,2,910093.6009999998
Other,2009,FRCC,3,890247.8929999999
Other,2009,FRCC,4,1055865.855
Other,2009,FRCC,5,1309213.0729999996
Other,2009,FRCC,6,1358771.5029999998
Other,2009,FRCC,7,1315544.7480000001
Other,2009,FRCC,8,1397687.204
Other,2009,FRCC,9,1130525.591
Other,2009,FRCC,10,896801.8129999998
Other,2009,FRCC,11,424506.783
Other,2009,FRCC,12,386292.31399999995
Other,2009,HICC,1,712972.9779999999
Other,2009,HICC,2,636416.114
Other,2009,HICC,3,669050.7800000001
Other,2009,HICC,4,659065.721
Other,2009,HICC,5,768300.718
Other,2009,HICC,6,736766.6029999998
Other,2009,HICC,7,773639.4489999999
Other,2009,HICC,8,777997.239
Other,2009,HICC,9,748696.6930000003
Other,2009,HICC,10,795273.8359999999
Other,2009,HICC,11,702905.9890000001
Other,2009,HICC,12,711797.558
Other,2009,MRO,1,181378.551
Other,2009,MRO,2,113241.613
Other,2009,MRO,3,126524.82199999999
Other,2009,MRO,4,113657.08099999998
Other,2009,MRO,5,129945.94599999997
Other,2009,MRO,6,136055.109
Other,2009,MRO,7,136828.048
Other,2009,MRO,8,136423.07100000003
Other,2009,MRO,9,106503.37100000001
Other,2009,MRO,10,93742.15199999999
Other,2009,MRO,11,115818.04000000001
Other,2009,MRO,12,152043.10499999998
Other,2009,NPCC,1,2461658.8470000005
Other,2009,NPCC,2,655230.7940000001
Other,2009,NPCC,3,593673.765
Other,2009,NPCC,4,310953.38399999996
Other,2009,NPCC,5,309885.13
Other,2009,NPCC,6,348135.24399999995
Other,2009,NPCC,7,482361.12800000014
Other,2009,NPCC,8,681574.6579999998
Other,2009,NPCC,9,344032.9380000001
Other,2009,NPCC,10,282821.921
Other,2009,NPCC,11,287938.802
Other,2009,NPCC,12,488014.26800000004
Other,2009,RFC,1,1273364.4810000001
Other,2009,RFC,2,741965.8
Other,2009,RFC,3,860123.3929999999
Other,2009,RFC,4,637580.968
Other,2009,RFC,5,720439.5700000001
Other,2009,RFC,6,794252.172
Other,2009,RFC,7,837034.2570000001
Other,2009,RFC,8,828219.1210000003
Other,2009,RFC,9,784458.231
Other,2009,RFC,10,730230.5750000002
Other,2009,RFC,11,711894.629
Other,2009,RFC,12,729801.448
Other,2009,SERC,1,1346791.335
Other,2009,SERC,2,983585.8619999996
Other,2009,SERC,3,1050557.424
Other,2009,SERC,4,831522.1260000003
Other,2009,SERC,5,840166.8600000001
Other,2009,SERC,6,790057.7699999999
Other,2009,SERC,7,789165.803
Other,2009,SERC,8,863445.4489999999
Other,2009,SERC,9,774019.832
Other,2009,SERC,10,737413.089
Other,2009,SERC,11,771958.2579999999
Other,2009,SERC,12,856302.716
Other,2009,SPP,1,59991.748
Other,2009,SPP,2,68696.84
Other,2009,SPP,3,74803.79699999999
Other,2009,SPP,4,62986.81199999999
Other,2009,SPP,5,56185.784999999996
Other,2009,SPP,6,55489.829999999994
Other,2009,SPP,7,60643.44900000001
Other,2009,SPP,8,54633.158
Other,2009,SPP,9,56712.316
Other,2009,SPP,10,61681.336
Other,2009,SPP,11,55269.387
Other,2009,SPP,12,78159.531
Other,2009,TRE,1,313935.348
Other,2009,TRE,2,311558.47799999994
Other,2009,TRE,3,344179.65
Other,2009,TRE,4,324583.47299999994
Other,2009,TRE,5,354157.638
Other,2009,TRE,6,387890.024
Other,2009,TRE,7,410500.75500000006
Other,2009,TRE,8,395981.444
Other,2009,TRE,9,362094.75399999996
Other,2009,TRE,10,380083.19700000004
Other,2009,TRE,11,333839.68399999995
Other,2009,TRE,12,359265.596
Other,2009,WECC,1,498422.36500000005
Other,2009,WECC,2,447765.717
Other,2009,WECC,3,446646.64099999995
Other,2009,WECC,4,436839.077
Other,2009,WECC,5,460339.13800000004
Other,2009,WECC,6,486073.794
Other,2009,WECC,7,504596.05899999995
Other,2009,WECC,8,511706.983
Other,2009,WECC,9,491045.626
Other,2009,WECC,10,465916.9280000001
Other,2009,WECC,11,482874.27900000004
Other,2009,WECC,12,507557.379
Other,2010,ASCC,1,123541.01799999997
Other,2010,ASCC,2,97920.08999999998
Other,2010,ASCC,3,86441.33999999988
Other,2010,ASCC,4,76484.213
Other,2010,ASCC,5,63727.729000000014
Other,2010,ASCC,6,49501.776999999995
Other,2010,ASCC,7,56915.337
Other,2010,ASCC,8,58091.867000000035
Other,2010,ASCC,9,53134.78600000002
Other,2010,ASCC,10,64055.10900000001
Other,2010,ASCC,11,72994.974
Other,2010,ASCC,12,133703.782
Other,2010,FRCC,1,1904583.097
Other,2010,FRCC,2,602484.4380000001
Other,2010,FRCC,3,774844.523
Other,2010,FRCC,4,677147.106
Other,2010,FRCC,5,1035659.1819999998
Other,2010,FRCC,6,1625930.81
Other,2010,FRCC,7,1332296.0020000003
Other,2010,FRCC,8,1306130.96
Other,2010,FRCC,9,893554.748
Other,2010,FRCC,10,408116.8430000001
Other,2010,FRCC,11,255411.941
Other,2010,FRCC,12,1105353.902
Other,2010,HICC,1,715658.6330000001
Other,2010,HICC,2,622534.273
Other,2010,HICC,3,680498.6279999999
Other,2010,HICC,4,666459.257
Other,2010,HICC,5,729638.067
Other,2010,HICC,6,700199.274
Other,2010,HICC,7,728606.163
Other,2010,HICC,8,744984.9029999999
Other,2010,HICC,9,737028.8409999999
Other,2010,HICC,10,741462.2769999999
Other,2010,HICC,11,695702.857
Other,2010,HICC,12,710358.6309999999
Other,2010,MRO,1,158392.907
Other,2010,MRO,2,131074.261
Other,2010,MRO,3,107903.27900000001
Other,2010,MRO,4,115632.324
Other,2010,MRO,5,155222.00999999998
Other,2010,MRO,6,148390.36000000002
Other,2010,MRO,7,144917.17200000002
Other,2010,MRO,8,160713.815
Other,2010,MRO,9,131256.50999999998
Other,2010,MRO,10,134365.28699999998
Other,2010,MRO,11,141227.288
Other,2010,MRO,12,150232.205
Other,2010,NPCC,1,487939.33499999996
Other,2010,NPCC,2,363992.90199999994
Other,2010,NPCC,3,350420.91899999994
Other,2010,NPCC,4,343859.989
Other,2010,NPCC,5,419892.824
Other,2010,NPCC,6,559295.8300000001
Other,2010,NPCC,7,1028347.1929999999
Other,2010,NPCC,8,623915.7289999998
Other,2010,NPCC,9,458506.1770000001
Other,2010,NPCC,10,328006.63499999995
Other,2010,NPCC,11,307237.69200000004
Other,2010,NPCC,12,515509.73699999996
Other,2010,RFC,1,771723.6039999998
Other,2010,RFC,2,694514.4639999999
Other,2010,RFC,3,732536.7829999998
Other,2010,RFC,4,732125.4489999999
Other,2010,RFC,5,865876.8540000002
Other,2010,RFC,6,956780.648
Other,2010,RFC,7,1033796.1960000001
Other,2010,RFC,8,895729.2060000005
Other,2010,RFC,9,810966.4390000001
Other,2010,RFC,10,688449.1690000001
Other,2010,RFC,11,777019.6909999999
Other,2010,RFC,12,887215.0690000001
Other,2010,SERC,1,1090486.3609999996
Other,2010,SERC,2,740813.4339999999
Other,2010,SERC,3,801258.1420000001
Other,2010,SERC,4,767369.774
Other,2010,SERC,5,893663.1300000001
Other,2010,SERC,6,1041770.3420000002
Other,2010,SERC,7,1131519.0780000002
Other,2010,SERC,8,1055235.7259999998
Other,2010,SERC,9,885657.4219999999
Other,2010,SERC,10,798086.0289999999
Other,2010,SERC,11,820500.7469999999
Other,2010,SERC,12,1285504.4569999997
Other,2010,SPP,1,166606.11899999998
Other,2010,SPP,2,157791.525
Other,2010,SPP,3,193003.035
Other,2010,SPP,4,159606.991
Other,2010,SPP,5,156454.867
Other,2010,SPP,6,213515.63999999996
Other,2010,SPP,7,232715.295
Other,2010,SPP,8,100113.89899999999
Other,2010,SPP,9,223980.96399999998
Other,2010,SPP,10,346215.115
Other,2010,SPP,11,306468.476
Other,2010,SPP,12,123692.586
Other,2010,TRE,1,385427.896
Other,2010,TRE,2,282287.62799999997
Other,2010,TRE,3,279856.811
Other,2010,TRE,4,238949.37299999996
Other,2010,TRE,5,292988.77400000003
Other,2010,TRE,6,350073.632
Other,2010,TRE,7,349150.864
Other,2010,TRE,8,379361.357
Other,2010,TRE,9,275016.6180000001
Other,2010,TRE,10,193685.93099999995
Other,2010,TRE,11,241103.40400000004
Other,2010,TRE,12,231429.66500000004
Other,2010,WECC,1,468125.975
Other,2010,WECC,2,415888.84699999995
Other,2010,WECC,3,476144.023
Other,2010,WECC,4,447116.30100000004
Other,2010,WECC,5,458261.28
Other,2010,WECC,6,464075.59900000005
Other,2010,WECC,7,485366.451
Other,2010,WECC,8,472357.692
Other,2010,WECC,9,385930.324
Other,2010,WECC,10,425379.138
Other,2010,WECC,11,451430.64300000004
Other,2010,WECC,12,466413.25499999995
Other,2011,ASCC,1,113257.97000000003
Other,2011,ASCC,2,101348.98399999995
Other,2011,ASCC,3,88500.65399999994
Other,2011,ASCC,4,57110.13300000001
Other,2011,ASCC,5,59777.28100000001
Other,2011,ASCC,6,55590.956
Other,2011,ASCC,7,58823.907999999996
Other,2011,ASCC,8,53137.627999999975
Other,2011,ASCC,9,58798.06000000002
Other,2011,ASCC,10,104478.14899999996
Other,2011,ASCC,11,96721.65299999998
Other,2011,ASCC,12,95586.23599999998
Other,2011,FRCC,1,731288.1770000001
Other,2011,FRCC,2,428219.55600000004
Other,2011,FRCC,3,564657.855
Other,2011,FRCC,4,675280.065
Other,2011,FRCC,5,574812.0369999999
Other,2011,FRCC,6,558464.9909999999
Other,2011,FRCC,7,638400.7170000001
Other,2011,FRCC,8,601340.215
Other,2011,FRCC,9,591087.591
Other,2011,FRCC,10,462283.09700000007
Other,2011,FRCC,11,317242.38100000005
Other,2011,FRCC,12,481401.55700000003
Other,2011,HICC,1,670390.358
Other,2011,HICC,2,632120.8319999999
Other,2011,HICC,3,682327.0440000001
Other,2011,HICC,4,424529.108
Other,2011,HICC,5,662777.3320000002
Other,2011,HICC,6,643811.044
Other,2011,HICC,7,687594.172
Other,2011,HICC,8,703032.123
Other,2011,HICC,9,706299.4439999999
Other,2011,HICC,10,692305.1680000002
Other,2011,HICC,11,660356.581
Other,2011,HICC,12,709293.3640000001
Other,2011,MRO,1,155768.29
Other,2011,MRO,2,139999.91999999998
Other,2011,MRO,3,156668.657
Other,2011,MRO,4,133722.915
Other,2011,MRO,5,133791.732
Other,2011,MRO,6,147262.76700000002
Other,2011,MRO,7,164285.68600000002
Other,2011,MRO,8,154111.31200000003
Other,2011,MRO,9,127250.691
Other,2011,MRO,10,115350.65600000002
Other,2011,MRO,11,132813.65300000002
Other,2011,MRO,12,149207.52199999994
Other,2011,NPCC,1,705680.3200000001
Other,2011,NPCC,2,335261.6920000001
Other,2011,NPCC,3,444718.99
Other,2011,NPCC,4,286501.63999999996
Other,2011,NPCC,5,300333.11
Other,2011,NPCC,6,422130.98800000007
Other,2011,NPCC,7,619382.2919999999
Other,2011,NPCC,8,391525.983
Other,2011,NPCC,9,314824.33099999995
Other,2011,NPCC,10,303646.356
Other,2011,NPCC,11,282865.50000000006
Other,2011,NPCC,12,310018.83100000006
Other,2011,RFC,1,834055.94
Other,2011,RFC,2,793729.311
Other,2011,RFC,3,857864.517
Other,2011,RFC,4,848888.119
Other,2011,RFC,5,967731.3090000004
Other,2011,RFC,6,1054297.0380000002
Other,2011,RFC,7,1163300.9239999999
Other,2011,RFC,8,1077031.633
Other,2011,RFC,9,984853.1830000002
Other,2011,RFC,10,816989.1309999998
Other,2011,RFC,11,756545.9860000001
Other,2011,RFC,12,865254.4539999999
Other,2011,SERC,1,1025886.27
Other,2011,SERC,2,817204.4239999999
Other,2011,SERC,3,784624.288
Other,2011,SERC,4,791039.8289999999
Other,2011,SERC,5,832199.8330000001
Other,2011,SERC,6,850966.006
Other,2011,SERC,7,971858.7760000003
