year,nerc,month,final co2 (kg),generation (mwh),index,datetime
2006,TRE,2,13282779269.2648,22434195.188,592.0773692996006,2006-02-01
2006,TRE,3,13585783900.48749,24120619.762000002,563.2435664812702,2006-03-01
2006,TRE,4,13811164876.721516,25227751.944989998,547.4591991722943,2006-04-01
2006,TRE,5,16328487543.721954,29162058.270999998,559.922327566285,2006-05-01
2006,TRE,6,17853851170.377007,31305912.38301,570.3028537212176,2006-06-01
2006,TRE,7,19566496838.997456,34076040.091000006,574.2010159262978,2006-07-01
2006,TRE,8,20496760412.87892,35978593.863989994,569.6932039746439,2006-08-01
2006,TRE,9,17026194478.418459,29124756.179989997,584.5952622984089,2006-09-01
2006,TRE,10,16173811257.701963,26314432.821009997,614.6365140269507,2006-10-01
2006,TRE,11,13714836141.594038,23621825.722009998,580.6001747280283,2006-11-01
2006,TRE,12,14733648349.424513,25270204.343999997,583.0442899810892,2006-12-01
2006,WECC,1,25694906523.163338,59500217.840979956,431.8455873865108,2006-01-01
2006,WECC,2,22950996370.308323,53845615.47503001,426.2370513891044,2006-02-01
2006,WECC,3,25549051132.962658,58165987.00396999,439.24383387870415,2006-03-01
2006,WECC,4,20934288511.188835,54086544.39698,387.05169177636964,2006-04-01
2006,WECC,5,22605333089.927086,60434845.42602998,374.0446911144197,2006-05-01
2006,WECC,6,25353046687.349255,66360077.74404,382.05269718247564,2006-06-01
2006,WECC,7,32777722804.92949,73388659.28197001,446.63198817943606,2006-07-01
2006,WECC,8,31598253015.972137,68709671.01299001,459.8807205756855,2006-08-01
2006,WECC,9,28994690559.33051,60251984.914990015,481.2238235842245,2006-09-01
2006,WECC,10,28395281491.06388,57880201.133009985,490.5871253938958,2006-10-01
2006,WECC,11,27073082845.19567,55960957.81001001,483.7851942618641,2006-11-01
2006,WECC,12,28430584497.101288,61539182.45196002,461.99158591837573,2006-12-01
2007,ASCC,1,335491362.0299998,625636.5590000001,536.2400217887518,2007-01-01
2007,ASCC,2,284804964.95,560600.934,508.03512387655064,2007-02-01
2007,ASCC,3,345389053.49,648849.8740000001,532.3096564090571,2007-03-01
2007,ASCC,4,287570620.06,547207.7289999999,525.5236810809009,2007-04-01
2007,ASCC,5,277930830.7100001,539956.02,514.7286453255954,2007-05-01
2007,ASCC,6,264730302.26999998,518531.50599999994,510.5385096310811,2007-06-01
2007,ASCC,7,290545478.46999997,557169.882,521.4665900946885,2007-07-01
2007,ASCC,8,306975751.95,549434.4480000001,558.712241410098,2007-08-01
2007,ASCC,9,318641147.0200001,520189.84799999994,612.5478000870178,2007-09-01
2007,ASCC,10,347098094.8500003,583932.236,594.4150253249596,2007-10-01
2007,ASCC,11,342859144.08,588971.6599999999,582.1318195174281,2007-11-01
2007,ASCC,12,336928389.45000005,666278.921,505.68670091545647,2007-12-01
2007,FRCC,1,8787485923.190096,15774062.328000002,557.0845189061874,2007-01-01
2007,FRCC,2,8118794851.794841,14797027.479,548.6774193882567,2007-02-01
2007,FRCC,3,8062912907.14559,15287543.161999999,527.4171802299433,2007-03-01
2007,FRCC,4,8427434402.531537,15672503.655999998,537.721004091469,2007-04-01
2007,FRCC,5,10024231842.368923,17735097.383,565.2200056131444,2007-05-01
2007,FRCC,6,11068318744.694641,19786593.178000003,559.3847634670684,2007-06-01
2007,FRCC,7,12082032016.624397,21252415.860999998,568.5015809800692,2007-07-01
2007,FRCC,8,13195726744.984257,22877677.979000006,576.7948459234781,2007-08-01
2007,FRCC,9,11515592049.182072,20433800.746000003,563.5560506988057,2007-09-01
2007,FRCC,10,10807469181.596052,18967191.496,569.7980738938205,2007-10-01
2007,FRCC,11,8080692322.479789,14851349.999,544.1049011048756,2007-11-01
2007,FRCC,12,8679992617.049814,15723150.869,552.0517286495939,2007-12-01
2007,HICC,1,691136925.7563,953520.9099999999,724.8261873526193,2007-01-01
2007,HICC,2,612685033.6998999,838199.928,730.9533361113579,2007-02-01
2007,HICC,3,712962994.9313,949523.2319999997,750.8641925796506,2007-03-01
2007,HICC,4,645750009.9589999,921326.5229999999,700.8915882029806,2007-04-01
2007,HICC,5,695803583.8719002,979270.04,710.5329025198199,2007-05-01
2007,HICC,6,696340711.0905999,969705.0430000001,718.0953797417756,2007-06-01
2007,HICC,7,727376473.5447,1017922.1930000001,714.569815401107,2007-07-01
2007,HICC,8,743470957.9071001,1041684.932,713.7196047173888,2007-08-01
2007,HICC,9,718197638.5484002,993675.618,722.7687039296965,2007-09-01
2007,HICC,10,699952906.3629001,1005471.732,696.1437940881864,2007-10-01
2007,HICC,11,639116843.0928001,898548.0759999999,711.2772929612286,2007-11-01
2007,HICC,12,686503821.4713,964501.3520000001,711.7707197068812,2007-12-01
2007,MRO,1,14357946840.887533,18402138.152000003,780.2325318010433,2007-01-01
2007,MRO,2,13750678797.24862,17343845.756,792.8275533983951,2007-02-01
2007,MRO,3,13183157455.637701,16424865.483000001,802.6341201565688,2007-03-01
2007,MRO,4,12254077078.54472,15564618.710999997,787.303390213111,2007-04-01
2007,MRO,5,12037096170.942415,15590916.657,772.0582718616489,2007-05-01
2007,MRO,6,13595988448.669846,17528337.998999998,775.6575922626266,2007-06-01
2007,MRO,7,15689224110.850908,19771158.389000006,793.5409651859273,2007-07-01
2007,MRO,8,15808985271.440159,20058868.859,788.1294495001891,2007-08-01
2007,MRO,9,13439121013.218178,17310088.336000007,776.3750682466865,2007-09-01
2007,MRO,10,12584128924.919907,16773902.091000007,750.2207212519672,2007-10-01
2007,MRO,11,12626981406.878214,16717383.155000001,755.320452358096,2007-11-01
2007,MRO,12,14586408037.157057,18790481.607,776.2657893623757,2007-12-01
2007,NPCC,1,8385340562.77646,23701082.62,353.7956766456122,2007-01-01
2007,NPCC,2,8772145120.150345,22718925.001999997,386.11620573500346,2007-02-01
2007,NPCC,3,8276170543.739034,22877875.524999995,361.7543304969545,2007-03-01
2007,NPCC,4,7452390077.117588,20739769.762,359.32848641222967,2007-04-01
2007,NPCC,5,7190113400.440423,21594239.014999997,332.9644260881783,2007-05-01
2007,NPCC,6,8324405055.436448,23589175.693,352.89088367367935,2007-06-01
2007,NPCC,7,9561925116.5821,26225860.802,364.59909509825894,2007-07-01
2007,NPCC,8,10303180515.34538,27450490.392999995,375.3368470959171,2007-08-01
2007,NPCC,9,8239779147.140227,23415701.09,351.8911996471948,2007-09-01
2007,NPCC,10,7253661113.708786,21951444.998,330.4411675117364,2007-10-01
2007,NPCC,11,6406923578.033371,20532812.834,312.03340866304666,2007-11-01
2007,NPCC,12,7809489422.033788,23228819.148,336.1982962748317,2007-12-01
2007,RFC,1,56194153261.36308,87656476.02599995,641.0724661654803,2007-01-01
2007,RFC,2,55031099997.25514,83939424.15899998,655.6049263932758,2007-02-01
2007,RFC,3,53140942471.58009,81962107.423,648.359884126989,2007-03-01
2007,RFC,4,47951430425.75271,74714666.15599999,641.7940799686214,2007-04-01
2007,RFC,5,50626497970.31315,78829397.99599998,642.2286514592192,2007-05-01
2007,RFC,6,57964364674.14022,87683292.96899998,661.0650981667995,2007-06-01
2007,RFC,7,62343981158.26585,93957337.65799999,663.5349905847143,2007-07-01
2007,RFC,8,66804994029.467606,101208064.90299998,660.0757962667794,2007-08-01
2007,RFC,9,56610852299.260765,85273946.10100003,663.8704421185087,2007-09-01
2007,RFC,10,55386919037.93963,81140235.34700002,682.6073254665195,2007-10-01
2007,RFC,11,51452196359.002625,79398424.97800002,648.0254031897883,2007-11-01
2007,RFC,12,56757999505.86119,87621513.305,647.7632874051534,2007-12-01
2007,SERC,1,57024677682.303246,95228871.90500002,598.8171081055215,2007-01-01
2007,SERC,2,55598458020.19665,89963383.855,618.0120804460668,2007-02-01
2007,SERC,3,52654210775.955795,84887140.02500002,620.2848954558801,2007-03-01
2007,SERC,4,50002194171.84271,80281092.89499997,622.8389819909505,2007-04-01
2007,SERC,5,56735445419.72101,90088317.98699997,629.775832066352,2007-05-01
2007,SERC,6,61840021931.15382,99892932.17099999,619.063036665037,2007-06-01
2007,SERC,7,65089926053.99322,105027783.23700002,619.7400730349112,2007-07-01
2007,SERC,8,72856759428.79196,117932841.38199998,617.7817694801344,2007-08-01
2007,SERC,9,59970471557.14347,95462996.43599999,628.2064652909643,2007-09-01
2007,SERC,10,55326788754.87247,88972456.98199998,621.8417545338287,2007-10-01
2007,SERC,11,51322981496.17039,82972077.08600001,618.5572700918943,2007-11-01
2007,SERC,12,56306807570.66251,92336129.10700005,609.8025563256351,2007-12-01
2007,SPP,1,14414348424.183208,18616917.388,774.2607502504328,2007-01-01
2007,SPP,2,12319056460.336416,16372850.103,752.4075761299001,2007-02-01
2007,SPP,3,11909238741.590708,15587071.19,764.0459581163117,2007-03-01
2007,SPP,4,11567263611.574049,15801759.656999998,732.023765875333,2007-04-01
2007,SPP,5,13138830430.029524,17379691.717,755.9875424704878,2007-05-01
2007,SPP,6,14724763095.2239,19397540.387000002,759.104649427216,2007-06-01
2007,SPP,7,16191926562.173603,21659328.004,747.5728960373707,2007-07-01
2007,SPP,8,17513334022.657185,24196843.497999996,723.7858948050294,2007-08-01
2007,SPP,9,14302727844.273544,19051815.95399999,750.7277982742974,2007-09-01
2007,SPP,10,12610310455.403896,16930135.472000003,744.8440372056991,2007-10-01
2007,SPP,11,12556258565.402176,15992244.161999997,785.1467522761911,2007-11-01
2007,SPP,12,14265902028.542284,18202209.468000006,783.7456245969556,2007-12-01
2007,TRE,1,16390101102.172707,28449764.82,576.1067343041997,2007-01-01
2007,TRE,2,13386045323.715822,23480793.842000008,570.0848708007586,2007-02-01
2007,TRE,3,13435774974.634361,23898507.728,562.2014197519421,2007-03-01
2007,TRE,4,13975340285.54652,23366317.782000005,598.0976727241241,2007-04-01
2007,TRE,5,15414196875.313272,27013846.974000003,570.6035460313728,2007-05-01
2007,TRE,6,17171636257.270065,30001542.176000003,572.3584526600325,2007-06-01
2007,TRE,7,18061849204.397842,31566474.652000006,572.184553502349,2007-07-01
2007,TRE,8,19726174815.832092,35160542.231000006,561.031587233035,2007-08-01
2007,TRE,9,17359921685.29668,30674375.188,565.9421448326024,2007-09-01
2007,TRE,10,15798333203.696424,27917956.985999998,565.88428772273,2007-10-01
2007,TRE,11,14541642219.75391,24944188.194,582.9671467621349,2007-11-01
2007,TRE,12,15279659804.780447,26238494.900999997,582.3375106854209,2007-12-01
2007,WECC,1,28419051005.991962,64220116.99899998,442.5256809549957,2007-01-01
2007,WECC,2,24727421073.551456,53402740.093999974,463.0365601095755,2007-02-01
2007,WECC,3,24902919052.815845,58013190.45700001,429.2630496037647,2007-03-01
2007,WECC,4,22733619435.2509,55626545.771,408.6829250343764,2007-04-01
2007,WECC,5,24873318985.326668,60599399.80199999,410.4548735894536,2007-05-01
2007,WECC,6,28399219504.385635,63410124.388000004,447.8656961877845,2007-06-01
2007,WECC,7,33114537505.487076,72350878.73399998,457.69364636514774,2007-07-01
2007,WECC,8,33951623409.5681,71573917.39100002,474.3574845022708,2007-08-01
2007,WECC,9,30200188358.05145,62412186.749,483.88287498251026,2007-09-01
2007,WECC,10,29044631723.135544,58468160.98500001,496.75979599541256,2007-10-01
2007,WECC,11,27945828895.684563,57195570.536000006,488.6012786268985,2007-11-01
2007,WECC,12,30038537823.139084,62526048.400000006,480.41637992173327,2007-12-01
2008,ASCC,1,361880714.0900001,677579.4499999998,534.0786443420033,2008-01-01
2008,ASCC,2,331494840.84,632969.754,523.71355620888,2008-02-01
2008,ASCC,3,311362840.64000005,598258.825,520.4483872678352,2008-03-01
2008,ASCC,4,281809774.31,543283.0319999999,518.7163185873253,2008-04-01
2008,ASCC,5,289510648.9699999,511550.746,565.9470760892995,2008-05-01
2008,ASCC,6,258206351.98999995,489134.821,527.883808112692,2008-06-01
2008,ASCC,7,296030138.88,505831.49899999995,585.2346867785709,2008-07-01
2008,ASCC,8,296171728.51,508519.60500000004,582.4194890381856,2008-08-01
2008,ASCC,9,297110891.1100001,518132.122,573.4268895801061,2008-09-01
2008,ASCC,10,308152365.41999996,588877.34,523.2878640227522,2008-10-01
2008,ASCC,11,322410187.72,583068.1689999999,552.9545340692404,2008-11-01
2008,ASCC,12,363925336.7299999,681968.039,533.6398715453583,2008-12-01
2008,FRCC,1,8718342863.648003,16110163.691999998,541.1703462688815,2008-01-01
2008,FRCC,2,7934163290.876499,14644973.54,541.7669939249681,2008-02-01
2008,FRCC,3,8241497711.715375,15548055.306,530.0661432902788,2008-03-01
2008,FRCC,4,8251815702.43009,15861449.563999997,520.2434789540836,2008-04-01
2008,FRCC,5,10437007778.295994,18749964.345000003,556.6414733518786,2008-05-01
2008,FRCC,6,10927371499.749058,20112033.544999998,543.3250434521915,2008-06-01
2008,FRCC,7,11135532784.422878,20222446.277000003,550.6521135916121,2008-07-01
2008,FRCC,8,11442308812.440233,20927505.209,546.7593340996709,2008-08-01
2008,FRCC,9,10820734039.31371,20065154.813,539.2798680179168,2008-09-01
2008,FRCC,10,9287214755.327559,17204650.476999998,539.8083946978843,2008-10-01
2008,FRCC,11,7733749684.699385,14731493.57,524.9806917371097,2008-11-01
2008,FRCC,12,7700498064.550059,14545259.019999998,529.4163585510395,2008-12-01
2008,HICC,1,655165727.7720001,925475.243,707.9235589795243,2008-01-01
2008,HICC,2,655375959.0989002,880773.213,744.0916111272564,2008-02-01
2008,HICC,3,699828045.7814,963365.914,726.4405306553123,2008-03-01
2008,HICC,4,646255278.5224,920192.5290000002,702.3044179946824,2008-04-01
2008,HICC,5,686880974.3566997,978482.7619999998,701.9857692257433,2008-05-01
2008,HICC,6,677394844.1599,955380.2819999999,709.0316358024857,2008-06-01
2008,HICC,7,722388573.364,1015163.713,711.5981039444423,2008-07-01
2008,HICC,8,703350766.7526,980699.6610000001,717.1928315294889,2008-08-01
2008,HICC,9,689565544.8044999,954415.218,722.500576059025,2008-09-01
2008,HICC,10,704596919.3742,973251.34,723.961930917249,2008-10-01
2008,HICC,11,662221657.2551001,921665.344,718.5055416981156,2008-11-01
2008,HICC,12,652682405.9410002,907519.8570000001,719.1935260773034,2008-12-01
2008,MRO,1,15167910053.045908,19728046.470999993,768.8500772411787,2008-01-01
2008,MRO,2,14411532716.750614,18174425.446000002,792.9567159946968,2008-02-01
2008,MRO,3,13697732478.329243,17440316.944000002,785.4061667750641,2008-03-01
2008,MRO,4,12555832266.495289,16085700.903,780.5586055720837,2008-04-01
2008,MRO,5,12813228134.374222,16355107.347000001,783.4389504465428,2008-05-01
2008,MRO,6,13158486888.772272,16917322.124,777.8114522099686,2008-06-01
2008,MRO,7,15612128814.331955,19977385.016000003,781.4901100333258,2008-07-01
2008,MRO,8,15286903108.323362,19696142.279000003,776.1369151268893,2008-08-01
2008,MRO,9,13177853197.44149,17029776.032,773.8124783719697,2008-09-01
2008,MRO,10,13134053991.941267,17566391.548,747.6808174321168,2008-10-01
2008,MRO,11,13213106961.798046,17933329.967000004,736.7904893353398,2008-11-01
2008,MRO,12,14939250849.02911,20688769.487000003,722.0947025591029,2008-12-01
2008,NPCC,1,7443338907.397003,22603174.339999996,329.3050257204274,2008-01-01
2008,NPCC,2,6736459028.4453335,20753623.459000003,324.5919461608043,2008-02-01
2008,NPCC,3,6790487843.246202,21770323.682000004,311.9148774467083,2008-03-01
2008,NPCC,4,6113637288.413213,18796716.135,325.250285449034,2008-04-01
2008,NPCC,5,5870788357.522925,20126923.025999997,291.68831966709615,2008-05-01
2008,NPCC,6,7894706022.358206,23490885.599,336.0752828618041,2008-06-01
2008,NPCC,7,9491358856.324312,26732538.554999996,355.0489167647369,2008-07-01
2008,NPCC,8,7928481986.307691,24170082.751,328.0287481009829,2008-08-01
2008,NPCC,9,7280993460.041506,22287781.706,326.6809391838857,2008-09-01
2008,NPCC,10,6981655541.301206,21645596.753000006,322.54391601994394,2008-10-01
2008,NPCC,11,6917343088.0863285,21673034.066000003,319.16819154259747,2008-11-01
2008,NPCC,12,7224330119.163894,23332275.747000005,309.62818190132083,2008-12-01
2008,RFC,1,60836621030.83042,92413848.02599998,658.306328870912,2008-01-01
2008,RFC,2,55478415548.5465,84094069.46100004,659.7185259809016,2008-02-01
2008,RFC,3,53826164640.13963,82611521.44500001,651.5575999405277,2008-03-01
2008,RFC,4,47926815446.70569,74789396.87500003,640.8236655098132,2008-04-01
2008,RFC,5,47406190113.2297,75147698.30399999,630.8402144461468,2008-05-01
2008,RFC,6,57956634419.81081,89149309.21000002,650.1074986827797,2008-06-01
2008,RFC,7,63740140726.10208,96420480.45000003,661.0643343470506,2008-07-01
2008,RFC,8,60165816828.516464,90612092.07799998,663.9932424993013,2008-08-01
2008,RFC,9,51861222943.33739,80437284.94499998,644.7410921290812,2008-09-01
2008,RFC,10,48968841550.78526,76150687.78300002,643.0518617287805,2008-10-01
2008,RFC,11,49081498178.26533,77467357.028,633.5765161127827,2008-11-01
2008,RFC,12,55045489008.23089,85830986.05600001,641.3242062990716,2008-12-01
2008,SERC,1,61435684605.41027,99378625.66699997,618.1981708146204,2008-01-01
2008,SERC,2,54472586812.77444,88193275.69100001,617.6501143196939,2008-02-01
2008,SERC,3,52317354626.06357,85530885.295,611.677927167696,2008-03-01
2008,SERC,4,48068560387.17508,79787785.60400002,602.4551254718021,2008-04-01
2008,SERC,5,54185648197.38081,85279955.95599997,635.3855087042704,2008-05-01
2008,SERC,6,62512263279.29758,100730413.207,620.5897632012637,2008-06-01
2008,SERC,7,66052145414.90814,106820571.72600001,618.3466756228859,2008-07-01
2008,SERC,8,63451784299.0895,103571227.907,612.6391043279407,2008-08-01
2008,SERC,9,55066004246.41435,88427774.85800001,622.7229434964411,2008-09-01
2008,SERC,10,49059129504.29533,81877056.60400002,599.1804241519179,2008-10-01
2008,SERC,11,50443161979.390854,82338891.09499997,612.6286291758672,2008-11-01
2008,SERC,12,53251373573.6102,91025175.45399998,585.0180821735526,2008-12-01
2008,SPP,1,14485981594.47771,19054190.436000004,760.2517484609917,2008-01-01
2008,SPP,2,13060509054.30253,16941421.704000004,770.9216665811962,2008-02-01
2008,SPP,3,12265924335.394741,16143598.272999998,759.8011377617946,2008-03-01
2008,SPP,4,11350617892.86426,15618526.19,726.740651120569,2008-04-01
2008,SPP,5,12955747824.787994,17380315.099999998,745.4265213401105,2008-05-01
2008,SPP,6,14897577224.704374,20676306.448999997,720.514433341884,2008-06-01
2008,SPP,7,16980448515.060652,23412039.220999997,725.2870352203078,2008-07-01
2008,SPP,8,16795353091.194122,22539809.316,745.1417558919567,2008-08-01
2008,SPP,9,14068002413.587515,18395318.959000003,764.7599068514479,2008-09-01
2008,SPP,10,12628522658.94813,17369918.445,727.0340789989892,2008-10-01
2008,SPP,11,12017433368.101753,15979456.239000002,752.0552131662402,2008-11-01
2008,SPP,12,13959684519.22607,18350727.768999998,760.7155800549914,2008-12-01
2008,TRE,1,15815328361.365768,27611247.149,572.7857302504553,2008-01-01
2008,TRE,2,13472426586.617249,23759625.524,567.030257821552,2008-02-01
2008,TRE,3,13584646316.599901,25229412.639,538.4448108633553,2008-03-01
2008,TRE,4,15121175551.681591,24620006.088999998,614.1824456508806,2008-04-01
2008,TRE,5,17125394601.48905,29607661.078,578.41092399609,2008-05-01
2008,TRE,6,19362248083.330658,33431960.553000003,579.1538325320618,2008-06-01
2008,TRE,7,20302048351.720516,34774911.856,583.8130786870029,2008-07-01
2008,TRE,8,19919815703.16666,34020148.767,585.5299410827137,2008-08-01
2008,TRE,9,16156595210.168943,26832369.988,602.1307554045547,2008-09-01
2008,TRE,10,15512372712.267424,25606885.995999996,605.7891113620993,2008-10-01
2008,TRE,11,13015003228.792292,22961176.68,566.8264919597444,2008-11-01
2008,TRE,12,14217098405.476402,25399231.426999997,559.7452208874038,2008-12-01
2008,WECC,1,29639533217.528725,64725758.76199999,457.9248476099731,2008-01-01
2008,WECC,2,26314015671.58183,57229379.521,459.7990733400499,2008-02-01
2008,WECC,3,26507567643.76085,58994132.897000015,449.3254895370929,2008-03-01
2008,WECC,4,25174719708.392185,58955777.96700001,427.01021980379124,2008-04-01
2008,WECC,5,23935219423.98918,61150653.274000004,391.41396113532517,2008-05-01
2008,WECC,6,25626385040.776157,67262316.2,380.9917125746579,2008-06-01
2008,WECC,7,31267233405.671936,73172273.02500005,427.3098554009545,2008-07-01
2008,WECC,8,33031934900.76083,72101958.85600002,458.12812057896053,2008-08-01
2008,WECC,9,30370551327.464962,63241043.46699998,480.23482318587486,2008-09-01
2008,WECC,10,29105274024.833935,59752321.39599999,487.0986322346019,2008-10-01
2008,WECC,11,27187560275.90082,55735891.29900001,487.7926887371515,2008-11-01
2008,WECC,12,29766294352.790535,63365018.894999996,469.7591016601012,2008-12-01
2009,ASCC,1,374751692.2000001,662308.875,565.8261671338771,2009-01-01
2009,ASCC,2,304195989.3800001,565899.527,537.5441661749262,2009-02-01
2009,ASCC,3,323913699.0599999,585129.817,553.5757872000563,2009-03-01
2009,ASCC,4,295168091.17000014,548140.915,538.4894341813548,2009-04-01
2009,ASCC,5,275235437.18000007,491901.37,559.5337886129491,2009-05-01
2009,ASCC,6,271068175.13000005,491035.548,552.033709644989,2009-06-01
2009,ASCC,7,287616078.13,511795.5229999999,561.9745879058814,2009-07-01
2009,ASCC,8,269506368.68,498213.183,540.9458799487447,2009-08-01
2009,ASCC,9,260349974.11999997,491993.547,529.1735546279431,2009-09-01
2009,ASCC,10,275971017.56,579722.855,476.0395681829726,2009-10-01
2009,ASCC,11,326957738.3100001,644667.0500000002,507.1730256882216,2009-11-01
2009,ASCC,12,359853329.6800002,712400.179,505.12807307983593,2009-12-01
2009,FRCC,1,8371507314.354831,15774652.744,530.6936038600908,2009-01-01
2009,FRCC,2,7229417126.395422,14194640.189000001,509.3061204889004,2009-02-01
2009,FRCC,3,7276907361.049313,14950035.900999999,486.74848737738245,2009-03-01
2009,FRCC,4,7874910585.485207,15354072.777,512.8874077815768,2009-04-01
2009,FRCC,5,9570408637.589226,17788065.899999995,538.0241276028345,2009-05-01
2009,FRCC,6,10650639943.362373,20151835.139000006,528.5196047852786,2009-06-01
2009,FRCC,7,11017308089.18266,20441861.429,538.9581632498923,2009-07-01
2009,FRCC,8,10908211308.858843,21077980.377,517.5169116658697,2009-08-01
2009,FRCC,9,10088100529.592112,19768197.693,510.3196905585555,2009-09-01
2009,FRCC,10,9924020296.64684,18474345.762999997,537.178443229229,2009-10-01
2009,FRCC,11,7528718488.689761,15015108.514999999,501.4095290199614,2009-11-01
2009,FRCC,12,8409524612.366223,15419753.325,545.3734852380477,2009-12-01
2009,HICC,1,618668220.9612,886015.8499999999,698.258638331583,2009-01-01
2009,HICC,2,561317414.5156002,796366.1199999999,704.8484364397625,2009-02-01
2009,HICC,3,612116909.1456001,887274.9290000001,689.8841488009631,2009-03-01
2009,HICC,4,574366182.034,858085.6830000001,669.3576101001094,2009-04-01
2009,HICC,5,672699460.8180001,920861.0619999999,730.5113535335911,2009-05-01
2009,HICC,6,650433717.6696,935326.2619999999,695.4083768361036,2009-06-01
2009,HICC,7,676463656.0004001,978918.4040000001,691.0317072763911,2009-07-01
2009,HICC,8,687946408.3024002,987825.5430000002,696.4250045743149,2009-08-01
2009,HICC,9,660180918.2815999,956024.9940000004,690.5477601787466,2009-09-01
2009,HICC,10,703810036.32,993731.0129999997,708.2500466552314,2009-10-01
2009,HICC,11,620387174.8,915786.6170000001,677.4363845065885,2009-11-01
2009,HICC,12,629564877.9152002,894316.4169999999,703.962116704831,2009-12-01
2009,MRO,1,15021275425.416246,20300005.209,739.9641167952296,2009-01-01
2009,MRO,2,13152501109.114721,17393796.002999995,756.1604785318998,2009-02-01
2009,MRO,3,13124822937.065134,17764186.875,738.8361217667687,2009-03-01
2009,MRO,4,11327487181.52546,15893933.236,712.6925106158449,2009-04-01
2009,MRO,5,11312969102.09331,16475403.586999996,686.6580865442269,2009-05-01
2009,MRO,6,12721065109.142628,17703360.246,718.5678273714675,2009-06-01
2009,MRO,7,13752884726.371939,18859992.651,729.2094424884481,2009-07-01
2009,MRO,8,13806191688.27752,19141532.963,721.2688615360362,2009-08-01
2009,MRO,9,12412885571.65614,17113917.434000004,725.309422551941,2009-09-01
2009,MRO,10,13046294645.808205,17240756.668999992,756.7124167622118,2009-10-01
2009,MRO,11,13237750444.436705,17709406.402000006,747.4982584928258,2009-11-01
2009,MRO,12,15507636645.268663,20875222.752000004,742.8728703641217,2009-12-01
2009,NPCC,1,8226731873.6328945,24261988.016,339.0790510739528,2009-01-01
2009,NPCC,2,6206535451.1299305,20482817.127,303.01180802657325,2009-02-01
2009,NPCC,3,6192195659.041042,21542503.123999998,287.4408616026827,2009-03-01
2009,NPCC,4,5265622325.4855995,19741488.786000002,266.7287347254074,2009-04-01
2009,NPCC,5,5014701483.809621,19782276.941,253.49465578536817,2009-05-01
2009,NPCC,6,5457525595.883234,20125131.125,271.1796291902786,2009-06-01
2009,NPCC,7,6589276319.445178,22727866.13,289.92058831020483,2009-07-01
2009,NPCC,8,7850468771.760683,25032743.869,313.60800129795325,2009-08-01
2009,NPCC,9,5462922481.774289,20257675.642,269.67173225185206,2009-09-01
2009,NPCC,10,5349616476.895069,19228858.968999997,278.2076921734934,2009-10-01
2009,NPCC,11,5093670832.313493,19421229.953,262.2733392601982,2009-11-01
2009,NPCC,12,6742485992.95955,22176564.606000002,304.0365409498697,2009-12-01
2009,RFC,1,57902382197.60955,89068713.52699998,650.0866567479637,2009-01-01
2009,RFC,2,46985332140.63882,74669203.71999998,629.246460385835,2009-02-01
2009,RFC,3,46544741528.33335,75163021.273,619.2505402261299,2009-03-01
2009,RFC,4,44088588904.79107,67880453.619,649.503451350692,2009-04-01
2009,RFC,5,41887219173.548325,69043431.07300004,606.6792817590526,2009-05-01
2009,RFC,6,48650180803.50127,77671629.58899999,626.3571533252755,2009-06-01
2009,RFC,7,51627747688.46998,81527157.698,633.2582803844822,2009-07-01
2009,RFC,8,55890179880.571625,87691026.61000001,637.3534675234157,2009-08-01
2009,RFC,9,43921527229.62738,72702865.725,604.1237410883006,2009-09-01
2009,RFC,10,45850368693.81302,72859149.61900003,629.30145264633,2009-10-01
2009,RFC,11,44409973470.97434,71579442.13199997,620.4291644111687,2009-11-01
2009,RFC,12,54111935546.56655,85516183.08299999,632.7683672930863,2009-12-01
2009,SERC,1,55563480733.5089,97585319.15800002,569.3836041417899,2009-01-01
2009,SERC,2,46183460218.023125,81605063.466,565.938659397833,2009-02-01
2009,SERC,3,44803117743.55027,81828399.16399999,547.5252870798087,2009-03-01
2009,SERC,4,41258235707.4315,75497155.77900003,546.4872852721124,2009-04-01
2009,SERC,5,45409978271.21784,82349933.88799997,551.4270155089339,2009-05-01
2009,SERC,6,55609784282.72955,96307676.87599997,577.4179804412622,2009-06-01
2009,SERC,7,56394983722.81615,97898991.33899997,576.0527555134279,2009-07-01
2009,SERC,8,59258012671.02086,101695446.33300002,582.7007482417797,2009-08-01
2009,SERC,9,49176783509.373215,86590136.40500002,567.9259272599272,2009-09-01
2009,SERC,10,43876179263.86109,79613063.59900002,551.1178351942256,2009-10-01
2009,SERC,11,42602979501.967636,78030510.67500003,545.9784785903892,2009-11-01
2009,SERC,12,53254886574.44033,95583556.57299998,557.155315033376,2009-12-01
2009,SPP,1,14333945459.700047,19057750.317000005,752.1320838647885,2009-01-01
2009,SPP,2,11588497685.58869,15980955.737000002,725.1442201769167,2009-02-01
2009,SPP,3,11425677749.122004,16082046.590000002,710.4616744629144,2009-03-01
2009,SPP,4,11040920526.600327,15742083.591000004,701.3633527465572,2009-04-01
2009,SPP,5,12642038146.523546,17360985.332000002,728.1866728624884,2009-05-01
2009,SPP,6,15088465013.599546,21014862.608999997,717.9901812509418,2009-06-01
2009,SPP,7,16381779144.386684,22404231.486999996,731.1912999065455,2009-07-01
2009,SPP,8,16045697817.77685,21814458.762000002,735.5533315237633,2009-08-01
