nerc,fuel category,year,month,active capacity,datetime
RFC,Hydro,2002,8,7032.9,2002-08-01
RFC,Hydro,2002,9,7032.9,2002-09-01
RFC,Hydro,2002,10,7032.9,2002-10-01
RFC,Hydro,2002,11,7032.9,2002-11-01
RFC,Hydro,2002,12,7032.9,2002-12-01
RFC,Hydro,2003,1,7032.9,2003-01-01
RFC,Hydro,2003,2,7032.9,2003-02-01
RFC,Hydro,2003,3,7031.6,2003-03-01
RFC,Hydro,2003,4,7031.6,2003-04-01
RFC,Hydro,2003,5,7031.6,2003-05-01
RFC,Hydro,2003,6,7031.6,2003-06-01
RFC,Hydro,2003,7,7031.6,2003-07-01
RFC,Hydro,2003,8,7031.6,2003-08-01
RFC,Hydro,2003,9,7031.6,2003-09-01
RFC,Hydro,2003,10,7031.6,2003-10-01
RFC,Hydro,2003,11,7031.6,2003-11-01
RFC,Hydro,2003,12,7031.6,2003-12-01
RFC,Hydro,2004,1,7031.6,2004-01-01
RFC,Hydro,2004,2,7031.6,2004-02-01
RFC,Hydro,2004,3,7031.6,2004-03-01
RFC,Hydro,2004,4,7031.6,2004-04-01
RFC,Hydro,2004,5,7031.6,2004-05-01
RFC,Hydro,2004,6,7032.7,2004-06-01
RFC,Hydro,2004,7,7033.7,2004-07-01
RFC,Hydro,2004,8,7033.7,2004-08-01
RFC,Hydro,2004,9,7033.7,2004-09-01
RFC,Hydro,2004,10,7033.7,2004-10-01
RFC,Hydro,2004,11,7033.7,2004-11-01
RFC,Hydro,2004,12,7033.7,2004-12-01
RFC,Hydro,2005,1,7033.7,2005-01-01
RFC,Hydro,2005,2,7033.7,2005-02-01
RFC,Hydro,2005,3,7033.7,2005-03-01
RFC,Hydro,2005,4,7033.7,2005-04-01
RFC,Hydro,2005,5,7033.7,2005-05-01
RFC,Hydro,2005,6,7033.7,2005-06-01
RFC,Hydro,2005,7,7033.7,2005-07-01
RFC,Hydro,2005,8,7033.7,2005-08-01
RFC,Hydro,2005,9,7033.7,2005-09-01
RFC,Hydro,2005,10,7033.9,2005-10-01
RFC,Hydro,2005,11,7033.9,2005-11-01
RFC,Hydro,2005,12,7033.9,2005-12-01
RFC,Hydro,2006,1,7033.9,2006-01-01
RFC,Hydro,2006,2,7033.9,2006-02-01
RFC,Hydro,2006,3,7033.9,2006-03-01
RFC,Hydro,2006,4,7033.9,2006-04-01
RFC,Hydro,2006,5,7033.9,2006-05-01
RFC,Hydro,2006,6,7033.9,2006-06-01
RFC,Hydro,2006,7,7033.9,2006-07-01
RFC,Hydro,2006,8,7033.9,2006-08-01
RFC,Hydro,2006,9,7033.9,2006-09-01
RFC,Hydro,2006,10,7033.9,2006-10-01
RFC,Hydro,2006,11,7033.9,2006-11-01
RFC,Hydro,2006,12,7033.9,2006-12-01
RFC,Hydro,2007,1,7033.1,2007-01-01
RFC,Hydro,2007,2,7033.1,2007-02-01
RFC,Hydro,2007,3,7033.1,2007-03-01
RFC,Hydro,2007,4,7033.1,2007-04-01
RFC,Hydro,2007,5,7033.1,2007-05-01
RFC,Hydro,2007,6,7033.1,2007-06-01
RFC,Hydro,2007,7,7033.1,2007-07-01
RFC,Hydro,2007,8,7033.1,2007-08-01
RFC,Hydro,2007,9,7033.1,2007-09-01
RFC,Hydro,2007,10,7033.1,2007-10-01
RFC,Hydro,2007,11,7033.1,2007-11-01
RFC,Hydro,2007,12,7033.1,2007-12-01
RFC,Hydro,2008,1,7033.1,2008-01-01
RFC,Hydro,2008,2,7033.1,2008-02-01
RFC,Hydro,2008,3,7033.1,2008-03-01
RFC,Hydro,2008,4,7033.1,2008-04-01
RFC,Hydro,2008,5,7033.1,2008-05-01
RFC,Hydro,2008,6,7033.1,2008-06-01
RFC,Hydro,2008,7,7033.1,2008-07-01
RFC,Hydro,2008,8,7033.1,2008-08-01
RFC,Hydro,2008,9,7033.1,2008-09-01
RFC,Hydro,2008,10,7033.1,2008-10-01
RFC,Hydro,2008,11,7033.1,2008-11-01
RFC,Hydro,2008,12,7033.1,2008-12-01
RFC,Hydro,2009,1,7033.1,2009-01-01
RFC,Hydro,2009,2,7033.1,2009-02-01
RFC,Hydro,2009,3,7033.1,2009-03-01
RFC,Hydro,2009,4,7033.1,2009-04-01
RFC,Hydro,2009,5,7033.1,2009-05-01
RFC,Hydro,2009,6,7033.1,2009-06-01
RFC,Hydro,2009,7,7033.1,2009-07-01
RFC,Hydro,2009,8,7033.1,2009-08-01
RFC,Hydro,2009,9,7033.1,2009-09-01
RFC,Hydro,2009,10,7033.1,2009-10-01
RFC,Hydro,2009,11,7033.1,2009-11-01
RFC,Hydro,2009,12,7033.1,2009-12-01
RFC,Hydro,2010,1,7033.1,2010-01-01
RFC,Hydro,2010,2,7033.1,2010-02-01
RFC,Hydro,2010,3,7033.1,2010-03-01
RFC,Hydro,2010,4,7033.1,2010-04-01
RFC,Hydro,2010,5,7033.1,2010-05-01
RFC,Hydro,2010,6,7033.1,2010-06-01
RFC,Hydro,2010,7,7033.1,2010-07-01
RFC,Hydro,2010,8,7033.1,2010-08-01
RFC,Hydro,2010,9,7033.1,2010-09-01
RFC,Hydro,2010,10,7033.1,2010-10-01
RFC,Hydro,2010,11,7033.1,2010-11-01
RFC,Hydro,2010,12,7033.1,2010-12-01
RFC,Hydro,2011,1,7033.1,2011-01-01
RFC,Hydro,2011,2,7033.1,2011-02-01
RFC,Hydro,2011,3,7033.1,2011-03-01
RFC,Hydro,2011,4,7033.1,2011-04-01
RFC,Hydro,2011,5,7033.1,2011-05-01
RFC,Hydro,2011,6,7035.5,2011-06-01
RFC,Hydro,2011,7,7035.5,2011-07-01
RFC,Hydro,2011,8,7035.5,2011-08-01
RFC,Hydro,2011,9,7035.5,2011-09-01
RFC,Hydro,2011,10,7035.5,2011-10-01
RFC,Hydro,2011,11,7035.5,2011-11-01
RFC,Hydro,2011,12,7035.5,2011-12-01
RFC,Hydro,2012,1,7035.5,2012-01-01
RFC,Hydro,2012,2,7035.5,2012-02-01
RFC,Hydro,2012,3,7035.5,2012-03-01
RFC,Hydro,2012,4,7035.5,2012-04-01
RFC,Hydro,2012,5,7035.5,2012-05-01
RFC,Hydro,2012,6,7035.5,2012-06-01
RFC,Hydro,2012,7,7035.5,2012-07-01
RFC,Hydro,2012,8,7035.5,2012-08-01
RFC,Hydro,2012,9,7035.5,2012-09-01
RFC,Hydro,2012,10,7035.5,2012-10-01
RFC,Hydro,2012,11,7035.5,2012-11-01
RFC,Hydro,2012,12,7035.5,2012-12-01
RFC,Hydro,2013,1,7035.5,2013-01-01
RFC,Hydro,2013,2,7035.5,2013-02-01
RFC,Hydro,2013,3,7035.5,2013-03-01
RFC,Hydro,2013,4,7035.5,2013-04-01
RFC,Hydro,2013,5,7035.5,2013-05-01
RFC,Hydro,2013,6,7035.5,2013-06-01
RFC,Hydro,2013,7,7035.5,2013-07-01
RFC,Hydro,2013,8,7035.5,2013-08-01
RFC,Hydro,2013,9,7035.5,2013-09-01
RFC,Hydro,2013,10,7035.5,2013-10-01
RFC,Hydro,2013,11,7164.7,2013-11-01
RFC,Hydro,2013,12,7171.4,2013-12-01
RFC,Hydro,2014,1,7171.4,2014-01-01
RFC,Hydro,2014,2,7171.4,2014-02-01
RFC,Hydro,2014,3,7171.4,2014-03-01
RFC,Hydro,2014,4,7171.4,2014-04-01
RFC,Hydro,2014,5,7171.4,2014-05-01
RFC,Hydro,2014,6,7171.4,2014-06-01
RFC,Hydro,2014,7,7171.4,2014-07-01
RFC,Hydro,2014,8,7171.4,2014-08-01
RFC,Hydro,2014,9,7171.4,2014-09-01
RFC,Hydro,2014,10,7171.4,2014-10-01
RFC,Hydro,2014,11,7171.4,2014-11-01
RFC,Hydro,2014,12,7171.4,2014-12-01
RFC,Hydro,2015,1,7171.4,2015-01-01
RFC,Hydro,2015,2,7171.4,2015-02-01
RFC,Hydro,2015,3,7171.4,2015-03-01
RFC,Hydro,2015,4,7171.4,2015-04-01
RFC,Hydro,2015,5,7171.4,2015-05-01
RFC,Hydro,2015,6,7171.4,2015-06-01
RFC,Hydro,2015,7,7171.4,2015-07-01
RFC,Hydro,2015,8,7171.4,2015-08-01
RFC,Hydro,2015,9,7171.4,2015-09-01
RFC,Hydro,2015,10,7171.4,2015-10-01
RFC,Hydro,2015,11,7171.4,2015-11-01
RFC,Hydro,2015,12,7171.4,2015-12-01
RFC,Hydro,2016,1,7171.4,2016-01-01
RFC,Hydro,2016,2,7171.4,2016-02-01
RFC,Hydro,2016,3,7171.4,2016-03-01
RFC,Hydro,2016,4,7171.4,2016-04-01
RFC,Hydro,2016,5,7171.4,2016-05-01
RFC,Hydro,2016,6,7171.4,2016-06-01
RFC,Hydro,2016,7,7171.4,2016-07-01
RFC,Hydro,2016,8,7165.1,2016-08-01
RFC,Hydro,2016,9,7165.1,2016-09-01
RFC,Hydro,2016,10,7165.1,2016-10-01
RFC,Hydro,2016,11,7165.1,2016-11-01
RFC,Hydro,2016,12,7165.1,2016-12-01
RFC,Hydro,2017,1,7165.1,2017-01-01
RFC,Hydro,2017,2,7165.1,2017-02-01
RFC,Hydro,2017,3,7165.1,2017-03-01
RFC,Hydro,2017,4,7165.1,2017-04-01
RFC,Hydro,2017,5,7165.1,2017-05-01
RFC,Hydro,2017,6,7165.1,2017-06-01
RFC,Hydro,2017,7,7165.1,2017-07-01
RFC,Hydro,2017,8,7165.1,2017-08-01
RFC,Hydro,2017,9,7165.1,2017-09-01
RFC,Hydro,2017,10,7165.1,2017-10-01
RFC,Hydro,2017,11,7165.1,2017-11-01
RFC,Hydro,2017,12,7165.1,2017-12-01
RFC,Natural Gas,2001,1,38001.6,2001-01-01
RFC,Natural Gas,2001,2,38025.0,2001-02-01
RFC,Natural Gas,2001,3,38361.0,2001-03-01
RFC,Natural Gas,2001,4,38399.5,2001-04-01
RFC,Natural Gas,2001,5,39344.7,2001-05-01
RFC,Natural Gas,2001,6,42451.6,2001-06-01
RFC,Natural Gas,2001,7,45008.7,2001-07-01
RFC,Natural Gas,2001,8,45643.7,2001-08-01
RFC,Natural Gas,2001,9,45667.5,2001-09-01
RFC,Natural Gas,2001,10,45667.5,2001-10-01
RFC,Natural Gas,2001,11,45755.5,2001-11-01
RFC,Natural Gas,2001,12,46455.6,2001-12-01
RFC,Natural Gas,2002,1,46647.0,2002-01-01
RFC,Natural Gas,2002,2,46633.9,2002-02-01
RFC,Natural Gas,2002,3,48388.1,2002-03-01
RFC,Natural Gas,2002,4,49959.1,2002-04-01
RFC,Natural Gas,2002,5,52849.1,2002-05-01
RFC,Natural Gas,2002,6,57436.9,2002-06-01
RFC,Natural Gas,2002,7,59040.3,2002-07-01
RFC,Natural Gas,2002,8,59570.9,2002-08-01
RFC,Natural Gas,2002,9,59685.9,2002-09-01
RFC,Natural Gas,2002,10,59915.9,2002-10-01
RFC,Natural Gas,2002,11,59934.2,2002-11-01
RFC,Natural Gas,2002,12,60348.1,2002-12-01
RFC,Natural Gas,2003,1,60467.3,2003-01-01
RFC,Natural Gas,2003,2,60594.3,2003-02-01
RFC,Natural Gas,2003,3,60594.3,2003-03-01
RFC,Natural Gas,2003,4,60720.0,2003-04-01
RFC,Natural Gas,2003,5,61240.6,2003-05-01
RFC,Natural Gas,2003,6,64607.9,2003-06-01
RFC,Natural Gas,2003,7,66537.9,2003-07-01
RFC,Natural Gas,2003,8,67347.9,2003-08-01
RFC,Natural Gas,2003,9,67336.4,2003-09-01
RFC,Natural Gas,2003,10,67345.1,2003-10-01
RFC,Natural Gas,2003,11,67345.1,2003-11-01
RFC,Natural Gas,2003,12,67563.3,2003-12-01
RFC,Natural Gas,2004,1,67564.3,2004-01-01
RFC,Natural Gas,2004,2,67780.1,2004-02-01
RFC,Natural Gas,2004,3,68997.6,2004-03-01
RFC,Natural Gas,2004,4,69004.5,2004-04-01
RFC,Natural Gas,2004,5,69390.7,2004-05-01
RFC,Natural Gas,2004,6,71276.5,2004-06-01
RFC,Natural Gas,2004,7,71306.8,2004-07-01
RFC,Natural Gas,2004,8,71306.8,2004-08-01
RFC,Natural Gas,2004,9,71307.3,2004-09-01
RFC,Natural Gas,2004,10,71307.3,2004-10-01
RFC,Natural Gas,2004,11,68628.3,2004-11-01
RFC,Natural Gas,2004,12,69422.0,2004-12-01
RFC,Natural Gas,2005,1,68848.9,2005-01-01
RFC,Natural Gas,2005,2,68848.9,2005-02-01
RFC,Natural Gas,2005,3,68848.9,2005-03-01
RFC,Natural Gas,2005,4,68674.9,2005-04-01
RFC,Natural Gas,2005,5,68939.0,2005-05-01
RFC,Natural Gas,2005,6,69335.2,2005-06-01
RFC,Natural Gas,2005,7,69949.8,2005-07-01
RFC,Natural Gas,2005,8,69956.9,2005-08-01
RFC,Natural Gas,2005,9,69964.7,2005-09-01
RFC,Natural Gas,2005,10,69920.9,2005-10-01
RFC,Natural Gas,2005,11,69885.9,2005-11-01
RFC,Natural Gas,2005,12,69884.9,2005-12-01
RFC,Natural Gas,2006,1,69882.6,2006-01-01
RFC,Natural Gas,2006,2,69882.6,2006-02-01
RFC,Natural Gas,2006,3,69882.6,2006-03-01
RFC,Natural Gas,2006,4,71090.7,2006-04-01
RFC,Natural Gas,2006,5,71114.5,2006-05-01
RFC,Natural Gas,2006,6,71279.4,2006-06-01
RFC,Natural Gas,2006,7,71289.4,2006-07-01
RFC,Natural Gas,2006,8,71289.6,2006-08-01
RFC,Natural Gas,2006,9,71295.8,2006-09-01
RFC,Natural Gas,2006,10,71295.8,2006-10-01
RFC,Natural Gas,2006,11,71295.8,2006-11-01
RFC,Natural Gas,2006,12,71294.6,2006-12-01
RFC,Natural Gas,2007,1,71304.6,2007-01-01
RFC,Natural Gas,2007,2,71304.6,2007-02-01
RFC,Natural Gas,2007,3,71304.6,2007-03-01
RFC,Natural Gas,2007,4,71304.6,2007-04-01
RFC,Natural Gas,2007,5,71211.2,2007-05-01
RFC,Natural Gas,2007,6,71211.2,2007-06-01
RFC,Natural Gas,2007,7,71211.2,2007-07-01
RFC,Natural Gas,2007,8,71211.2,2007-08-01
RFC,Natural Gas,2007,9,71211.2,2007-09-01
RFC,Natural Gas,2007,10,71211.2,2007-10-01
RFC,Natural Gas,2007,11,71211.2,2007-11-01
RFC,Natural Gas,2007,12,71211.2,2007-12-01
RFC,Natural Gas,2008,1,71211.2,2008-01-01
RFC,Natural Gas,2008,2,71208.2,2008-02-01
RFC,Natural Gas,2008,3,71208.2,2008-03-01
RFC,Natural Gas,2008,4,71201.6,2008-04-01
RFC,Natural Gas,2008,5,71773.6,2008-05-01
RFC,Natural Gas,2008,6,71773.6,2008-06-01
RFC,Natural Gas,2008,7,71766.7,2008-07-01
RFC,Natural Gas,2008,8,71766.7,2008-08-01
RFC,Natural Gas,2008,9,71766.7,2008-09-01
RFC,Natural Gas,2008,10,71748.7,2008-10-01
RFC,Natural Gas,2008,11,71748.7,2008-11-01
RFC,Natural Gas,2008,12,71748.7,2008-12-01
RFC,Natural Gas,2009,1,71747.3,2009-01-01
RFC,Natural Gas,2009,2,71767.4,2009-02-01
RFC,Natural Gas,2009,3,71767.4,2009-03-01
RFC,Natural Gas,2009,4,71767.4,2009-04-01
RFC,Natural Gas,2009,5,71767.4,2009-05-01
RFC,Natural Gas,2009,6,71867.3,2009-06-01
RFC,Natural Gas,2009,7,71860.2,2009-07-01
RFC,Natural Gas,2009,8,71860.2,2009-08-01
RFC,Natural Gas,2009,9,71860.2,2009-09-01
RFC,Natural Gas,2009,10,71860.2,2009-10-01
RFC,Natural Gas,2009,11,71860.2,2009-11-01
RFC,Natural Gas,2009,12,71860.2,2009-12-01
RFC,Natural Gas,2010,1,71798.9,2010-01-01
RFC,Natural Gas,2010,2,71780.9,2010-02-01
RFC,Natural Gas,2010,3,71780.9,2010-03-01
RFC,Natural Gas,2010,4,71780.9,2010-04-01
RFC,Natural Gas,2010,5,71736.9,2010-05-01
RFC,Natural Gas,2010,6,71741.5,2010-06-01
RFC,Natural Gas,2010,7,71741.5,2010-07-01
RFC,Natural Gas,2010,8,71741.5,2010-08-01
RFC,Natural Gas,2010,9,71741.5,2010-09-01
RFC,Natural Gas,2010,10,71496.5,2010-10-01
RFC,Natural Gas,2010,11,71483.7,2010-11-01
RFC,Natural Gas,2010,12,71404.7,2010-12-01
RFC,Natural Gas,2011,1,71404.7,2011-01-01
RFC,Natural Gas,2011,2,71404.7,2011-02-01
RFC,Natural Gas,2011,3,71949.7,2011-03-01
RFC,Natural Gas,2011,4,71953.7,2011-04-01
RFC,Natural Gas,2011,5,71951.6,2011-05-01
RFC,Natural Gas,2011,6,71955.0,2011-06-01
RFC,Natural Gas,2011,7,72053.2,2011-07-01
RFC,Natural Gas,2011,8,72053.2,2011-08-01
RFC,Natural Gas,2011,9,72045.2,2011-09-01
RFC,Natural Gas,2011,10,72045.2,2011-10-01
RFC,Natural Gas,2011,11,72045.2,2011-11-01
RFC,Natural Gas,2011,12,72046.0,2011-12-01
RFC,Natural Gas,2012,1,72534.8,2012-01-01
RFC,Natural Gas,2012,2,73074.8,2012-02-01
RFC,Natural Gas,2012,3,73070.3,2012-03-01
RFC,Natural Gas,2012,4,73070.3,2012-04-01
RFC,Natural Gas,2012,5,73057.5,2012-05-01
RFC,Natural Gas,2012,6,73870.1,2012-06-01
RFC,Natural Gas,2012,7,73620.1,2012-07-01
RFC,Natural Gas,2012,8,73616.9,2012-08-01
RFC,Natural Gas,2012,9,73616.9,2012-09-01
RFC,Natural Gas,2012,10,73613.4,2012-10-01
RFC,Natural Gas,2012,11,73663.4,2012-11-01
RFC,Natural Gas,2012,12,73665.6,2012-12-01
RFC,Natural Gas,2013,1,73665.6,2013-01-01
RFC,Natural Gas,2013,2,73665.6,2013-02-01
RFC,Natural Gas,2013,3,73665.6,2013-03-01
RFC,Natural Gas,2013,4,73502.1,2013-04-01
RFC,Natural Gas,2013,5,73502.1,2013-05-01
RFC,Natural Gas,2013,6,73508.5,2013-06-01
RFC,Natural Gas,2013,7,73583.4,2013-07-01
RFC,Natural Gas,2013,8,73574.1,2013-08-01
RFC,Natural Gas,2013,9,73576.9,2013-09-01
RFC,Natural Gas,2013,10,73513.6,2013-10-01
RFC,Natural Gas,2013,11,73500.3,2013-11-01
RFC,Natural Gas,2013,12,73474.7,2013-12-01
RFC,Natural Gas,2014,1,73471.0,2014-01-01
RFC,Natural Gas,2014,2,73471.0,2014-02-01
RFC,Natural Gas,2014,3,73471.0,2014-03-01
RFC,Natural Gas,2014,4,73445.0,2014-04-01
RFC,Natural Gas,2014,5,73329.4,2014-05-01
RFC,Natural Gas,2014,6,73328.0,2014-06-01
RFC,Natural Gas,2014,7,73052.9,2014-07-01
RFC,Natural Gas,2014,8,73052.9,2014-08-01
RFC,Natural Gas,2014,9,73031.9,2014-09-01
RFC,Natural Gas,2014,10,73748.1,2014-10-01
RFC,Natural Gas,2014,11,73748.1,2014-11-01
RFC,Natural Gas,2014,12,73748.1,2014-12-01
RFC,Natural Gas,2015,1,73745.1,2015-01-01
RFC,Natural Gas,2015,2,73746.8,2015-02-01
RFC,Natural Gas,2015,3,73747.2,2015-03-01
RFC,Natural Gas,2015,4,73747.9,2015-04-01
RFC,Natural Gas,2015,5,74315.9,2015-05-01
RFC,Natural Gas,2015,6,74113.7,2015-06-01
RFC,Natural Gas,2015,7,73233.6,2015-07-01
RFC,Natural Gas,2015,8,73233.6,2015-08-01
RFC,Natural Gas,2015,9,73930.5,2015-09-01
RFC,Natural Gas,2015,10,74150.4,2015-10-01
RFC,Natural Gas,2015,11,74716.1,2015-11-01
RFC,Natural Gas,2015,12,74716.1,2015-12-01
RFC,Natural Gas,2016,1,74713.4,2016-01-01
RFC,Natural Gas,2016,2,74695.1,2016-02-01
RFC,Natural Gas,2016,3,74695.1,2016-03-01
RFC,Natural Gas,2016,4,74695.1,2016-04-01
RFC,Natural Gas,2016,5,74717.8,2016-05-01
RFC,Natural Gas,2016,6,75224.4,2016-06-01
RFC,Natural Gas,2016,7,76570.0,2016-07-01
RFC,Natural Gas,2016,8,76565.1,2016-08-01
RFC,Natural Gas,2016,9,76565.1,2016-09-01
RFC,Natural Gas,2016,10,76563.5,2016-10-01
RFC,Natural Gas,2016,11,76560.7,2016-11-01
RFC,Natural Gas,2016,12,76551.9,2016-12-01
RFC,Natural Gas,2017,1,76424.5,2017-01-01
RFC,Natural Gas,2017,2,77151.7,2017-02-01
RFC,Natural Gas,2017,3,77151.7,2017-03-01
RFC,Natural Gas,2017,4,77151.7,2017-04-01
RFC,Natural Gas,2017,5,77151.7,2017-05-01
RFC,Natural Gas,2017,6,77117.2,2017-06-01
RFC,Natural Gas,2017,7,76497.2,2017-07-01
RFC,Natural Gas,2017,8,76497.2,2017-08-01
RFC,Natural Gas,2017,9,76497.2,2017-09-01
RFC,Natural Gas,2017,10,76497.2,2017-10-01
RFC,Natural Gas,2017,11,76497.2,2017-11-01
RFC,Natural Gas,2017,12,76497.2,2017-12-01
RFC,Nuclear,2001,1,33567.0,2001-01-01
RFC,Nuclear,2001,2,33567.0,2001-02-01
RFC,Nuclear,2001,3,33567.0,2001-03-01
RFC,Nuclear,2001,4,33567.0,2001-04-01
RFC,Nuclear,2001,5,33567.0,2001-05-01
RFC,Nuclear,2001,6,33567.0,2001-06-01
RFC,Nuclear,2001,7,33567.0,2001-07-01
RFC,Nuclear,2001,8,33567.0,2001-08-01
RFC,Nuclear,2001,9,33567.0,2001-09-01
RFC,Nuclear,2001,10,33567.0,2001-10-01
RFC,Nuclear,2001,11,33567.0,2001-11-01
RFC,Nuclear,2001,12,33567.0,2001-12-01
RFC,Nuclear,2002,1,33567.0,2002-01-01
RFC,Nuclear,2002,2,33567.0,2002-02-01
RFC,Nuclear,2002,3,33567.0,2002-03-01
RFC,Nuclear,2002,4,33567.0,2002-04-01
RFC,Nuclear,2002,5,33567.0,2002-05-01
RFC,Nuclear,2002,6,33567.0,2002-06-01
RFC,Nuclear,2002,7,33567.0,2002-07-01
RFC,Nuclear,2002,8,33567.0,2002-08-01
RFC,Nuclear,2002,9,33567.0,2002-09-01
RFC,Nuclear,2002,10,33567.0,2002-10-01
RFC,Nuclear,2002,11,33567.0,2002-11-01
RFC,Nuclear,2002,12,33567.0,2002-12-01
RFC,Nuclear,2003,1,33567.0,2003-01-01
RFC,Nuclear,2003,2,33567.0,2003-02-01
RFC,Nuclear,2003,3,33567.0,2003-03-01
RFC,Nuclear,2003,4,33567.0,2003-04-01
RFC,Nuclear,2003,5,33567.0,2003-05-01
RFC,Nuclear,2003,6,33567.0,2003-06-01
RFC,Nuclear,2003,7,33567.0,2003-07-01
RFC,Nuclear,2003,8,33567.0,2003-08-01
RFC,Nuclear,2003,9,33567.0,2003-09-01
RFC,Nuclear,2003,10,33567.0,2003-10-01
RFC,Nuclear,2003,11,33567.0,2003-11-01
RFC,Nuclear,2003,12,33567.0,2003-12-01
RFC,Nuclear,2004,1,33567.0,2004-01-01
RFC,Nuclear,2004,2,33567.0,2004-02-01
RFC,Nuclear,2004,3,33567.0,2004-03-01
RFC,Nuclear,2004,4,33567.0,2004-04-01
RFC,Nuclear,2004,5,33567.0,2004-05-01
RFC,Nuclear,2004,6,33567.0,2004-06-01
RFC,Nuclear,2004,7,33567.0,2004-07-01
RFC,Nuclear,2004,8,33567.0,2004-08-01
RFC,Nuclear,2004,9,33567.0,2004-09-01
RFC,Nuclear,2004,10,33567.0,2004-10-01
RFC,Nuclear,2004,11,33567.0,2004-11-01
RFC,Nuclear,2004,12,33567.0,2004-12-01
RFC,Nuclear,2005,1,33567.0,2005-01-01
RFC,Nuclear,2005,2,33567.0,2005-02-01
RFC,Nuclear,2005,3,33567.0,2005-03-01
RFC,Nuclear,2005,4,33567.0,2005-04-01
RFC,Nuclear,2005,5,33567.0,2005-05-01
RFC,Nuclear,2005,6,33567.0,2005-06-01
RFC,Nuclear,2005,7,33567.0,2005-07-01
RFC,Nuclear,2005,8,33567.0,2005-08-01
RFC,Nuclear,2005,9,33567.0,2005-09-01
RFC,Nuclear,2005,10,33567.0,2005-10-01
RFC,Nuclear,2005,11,33567.0,2005-11-01
RFC,Nuclear,2005,12,33567.0,2005-12-01
RFC,Nuclear,2006,1,33567.0,2006-01-01
RFC,Nuclear,2006,2,33567.0,2006-02-01
RFC,Nuclear,2006,3,33567.0,2006-03-01
RFC,Nuclear,2006,4,33567.0,2006-04-01
RFC,Nuclear,2006,5,33567.0,2006-05-01
RFC,Nuclear,2006,6,33567.0,2006-06-01
RFC,Nuclear,2006,7,33567.0,2006-07-01
RFC,Nuclear,2006,8,33567.0,2006-08-01
RFC,Nuclear,2006,9,33567.0,2006-09-01
RFC,Nuclear,2006,10,33567.0,2006-10-01
RFC,Nuclear,2006,11,33567.0,2006-11-01
RFC,Nuclear,2006,12,33567.0,2006-12-01
RFC,Nuclear,2007,1,33567.0,2007-01-01
RFC,Nuclear,2007,2,33567.0,2007-02-01
RFC,Nuclear,2007,3,33567.0,2007-03-01
RFC,Nuclear,2007,4,33567.0,2007-04-01
RFC,Nuclear,2007,5,33567.0,2007-05-01
RFC,Nuclear,2007,6,33567.0,2007-06-01
RFC,Nuclear,2007,7,33567.0,2007-07-01
RFC,Nuclear,2007,8,33567.0,2007-08-01
RFC,Nuclear,2007,9,33567.0,2007-09-01
RFC,Nuclear,2007,10,33567.0,2007-10-01
RFC,Nuclear,2007,11,33567.0,2007-11-01
RFC,Nuclear,2007,12,33567.0,2007-12-01
RFC,Nuclear,2008,1,33567.0,2008-01-01
RFC,Nuclear,2008,2,33567.0,2008-02-01
RFC,Nuclear,2008,3,33567.0,2008-03-01
RFC,Nuclear,2008,4,33567.0,2008-04-01
RFC,Nuclear,2008,5,33567.0,2008-05-01
RFC,Nuclear,2008,6,33567.0,2008-06-01
RFC,Nuclear,2008,7,33567.0,2008-07-01
RFC,Nuclear,2008,8,33567.0,2008-08-01
RFC,Nuclear,2008,9,33567.0,2008-09-01
RFC,Nuclear,2008,10,33567.0,2008-10-01
RFC,Nuclear,2008,11,33567.0,2008-11-01
RFC,Nuclear,2008,12,33567.0,2008-12-01
RFC,Nuclear,2009,1,33567.0,2009-01-01
RFC,Nuclear,2009,2,33567.0,2009-02-01
RFC,Nuclear,2009,3,33567.0,2009-03-01
RFC,Nuclear,2009,4,33567.0,2009-04-01
RFC,Nuclear,2009,5,33567.0,2009-05-01
RFC,Nuclear,2009,6,33567.0,2009-06-01
RFC,Nuclear,2009,7,33567.0,2009-07-01
RFC,Nuclear,2009,8,33567.0,2009-08-01
RFC,Nuclear,2009,9,33567.0,2009-09-01
RFC,Nuclear,2009,10,33567.0,2009-10-01
RFC,Nuclear,2009,11,33567.0,2009-11-01
RFC,Nuclear,2009,12,33567.0,2009-12-01
RFC,Nuclear,2010,1,33567.0,2010-01-01
RFC,Nuclear,2010,2,33567.0,2010-02-01
RFC,Nuclear,2010,3,33567.0,2010-03-01
RFC,Nuclear,2010,4,33567.0,2010-04-01
RFC,Nuclear,2010,5,33567.0,2010-05-01
RFC,Nuclear,2010,6,33567.0,2010-06-01
RFC,Nuclear,2010,7,33567.0,2010-07-01
RFC,Nuclear,2010,8,33567.0,2010-08-01
RFC,Nuclear,2010,9,33567.0,2010-09-01
RFC,Nuclear,2010,10,33567.0,2010-10-01
RFC,Nuclear,2010,11,33567.0,2010-11-01
RFC,Nuclear,2010,12,33567.0,2010-12-01
RFC,Nuclear,2011,1,33567.0,2011-01-01
RFC,Nuclear,2011,2,33567.0,2011-02-01
RFC,Nuclear,2011,3,33567.0,2011-03-01
RFC,Nuclear,2011,4,33567.0,2011-04-01
RFC,Nuclear,2011,5,33567.0,2011-05-01
RFC,Nuclear,2011,6,33567.0,2011-06-01
RFC,Nuclear,2011,7,33567.0,2011-07-01
RFC,Nuclear,2011,8,33567.0,2011-08-01
