nerc,year,month,ngcc,turbine,other,total,ngcc fraction,turbine fraction,other fraction,datetime
HICC,2008,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-07-01
HICC,2008,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-08-01
HICC,2008,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09-01
HICC,2008,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-10-01
HICC,2008,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-11-01
HICC,2008,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-12-01
HICC,2009,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-01
HICC,2009,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-01
HICC,2009,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-01
HICC,2009,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-04-01
HICC,2009,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-05-01
HICC,2009,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-06-01
HICC,2009,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-01
HICC,2009,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-01
HICC,2009,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-09-01
HICC,2009,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-01
HICC,2009,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-11-01
HICC,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-12-01
HICC,2010,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-01-01
HICC,2010,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-02-01
HICC,2010,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-03-01
HICC,2010,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-04-01
HICC,2010,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-05-01
HICC,2010,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-06-01
HICC,2010,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-07-01
HICC,2010,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-08-01
HICC,2010,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-01
HICC,2010,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-10-01
HICC,2010,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-11-01
HICC,2010,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-12-01
HICC,2011,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-01-01
HICC,2011,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-02-01
HICC,2011,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-03-01
HICC,2011,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-04-01
HICC,2011,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-05-01
HICC,2011,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-06-01
HICC,2011,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-07-01
HICC,2011,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-08-01
HICC,2011,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-09-01
HICC,2011,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-10-01
HICC,2011,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-11-01
HICC,2011,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-01
HICC,2012,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-01-01
HICC,2012,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-02-01
HICC,2012,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-03-01
HICC,2012,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-04-01
HICC,2012,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-05-01
HICC,2012,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-06-01
HICC,2012,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-07-01
HICC,2012,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-08-01
HICC,2012,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-01
HICC,2012,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-01
HICC,2012,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-01
HICC,2012,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-01
HICC,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-01-01
HICC,2013,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-02-01
HICC,2013,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-03-01
HICC,2013,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-04-01
HICC,2013,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-05-01
HICC,2013,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-06-01
HICC,2013,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-07-01
HICC,2013,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-08-01
HICC,2013,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-09-01
HICC,2013,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-10-01
HICC,2013,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-11-01
HICC,2013,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-12-01
HICC,2014,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-01-01
HICC,2014,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-02-01
HICC,2014,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03-01
HICC,2014,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-01
HICC,2014,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-05-01
HICC,2014,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-06-01
HICC,2014,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-07-01
HICC,2014,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-08-01
HICC,2014,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-09-01
HICC,2014,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-10-01
HICC,2014,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-01
HICC,2014,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01
HICC,2015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-01
HICC,2015,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-02-01
HICC,2015,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-03-01
HICC,2015,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-04-01
HICC,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-05-01
HICC,2015,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-06-01
HICC,2015,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-07-01
HICC,2015,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-08-01
HICC,2015,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-09-01
HICC,2015,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-01
HICC,2015,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-01
HICC,2015,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-01
HICC,2016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-01
HICC,2016,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-02-01
HICC,2016,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-01
HICC,2016,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-04-01
HICC,2016,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-05-01
HICC,2016,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-01
HICC,2016,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-01
HICC,2016,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-01
HICC,2016,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-09-01
HICC,2016,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-01
HICC,2016,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-01
HICC,2016,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-01
HICC,2017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-01
HICC,2017,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02-01
HICC,2017,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-01
HICC,2017,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-01
HICC,2017,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-01
HICC,2017,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-01
HICC,2017,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-01
HICC,2017,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-01
HICC,2017,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-01
HICC,2017,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-01
HICC,2017,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-01
HICC,2017,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-01
MRO,2001,1,751.4000000000001,4396.6,3091.0,8239.0,0.0912003883966501,0.5336327224177692,0.3751668891855808,2001-01-01
MRO,2001,2,751.4000000000001,4396.6,3093.0,8241.0,0.09117825506613277,0.5335032156291712,0.37531852930469606,2001-02-01
MRO,2001,3,751.4000000000001,4396.6,3093.0,8241.0,0.09117825506613277,0.5335032156291712,0.37531852930469606,2001-03-01
MRO,2001,4,751.4000000000001,4396.6,3093.0,8241.0,0.09117825506613277,0.5335032156291712,0.37531852930469606,2001-04-01
MRO,2001,5,751.4000000000001,4901.0,3096.1000000000004,8748.5,0.08588900954449336,0.5602103217694462,0.3539006686860605,2001-05-01
MRO,2001,6,751.4000000000001,6068.8,3096.1000000000004,9916.300000000001,0.07577423030767524,0.6120024605951816,0.3122233090971431,2001-06-01
MRO,2001,7,751.4000000000001,6068.8,3096.1000000000004,9916.300000000001,0.07577423030767524,0.6120024605951816,0.3122233090971431,2001-07-01
MRO,2001,8,751.4000000000001,6068.8,3096.1000000000004,9916.300000000001,0.07577423030767524,0.6120024605951816,0.3122233090971431,2001-08-01
MRO,2001,9,751.4000000000001,6068.8,3096.1000000000004,9916.300000000001,0.07577423030767524,0.6120024605951816,0.3122233090971431,2001-09-01
MRO,2001,10,751.4000000000001,6068.8,3096.1000000000004,9916.300000000001,0.07577423030767524,0.6120024605951816,0.3122233090971431,2001-10-01
MRO,2001,11,751.4000000000001,6068.8,3102.7000000000007,9922.900000000001,0.0757238307349666,0.6115954005381491,0.31268076872688433,2001-11-01
MRO,2001,12,751.4000000000001,6068.8,3106.2,9926.400000000001,0.0756971308833011,0.6113797549967762,0.3129231141199226,2001-12-01
MRO,2002,1,751.4000000000001,6068.8,3106.2,9926.400000000001,0.0756971308833011,0.6113797549967762,0.3129231141199226,2002-01-01
MRO,2002,2,751.4000000000001,6068.8,3102.9,9923.1,0.07572230452177243,0.6115830738378127,0.3126946216404148,2002-02-01
MRO,2002,3,751.4000000000001,6068.8,3102.9,9923.1,0.07572230452177243,0.6115830738378127,0.3126946216404148,2002-03-01
MRO,2002,4,751.4000000000001,6118.7,3102.9,9973.0,0.07534342725358469,0.6135265216083425,0.3111300511380728,2002-04-01
MRO,2002,5,751.4000000000001,6251.5,3102.9,10105.8,0.07435334164539177,0.6186051574343446,0.30704150092026367,2002-05-01
MRO,2002,6,939.3,6251.5,3102.9,10293.7,0.09124998785665017,0.6073132109931316,0.3014368011502181,2002-06-01
MRO,2002,7,939.3,6251.5,3102.9,10293.7,0.09124998785665017,0.6073132109931316,0.3014368011502181,2002-07-01
MRO,2002,8,939.3,6251.5,3102.9,10293.7,0.09124998785665017,0.6073132109931316,0.3014368011502181,2002-08-01
MRO,2002,9,939.3,6251.5,3101.5,10292.3,0.09126240004663681,0.6073958201762483,0.30134177977711496,2002-09-01
MRO,2002,10,939.3,6251.5,3101.5,10292.3,0.09126240004663681,0.6073958201762483,0.30134177977711496,2002-10-01
MRO,2002,11,939.3,6251.5,3101.5,10292.3,0.09126240004663681,0.6073958201762483,0.30134177977711496,2002-11-01
MRO,2002,12,939.3,6251.5,3101.5,10292.3,0.09126240004663681,0.6073958201762483,0.30134177977711496,2002-12-01
MRO,2003,1,939.3,6251.5,3097.5,10288.3,0.09129788206020431,0.6076319702963561,0.30107014764343965,2003-01-01
MRO,2003,2,939.3,6251.5,3097.5,10288.3,0.09129788206020431,0.6076319702963561,0.30107014764343965,2003-02-01
MRO,2003,3,939.3,6251.5,3097.5,10288.3,0.09129788206020431,0.6076319702963561,0.30107014764343965,2003-03-01
MRO,2003,4,939.3,6378.3,3097.5,10415.1,0.09018636402914998,0.6124089062995074,0.29740472967134257,2003-04-01
MRO,2003,5,1320.1,6907.3,3100.5,11327.9,0.11653528014901261,0.609759973163605,0.2737047466873825,2003-05-01
MRO,2003,6,1320.1,6907.3,3100.5,11327.9,0.11653528014901261,0.609759973163605,0.2737047466873825,2003-06-01
MRO,2003,7,1320.1,6907.3,3100.5,11327.9,0.11653528014901261,0.609759973163605,0.2737047466873825,2003-07-01
MRO,2003,8,1320.1,6967.8,3100.5,11388.4,0.11591619542692563,0.6118330933230305,0.2722507112500439,2003-08-01
MRO,2003,9,1320.1,6967.8,3100.5,11388.4,0.11591619542692563,0.6118330933230305,0.2722507112500439,2003-09-01
MRO,2003,10,1380.6,6967.8,3100.5,11448.9,0.12058800408772895,0.6085999528338968,0.27081204307837436,2003-10-01
MRO,2003,11,1380.6,7007.8,3100.5,11488.9,0.12016816231318925,0.6099626596105807,0.2698691780762301,2003-11-01
MRO,2003,12,1380.6,7007.8,3100.5,11488.9,0.12016816231318925,0.6099626596105807,0.2698691780762301,2003-12-01
MRO,2004,1,1380.6,7007.8,3100.5,11488.9,0.12016816231318925,0.6099626596105807,0.2698691780762301,2004-01-01
MRO,2004,2,1380.6,7007.8,3100.5,11488.9,0.12016816231318925,0.6099626596105807,0.2698691780762301,2004-02-01
MRO,2004,3,1380.6,7015.3,3100.5,11496.4,0.12008976723148115,0.6102171114435824,0.2696931213249365,2004-03-01
MRO,2004,4,1441.1000000000001,7157.4,3100.5,11699.0,0.12318146850158135,0.6117958799897427,0.26502265150867593,2004-04-01
MRO,2004,5,2043.9,7217.9,3100.5,12362.3,0.16533331176237434,0.5838638441066791,0.2508028441309465,2004-05-01
MRO,2004,6,2718.8,7278.4,3106.7000000000003,13103.900000000001,0.20748021581361273,0.5554376941215973,0.23708209006478986,2004-06-01
MRO,2004,7,2768.8,7278.4,3106.7000000000003,13153.900000000001,0.21049270558541572,0.5533263898919711,0.23618090452261306,2004-07-01
MRO,2004,8,2797.0,7278.4,3106.7000000000003,13182.1,0.2121816705987665,0.552142678328946,0.23567565107228744,2004-08-01
MRO,2004,9,2797.0,7278.4,3106.7000000000003,13182.1,0.2121816705987665,0.552142678328946,0.23567565107228744,2004-09-01
MRO,2004,10,2797.0,7278.4,3106.7000000000003,13182.1,0.2121816705987665,0.552142678328946,0.23567565107228744,2004-10-01
MRO,2004,11,2797.0,7278.4,3106.7000000000003,13182.1,0.2121816705987665,0.552142678328946,0.23567565107228744,2004-11-01
MRO,2004,12,2992.5,7278.4,3106.7000000000003,13377.6,0.22369483315392896,0.5440736753976797,0.23223149144839136,2004-12-01
MRO,2005,1,3239.6,7278.4,3106.7000000000003,13624.7,0.23777404273121608,0.5342062577524642,0.22801969951631965,2005-01-01
MRO,2005,2,3239.6,7278.4,3106.7000000000003,13624.7,0.23777404273121608,0.5342062577524642,0.22801969951631965,2005-02-01
MRO,2005,3,3239.6,7278.4,3106.7000000000003,13624.7,0.23777404273121608,0.5342062577524642,0.22801969951631965,2005-03-01
MRO,2005,4,3408.9,7278.4,3107.7000000000003,13795.0,0.2471112722000725,0.527611453425154,0.2252772743747735,2005-04-01
MRO,2005,5,3621.4,7278.4,3107.7000000000003,14007.5,0.2585329287881492,0.5196073532036409,0.22185971800820992,2005-05-01
MRO,2005,6,3621.4,8124.099999999999,3107.7000000000003,14853.2,0.2438127810842108,0.5469595777340909,0.20922764118169823,2005-06-01
MRO,2005,7,3621.4,8124.099999999999,3107.7000000000003,14853.2,0.2438127810842108,0.5469595777340909,0.20922764118169823,2005-07-01
MRO,2005,8,3621.4,8124.099999999999,3107.7000000000003,14853.2,0.2438127810842108,0.5469595777340909,0.20922764118169823,2005-08-01
MRO,2005,9,3621.4,8124.099999999999,3107.7000000000003,14853.2,0.2438127810842108,0.5469595777340909,0.20922764118169823,2005-09-01
MRO,2005,10,3621.4,8124.099999999999,3107.7000000000003,14853.2,0.2438127810842108,0.5469595777340909,0.20922764118169823,2005-10-01
MRO,2005,11,3621.4,8124.099999999999,3107.7000000000003,14853.2,0.2438127810842108,0.5469595777340909,0.20922764118169823,2005-11-01
MRO,2005,12,3621.4,8124.099999999999,3107.7000000000003,14853.2,0.2438127810842108,0.5469595777340909,0.20922764118169823,2005-12-01
MRO,2006,1,3621.4,8124.099999999999,3107.7000000000003,14853.2,0.2438127810842108,0.5469595777340909,0.20922764118169823,2006-01-01
MRO,2006,2,3621.4,8124.099999999999,3107.7000000000003,14853.2,0.2438127810842108,0.5469595777340909,0.20922764118169823,2006-02-01
MRO,2006,3,3621.4,8124.099999999999,3107.7000000000003,14853.2,0.2438127810842108,0.5469595777340909,0.20922764118169823,2006-03-01
MRO,2006,4,3621.4,8124.099999999999,3107.7000000000003,14853.2,0.2438127810842108,0.5469595777340909,0.20922764118169823,2006-04-01
MRO,2006,5,3621.4,8124.099999999999,3107.7000000000003,14853.2,0.2438127810842108,0.5469595777340909,0.20922764118169823,2006-05-01
MRO,2006,6,3621.4,8127.099999999999,3107.7000000000003,14856.2,0.24376354653276072,0.547051062855912,0.20918539061132727,2006-06-01
MRO,2006,7,4151.4,8220.599999999999,3107.7000000000003,15479.699999999999,0.2681834919281381,0.5310568034264229,0.2007597046454389,2006-07-01
MRO,2006,8,4151.4,8220.599999999999,3107.7000000000003,15479.699999999999,0.2681834919281381,0.5310568034264229,0.2007597046454389,2006-08-01
MRO,2006,9,4151.4,8220.599999999999,3107.7000000000003,15479.699999999999,0.2681834919281381,0.5310568034264229,0.2007597046454389,2006-09-01
MRO,2006,10,4151.4,8220.599999999999,3107.7000000000003,15479.699999999999,0.2681834919281381,0.5310568034264229,0.2007597046454389,2006-10-01
MRO,2006,11,4151.4,8220.599999999999,3107.7000000000003,15479.699999999999,0.2681834919281381,0.5310568034264229,0.2007597046454389,2006-11-01
MRO,2006,12,4151.4,8220.599999999999,3107.7000000000003,15479.699999999999,0.2681834919281381,0.5310568034264229,0.2007597046454389,2006-12-01
MRO,2007,1,4151.4,8188.199999999999,3029.3,15368.899999999998,0.27011692443831375,0.5327772319424292,0.19710584361925712,2007-01-01
MRO,2007,2,4151.4,8188.199999999999,3029.3,15368.899999999998,0.27011692443831375,0.5327772319424292,0.19710584361925712,2007-02-01
MRO,2007,3,4151.4,8188.199999999999,3029.3,15368.899999999998,0.27011692443831375,0.5327772319424292,0.19710584361925712,2007-03-01
MRO,2007,4,4151.4,8248.7,3029.3,15429.400000000001,0.2690577728233113,0.5346092524660713,0.1963329747106174,2007-04-01
MRO,2007,5,4151.4,8417.9,3029.3,15598.599999999999,0.2661392689087482,0.5396574051517444,0.19420332593950743,2007-05-01
MRO,2007,6,4151.4,8417.9,3029.3,15598.599999999999,0.2661392689087482,0.5396574051517444,0.19420332593950743,2007-06-01
MRO,2007,7,4151.4,8417.9,3029.3,15598.599999999999,0.2661392689087482,0.5396574051517444,0.19420332593950743,2007-07-01
MRO,2007,8,4273.4,8417.9,3029.3,15720.599999999999,0.27183440835591516,0.535469384120199,0.1926962075238859,2007-08-01
MRO,2007,9,4273.4,8417.9,3029.3,15720.599999999999,0.27183440835591516,0.535469384120199,0.1926962075238859,2007-09-01
MRO,2007,10,4273.4,8417.9,3029.3,15720.599999999999,0.27183440835591516,0.535469384120199,0.1926962075238859,2007-10-01
MRO,2007,11,4273.4,8417.9,3029.3,15720.599999999999,0.27183440835591516,0.535469384120199,0.1926962075238859,2007-11-01
MRO,2007,12,4273.4,8417.9,3025.7000000000003,15717.0,0.2718966723929503,0.5355920341032003,0.19251129350384935,2007-12-01
MRO,2008,1,4273.4,8417.9,3025.7000000000003,15717.0,0.2718966723929503,0.5355920341032003,0.19251129350384935,2008-01-01
MRO,2008,2,4273.4,8417.9,3025.7000000000003,15717.0,0.2718966723929503,0.5355920341032003,0.19251129350384935,2008-02-01
MRO,2008,3,4273.4,8417.9,3025.7000000000003,15717.0,0.2718966723929503,0.5355920341032003,0.19251129350384935,2008-03-01
MRO,2008,4,4273.4,8764.7,3025.7000000000003,16063.800000000001,0.26602671846014014,0.5456180978348835,0.18835518370497642,2008-04-01
MRO,2008,5,4917.4,8764.7,3025.7000000000003,16707.8,0.29431762410371204,0.5245873184979472,0.18109505739834092,2008-05-01
MRO,2008,6,4917.4,8764.7,3025.7000000000003,16707.8,0.29431762410371204,0.5245873184979472,0.18109505739834092,2008-06-01
MRO,2008,7,4917.4,8859.699999999999,3025.7000000000003,16802.8,0.29265360535148904,0.5272752160354226,0.18007117861308833,2008-07-01
MRO,2008,8,4917.4,8859.699999999999,3025.7000000000003,16802.8,0.29265360535148904,0.5272752160354226,0.18007117861308833,2008-08-01
MRO,2008,9,4917.4,8859.699999999999,3025.7000000000003,16802.8,0.29265360535148904,0.5272752160354226,0.18007117861308833,2008-09-01
MRO,2008,10,4917.4,8859.699999999999,3025.7000000000003,16802.8,0.29265360535148904,0.5272752160354226,0.18007117861308833,2008-10-01
MRO,2008,11,4917.4,8859.699999999999,3025.7000000000003,16802.8,0.29265360535148904,0.5272752160354226,0.18007117861308833,2008-11-01
MRO,2008,12,4917.4,8859.699999999999,3025.7000000000003,16802.8,0.29265360535148904,0.5272752160354226,0.18007117861308833,2008-12-01
MRO,2009,1,4917.4,8859.699999999999,3025.7000000000003,16802.8,0.29265360535148904,0.5272752160354226,0.18007117861308833,2009-01-01
MRO,2009,2,4917.4,8859.699999999999,3018.3,16795.399999999998,0.2927825476023197,0.52750753182419,0.1797099205734904,2009-02-01
MRO,2009,3,4917.4,8859.699999999999,3018.3,16795.399999999998,0.2927825476023197,0.52750753182419,0.1797099205734904,2009-03-01
MRO,2009,4,4917.4,8859.699999999999,3018.3,16795.399999999998,0.2927825476023197,0.52750753182419,0.1797099205734904,2009-04-01
MRO,2009,5,5338.6,8859.699999999999,3018.3,17216.6,0.3100844533763926,0.5146021862620959,0.1753133603615116,2009-05-01
MRO,2009,6,5338.6,8859.699999999999,3018.3,17216.6,0.3100844533763926,0.5146021862620959,0.1753133603615116,2009-06-01
MRO,2009,7,5338.6,9050.999999999998,3018.3,17407.899999999998,0.3066768536124404,0.5199363507373089,0.17338679565025078,2009-07-01
MRO,2009,8,5338.6,9050.999999999998,3018.3,17407.899999999998,0.3066768536124404,0.5199363507373089,0.17338679565025078,2009-08-01
MRO,2009,9,5338.6,9050.999999999998,3018.3,17407.899999999998,0.3066768536124404,0.5199363507373089,0.17338679565025078,2009-09-01
MRO,2009,10,5338.6,9050.999999999998,3018.3,17407.899999999998,0.3066768536124404,0.5199363507373089,0.17338679565025078,2009-10-01
MRO,2009,11,5338.6,9050.999999999998,3012.8,17402.399999999998,0.3067737783294259,0.5201006757688594,0.17312554590171475,2009-11-01
MRO,2009,12,5338.6,9050.999999999998,3012.8,17402.399999999998,0.3067737783294259,0.5201006757688594,0.17312554590171475,2009-12-01
MRO,2010,1,5338.6,9050.999999999998,2990.3,17379.899999999998,0.30717092733560036,0.5207739975488926,0.17205507511550702,2010-01-01
MRO,2010,2,5338.6,9050.999999999998,2990.3,17379.899999999998,0.30717092733560036,0.5207739975488926,0.17205507511550702,2010-02-01
MRO,2010,3,5338.6,9050.999999999998,2990.3,17379.899999999998,0.30717092733560036,0.5207739975488926,0.17205507511550702,2010-03-01
MRO,2010,4,5338.6,9050.999999999998,2990.3,17379.899999999998,0.30717092733560036,0.5207739975488926,0.17205507511550702,2010-04-01
MRO,2010,5,5338.6,9050.999999999998,2790.3,17179.899999999998,0.31074686115751554,0.5268365939266235,0.16241654491586102,2010-05-01
MRO,2010,6,5338.6,9050.999999999998,2792.6000000000004,17182.199999999997,0.31070526475073046,0.5267660718650696,0.16252866338419997,2010-06-01
MRO,2010,7,5338.6,9050.999999999998,2792.6000000000004,17182.199999999997,0.31070526475073046,0.5267660718650696,0.16252866338419997,2010-07-01
MRO,2010,8,5338.6,9050.999999999998,2792.6000000000004,17182.199999999997,0.31070526475073046,0.5267660718650696,0.16252866338419997,2010-08-01
MRO,2010,9,5338.6,9050.999999999998,2792.6000000000004,17182.199999999997,0.31070526475073046,0.5267660718650696,0.16252866338419997,2010-09-01
MRO,2010,10,5338.6,9050.999999999998,2792.6000000000004,17182.199999999997,0.31070526475073046,0.5267660718650696,0.16252866338419997,2010-10-01
MRO,2010,11,5338.6,9050.999999999998,2792.6000000000004,17182.199999999997,0.31070526475073046,0.5267660718650696,0.16252866338419997,2010-11-01
MRO,2010,12,5338.6,9063.199999999999,2683.5000000000005,17085.3,0.3124674427724418,0.5304677120097393,0.15706484521781885,2010-12-01
MRO,2011,1,5338.6,9063.199999999999,2683.5000000000005,17085.3,0.3124674427724418,0.5304677120097393,0.15706484521781885,2011-01-01
MRO,2011,2,5338.6,9063.199999999999,2683.5000000000005,17085.3,0.3124674427724418,0.5304677120097393,0.15706484521781885,2011-02-01
MRO,2011,3,5338.6,9063.199999999999,2678.5000000000005,17080.3,0.31255891289965637,0.5306229984250862,0.15681808867525748,2011-03-01
MRO,2011,4,5338.6,9063.199999999999,2678.5000000000005,17080.3,0.31255891289965637,0.5306229984250862,0.15681808867525748,2011-04-01
MRO,2011,5,5338.6,9063.199999999999,2678.5000000000005,17080.3,0.31255891289965637,0.5306229984250862,0.15681808867525748,2011-05-01
MRO,2011,6,5338.6,9123.599999999999,2675.5000000000005,17137.7,0.31151204654066766,0.5323701546882019,0.15611779877113033,2011-06-01
MRO,2011,7,5338.6,9123.599999999999,2675.5000000000005,17137.7,0.31151204654066766,0.5323701546882019,0.15611779877113033,2011-07-01
MRO,2011,8,5338.6,9123.599999999999,2675.5000000000005,17137.7,0.31151204654066766,0.5323701546882019,0.15611779877113033,2011-08-01
MRO,2011,9,5338.6,9123.599999999999,2675.5000000000005,17137.7,0.31151204654066766,0.5323701546882019,0.15611779877113033,2011-09-01
MRO,2011,10,5338.6,9123.599999999999,2674.4000000000005,17136.6,0.3115320425288564,0.5324043275795665,0.15606362989157713,2011-10-01
MRO,2011,11,5338.6,9123.599999999999,2654.4000000000005,17116.6,0.3118960541228983,0.5330264187981257,0.155077527078976,2011-11-01
