year,quarter,generation (mwh),final co2 (kg),index (g/kwh),year_quarter,change since 2005,index (lb/mwh)
2013,1,984050548.6399999,504007170751.7887,512.1760985229349,2013 Q1,-0.1451341538115183,1129.1434268036624
2013,2,978286626.6099999,490976377836.7615,501.87374996437757,2013 Q2,-0.16232965735734697,1106.4308691714668
2013,3,1121047131.97,597500464265.1245,532.9842494803457,2013 Q3,-0.11040356480683026,1175.0170764043703
2013,4,982454265.9200001,503143725082.8398,512.1294115524865,2013 Q4,-0.1452120783703047,1129.040500708612
2014,1,1035573117.26,547279847376.1121,528.4801606516668,2014 Q1,-0.11792127545154968,1165.0873621726646
2014,2,983321676.4000001,485931903287.3439,494.1738954299979,2014 Q2,-0.17518137511817866,1089.4557698649735
2014,3,1113309109.22,583064737202.3217,523.722237044144,2014 Q3,-0.1258626581177363,1154.5980437875198
2014,4,972455551.6800001,475870712396.7225,489.34957651752325,2014 Q4,-0.18323357724414543,1078.8200763905318
2015,1,1021760431.8,497976320317.5092,487.370918680264,2015 Q1,-0.1865361269165026,1074.4579273225102
2015,2,982642600.02,465017740373.0499,473.23181425635863,2015 Q2,-0.21013550514314575,1043.2868577095683
2015,3,1146880730.5700002,582301539213.4083,507.72632558226366,2015 Q3,-0.15256120657958733,1119.3334573786585
2015,4,940236091.2899997,422123580984.8859,448.95487941303577,2015 Q4,-0.25065579202797095,989.7659271539787
2016,1,974403112.76,415531373738.6415,426.44709186288156,2016 Q1,-0.2882232203116857,940.1452587209087
2016,2,982883128.31,424207255550.4147,431.59480850974614,2016 Q2,-0.27963123962388836,951.4939148405864
2016,3,1178666326.3700004,582836068842.4033,494.4877577332626,2016 Q3,-0.17465751200890667,1090.1477106987506
2016,4,959256368.0899999,432064127235.62585,450.4156986686676,2016 Q4,-0.24821755937186785,992.9864492849446
2017,1,956092986.36,407758627401.4568,426.4842784318077,2017 Q1,-0.2881611527380453,940.2272402307633
2017,2,979148606.76,416242495789.1079,425.10655983717646,2017 Q2,-0.29046068326203034,937.1899218170392
2017,3,1123963387.31,524368798182.19135,466.53547980523797,2017 Q3,-0.22131226179662322,1028.5241187786278
2017,4,975393404.9499999,421417409299.81854,432.0486556103186,2017 Q4,-0.2788737298791152,952.4944661585084
