year,quarter,generation (MWh),final CO2 (kg),index (g/kWh),year_quarter,change since 2005,index (lb/MWh)
2012,3,60792984.9,31240448625.4,513.882459906,2012 Q3,-0.0840822844486,1132.90527111
2012,4,54068577.23,26107635736.5,482.861526491,2012 Q4,-0.139372403658,1064.5165213
2013,1,60347779.091,28122623183.6,466.009248513,2013 Q1,-0.169409038786,1027.36398927
2013,2,54222882.81,26718548114.6,492.754105462,2013 Q2,-0.12174037875,1086.3257009
2013,3,59373406.29,28947795928.7,487.554912839,2013 Q3,-0.131007152773,1074.86356084
2013,4,52841359.25,23377322009.9,442.405765894,2013 Q4,-0.211478674484,975.327751489
2014,1,57865623.24,28260220897.8,488.376678855,2014 Q1,-0.129542479213,1076.6752262
2014,2,53376898.83,24667019059.5,462.129115783,2014 Q2,-0.176324788172,1018.80984865
2014,3,56360780.33,24395932200.9,432.852988516,2014 Q3,-0.228505054476,954.267698481
2014,4,53706796.77,22580695100.8,420.443900193,2014 Q4,-0.250622376462,926.910622365
2015,1,58432708.75,26019202211.5,445.284888688,2015 Q1,-0.20634707382,981.675065602
2015,2,49543463.25,20898201902.3,421.815523814,2015 Q2,-0.248177664935,929.9345038
2015,3,57991508.91,24858539352.0,428.658260825,2015 Q3,-0.235981521769,945.020001815
2015,4,48865961.82,18109704142.8,370.599563957,2015 Q4,-0.33946236253,817.023798699
2016,1,51832577.11,19112283040.0,368.731097422,2016 Q1,-0.34279262136,812.904577377
2016,2,49296045.47,18653895888.2,378.405523411,2016 Q2,-0.32554942113,834.232816912
2016,3,61881541.64,25878321824.9,418.191291604,2016 Q3,-0.25463731037,921.94452147
2016,4,51997011.77,19244407174.8,370.106021859,2016 Q4,-0.340342026628,815.935735791
2017,1,49018410.71,17241841384.2,351.742154314,2017 Q1,-0.373072841401,775.450753401
