State,datetime,Coal,Natural Gas,Nuclear,Other,Renewables,monthly index (g/kWh),rolling std,normalized rolling std,Year,Total gen,percent Coal,change in Coal,percent Natural Gas,change in Natural Gas,percent Renewables,change in Renewables,percent Nuclear,change in Nuclear,percent Other,change in Other
MA,2013-10-01,8374.08,1960140.78,386722.0,56368.99,177792.78,353.007473266,41.314750394,0.0981898864197,2013,2589398.63,0.00323398641792,-0.988739935423,0.756986876138,1.4901820818,0.0686618035324,0.310975607054,0.149348190549,0.117155361368,0.0217691433628,-0.90226753639
MA,2013-11-01,327333.84,1289069.01,486474.0,60017.54,205378.49,403.613416328,40.8032258657,0.0967788517389,2013,2368272.88,0.138216268389,-0.518759850393,0.544307634853,0.790552996394,0.0867207878511,0.655779948218,0.205412984335,0.536531617163,0.025342324572,-0.886225756671
MA,2013-12-01,696568.01,887217.55,441206.0,159000.17,223423.51,508.708257757,47.5395058504,0.110551259643,2013,2407415.24,0.289342693535,0.00743076591391,0.368535321725,0.212332846976,0.0928063868201,0.77197368902,0.183269588341,0.370894434263,0.0660460095783,-0.703486760131
MA,2014-01-01,552831.38,1009058.43,508677.0,657277.05,253722.57,504.692806346,49.4966430412,0.114751173479,2014,2981566.43,0.185416422199,-0.354418782978,0.338432315258,0.113306074284,0.085097070938,0.624777947741,0.170607300539,0.276177902025,0.220446891066,-0.0103047510916
MA,2014-02-01,636192.47,1044359.72,459371.0,153615.95,210901.53,481.303723702,48.6214311433,0.112910652443,2014,2504440.67,0.254025770153,-0.115535377582,0.417003178598,0.37177258435,0.084211030641,0.607860576562,0.183422592319,0.372038935672,0.0613374282889,-0.724625913007
MA,2014-03-01,666559.6,783961.93,502304.0,218982.95,255613.39,487.201381438,51.2402890295,0.117994094266,2014,2427421.87,0.274595696874,-0.0439151933015,0.322960726229,0.0624107747876,0.105302417004,1.01056326741,0.206929008183,0.547871789169,0.0902121517097,-0.594992982168
MA,2014-04-01,264947.1,1541546.06,491227.0,41976.85,293369.74,381.106631396,53.4798296839,0.124198766118,2014,2633066.75,0.100623009272,-0.649651719001,0.585456506182,0.925916217739,0.11141750964,1.12732013757,0.186560785062,0.395513266595,0.0159421898438,-0.92842761597
MA,2014-05-01,11819.88,1692644.11,413473.0,46790.0,324193.85,315.291798878,63.0508903302,0.149565227475,2014,2488920.84,0.00474899796331,-0.983464981966,0.68007149235,1.23716143301,0.130254785443,1.48698457707,0.166125412008,0.242652448632,0.0187993122353,-0.915600578842
MA,2014-06-01,33905.87,1850533.61,482972.0,34765.08,272174.26,336.632828916,67.2101030607,0.161119652209,2014,2674350.82,0.0126781683788,-0.955857268334,0.691956192195,1.27625731107,0.101772085384,0.943157833812,0.180594107695,0.350881285546,0.0129994463479,-0.941639048631
MA,2014-07-01,107257.87,2512238.89,506160.0,47390.45,301079.28,374.952504626,67.4449131761,0.164092794079,2014,3474126.49,0.0308733347242,-0.892505503189,0.723128215749,1.37880071962,0.0866633039605,0.654682395073,0.145694177071,0.0898225846366,0.0136409684957,-0.938758938058
MA,2014-08-01,32456.54,2265670.08,426297.0,48201.13,286813.67,360.495599452,68.8472214085,0.16857547164,2014,3059438.42,0.01060865935,-0.963062866099,0.740550966867,1.43611455691,0.0937471622652,0.789936130971,0.139338316867,0.0422794354566,0.0157548946515,-0.929268476828
MA,2014-09-01,46099.8,1919641.02,486567.0,39806.14,241240.56,336.073332661,71.910028947,0.178175952299,2014,2733354.52,0.0168656497585,-0.941277333648,0.702302246545,1.31029166487,0.0882580573558,0.685131388443,0.178010937271,0.331558636393,0.0145631090694,-0.934618992422
MA,2014-10-01,35.34,1883436.35,499872.0,37207.56,272679.85,336.374115743,73.123744176,0.181807660935,2014,2693231.1,1.31217852044e-05,-0.999954312687,0.699322219322,1.30048857498,0.101246361666,0.933120069942,0.185603084711,0.388349469851,0.0138152125156,-0.937976670375
MA,2014-11-01,277689.23,1086603.27,492016.0,47351.14,261396.1,390.703091227,73.1960585607,0.182475562573,2014,2165055.74,0.128259621621,-0.5534268128,0.501882353385,0.650990899534,0.120734120222,1.30520432624,0.227253271549,0.699901483681,0.0218706332244,-0.901811898148
MA,2014-12-01,165093.94,908021.21,500218.0,51441.28,284005.71,354.989095938,65.7270178351,0.169260773374,2014,1908780.14,0.0864918575693,-0.698853434826,0.475707595114,0.564886482012,0.148789116173,1.84086481659,0.262061611768,0.960275069421,0.0269498193752,-0.879008916544
MA,2015-01-01,581331.65,901674.99,429392.0,123660.81,280698.38,469.705013144,60.6773831864,0.157439027432,2015,2316757.83,0.250924651024,-0.126332826038,0.389196910581,0.280301156561,0.121160000569,1.31333575765,0.185341771349,0.386394791847,0.053376666477,-0.760365714574
MA,2015-02-01,549603.02,861345.9,252653.0,621751.27,222582.71,557.951084882,74.2144348155,0.189424156836,2015,2507935.9,0.219145561097,-0.236980973099,0.343448131988,0.129806092105,0.088751355248,0.694550038556,0.100741410496,-0.246433408841,0.247913541171,0.113006641423
MA,2015-03-01,365215.35,1045133.75,505736.0,41574.76,264648.04,402.439916798,68.0888030643,0.176979872995,2015,2222307.9,0.164340571349,-0.427800489302,0.47029205539,0.547071536458,0.1190870266,1.27375598888,0.227572425945,0.702288824592,0.0187079207161,-0.916010880624
MA,2015-04-01,28785.79,1479042.82,302697.0,40701.21,348899.59,341.964730524,69.2063502699,0.18142281571,2015,2200126.41,0.0130836982226,-0.954445298202,0.67225356383,1.21144359545,0.158581610772,2.02783516823,0.137581640139,0.029139130122,0.0184994870363,-0.91694664262
MA,2015-05-01,4019.28,2022342.89,107757.0,48079.7,315288.85,390.271788348,65.9992845927,0.170227270427,2015,2497487.72,0.00160932923426,-0.994396652069,0.809750884381,1.66375442768,0.126242402505,1.41037522678,0.043146158092,-0.677257811709,0.0192512257878,-0.913571715139
MA,2015-06-01,36.82,1975257.3,475870.0,34308.98,343633.74,336.825695042,65.9857368579,0.170185272885,2015,2829106.84,1.30147082038e-05,-0.999954685507,0.698191129466,1.29676774469,0.121463684277,1.31913406054,0.168205029684,0.258208419061,0.012127141865,-0.945555255379
MA,2015-07-01,136035.01,3108841.74,503035.0,36531.63,328676.24,377.89105328,65.9394487549,0.169958548987,2015,4113119.62,0.0330734387929,-0.884845200798,0.755835479446,1.4863944502,0.0799092344414,0.525725392309,0.122300114384,-0.0851698438547,0.00888173293633,-0.960125503033
MA,2015-08-01,29797.29,3123157.53,442078.0,34024.43,296660.1,377.20098157,65.4813430986,0.16817434635,2015,3925717.35,0.00759027900977,-0.97357223539,0.795563524205,1.61708372412,0.0755683798784,0.442844457741,0.11261075635,-0.15764824641,0.00866706055646,-0.961089273642
MA,2015-09-01,52518.51,2242691.77,485608.0,60285.77,263132.4,364.001792836,63.8920351548,0.16311755146,2015,3104236.45,0.0169183342976,-0.941093897098,0.722461644312,1.37660796794,0.084765578988,0.618448695697,0.156433959791,0.17015838115,0.0194204826118,-0.912811837448
MA,2015-10-01,136108.65,1883812.69,497922.0,34572.7,277489.47,363.803060033,62.2013425364,0.157879865928,2015,2829905.51,0.0480965352091,-0.832537919961,0.665680420545,1.1898206002,0.0980560902191,0.872207483448,0.175950044353,0.316142731023,0.0122169096734,-0.945152243238
MA,2015-11-01,206388.05,1129591.83,490691.0,52753.89,274979.99,365.572415956,62.7423645713,0.16010413656,2015,2154404.76,0.0957981776832,-0.666450773865,0.524317366436,0.724793060795,0.127636178264,1.43698690791,0.227761750768,0.703705013431,0.0244865268493,-0.890067856399
MA,2015-12-01,162824.9,1234517.71,501367.0,42755.05,305577.74,347.829084768,63.157801787,0.161409993369,2015,2247042.4,0.0724618725486,-0.747702909415,0.549396713653,0.807294016933,0.135991087663,1.59650911469,0.223123070575,0.669006725973,0.0190272555605,-0.914577228389
MA,2016-01-01,387667.2,1315197.66,508090.0,52704.76,317393.54,387.909715896,58.139832409,0.1512200269,2016,2581053.16,0.150197293883,-0.4770444245,0.509558532301,0.676242437965,0.122970555167,1.34790509302,0.19685375252,0.472506792518,0.0204198661294,-0.90832510999
MA,2016-02-01,284218.51,1338718.63,402912.0,76267.1,338610.43,381.680135917,20.2396479215,0.0547339212361,2016,2440726.67,0.11644831578,-0.594551310345,0.548491826821,0.804317303536,0.138733449412,1.6488696583,0.165078705843,0.234822869983,0.0312477021444,-0.859713592684
MA,2016-03-01,125543.94,1455281.32,498382.0,12872.12,359693.29,323.54530818,21.4449742692,0.0590432353873,2016,2451772.67,0.0512053754152,-0.82171358833,0.593562909729,0.952583022008,0.146707439234,1.80111888,0.203274147762,0.52053267713,0.00525012785953,-0.976429576423
MA,2016-04-01,122636.77,1575850.23,489091.0,27223.3,357782.47,327.631182093,23.0731409335,0.0637355783619,2016,2572583.77,0.0476706614689,-0.834020723287,0.612555458204,1.01506086065,0.139075148562,1.65539379876,0.190116646814,0.422111848111,0.0105820849519,-0.952491780901
MA,2016-05-01,26850.45,2093036.14,495025.0,51233.09,373862.93,313.090069967,25.1443539982,0.0707132943995,2016,3040007.61,0.00883236275846,-0.96924755946,0.688497006756,1.26487798355,0.122980919117,1.3481029743,0.162836763425,0.218052676901,0.0168529479438,-0.924338771895
MA,2016-06-01,119237.97,2379899.22,471322.0,39766.96,307980.0,351.722251345,24.4934852565,0.0686432187377,2016,3318206.15,0.0359344671819,-0.874883698104,0.717224642598,1.35938034056,0.0928152098085,0.772142148366,0.142041205005,0.0624975978829,0.011984475407,-0.94619575575
MA,2016-07-01,147416.47,2813379.98,501420.0,58502.39,376170.42,365.698641594,23.7826663266,0.0668414695632,2016,3896889.26,0.0378292684663,-0.868286396179,0.721955332136,1.37494240471,0.0965309494066,0.843087619133,0.128671862746,-0.0375078479624,0.015012587245,-0.932601062331
MA,2016-08-01,148976.39,2836188.59,397177.0,46643.71,361090.01,376.180292942,23.7008808876,0.0666275382369,2016,3790075.7,0.0393069695151,-0.86314135007,0.748319773666,1.46167080379,0.0952725060346,0.819059870391,0.104793949102,-0.216119581707,0.0123068016821,-0.944748673501
MA,2016-09-01,100761.66,1888472.08,297304.0,76096.45,302526.88,382.494179639,24.8609710953,0.069587304404,2016,2665161.07,0.037806968267,-0.86836404081,0.70857709174,1.33093337949,0.113511668546,1.16730439523,0.11155198211,-0.16556809676,0.0285522893369,-0.871814635418
MA,2016-10-01,62431.8,1247075.27,490224.0,96446.76,262373.64,335.451443661,25.5213554296,0.0719113190554,2016,2158551.47,0.0289230073351,-0.899296135402,0.577737101631,0.900522484372,0.121550791652,1.32079722169,0.22710785766,0.698813757711,0.0446812417218,-0.799403781865
MA,2016-11-01,52245.44,982010.41,488314.0,187193.23,268229.22,305.725648351,28.8735948523,0.0825164581294,2016,1977992.3,0.0264133687477,-0.908034172273,0.496468267344,0.633180736012,0.135606806963,1.5891719549,0.246873559619,0.84666529735,0.0946379973269,-0.575123169722
MA,2016-12-01,314493.23,1489850.23,375057.0,89576.9,289918.65,400.526401972,32.3285246946,0.0912450026065,2016,2558896.01,0.122901918941,-0.572081213393,0.582223827845,0.915282007391,0.113298332119,1.16323111377,0.1465698483,0.0963727865809,0.0350060727947,-0.842840405867
MA,2017-01-01,233497.82,1787629.85,505324.0,48975.74,283809.47,396.831259242,33.2607448063,0.0936795544394,2017,2859236.88,0.0816643845193,-0.715661686705,0.625212224459,1.05669652638,0.0992605656374,0.895204809639,0.176733870333,0.322005911501,0.0171289550518,-0.923099639321
MA,2017-02-01,350222.0,1668506.03,344134.0,56919.59,299382.75,439.577594386,40.8163062569,0.113418685415,2017,2719164.37,0.128797657054,-0.551553485909,0.613609845881,1.01852937164,0.110101012393,1.10218395285,0.126558733925,-0.0533144886971,0.020932750748,-0.90602251698
MA,2017-03-01,448870.06,1935877.31,496099.0,28991.39,385407.5,418.550174587,42.3157567886,0.115054147846,2017,3295245.26,0.1362174966,-0.525719155878,0.587475941017,0.932559345379,0.11695866911,1.2331187698,0.150549947229,0.126144749948,0.00879794604423,-0.960501663879
MD,2001-01-01,2744346.0,54407.0,1293872.0,411414.57,98503.43,653.292307285,0.0,0.0,2001,4602543.0,0.59626732439,0.0308273647505,0.0118210736977,-0.670624176906,0.02140195757,-0.325404696557,0.281121110656,0.00997293582523,0.0893885336867,0.182322511082
MD,2001-02-01,2478517.0,60195.0,1168618.0,293387.43,181356.57,640.536857822,0.0,0.0,2001,4182074.0,0.592652592948,0.0245782145215,0.0143935760104,-0.598945403192,0.0433652226144,0.366883165374,0.2794350363,0.00391544173392,0.0701535721271,-0.072094102702
MD,2001-03-01,1781326.0,143413.0,963457.0,460455.65,248476.35,646.029229577,0.0,0.0,2001,3597128.0,0.495207843591,-0.143884335881,0.0398687508479,0.110880700183,0.0690763158831,1.17730355373,0.26784062174,-0.0377393627905,0.128006467938,0.693113449398
MD,2001-04-01,1934737.0,103009.0,623493.0,328892.4,319721.6,681.737617358,0.0,0.0,2001,3309853.0,0.584538648695,0.0105508220592,0.0311219259586,-0.132835963888,0.0965969183526,2.04476014564,0.188374831148,-0.323233033597,0.0993676758454,0.314314433635
MD,2001-05-01,2179105.0,114637.0,938578.0,290723.87,108251.13,681.972407783,0.0,0.0,2001,3631295.0,0.600090325903,0.0374365724228,0.0315691784887,-0.120373968136,0.0298106130182,-0.060361676305,0.258469223789,-0.0714076215685,0.0800606588008,0.0589447577693
MD,2001-06-01,2573919.0,140965.0,1202772.0,374372.19,133038.81,653.175623594,0.0,0.0,2001,4425067.0,0.581667802996,0.00558770201935,0.0318560148355,-0.112381719696,0.030064812578,-0.052349239658,0.271808765833,-0.0234831650615,0.0846026037572,0.119020066588
MD,2001-07-01,2684457.0,243266.0,1252634.0,308232.0,80259.0,676.824007257,0.0,0.0,2001,4568848.0,0.587556644476,0.0157683352618,0.0532444940169,0.483574968777,0.0175665725802,-0.446297035145,0.274168455593,-0.0150055989734,0.0674638333339,-0.107670687226
MD,2001-08-01,2841139.0,401275.0,1245846.0,560378.73,55101.27,699.822827203,0.0,0.0,2001,5103740.0,0.556677848009,-0.0376149495267,0.0786237151579,1.19072747172,0.0107962533358,-0.659699269504,0.244104519431,-0.123015139052,0.109797664066,0.452269598072
MD,2001-09-01,2500417.0,221798.0,1212574.0,172736.23,68174.77,668.920388764,0.0,0.0,2001,4175700.0,0.59880187753,0.0352091019794,0.0531163637234,0.480004817542,0.0163265488421,-0.485382907881,0.290388198386,0.0432664433093,0.041367011519,-0.452847620182
MD,2001-10-01,2483695.0,159120.0,1223040.0,208738.53,64816.47,645.174793817,0.0,0.0,2001,4139410.0,0.600011837436,0.0373008815061,0.0384402608101,0.0710780482408,0.0156583836827,-0.506443648563,0.295462396815,0.0614963196514,0.0504271212564,-0.333011537705
MD,2001-11-01,2266180.0,60523.0,1244048.0,151664.54,57586.46,603.493031625,0.0,0.0,2001,3780002.0,0.599518201313,0.0364474830342,0.0160113671898,-0.553868169522,0.0152345051669,-0.519804410308,0.329113053379,0.182391731325,0.0401228729509,-0.46930356789
MD,2001-12-01,1911571.0,58206.0,1287335.0,148322.4,141247.6,564.724846001,37.115369549,0.056985837503,2001,3546682.0,0.538974455562,-0.0682205866928,0.0164113952139,-0.542722011137,0.0398252789509,0.255303214704,0.362968825511,0.304024053758,0.041820044763,-0.446855448921
MD,2002-01-01,2134725.0,57991.0,1288202.0,156961.03,108319.97,635.691370901,37.3767137758,0.0575166249038,2002,3746199.0,0.569837587379,-0.0148643829608,0.0154799571512,-0.568675083286,0.0289146332056,-0.088603194476,0.343869079032,0.235405133679,0.0418987432328,-0.445814521538
MD,2002-02-01,1813176.0,50462.0,862457.0,146437.25,231871.75,661.143753165,37.3837184182,0.0573757853822,2002,3104404.0,0.584065733712,0.00973324630838,0.0162549719689,-0.547080501441,0.0746912289766,1.35428708385,0.277817255744,-0.00189669586845,0.0471708095982,-0.37608205713
MD,2002-03-01,2339357.0,59949.0,645092.0,264972.31,199758.69,750.335579292,46.8969048129,0.071028865804,2002,3509129.0,0.666648903474,0.15250308758,0.0170837264746,-0.523988546814,0.0569254336332,0.794304565359,0.183832512284,-0.339552046806,0.0755094241335,-0.00125342401612
MD,2002-04-01,2459919.0,127717.0,619921.0,206123.06,240648.94,752.958955805,53.8540534795,0.0808393089229,2002,3654329.0,0.673152034204,0.163745704504,0.0349495078303,-0.0261863513682,0.0658531128423,1.07570735038,0.169640171971,-0.390540318654,0.0564051731522,-0.253941157677
MD,2002-05-01,2117717.0,94098.0,639467.0,176627.36,331228.64,742.288899052,58.1080975461,0.0865717908071,2002,3359138.0,0.630434653176,0.0898958664984,0.0280125436942,-0.219474061987,0.0986052493229,2.1080632634,0.19036639757,-0.31607800998,0.0525811562371,-0.304520589903
MD,2002-06-01,2583982.0,188401.0,829551.0,322929.82,229964.18,749.567057031,61.9250481769,0.0911674083969,2002,4154828.0,0.621922736633,0.0751804592644,0.0453450780634,0.263470035997,0.0553486642528,0.74460438185,0.199659528625,-0.282690937649,0.0777239924252,0.0280381846015
MD,2002-07-01,2870899.0,399823.0,1146622.0,491831.36,94588.64,739.28756974,64.2833767116,0.093919651845,2002,5003764.0,0.573747882594,-0.00810426187516,0.0799044479316,1.22641309743,0.0189034974471,-0.40415681347,0.229151894454,-0.176734856191,0.0982922775734,0.30009037678
MD,2002-08-01,2835788.0,639648.0,1242220.0,325367.48,63841.52,715.587893827,64.785230549,0.0944715415489,2002,5106865.0,0.555289399661,-0.0400152999964,0.125252576679,2.48996813598,0.0125011176133,-0.60596150132,0.243245122007,-0.12610266292,0.0637117840397,-0.15729821953
MD,2002-09-01,2618519.0,284381.0,1211273.0,149975.85,63817.15,705.34031625,64.7774795778,0.0940440274079,2002,4327966.0,0.605023006188,0.0459641935274,0.0657077712718,0.83084479462,0.0147452983688,-0.535224336609,0.279871191225,0.00548239865357,0.0346527329466,-0.541655908834
MD,2002-10-01,1891312.0,119664.0,1271399.0,266263.87,153665.13,633.404336779,65.5822207124,0.0953481302467,2002,3702304.0,0.510847299411,-0.116846833791,0.0323214949394,-0.099411840963,0.0415052707719,0.308256996554,0.343407510566,0.233746874514,0.0719184243109,-0.0487507903154
MD,2002-11-01,2341093.0,87341.0,1079479.0,171030.84,212389.16,672.432753591,60.3332905142,0.0869902768274,2002,3891333.0,0.601617235019,0.0400762939644,0.0224450079189,-0.374604782385,0.0545800526452,0.720377542836,0.277405968597,-0.00337431128385,0.0439517358191,-0.418660039305
MD,2002-12-01,2705566.0,104956.0,1292322.0,363457.94,252524.06,664.879270087,46.1505642517,0.0657499915226,2002,4718826.0,0.573355745688,-0.00878218843142,0.0222419728975,-0.380262037301,0.0535141706857,0.686780664533,0.273865152053,-0.0160952658666,0.0770229586766,0.0187657651107
MD,2003-01-01,3123019.0,111266.0,1292663.0,734235.14,227044.86,665.648695438,42.9416307742,0.060961455648,2003,5488228.0,0.569039588005,-0.0162439648316,0.0202735746401,-0.435108391598,0.0413694292584,0.303975236498,0.235533764268,-0.153806959467,0.133783643828,0.769526886603
MD,2003-02-01,2692081.0,88831.0,872233.0,552526.97,158397.03,706.811944511,40.72542725,0.0575045759483,2003,4364069.0,0.616874068673,0.0664523185867,0.0203550860447,-0.432837203155,0.0362957208055,0.144050618287,0.199866913195,-0.281945875131,0.126608211282,0.674619015576
MD,2003-03-01,2400378.0,46321.0,647476.0,426744.43,351251.57,737.268353011,39.6574072365,0.0560827565015,2003,3872171.0,0.61990495771,0.0716921216595,0.0119625398775,-0.666682441951,0.0907117919121,1.85925942011,0.167212656672,-0.399261558932,0.110208053828,0.457697733361
MD,2003-04-01,2306616.0,77494.0,784844.0,389124.29,335504.71,664.881575492,38.5377553418,0.055070990739,2003,3893583.0,0.592414750116,0.0241670316681,0.0199030045077,-0.445433751672,0.0861686292549,1.71605774422,0.201573717576,-0.27581390508,0.0999398985459,0.321883097671
MD,2003-05-01,1544370.0,72114.0,1259096.0,115373.29,255115.71,509.790980953,64.7529969371,0.0951678394325,2003,3246069.0,0.475766226781,-0.177495016532,0.0222157939341,-0.380991473376,0.0785922018294,1.47724676904,0.387883313633,0.393533371128,0.0355424638232,-0.529887633858
MD,2003-06-01,2109000.0,188912.0,1240051.0,265933.43,330170.57,597.100399686,64.9073360391,0.0972099144633,2003,4134067.0,0.510151383613,-0.118049933506,0.0456964050171,0.273259214841,0.0798658004333,1.51739093033,0.29995909597,0.0776514366992,0.0643273149661,-0.149156727098
MD,2003-07-01,2880928.0,190083.0,1270234.0,420809.4,185518.6,668.243692732,60.900739945,0.0920253078866,2003,4947573.0,0.582291155684,0.00666535457924,0.03841944323,0.0704979987676,0.0374968898892,0.181911782149,0.256738809109,-0.0776244154292,0.0850537020879,0.124986645175
MD,2003-08-01,2863785.0,164272.0,1258254.0,574728.86,240191.14,670.611733595,58.6300161165,0.0890986957818,2003,5101231.0,0.56139096622,-0.0294669074898,0.0322024232974,-0.102729586971,0.0470849369495,0.484129534656,0.246656934375,-0.113845176651,0.112664739158,0.490191770889
MD,2003-09-01,2527340.0,71487.0,1226338.0,185198.39,258797.61,626.582627061,57.2448883244,0.0878701528951,2003,4269161.0,0.591999224204,0.0234486701823,0.0167449763548,-0.533427291751,0.0606202506769,0.910766165499,0.287255036762,0.0320100547876,0.0433805120022,-0.426215491326
MD,2003-10-01,2154679.0,59559.0,1293673.0,98856.46,243677.54,586.555228312,60.1146885284,0.0928315731838,2003,3850445.0,0.559592202979,-0.0325766106301,0.0154680822606,-0.569005958633,0.0632855527088,0.994777183049,0.335980126972,0.20706280089,0.0256740350791,-0.660415174382
MD,2003-11-01,2439068.0,61540.0,1245064.0,158179.66,307166.34,608.23073451,60.5558441335,0.0942918584003,2003,4211018.0,0.579211012634,0.00134040113434,0.0146140434451,-0.592802421207,0.0729434877742,1.29919782377,0.295668173349,0.0622356050425,0.0375632827977,-0.503158704925
MD,2003-12-01,2897821.0,63764.0,1300787.0,254050.76,350200.24,617.869160923,60.4770420582,0.0947471103549,2003,4866623.0,0.595448013951,0.0294109402949,0.0131023093426,-0.63492453947,0.0719595990896,1.26818539494,0.267287398264,-0.0397269073678,0.0522026793528,-0.309526620563
MD,2004-01-01,2939663.25,83278.67,1245680.0,637248.83,253863.85,656.387260483,60.1545292299,0.0943559300665,2004,5159734.6,0.569731483864,-0.0150478147914,0.0161401072838,-0.550281027141,0.0492009511497,0.550826856001,0.241423270104,-0.132647959754,0.123504187599,0.633562775771
MD,2004-02-01,2738062.97,81502.86,1218948.0,259583.17,167196.61,638.572251291,56.0981168435,0.0887851564878,2004,4465293.61,0.613187666734,0.0600792643535,0.0182525197934,-0.491421939815,0.0374435870523,0.180231662778,0.272982721062,-0.0192655415385,0.0581335053576,-0.231080887027
MD,2004-03-01,2545600.59,50184.48,1261451.0,320128.13,348940.03,595.731273793,45.8620690417,0.0739655424324,2004,4526304.23,0.562401566631,-0.0277197807967,0.0110872971524,-0.691069718468,0.0770915988561,1.42994737062,0.278693374528,0.00125090218557,0.0707261628324,-0.0645205711475
MD,2004-04-01,2038763.96,79349.06,816454.0,385488.84,350367.33,632.923487333,43.9081067732,0.0711196939288,2004,3670423.19,0.555457464838,-0.0397247488017,0.0216185044319,-0.397634015877,0.0954569301313,2.00882741857,0.222441380118,-0.200843461373,0.105025720481,0.389152147887
MD,2004-05-01,2041026.22,182175.01,1104627.0,596351.62,321947.48,613.653628516,28.197360875,0.0450409405067,2004,4246127.33,0.480679466576,-0.169001004159,0.0429038028871,0.195447702227,0.0758214379784,1.38991156735,0.26014928761,-0.0653717212934,0.140446004948,0.85764847451
MD,2004-06-01,2487697.92,147182.74,1250809.0,372003.81,186318.8,623.620402922,26.7238902296,0.0425371362887,2004,4444012.27,0.559786465216,-0.0322407699399,0.0331193369995,-0.0771812135284,0.041925806834,0.321512403284,0.2814593939,0.0111882729484,0.0837089970501,0.107200526852
MD,2004-07-01,2706521.6,127393.68,1278968.0,306517.57,189826.31,679.860658624,28.4585563442,0.0452285575124,2004,4609227.16,0.587196401056,0.0151455461867,0.0276388373968,-0.229886806419,0.0411839780099,0.298129764613,0.277479923554,-0.00310861617292,0.0665008599837,-0.120407724322
MD,2004-08-01,2612893.08,121158.7,1272708.0,545724.83,258673.85,643.114936497,25.8058851458,0.0411626262871,2004,4811158.46,0.543090214493,-0.0611052597925,0.0251828537778,-0.298318968055,0.0537653981158,0.694699418876,0.2645325467,-0.0496241559779,0.113428986914,0.500300308175
MD,2004-09-01,2543858.1,112026.25,1231056.0,169783.76,250101.71,613.30854278,26.1046698816,0.0417128137533,2004,4306825.82,0.590657297583,0.0211287465074,0.0260113259003,-0.275234881597,0.0580710064564,0.83041332054,0.285838353221,0.0269203906502,0.0394220168393,-0.478573637814
MD,2004-10-01,2069608.82,54992.55,1301634.0,69670.24,242869.75,551.267783652,32.2045483038,0.0517027901881,2004,3738775.36,0.553552599641,-0.0430178810787,0.0147087066499,-0.590164778316,0.0649597064853,1.0475469482,0.348144479052,0.250765197888,0.0186345081722,-0.75352545135
MD,2004-11-01,1952581.11,67644.51,1274705.0,72979.12,189143.73,554.450198389,37.7013286423,0.0609662580377,2004,3557053.47,0.548932178408,-0.0510056685167,0.0190170067924,-0.470120699253,0.0531742723564,0.676066980243,0.358359808406,0.28746541636,0.0205167340372,-0.72862966305
MD,2004-12-01,2519180.43,76412.48,1323220.0,261542.28,337479.12,578.095005355,39.4593034698,0.0641529029086,2004,4517834.31,0.557607972569,-0.0360069495426,0.0169135197878,-0.528731091273,0.074699313176,1.35454189993,0.292888120547,0.0522478169202,0.0578910739203,-0.234287474425
MD,2005-01-01,2655933.85,81566.72,1322990.0,509864.28,311162.55,609.666932295,37.2567423935,0.0609578332032,2005,4881517.4,0.544079562228,-0.0593948747405,0.0167092961709,-0.534421464552,0.0637429972082,1.00919595338,0.271020236454,-0.0263160840511,0.104447907939,0.38150954825
MD,2005-02-01,2375640.54,67514.15,1047379.0,149968.96,245198.66,616.286438966,36.3111001547,0.0595916898322,2005,3885701.31,0.611380121752,0.0569543793319,0.0173750230946,-0.515872019801,0.0631028070451,0.989016991905,0.269546966285,-0.0316090447752,0.0385950818232,-0.48951132573
MD,2005-03-01,2423204.99,73995.63,949726.0,184587.02,260360.59,638.187319549,36.9285912075,0.0602552166566,2005,3891874.23,0.622631885512,0.0764064363387,0.0190128523244,-0.47023645704,0.0668985107466,1.1086585659,0.244027926874,-0.123290310168,0.0474288245435,-0.372669350093
MD,2005-04-01,1823629.38,68009.41,1267648.0,61164.59,292092.06,512.887554668,46.1169109816,0.0764960435569,2005,3512543.44,0.519176320849,-0.102447615742,0.0193618701553,-0.46051161831,0.0831568534281,1.62112578199,0.360891764516,0.296561877097,0.0174131910522,-0.769679544773
MD,2005-05-01,1700680.21,73847.45,1307731.0,77447.92,147024.66,513.607117606,52.5800291787,0.0884397449576,2005,3306731.24,0.514308568361,-0.110862989625,0.0223324620721,-0.377740697266,0.044462234554,0.401461268795,0.395475442389,0.420809318321,0.0234212926237,-0.690211704281
MD,2005-06-01,2650265.11,252243.71,1240130.0,556103.4,113664.01,660.87512957,55.4740425885,0.0928227737105,2005,4812406.23,0.550715168948,-0.047923233232,0.0524152986977,0.460470731569,0.0236189557921,-0.255524332413,0.257694371741,-0.0741914025401,0.115556204822,0.528436552444
MD,2005-07-01,2970770.95,272852.37,1254931.0,652476.14,116258.77,686.650162894,56.4155654416,0.0943089068176,2005,5267289.23,0.564003763659,-0.0249499014613,0.0518012886868,0.443362298114,0.0220718409268,-0.304289797843,0.238249874879,-0.144048893978,0.123873231848,0.638444043037
MD,2005-08-01,2987039.87,424122.45,1252361.0,573954.36,83509.0,691.601813716,61.4377231126,0.102015291432,2005,5320986.68,0.561369544718,-0.0295039409975,0.0797074819966,1.22092494816,0.0156942696951,-0.50531251206,0.235362551218,-0.154422069967,0.107866152373,0.426721916946
