year,quarter,generation (MWh),final CO2 (kg),index (g/kWh),year_quarter,change since 2005,index (lb/MWh)
2014,2,7836556.788,2702328318.34,344.836181431,2014 Q2,-0.373217568062,760.225845582
2014,3,9307903.66,3338801932.22,358.706111943,2014 Q3,-0.348007253004,790.803494389
2014,4,6808102.689,2444219220.09,359.016209324,2014 Q4,-0.34744361264,791.487135076
2015,1,7079563.909,3397305782.77,479.875007336,2015 Q1,-0.127767791429,1057.93244117
2015,2,7563463.083,2693095612.81,356.066471569,2015 Q2,-0.352805126028,784.984143222
2015,3,11180331.571,4178944071.58,373.776398763,2015 Q3,-0.320615141817,824.027448713
2015,4,7268330.127,2611984102.48,359.365088932,2015 Q4,-0.34680948078,792.256275059
2016,1,7473108.237,2725908290.04,364.762318917,2016 Q1,-0.336999347396,804.155008284
2016,2,8908655.037,2953879796.82,331.57415845,2016 Q2,-0.397322935954,730.98838972
2016,3,10315671.03,3856303667.68,373.829647772,2016 Q3,-0.320518355153,824.144841479
2016,4,6665559.78,2343694307.95,351.612525475,2016 Q4,-0.360900724215,775.164973661
2017,1,8882181.488,3712663786.86,417.990084067,2017 Q1,-0.240251297499,921.500939333
