State,Year,datetime,Coal,Hydro,Natural Gas,Nuclear,Other,Other Renewables,Solar,Wind,index (g/kWh),final CO2 (kg)
HI,2008,2008-07-01,143693.83,6402.0,0.0,0.0,789365.63,50372.13,0.0,25330.13,711.181869912,722388972.5139999
HI,2008,2008-08-01,141265.47,4502.14,0.0,0.0,756160.8,49120.93,0.0,29650.3,716.7615600610001,703350613.678
HI,2008,2008-09-01,127152.61,9.43,0.0,0.0,764808.72,45020.93,0.0,17423.53,722.095787586,689566248.979
HI,2008,2008-10-01,133139.66,419.57,0.0,0.0,780719.44,40018.89,0.0,18953.77,723.632146574,704596386.4239999
HI,2008,2008-11-01,139829.29,2522.14,0.0,0.0,715691.76,47116.34,0.0,16505.82,718.06761463,662221428.205
HI,2008,2008-12-01,136922.99,9772.72,0.0,0.0,711746.73,37505.78,18.0,11553.64,718.91239107,652682690.566
HI,2009,2009-01-01,111829.81,8599.02,0.0,0.0,712972.98,39046.55,8.99,13558.51,697.712573949,618668353.636
HI,2009,2009-02-01,89369.64,10494.03,0.0,0.0,636416.12,34918.54,47.85,25119.94,704.3169849589999,561317148.041
HI,2009,2009-03-01,132905.33,20152.35,0.0,0.0,669050.78,41478.16,122.04,23566.27,689.228802344,612117403.546
HI,2009,2009-04-01,123655.38,18587.23,0.0,0.0,659065.72,37091.86,156.66,19528.83,668.670686274,574365725.059
HI,2009,2009-05-01,113910.76,252.91,0.0,0.0,768300.72,37422.51,173.14,801.02,729.748856658,672699042.393
HI,2009,2009-06-01,129165.32,6088.22,0.0,0.0,736766.6,41192.5,165.7,21947.91,694.5918900339999,650433850.345
HI,2009,2009-07-01,126638.23,10527.02,0.0,0.0,773639.45,34698.33,191.42,33223.96,690.383624915,676464093.7
HI,2009,2009-08-01,135315.01,3632.41,0.0,0.0,777997.24,38537.43,181.41,32162.04,695.7082807160001,687946960.527
HI,2009,2009-09-01,130062.99,4383.81,0.0,0.0,748696.7,42326.2,146.35,30408.95,689.76887169,660181241.457
HI,2009,2009-10-01,137688.78,10552.68,0.0,0.0,795273.84,37406.12,105.44,12704.16,707.617410815,703809827.67
HI,2009,2009-11-01,132803.6,15387.34,0.0,0.0,702906.0,33983.69,61.32,30644.68,676.96080537,620386641.85
HI,2009,2009-12-01,136821.06,3991.62,0.0,0.0,711797.56,33915.78,29.68,7760.73,703.374768089,629564764.515
HI,2010,2010-01-01,139356.12,5262.12,0.0,0.0,715658.64,30958.64,14.6,8613.72,709.38596043,638350774.395
HI,2010,2010-02-01,121663.65,3767.42,0.0,0.0,622534.27,22896.11,50.2,14188.97,755.233922125,592934620.505
HI,2010,2010-03-01,125771.0,7131.06,0.0,0.0,680498.64,28886.53,116.05,28325.81,732.722663475,638002937.99
HI,2010,2010-04-01,117410.91,8802.11,0.0,0.0,666459.26,35649.44,168.96,28210.7,691.259015265,592202552.315
HI,2010,2010-05-01,112301.43,4726.86,0.0,0.0,729638.07,51968.42,232.72,20704.64,689.4143969060001,633966272.31
HI,2010,2010-06-01,130684.76,5230.53,0.0,0.0,700199.27,48838.12,263.81,25899.81,684.760121792,623896108.555
HI,2010,2010-07-01,131283.18,5756.07,0.0,0.0,728606.17,41984.28,244.42,28436.58,693.1376982180001,648992243.415
HI,2010,2010-08-01,136793.11,5009.53,0.0,0.0,744984.91,54965.64,232.19,36533.39,677.060853856,662516753.93
HI,2010,2010-09-01,128245.26,4259.23,0.0,0.0,737028.85,46369.66,196.65,24379.48,690.315938951,649227733.69
HI,2010,2010-10-01,135156.16,4973.34,0.0,0.0,741462.27,47984.1,103.31,23449.91,696.744415345,664087370.56
HI,2010,2010-11-01,126995.11,7305.08,0.0,0.0,695702.86,35237.46,96.03,14901.35,705.6254872589999,621118290.035
HI,2010,2010-12-01,139852.71,8199.67,0.0,0.0,710358.63,38339.38,51.05,7475.65,709.617498382,641690846.45
HI,2011,2011-01-01,136442.06,424.59,0.0,0.0,686821.11,37609.86,77.04,11449.75,721.764881977,629974007.27
HI,2011,2011-02-01,126404.55,2013.01,0.0,0.0,647617.62,46154.18,190.82,1619.91,713.8430952110001,588206774.7
HI,2011,2011-03-01,114609.17,9234.84,0.0,0.0,699327.57,40810.22,269.52,42832.28,698.06657581,633204742.625
HI,2011,2011-04-01,127693.61,8393.24,0.0,0.0,691343.77,44847.44,366.3,11997.83,710.64720711,628668501.615
HI,2011,2011-05-01,134200.5,15186.69,0.0,0.0,678983.79,50834.95,429.44,25634.27,685.825239599,620856767.755
HI,2011,2011-06-01,124735.48,11134.13,0.0,0.0,659563.11,50182.77,500.36,29848.66,682.835861935,598139981.21
HI,2011,2011-07-01,128273.15,1903.08,0.0,0.0,704519.48,43468.06,425.74,35595.05,636.3686716330001,581758414.075
HI,2011,2011-08-01,129804.79,3506.66,0.0,0.0,720443.3,52831.41,445.88,39139.78,726.7895342889999,687667776.415
HI,2011,2011-09-01,107084.35,299.49,0.0,0.0,723836.14,47916.74,331.69,20630.5,687.217445525,618563673.65
HI,2011,2011-10-01,130424.28,1345.8,0.0,0.0,709487.56,49120.82,273.81,31610.74,689.0636136869999,635497882.44
HI,2011,2011-11-01,102813.21,19106.57,0.0,0.0,676557.04,38111.51,152.54,46060.88,658.3109552230001,581158063.315
HI,2011,2011-12-01,61550.54,20592.64,0.0,0.0,726736.1,34626.97,129.86,44392.34,648.470920431,575860626.34
HI,2012,2012-01-01,125420.18,2216.5,0.0,0.0,674941.91,30637.0,86.23,15359.86,706.442658905,599530813.73
HI,2012,2012-02-01,118842.7,10061.41,0.0,0.0,611847.15,35982.89,130.86,24141.5,692.846166238,554974289.585
HI,2012,2012-03-01,121033.62,21365.08,0.0,0.0,627474.21,39849.83,239.46,34635.98,681.152544705,575300199.56
HI,2012,2012-04-01,123524.02,15728.14,0.0,0.0,601941.95,41604.96,345.27,34528.08,668.259910693,546417698.365
HI,2012,2012-05-01,131413.66,10584.69,0.0,0.0,630256.75,54465.99,522.99,38179.65,657.236394962,568787972.42
HI,2012,2012-06-01,128617.79,10218.82,0.0,0.0,611880.82,47667.21,558.53,28787.73,667.636492555,552623354.855
HI,2012,2012-07-01,131996.56,11227.09,0.0,0.0,626051.48,50252.2,525.01,51667.58,637.0945837,555368039.535
HI,2012,2012-08-01,135321.26,9453.05,0.0,0.0,677078.07,46106.52,478.94,34552.19,654.051241889,590601750.535
HI,2012,2012-09-01,127732.27,5066.87,0.0,0.0,626040.39,54471.81,475.28,29179.9,658.029967679,554697231.91
HI,2012,2012-10-01,132184.33,1718.74,0.0,0.0,684095.35,52075.63,443.93,15146.4,675.376922441,598157283.28
HI,2012,2012-11-01,128417.3,2488.76,0.0,0.0,623011.76,49297.07,327.78,34634.78,660.9058550369999,553956384.265
HI,2012,2012-12-01,132836.59,14451.85,0.0,0.0,897912.46,39562.0,473.72,37420.35,669.273115442,751364127.885
HI,2013,2013-01-01,92055.77,14226.45,0.0,0.0,660959.64,35098.77,658.59,27966.14,695.7755348730001,578165367.815
HI,2013,2013-02-01,71582.45,15582.34,0.0,0.0,560141.03,37907.21,956.22,57347.65,627.199019895,466333070.955
HI,2013,2013-03-01,82977.95,6499.97,0.0,0.0,651936.73,40450.79,1340.54,25798.03,674.452371281,545634672.92
HI,2013,2013-04-01,125850.71,2732.47,0.0,0.0,617679.97,55096.31,1447.33,24741.95,680.199209131,562897998.465
HI,2013,2013-05-01,132170.98,8709.76,0.0,0.0,631397.15,56470.84,1639.09,34199.85,665.615976365,575483366.12
HI,2013,2013-06-01,127071.6,6763.9,0.0,0.0,590590.24,48254.46,1892.76,64877.32,650.554823944,546108429.115
HI,2013,2013-07-01,129445.15,3384.54,0.0,0.0,664147.51,58013.02,1761.89,53439.18,649.279054835,590968140.49
HI,2013,2013-08-01,134229.16,9263.5,0.0,0.0,668627.7,49570.97,2043.8,60595.98,648.186934544,599139348.695
HI,2013,2013-09-01,128674.85,1154.05,0.0,0.0,638364.79,56596.04,2036.59,52180.04,647.924532469,569529784.84
HI,2013,2013-10-01,121100.66,3482.87,0.0,0.0,700153.31,57580.41,2144.65,33241.42,669.7338338769999,614616962.865
HI,2013,2013-11-01,124081.63,4078.01,0.0,0.0,635160.21,52764.0,1762.62,34917.49,668.891793129,570406814.32
HI,2013,2013-12-01,134512.95,2416.79,0.0,0.0,638864.28,56402.42,1781.89,34004.95,672.710272374,583901268.705
HI,2014,2014-01-01,133209.84,7521.77,0.0,0.0,605520.44,46706.53,38486.49,27907.78,672.979154634,578326554.525
HI,2014,2014-02-01,94808.38,6185.37,0.0,0.0,609727.89,38196.75,38254.44,16215.81,656.523463787,527443492.7
HI,2014,2014-03-01,119499.43,8475.69,0.0,0.0,596314.79,43357.59,46422.52,43781.75,627.891144347,538637529.545
HI,2014,2014-04-01,122081.21,6778.0,0.0,0.0,544003.24,49103.15,49734.59,74074.06,596.7196801919999,504690139.975
HI,2014,2014-05-01,134264.63,5217.9,0.0,0.0,614363.34,54936.4,54159.33,35190.81,630.33453005,566123870.58
HI,2014,2014-06-01,119059.66,4873.9,0.0,0.0,585069.66,55384.22,54722.77,68266.16,595.09008833,528068882.405
HI,2014,2014-07-01,132930.19,8152.26,0.0,0.0,624565.01,61658.09,55968.54,73656.26,585.772458199,560543443.445
HI,2014,2014-08-01,132304.13,7516.81,0.0,0.0,668925.33,47614.54,57981.89,58538.25,616.286715014,599573604.775
HI,2014,2014-09-01,129617.06,9746.39,0.0,0.0,688491.88,46353.92,54270.7,32683.36,657.294579404,631767433.585
HI,2014,2014-10-01,134636.66,9684.19,0.0,0.0,670924.79,48123.32,50958.41,53324.57,619.959089577,599904615.75
HI,2014,2014-11-01,132013.98,10958.07,0.0,0.0,591710.04,45705.55,44777.05,50197.64,610.5513633090001,541236892.67
HI,2014,2014-12-01,126758.66,8972.76,0.0,0.0,593525.13,50731.04,44642.38,44780.55,641.972164698,562763352.955
HI,2015,2015-01-01,67153.1,91.88,0.0,0.0,602822.95,40136.3,44511.08,18638.18,593.139779229,458721543.26
HI,2015,2015-02-01,106086.04,115.59,0.0,0.0,543676.19,35717.37,45491.57,37783.74,632.3550671280001,486199156.64
HI,2015,2015-03-01,135946.24,3242.59,0.0,0.0,554223.39,39651.93,55065.57,42438.99,629.1788815040001,525301737.59
HI,2015,2015-04-01,71408.46,15042.18,0.0,0.0,592875.99,43750.65,59792.37,73833.45,570.3987183999999,493024984.425
HI,2015,2015-05-01,87494.83,15125.17,0.0,0.0,594914.93,46763.04,63346.49,65636.86,580.582240831,512042402.69
HI,2015,2015-06-01,108386.44,5373.69,0.0,0.0,610364.82,44017.87,64208.28,50113.43,609.414421531,543741833.785
HI,2015,2015-07-01,122035.02,2863.2,0.0,0.0,685995.35,53133.85,66179.66,51164.3,608.038112994,603233890.16
HI,2015,2015-08-01,134513.91,16195.17,0.0,0.0,703474.2,66023.23,67183.45,44574.41,602.191085067,628181829.945
HI,2015,2015-09-01,127870.48,16381.9,0.0,0.0,663487.99,51955.67,61330.63,55110.91,605.853038106,595645242.615
HI,2015,2015-10-01,131706.56,13222.3,0.0,0.0,670076.34,44222.04,57473.14,40081.41,619.681013562,597851058.75
HI,2015,2015-11-01,125265.16,18655.27,0.0,0.0,611121.14,43240.73,50643.01,70964.09,601.777605483,557959131.83
HI,2015,2015-12-01,119545.91,14861.38,0.0,0.0,609434.02,42668.6,51626.39,62432.23,608.320532105,550532995.41
HI,2016,2016-01-01,128390.87,0.0,0.0,0.0,572071.03,48831.23,49645.24,23549.29,669.123655191,550708614.43
HI,2016,2016-02-01,122109.54,0.0,0.0,0.0,508036.43,40085.27,58013.67,36886.94,659.4878265030001,504595140.745
HI,2016,2016-03-01,130619.85,0.0,0.0,0.0,515264.86,51032.73,66398.96,41708.59,632.237994382,509377075.325
HI,2016,2016-04-01,119138.92,0.0,0.0,0.0,491853.06,47837.62,69778.6,66410.79,606.4223620480001,484190651.845
HI,2016,2016-05-01,129851.87,0.0,0.0,0.0,547080.13,41887.59,76045.6,51144.46,623.6840173090001,529032265.185
HI,2016,2016-06-01,120589.39,0.0,0.0,0.0,516471.37,42072.51,68311.01,63387.66,618.6769579090001,503760150.565
HI,2016,2016-07-01,134505.16,0.0,0.0,0.0,580930.91,45221.92,81367.04,60263.93,623.225737005,563646578.07
HI,2016,2016-08-01,127484.11,0.0,0.0,0.0,609317.77,56470.6,80317.26,63674.69,616.200893486,579351112.62
HI,2016,2016-09-01,124480.0,0.0,0.0,0.0,572029.86,47981.48,74041.25,58178.2,626.956862889,552741339.54
HI,2016,2016-10-01,128323.62,12203.73,0.0,0.0,581250.07,55596.19,68206.19,70997.64,602.435285904,552178592.12
HI,2016,2016-11-01,128407.35,0.0,0.0,0.0,530502.85,52053.92,59561.71,63639.69,606.9428812140001,508848481.42
HI,2016,2016-12-01,125190.52,0.0,0.0,0.0,585738.33,53360.76,51933.05,44121.37,634.383855556,549059246.015
HI,2017,2017-01-01,66069.28,9765.85,0.0,0.0,618244.31,39155.73,62464.51,59412.83,593.028042626,507105698.03
HI,2017,2017-02-01,92844.42,0.0,0.0,0.0,507215.39,42592.68,71328.5,58127.63,595.226712275,461270119.265
HI,2017,2017-03-01,128392.39,0.0,0.0,0.0,576748.44,41657.6,89058.18,68832.96,620.813689706,563207499.675
IA,2001,2001-01-01,3230308.0,66640.0,23761.0,382045.0,5888.72,8997.28,0.0,43633.0,918.376785617,3460181373.67
IA,2001,2001-02-01,2741719.0,77023.0,22282.0,355555.0,6541.16,7436.84,0.0,33105.0,887.705381292,2883879110.46
IA,2001,2001-03-01,3005480.0,86814.0,38186.0,392652.0,8301.05,7425.95,0.0,37510.0,897.90280224,3215559562.13
IA,2001,2001-04-01,2609318.0,56258.0,40754.0,140468.0,7827.97,7739.03,0.0,53936.0,943.431100093,2756933340.43
IA,2001,2001-05-01,2690607.0,36523.0,53396.0,25150.0,12864.07,8888.93,0.0,48081.0,1004.69047976,2895988315.56
IA,2001,2001-06-01,2788555.0,65670.0,53764.0,334683.0,7550.02,8894.98,0.0,35405.0,953.410825593,3147648947.51
IA,2001,2001-07-01,3342007.0,84011.0,99480.0,371033.0,23184.53,7489.47,0.0,22590.0,952.801725972,3768549185.51
IA,2001,2001-08-01,3313597.0,80752.0,102718.0,346686.0,21843.5,8924.5,0.0,24805.0,964.977845432,3769143728.27
IA,2001,2001-09-01,2658428.0,73814.0,49935.0,387653.0,4750.97,9678.03,0.0,26291.0,898.161557724,2889863192.98
IA,2001,2001-10-01,2797529.0,74714.0,38502.0,299934.0,5665.09,10558.91,0.0,52246.0,904.3425407410001,2972787755.98
IA,2001,2001-11-01,2633893.0,72719.0,34699.0,385585.0,2912.37,8165.63,0.0,51419.0,888.688682758,2839846452.35
IA,2001,2001-12-01,2853655.0,70216.0,35376.0,431278.0,3746.3,9548.7,0.0,58842.0,882.3332207789999,3062027400.76
IA,2002,2002-01-01,3011790.0,71666.0,45393.0,419086.0,3466.0,7851.0,0.0,83542.0,870.3778721360001,3176361132.16
IA,2002,2002-02-01,2734260.0,66773.0,36439.0,389255.0,4232.0,7012.0,0.0,102587.0,863.917860106,2890884582.15
IA,2002,2002-03-01,3046915.0,73996.0,46366.0,341087.0,3864.0,6710.0,0.0,80001.0,894.6994360389999,3224878963.4
IA,2002,2002-04-01,2344339.0,66848.0,37730.0,415917.0,4596.0,8028.0,0.0,96580.0,850.83215977,2536161973.78
IA,2002,2002-05-01,2831440.0,69145.0,38492.0,362672.0,5397.0,7330.0,0.0,87149.0,879.0158500780001,2995160790.15
IA,2002,2002-06-01,2987526.0,76106.0,51265.0,413091.0,6463.0,8284.0,0.0,74748.0,892.7116744880001,3234940296.78
IA,2002,2002-07-01,3370714.0,93011.0,94715.0,420340.0,8307.0,9592.0,0.0,45378.0,902.513420653,3654802666.2
IA,2002,2002-08-01,3254394.0,95866.0,68041.0,297088.0,9275.0,8879.0,0.0,47461.0,934.682872182,3540146226.17
IA,2002,2002-09-01,2914302.0,89868.0,50792.0,256177.0,6579.0,7855.0,0.0,53390.0,929.1853012830001,3145188216.97
IA,2002,2002-10-01,2925501.0,88097.0,30392.0,415893.0,3885.0,7632.0,0.0,72520.0,904.554623857,3210993257.42
IA,2002,2002-11-01,2787117.0,83359.0,29069.0,414668.0,4636.0,9640.0,0.0,80620.0,926.136342525,3164601151.25
IA,2002,2002-12-01,3163761.0,71647.0,26026.0,428684.0,3399.0,9521.0,0.0,94858.0,916.1066385810001,3486136166.92
IA,2003,2003-01-01,3244093.0,57665.0,19265.0,426122.0,8610.15,10830.85,0.0,86581.0,889.5813396469999,3434204087.39
IA,2003,2003-02-01,2867903.0,47716.0,21314.0,174819.0,12710.25,9090.75,0.0,91498.0,954.223660738,3083693073.89
IA,2003,2003-03-01,3082926.0,71397.0,21693.0,315195.0,7879.25,9879.75,0.0,104630.0,909.441938534,3293156718.2
IA,2003,2003-04-01,2832300.0,84477.0,17878.0,129836.0,4140.0,7757.0,0.0,99337.0,963.971684955,3065901783.74
IA,2003,2003-05-01,2522785.0,77652.0,14460.0,428226.0,6046.75,8838.25,0.0,78212.0,840.937078068,2643000144.47
IA,2003,2003-06-01,2932237.0,93059.0,25413.0,412413.0,8302.2,9255.8,0.0,50023.0,864.690482503,3058948047.29
IA,2003,2003-07-01,3220696.0,94056.0,36092.0,421188.0,9644.8,10188.2,0.0,49595.0,893.175229597,3438151664.72
IA,2003,2003-08-01,3387597.0,53330.0,69387.0,419019.0,17142.25,11007.75,0.0,33237.0,897.26502389,3587851256.15
IA,2003,2003-09-01,2919010.0,40457.0,18425.0,414515.0,6033.85,10077.15,0.0,66546.0,874.653520438,3045911154.92
IA,2003,2003-10-01,3077621.0,39903.0,16942.0,428839.0,6889.65,9566.35,0.0,98887.0,868.849896488,3202241150.19
IA,2003,2003-11-01,2843040.0,63015.0,36182.0,47782.0,10519.75,7698.25,0.0,100289.0,974.9987176689999,3036275006.95
IA,2003,2003-12-01,2889735.0,65866.0,15845.0,369703.0,13042.15,9980.85,0.0,123136.0,872.55529435,3049222556.72
IA,2004,2004-01-01,3197123.93,48962.61,24272.87,436867.0,17605.32,8780.68,0.0,102757.31,867.101628184,3330829613.06
IA,2004,2004-02-01,3184227.44,57041.48,11026.94,406472.0,5683.49,8466.1,0.0,119439.79,855.9019532980001,3250164908.2
IA,2004,2004-03-01,2817923.94,90628.54,21105.77,435372.0,11339.59,9188.72,0.0,120200.05,840.818401582,2951923335.07
IA,2004,2004-04-01,2569864.25,92081.32,15692.8,348679.0,9566.42,8814.32,0.0,101142.39,849.567746746,2676835755.49
IA,2004,2004-05-01,2347629.46,88221.57,18401.04,430021.0,14341.55,8959.0,0.0,108860.46,814.1720369789999,2459692220.48
IA,2004,2004-06-01,2921957.43,59103.43,42423.68,412259.0,9532.91,8797.94,0.0,56523.2,866.603490515,3046606899.63
IA,2004,2004-07-01,3194255.35,91037.04,73032.26,425362.0,4591.19,7869.02,0.0,37954.63,868.085699578,3332699774.77
IA,2004,2004-08-01,3184531.93,81616.98,51253.28,424868.0,8878.07,9176.96,0.0,52044.01,862.423656264,3292270883.66
IA,2004,2004-09-01,3073615.64,78151.39,77673.72,410790.0,8240.2,9097.24,0.0,86238.31,860.161446718,3224543842.32
IA,2004,2004-10-01,3008821.36,88217.47,158275.81,358931.0,11267.84,8010.51,0.0,82190.94,874.8305527739999,3255095120.93
IA,2004,2004-11-01,2803230.89,93358.01,129316.64,405590.0,8638.03,9329.68,0.0,75643.18,867.1675113580001,3061130593.27
IA,2004,2004-12-01,2969014.72,77539.15,202231.03,433737.0,10818.15,9435.36,0.0,106957.26,851.701283345,3249167152.2
IA,2005,2005-01-01,3168193.02,75921.9,150830.13,435019.0,15119.11,9963.22,0.0,81049.69,868.145724464,3422045755.65
IA,2005,2005-02-01,2689884.39,76457.15,130328.03,389371.0,7196.29,8813.14,0.0,110964.13,863.210695675,2950136682.73
IA,2005,2005-03-01,2230235.7,92386.3,331131.79,335065.0,9213.63,9005.75,0.0,155689.87,792.2300297930001,2509579791.6
IA,2005,2005-04-01,2345238.19,81304.91,207384.44,-3758.0,14562.78,9539.44,0.0,156409.87,928.87273733,2615635104.59
IA,2005,2005-05-01,2685204.01,97899.01,154714.11,350046.0,10617.98,9692.42,0.0,173815.67,833.235837551,2905794865.26
IA,2005,2005-06-01,3302659.38,95782.39,267056.27,417219.0,15936.99,10309.49,0.0,122458.75,853.6681671289999,3617169941.38
IA,2005,2005-07-01,3426645.58,87353.15,303835.94,430679.0,13380.96,10236.07,0.0,90236.56,870.516230518,3802710736.36
IA,2005,2005-08-01,3343292.13,56078.81,304954.08,436209.0,14570.34,10780.99,0.0,65505.15,864.732288597,3664043112.79
IA,2005,2005-09-01,2663539.79,55762.02,217389.3,424708.0,10873.24,10617.67,0.0,147863.08,888.404199786,3142120051.66
IA,2005,2005-10-01,2884469.68,94695.68,96260.06,440751.0,13919.58,8786.99,0.0,154286.81,822.170880167,3041258390.74
IA,2005,2005-11-01,2595570.37,73216.1,105301.37,433268.0,14513.7,9700.6,0.0,225729.59,799.301724704,2768168333.76
IA,2005,2005-12-01,2917401.52,72668.59,211684.06,449736.0,21236.56,9396.62,0.0,163124.84,831.534222332,3202338866.76
IA,2006,2006-01-01,2767949.01,89096.42,84722.43,447826.0,22073.04,8713.62,0.0,243966.2,810.147893009,2972464583.84
IA,2006,2006-02-01,2881297.14,72519.6,47819.53,404283.0,15925.83,8445.23,0.0,204147.6,839.341149119,3054322766.83
IA,2006,2006-03-01,2787151.17,96278.37,94141.95,446131.0,13878.04,13131.15,0.0,251419.66,787.715382089,2923339831.58
IA,2006,2006-04-01,2529479.8,84323.14,82201.76,408722.0,16180.37,8830.27,0.0,251083.67,818.9224858910001,2773448296.14
IA,2006,2006-05-01,2823011.76,93571.1,209116.32,440321.0,14108.68,12606.3,0.0,239313.52,779.803218597,2993852871.65
IA,2006,2006-06-01,2900903.3,95870.72,219927.94,422145.0,19059.42,12778.5,0.0,132155.69,819.0904356130001,3121435147.4
IA,2006,2006-07-01,3105121.15,59540.34,386111.48,428371.0,29402.78,12695.69,0.0,113237.72,842.060183328,3488637642.79
IA,2006,2006-08-01,3247250.56,57952.68,302449.73,430874.0,21785.82,13114.3,0.0,93491.49,845.5663190930001,3529978422.69
IA,2006,2006-09-01,2442468.09,58240.64,139826.55,406505.0,15396.02,12095.26,0.0,140941.82,817.7012891589999,2635376226.78
IA,2006,2006-10-01,2765678.52,57208.41,336228.92,442826.0,20139.96,11163.61,0.0,209148.58,790.944511411,3045222551.83
IA,2006,2006-11-01,3039270.78,59539.73,288195.66,364834.0,16088.76,12134.21,0.0,181168.92,815.1110219510001,3235395787.23
IA,2006,2006-12-01,3115612.96,85206.84,209272.12,452604.0,14707.87,11188.02,0.0,257746.13,803.1749156569999,3336828640.7
IA,2007,2007-01-01,3024119.95,80652.84,349859.57,447618.0,22118.17,11930.07,0.0,312221.51,768.1593896710001,3269791448.75
IA,2007,2007-02-01,3054077.97,54865.47,443076.23,39080.0,45274.92,10634.23,0.0,220948.05,861.527835379,3338393747.77
IA,2007,2007-03-01,2994325.22,80101.47,180891.86,112431.0,21445.54,16826.86,0.0,279531.69,863.9975101539999,3194321290.01
IA,2007,2007-04-01,2945476.9,65165.52,167105.74,389138.0,23295.68,6867.77,0.0,282516.08,802.413363379,3116887766.15
IA,2007,2007-05-01,2461822.74,89715.99,276082.49,450516.0,21839.08,11135.31,0.0,287568.21,812.0820984110001,2929295757.28
IA,2007,2007-06-01,2977452.98,93420.68,242246.79,424532.0,39362.27,10003.66,0.0,170991.61,814.3893560739999,3229692045.17
IA,2007,2007-07-01,3733994.24,78113.57,266268.59,446502.0,29226.28,10197.73,0.0,125185.85,844.5504774410001,3967021602.34
IA,2007,2007-08-01,3762345.23,74054.48,324396.73,442377.0,26434.93,17365.09,0.0,119553.33,843.970233426,4033390732.1
IA,2007,2007-09-01,3438369.78,86674.88,73539.06,429795.0,19540.85,15876.82,0.0,222567.48,828.1297114280001,3558417643.5
IA,2007,2007-10-01,3081471.05,91755.03,227308.26,445362.0,28719.55,16664.21,0.0,243783.88,776.889012633,3221861739.22
IA,2007,2007-11-01,3154010.47,89010.42,166429.22,437740.0,22891.84,10721.05,0.0,297285.86,788.4923899239999,3300552213.38
IA,2007,2007-12-01,3358099.9,78815.67,373674.07,453784.0,23626.55,12876.49,0.0,194522.46,813.3953548119999,3664075629.23
IA,2008,2008-01-01,3643410.09,57177.82,271086.24,457143.0,19690.79,15885.81,0.0,326673.35,799.7296775000001,3839575228.19
IA,2008,2008-02-01,3355171.13,63596.07,222613.72,427569.0,17999.9,14378.78,0.0,245376.77,822.411131371,3581896286.89
IA,2008,2008-03-01,3299324.16,71658.08,178869.93,452124.0,15229.98,14184.32,0.0,288462.94,795.14315652,3441602268.42
IA,2008,2008-04-01,3202769.74,85345.55,50113.2,440067.0,19437.56,12209.53,0.0,420237.9,783.9217237380001,3322348338.02
IA,2008,2008-05-01,3136919.68,73245.2,20814.8,450927.0,15150.81,17709.85,0.0,340381.13,797.5447171610001,3243103832.39
IA,2008,2008-06-01,3017547.11,60649.45,175620.0,425093.0,20364.07,11140.33,0.0,253184.98,815.74916922,3238328327.38
IA,2008,2008-07-01,3678804.47,87935.65,265095.46,440375.0,13914.36,16215.35,0.0,174136.92,833.442779083,3905204031.39
IA,2008,2008-08-01,3621517.16,83809.74,269025.75,430578.0,15303.18,8572.99,0.0,160438.02,828.9609226,3808153086.03
IA,2008,2008-09-01,3115261.15,76243.67,74528.65,431845.0,10362.81,12546.59,0.0,253051.16,805.5328733839999,3206812705.49
IA,2008,2008-10-01,3460807.3,64311.01,155966.21,451846.0,5059.26,16039.96,0.0,391495.78,785.632330418,3578198892.02
IA,2008,2008-11-01,3315253.91,35586.51,179786.79,438708.0,3309.02,14771.58,0.0,463961.49,756.71960423,3374748802.67
IA,2008,2008-12-01,3563321.19,59488.27,299670.59,435927.0,5318.13,13657.0,0.0,766386.57,736.2603074369999,3792793618.13
IA,2009,2009-01-01,3654947.43,64058.59,175644.64,394244.0,4121.48,11261.43,0.0,639536.17,765.580797387,3789360412.11
IA,2009,2009-02-01,3173878.61,51250.7,89109.42,5357.0,6222.96,11113.89,0.0,720201.26,801.0384119810001,3254769736.0
IA,2009,2009-03-01,2912843.6,55204.03,111832.65,360881.0,5918.17,11512.73,0.0,796657.9,714.951287111,3046649854.34
IA,2009,2009-04-01,2407138.65,74901.21,72443.8,399821.0,4029.85,12487.24,0.0,796103.15,654.435708551,2469782307.12
IA,2009,2009-05-01,2447122.97,92577.53,53393.26,452957.0,9311.15,14292.45,0.0,697111.84,665.866827114,2513537936.36
IA,2009,2009-06-01,3196978.56,99532.47,115948.48,433616.0,4110.91,12644.73,0.0,439914.28,762.085050012,3284638465.07
IA,2009,2009-07-01,3306964.79,94608.71,172635.03,452271.0,11011.84,16787.32,0.0,361864.23,790.148152145,3496785055.33
IA,2009,2009-08-01,3324694.17,94790.18,182676.57,451155.0,8225.28,15238.57,0.0,491349.12,763.506792076,3494086519.44
IA,2009,2009-09-01,3197453.77,99584.41,84710.01,430826.0,4351.98,15347.67,0.0,327935.52,797.1802869219999,3323228126.73
IA,2009,2009-10-01,3098788.6,100132.09,24101.52,400789.0,7651.57,15757.12,0.0,663345.42,730.675338033,3156108331.07
IA,2009,2009-11-01,2927598.22,69982.21,42599.73,444369.0,6979.02,15564.07,0.0,760110.23,705.4605326389999,3016495577.41
IA,2009,2009-12-01,3703026.31,74542.88,59122.16,452645.0,13779.28,16073.92,0.0,726390.48,766.515235374,3874425682.76
IA,2010,2010-01-01,3846056.97,68444.29,77863.28,448384.0,22538.49,10136.56,0.0,737822.85,766.872959268,4000147829.03
IA,2010,2010-02-01,3297610.63,59744.61,51709.58,416381.0,11397.35,15381.29,0.0,649459.92,743.6758526289999,3353539041.78
