fuel category 1,year,month,generation (MWh),quarter,total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),datetime,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Hydro,2001,3,1179847.0,1,,,0.0,0.0,2001-03-01,0.0,0.0,0.0
Hydro,2001,4,1276346.0,2,,,0.0,0.0,2001-04-01,0.0,0.0,0.0
Hydro,2001,5,784802.0,2,,,0.0,0.0,2001-05-01,0.0,0.0,0.0
Hydro,2001,6,1240442.0,2,,,0.0,0.0,2001-06-01,0.0,0.0,0.0
Hydro,2001,7,1145379.0,3,,,0.0,0.0,2001-07-01,0.0,0.0,0.0
Hydro,2001,8,1163755.0,3,,,0.0,0.0,2001-08-01,0.0,0.0,0.0
Hydro,2001,9,621412.0,3,,,0.0,0.0,2001-09-01,0.0,0.0,0.0
Hydro,2001,10,794181.0,4,,,0.0,0.0,2001-10-01,0.0,0.0,0.0
Hydro,2001,11,545012.0,4,,,0.0,0.0,2001-11-01,0.0,0.0,0.0
Hydro,2001,12,858542.0,4,,,0.0,0.0,2001-12-01,0.0,0.0,0.0
Hydro,2002,1,828185.0,1,,,0.0,0.0,2002-01-01,0.0,0.0,0.0
Hydro,2002,2,1124658.0,1,,,0.0,0.0,2002-02-01,0.0,0.0,0.0
Hydro,2002,3,1298254.0,1,,,0.0,0.0,2002-03-01,0.0,0.0,0.0
Hydro,2002,4,1422313.0,2,,,0.0,0.0,2002-04-01,0.0,0.0,0.0
Hydro,2002,5,1655670.0,2,,,0.0,0.0,2002-05-01,0.0,0.0,0.0
Hydro,2002,6,989741.0,2,,,0.0,0.0,2002-06-01,0.0,0.0,0.0
Hydro,2002,7,741368.0,3,,,0.0,0.0,2002-07-01,0.0,0.0,0.0
Hydro,2002,8,575279.0,3,,,0.0,0.0,2002-08-01,0.0,0.0,0.0
Hydro,2002,9,548391.0,3,,,0.0,0.0,2002-09-01,0.0,0.0,0.0
Hydro,2002,10,869387.0,4,,,0.0,0.0,2002-10-01,0.0,0.0,0.0
Hydro,2002,11,1109625.0,4,,,0.0,0.0,2002-11-01,0.0,0.0,0.0
Hydro,2002,12,1248265.0,4,,,0.0,0.0,2002-12-01,0.0,0.0,0.0
Hydro,2003,1,1200320.0,1,,,0.0,0.0,2003-01-01,0.0,0.0,0.0
Hydro,2003,2,1027981.0,1,,,0.0,0.0,2003-02-01,0.0,0.0,0.0
Hydro,2003,3,1424130.0,1,,,0.0,0.0,2003-03-01,0.0,0.0,0.0
Hydro,2003,4,1497544.0,2,,,0.0,0.0,2003-04-01,0.0,0.0,0.0
Hydro,2003,5,1338844.0,2,,,0.0,0.0,2003-05-01,0.0,0.0,0.0
Hydro,2003,6,1416998.0,2,,,0.0,0.0,2003-06-01,0.0,0.0,0.0
Hydro,2003,7,1145269.0,3,,,0.0,0.0,2003-07-01,0.0,0.0,0.0
Hydro,2003,8,1333243.0,3,,,0.0,0.0,2003-08-01,0.0,0.0,0.0
Hydro,2003,9,1182802.0,3,,,0.0,0.0,2003-09-01,0.0,0.0,0.0
Hydro,2003,10,1167100.0,4,,,0.0,0.0,2003-10-01,0.0,0.0,0.0
Hydro,2003,11,1199482.0,4,,,0.0,0.0,2003-11-01,0.0,0.0,0.0
Hydro,2003,12,1504690.0,4,,,0.0,0.0,2003-12-01,0.0,0.0,0.0
Hydro,2004,1,1215278.06,1,,,0.0,0.0,2004-01-01,0.0,0.0,0.0
Hydro,2004,2,1086933.12,1,,,0.0,0.0,2004-02-01,0.0,0.0,0.0
Hydro,2004,3,1578002.09,1,,,0.0,0.0,2004-03-01,0.0,0.0,0.0
Hydro,2004,4,1414623.35,2,,,0.0,0.0,2004-04-01,0.0,0.0,0.0
Hydro,2004,5,1511225.1,2,,,0.0,0.0,2004-05-01,0.0,0.0,0.0
Hydro,2004,6,1111483.62,2,,,0.0,0.0,2004-06-01,0.0,0.0,0.0
Hydro,2004,7,1054101.45,3,,,0.0,0.0,2004-07-01,0.0,0.0,0.0
Hydro,2004,8,1207736.32,3,,,0.0,0.0,2004-08-01,0.0,0.0,0.0
Hydro,2004,9,1134650.62,3,,,0.0,0.0,2004-09-01,0.0,0.0,0.0
Hydro,2004,10,1202649.94,4,,,0.0,0.0,2004-10-01,0.0,0.0,0.0
Hydro,2004,11,1117800.23,4,,,0.0,0.0,2004-11-01,0.0,0.0,0.0
Hydro,2004,12,1460639.82,4,,,0.0,0.0,2004-12-01,0.0,0.0,0.0
Hydro,2005,1,1311921.27,1,,,0.0,0.0,2005-01-01,0.0,0.0,0.0
Hydro,2005,2,1208878.57,1,,,0.0,0.0,2005-02-01,0.0,0.0,0.0
Hydro,2005,3,1315647.57,1,,,0.0,0.0,2005-03-01,0.0,0.0,0.0
Hydro,2005,4,1317229.68,2,,,0.0,0.0,2005-04-01,0.0,0.0,0.0
Hydro,2005,5,1022153.16,2,,,0.0,0.0,2005-05-01,0.0,0.0,0.0
Hydro,2005,6,875593.42,2,,,0.0,0.0,2005-06-01,0.0,0.0,0.0
Hydro,2005,7,922942.3,3,,,0.0,0.0,2005-07-01,0.0,0.0,0.0
Hydro,2005,8,761870.03,3,,,0.0,0.0,2005-08-01,0.0,0.0,0.0
Hydro,2005,9,660051.45,3,,,0.0,0.0,2005-09-01,0.0,0.0,0.0
Hydro,2005,10,805567.03,4,,,0.0,0.0,2005-10-01,0.0,0.0,0.0
Hydro,2005,11,923851.68,4,,,0.0,0.0,2005-11-01,0.0,0.0,0.0
Hydro,2005,12,1150070.16,4,,,0.0,0.0,2005-12-01,0.0,0.0,0.0
Hydro,2006,1,1447083.46,1,,,0.0,0.0,2006-01-01,0.0,0.0,0.0
Hydro,2006,2,1210764.9,1,,,0.0,0.0,2006-02-01,0.0,0.0,0.0
Hydro,2006,3,938002.92,1,,,0.0,0.0,2006-03-01,0.0,0.0,0.0
Hydro,2006,4,1074200.89,2,,,0.0,0.0,2006-04-01,0.0,0.0,0.0
Hydro,2006,5,1050705.22,2,,,0.0,0.0,2006-05-01,0.0,0.0,0.0
Hydro,2006,6,1067068.29,2,,,0.0,0.0,2006-06-01,0.0,0.0,0.0
Hydro,2006,7,1210983.9,3,,,0.0,0.0,2006-07-01,0.0,0.0,0.0
Hydro,2006,8,927439.18,3,,,0.0,0.0,2006-08-01,0.0,0.0,0.0
Hydro,2006,9,951659.96,3,,,0.0,0.0,2006-09-01,0.0,0.0,0.0
Hydro,2006,10,912788.35,4,,,0.0,0.0,2006-10-01,0.0,0.0,0.0
Hydro,2006,11,1275394.2,4,,,0.0,0.0,2006-11-01,0.0,0.0,0.0
Hydro,2006,12,1074894.04,4,,,0.0,0.0,2006-12-01,0.0,0.0,0.0
Hydro,2007,1,1487801.6,1,,,0.0,0.0,2007-01-01,0.0,0.0,0.0
Hydro,2007,2,771584.73,1,,,0.0,0.0,2007-02-01,0.0,0.0,0.0
Hydro,2007,3,1445724.25,1,,,0.0,0.0,2007-03-01,0.0,0.0,0.0
Hydro,2007,4,1400837.09,2,,,0.0,0.0,2007-04-01,0.0,0.0,0.0
Hydro,2007,5,915141.34,2,,,0.0,0.0,2007-05-01,0.0,0.0,0.0
Hydro,2007,6,529261.49,2,,,0.0,0.0,2007-06-01,0.0,0.0,0.0
Hydro,2007,7,490380.06,3,,,0.0,0.0,2007-07-01,0.0,0.0,0.0
Hydro,2007,8,535984.1,3,,,0.0,0.0,2007-08-01,0.0,0.0,0.0
Hydro,2007,9,383111.52,3,,,0.0,0.0,2007-09-01,0.0,0.0,0.0
Hydro,2007,10,433719.11,4,,,0.0,0.0,2007-10-01,0.0,0.0,0.0
Hydro,2007,11,711353.4,4,,,0.0,0.0,2007-11-01,0.0,0.0,0.0
Hydro,2007,12,1105817.92,4,,,0.0,0.0,2007-12-01,0.0,0.0,0.0
Hydro,2008,1,1242343.22,1,,,0.0,0.0,2008-01-01,0.0,0.0,0.0
Hydro,2008,2,1227003.92,1,,,0.0,0.0,2008-02-01,0.0,0.0,0.0
Hydro,2008,3,1448955.21,1,,,0.0,0.0,2008-03-01,0.0,0.0,0.0
Hydro,2008,4,1347963.4,2,,,0.0,0.0,2008-04-01,0.0,0.0,0.0
Hydro,2008,5,1107798.32,2,,,0.0,0.0,2008-05-01,0.0,0.0,0.0
Hydro,2008,6,701204.66,2,,,0.0,0.0,2008-06-01,0.0,0.0,0.0
Hydro,2008,7,626472.41,3,,,0.0,0.0,2008-07-01,0.0,0.0,0.0
Hydro,2008,8,533762.53,3,,,0.0,0.0,2008-08-01,0.0,0.0,0.0
Hydro,2008,9,551429.32,3,,,0.0,0.0,2008-09-01,0.0,0.0,0.0
Hydro,2008,10,391100.3,4,,,0.0,0.0,2008-10-01,0.0,0.0,0.0
Hydro,2008,11,496051.9,4,,,0.0,0.0,2008-11-01,0.0,0.0,0.0
Hydro,2008,12,1238716.9,4,,,0.0,0.0,2008-12-01,0.0,0.0,0.0
Hydro,2009,1,1151725.32,1,,,0.0,0.0,2009-01-01,0.0,0.0,0.0
Hydro,2009,2,997043.73,1,,,0.0,0.0,2009-02-01,0.0,0.0,0.0
Hydro,2009,3,1462875.07,1,,,0.0,0.0,2009-03-01,0.0,0.0,0.0
Hydro,2009,4,1533204.03,2,,,0.0,0.0,2009-04-01,0.0,0.0,0.0
Hydro,2009,5,1290114.98,2,,,0.0,0.0,2009-05-01,0.0,0.0,0.0
Hydro,2009,6,1155029.7,2,,,0.0,0.0,2009-06-01,0.0,0.0,0.0
Hydro,2009,7,741940.36,3,,,0.0,0.0,2009-07-01,0.0,0.0,0.0
Hydro,2009,8,900668.5,3,,,0.0,0.0,2009-08-01,0.0,0.0,0.0
Hydro,2009,9,630040.75,3,,,0.0,0.0,2009-09-01,0.0,0.0,0.0
Hydro,2009,10,1028474.8,4,,,0.0,0.0,2009-10-01,0.0,0.0,0.0
Hydro,2009,11,1084110.03,4,,,0.0,0.0,2009-11-01,0.0,0.0,0.0
Hydro,2009,12,1473827.79,4,,,0.0,0.0,2009-12-01,0.0,0.0,0.0
Hydro,2010,1,1303542.27,1,,,0.0,0.0,2010-01-01,0.0,0.0,0.0
Hydro,2010,2,1117683.42,1,,,0.0,0.0,2010-02-01,0.0,0.0,0.0
Hydro,2010,3,1474315.71,1,,,0.0,0.0,2010-03-01,0.0,0.0,0.0
Hydro,2010,4,1211151.59,2,,,0.0,0.0,2010-04-01,0.0,0.0,0.0
Hydro,2010,5,1169338.3,2,,,0.0,0.0,2010-05-01,0.0,0.0,0.0
Hydro,2010,6,879729.8,2,,,0.0,0.0,2010-06-01,0.0,0.0,0.0
Hydro,2010,7,589886.04,3,,,0.0,0.0,2010-07-01,0.0,0.0,0.0
Hydro,2010,8,564290.45,3,,,0.0,0.0,2010-08-01,0.0,0.0,0.0
Hydro,2010,9,429789.59,3,,,0.0,0.0,2010-09-01,0.0,0.0,0.0
Hydro,2010,10,767387.57,4,,,0.0,0.0,2010-10-01,0.0,0.0,0.0
Hydro,2010,11,854394.14,4,,,0.0,0.0,2010-11-01,0.0,0.0,0.0
Hydro,2010,12,1237285.02,4,,,0.0,0.0,2010-12-01,0.0,0.0,0.0
Hydro,2011,1,770365.81,1,,,0.0,0.0,2011-01-01,0.0,0.0,0.0
Hydro,2011,2,906351.12,1,,,0.0,0.0,2011-02-01,0.0,0.0,0.0
Hydro,2011,3,1618108.02,1,,,0.0,0.0,2011-03-01,0.0,0.0,0.0
Hydro,2011,4,1700499.92,2,,,0.0,0.0,2011-04-01,0.0,0.0,0.0
Hydro,2011,5,1568428.18,2,,,0.0,0.0,2011-05-01,0.0,0.0,0.0
Hydro,2011,6,1137150.28,2,,,0.0,0.0,2011-06-01,0.0,0.0,0.0
Hydro,2011,7,682453.41,3,,,0.0,0.0,2011-07-01,0.0,0.0,0.0
Hydro,2011,8,625746.2,3,,,0.0,0.0,2011-08-01,0.0,0.0,0.0
Hydro,2011,9,955686.87,3,,,0.0,0.0,2011-09-01,0.0,0.0,0.0
Hydro,2011,10,1106092.52,4,,,0.0,0.0,2011-10-01,0.0,0.0,0.0
Hydro,2011,11,1080291.21,4,,,0.0,0.0,2011-11-01,0.0,0.0,0.0
Hydro,2011,12,1420124.48,4,,,0.0,0.0,2011-12-01,0.0,0.0,0.0
Hydro,2012,1,1349671.22,1,,,0.0,0.0,2012-01-01,0.0,0.0,0.0
Hydro,2012,2,1080954.29,1,,,0.0,0.0,2012-02-01,0.0,0.0,0.0
Hydro,2012,3,1404428.52,1,,,0.0,0.0,2012-03-01,0.0,0.0,0.0
Hydro,2012,4,903914.34,2,,,0.0,0.0,2012-04-01,0.0,0.0,0.0
Hydro,2012,5,1132734.54,2,,,0.0,0.0,2012-05-01,0.0,0.0,0.0
Hydro,2012,6,723994.54,2,,,0.0,0.0,2012-06-01,0.0,0.0,0.0
Hydro,2012,7,504031.39,3,,,0.0,0.0,2012-07-01,0.0,0.0,0.0
Hydro,2012,8,588572.47,3,,,0.0,0.0,2012-08-01,0.0,0.0,0.0
Hydro,2012,9,560116.43,3,,,0.0,0.0,2012-09-01,0.0,0.0,0.0
Hydro,2012,10,692036.8,4,,,0.0,0.0,2012-10-01,0.0,0.0,0.0
Hydro,2012,11,813276.13,4,,,0.0,0.0,2012-11-01,0.0,0.0,0.0
Hydro,2012,12,1046971.4,4,,,0.0,0.0,2012-12-01,0.0,0.0,0.0
Hydro,2013,1,1234908.22,1,,,0.0,0.0,2013-01-01,0.0,0.0,0.0
Hydro,2013,2,1156780.64,1,,,0.0,0.0,2013-02-01,0.0,0.0,0.0
Hydro,2013,3,1298146.2,1,,,0.0,0.0,2013-03-01,0.0,0.0,0.0
Hydro,2013,4,1442315.64,2,,,0.0,0.0,2013-04-01,0.0,0.0,0.0
Hydro,2013,5,1290999.45,2,,,0.0,0.0,2013-05-01,0.0,0.0,0.0
Hydro,2013,6,1102244.1,2,,,0.0,0.0,2013-06-01,0.0,0.0,0.0
Hydro,2013,7,1167683.7,3,,,0.0,0.0,2013-07-01,0.0,0.0,0.0
Hydro,2013,8,870276.91,3,,,0.0,0.0,2013-08-01,0.0,0.0,0.0
Hydro,2013,9,664250.26,3,,,0.0,0.0,2013-09-01,0.0,0.0,0.0
Hydro,2013,10,689371.99,4,,,0.0,0.0,2013-10-01,0.0,0.0,0.0
Hydro,2013,11,694965.06,4,,,0.0,0.0,2013-11-01,0.0,0.0,0.0
Hydro,2013,12,1280899.39,4,,,0.0,0.0,2013-12-01,0.0,0.0,0.0
Hydro,2014,1,1289804.63,1,,,0.0,0.0,2014-01-01,0.0,0.0,0.0
Hydro,2014,2,860648.86,1,,,0.0,0.0,2014-02-01,0.0,0.0,0.0
Hydro,2014,3,1216235.19,1,,,0.0,0.0,2014-03-01,0.0,0.0,0.0
Hydro,2014,4,1529042.47,2,,,0.0,0.0,2014-04-01,0.0,0.0,0.0
Hydro,2014,5,1493378.53,2,,,0.0,0.0,2014-05-01,0.0,0.0,0.0
Hydro,2014,6,914813.69,2,,,0.0,0.0,2014-06-01,0.0,0.0,0.0
Hydro,2014,7,717906.65,3,,,0.0,0.0,2014-07-01,0.0,0.0,0.0
Hydro,2014,8,721273.51,3,,,0.0,0.0,2014-08-01,0.0,0.0,0.0
Hydro,2014,9,608676.5,3,,,0.0,0.0,2014-09-01,0.0,0.0,0.0
Hydro,2014,10,723765.8,4,,,0.0,0.0,2014-10-01,0.0,0.0,0.0
Hydro,2014,11,752364.86,4,,,0.0,0.0,2014-11-01,0.0,0.0,0.0
Hydro,2014,12,1235976.48,4,,,0.0,0.0,2014-12-01,0.0,0.0,0.0
Hydro,2015,1,1044310.35,1,,,0.0,0.0,2015-01-01,0.0,0.0,0.0
Hydro,2015,2,734257.02,1,,,0.0,0.0,2015-02-01,0.0,0.0,0.0
Hydro,2015,3,1403634.08,1,,,0.0,0.0,2015-03-01,0.0,0.0,0.0
Hydro,2015,4,1772589.59,2,,,0.0,0.0,2015-04-01,0.0,0.0,0.0
Hydro,2015,5,782783.0,2,,,0.0,0.0,2015-05-01,0.0,0.0,0.0
Hydro,2015,6,1019196.44,2,,,0.0,0.0,2015-06-01,0.0,0.0,0.0
Hydro,2015,7,1304422.72,3,,,0.0,0.0,2015-07-01,0.0,0.0,0.0
Hydro,2015,8,713599.68,3,,,0.0,0.0,2015-08-01,0.0,0.0,0.0
Hydro,2015,9,518131.66,3,,,0.0,0.0,2015-09-01,0.0,0.0,0.0
Hydro,2015,10,828619.91,4,,,0.0,0.0,2015-10-01,0.0,0.0,0.0
Hydro,2015,11,998276.09,4,,,0.0,0.0,2015-11-01,0.0,0.0,0.0
Hydro,2015,12,1400694.47,4,,,0.0,0.0,2015-12-01,0.0,0.0,0.0
Hydro,2016,1,1528350.18,1,,,0.0,0.0,2016-01-01,0.0,0.0,0.0
Hydro,2016,2,1579776.8,1,,,0.0,0.0,2016-02-01,0.0,0.0,0.0
Hydro,2016,3,1339898.17,1,,,0.0,0.0,2016-03-01,0.0,0.0,0.0
Hydro,2016,4,1077545.98,2,,,0.0,0.0,2016-04-01,0.0,0.0,0.0
Hydro,2016,5,1218506.71,2,,,0.0,0.0,2016-05-01,0.0,0.0,0.0
Hydro,2016,6,852693.13,2,,,0.0,0.0,2016-06-01,0.0,0.0,0.0
Hydro,2016,7,889334.83,3,,,0.0,0.0,2016-07-01,0.0,0.0,0.0
Hydro,2016,8,929669.68,3,,,0.0,0.0,2016-08-01,0.0,0.0,0.0
Hydro,2016,9,516379.6,3,,,0.0,0.0,2016-09-01,0.0,0.0,0.0
Hydro,2016,10,799364.95,4,,,0.0,0.0,2016-10-01,0.0,0.0,0.0
Hydro,2016,11,709010.87,4,,,0.0,0.0,2016-11-01,0.0,0.0,0.0
Hydro,2016,12,1100718.47,4,,,0.0,0.0,2016-12-01,0.0,0.0,0.0
Hydro,2017,1,1388841.13,1,,,0.0,0.0,2017-01-01,0.0,0.0,0.0
Hydro,2017,2,1208061.44,1,,,0.0,0.0,2017-02-01,0.0,0.0,0.0
Hydro,2017,3,1413225.99,1,,,0.0,0.0,2017-03-01,0.0,0.0,0.0
Natural Gas,2001,1,2302594.0,1,28713000.0,20540000.0,1523798910.0,1090057800.0,2001-01-01,1088138583.84,472.570754478,1041.82948532
Natural Gas,2001,2,2199408.0,1,27658000.0,19598000.0,1467810060.0,1040065860.0,2001-02-01,1067132856.23,485.190949671,1069.65196764
Natural Gas,2001,3,2899138.0,1,35133000.0,26414000.0,1864508310.0,1401790980.0,2001-03-01,1428079434.97,492.587601891,1085.95862713
Natural Gas,2001,4,2480599.0,2,30178000.0,22584000.0,1601546460.0,1198532880.0,2001-04-01,1217100004.72,490.647623709,1081.68175123
Natural Gas,2001,5,2797848.0,2,33079000.0,25482000.0,1755502530.0,1352329740.0,2001-05-01,1361826837.56,486.740822791,1073.06881793
Natural Gas,2001,6,3972906.0,2,45731000.0,37193000.0,2426944170.0,1973832510.0,2001-06-01,1996315024.89,502.48232022,1107.77252316
Natural Gas,2001,7,5143196.0,3,59703000.0,50480000.0,3168438210.0,2678973600.0,2001-07-01,2702678585.74,525.486212413,1158.48690389
Natural Gas,2001,8,6744626.0,3,76389000.0,67131000.0,4053964230.0,3562642170.0,2001-08-01,3563395609.51,528.331090487,1164.75872209
Natural Gas,2001,9,4622270.0,3,51436000.0,43033000.0,2729708520.0,2283761310.0,2001-09-01,2288398023.92,495.08099352,1091.45555832
Natural Gas,2001,10,4567749.0,4,50777000.0,42292000.0,2694735390.0,2244436440.0,2001-10-01,2221611009.58,486.368889705,1072.24885424
Natural Gas,2001,11,3567162.0,4,40541000.0,32100000.0,2151510870.0,1703547000.0,2001-11-01,1689670554.12,473.673624613,1044.26087282
Natural Gas,2001,12,3315252.0,4,39074000.0,30074000.0,2073657180.0,1596027180.0,2001-12-01,1575539766.3,475.239820774,1047.71370888
Natural Gas,2002,1,3466359.0,1,39013000.0,31340000.0,2070419910.0,1663213800.0,2002-01-01,1645506459.46,474.707455132,1046.54005558
Natural Gas,2002,2,3538638.0,1,39621000.0,32364000.0,2102686470.0,1717557480.0,2002-02-01,1719655228.18,485.96528613,1071.3590698
Natural Gas,2002,3,3855607.0,1,42883000.0,35395000.0,2275800810.0,1878412650.0,2002-03-01,1876167627.81,486.607589365,1072.77509151
Natural Gas,2002,4,3880054.0,2,44942000.0,37318000.0,2385071940.0,1980466260.0,2002-04-01,2002716537.65,516.156872469,1137.91944104
Natural Gas,2002,5,3320572.0,2,36329000.0,30024000.0,1927980030.0,1593373680.0,2002-05-01,1609210531.79,484.618472899,1068.38988535
Natural Gas,2002,6,5636438.0,2,59130000.0,52294000.0,3138029100.0,2775242580.0,2002-06-01,2783685100.23,493.873098619,1088.79263322
Natural Gas,2002,7,8907162.0,3,98031000.0,89711000.0,5202505170.0,4760962770.0,2002-07-01,4758139982.3,534.192594936,1177.6809948
Natural Gas,2002,8,8738116.0,3,91364000.0,83396000.0,4848687480.0,4425825720.0,2002-08-01,4435852362.83,507.64402336,1119.1520139
Natural Gas,2002,9,5803529.0,3,60013000.0,52790000.0,3184889910.0,2801565300.0,2002-09-01,2858305176.43,492.5115695,1085.79100612
Natural Gas,2002,10,3574037.0,4,39974000.0,32362000.0,2121420180.0,1717451340.0,2002-10-01,1735538750.98,485.59619024,1070.545361
Natural Gas,2002,11,2819336.0,4,33087000.0,25675000.0,1755927090.0,1362572250.0,2002-11-01,1375581415.02,487.909711725,1075.64575047
Natural Gas,2002,12,3306665.0,4,37142000.0,28666000.0,1971125940.0,1521304620.0,2002-12-01,1525497320.61,461.340148037,1017.07049036
Natural Gas,2003,1,3589603.0,1,39086000.0,31729000.0,2074294020.0,1683858030.0,2003-01-01,1706622011.78,475.434751916,1048.14345407
Natural Gas,2003,2,2767836.0,1,30871000.0,24706000.0,1638323970.0,1311147420.0,2003-02-01,1320795976.51,477.194449565,1052.02288351
Natural Gas,2003,3,3536088.0,1,36435000.0,30228000.0,1933605450.0,1604199960.0,2003-03-01,1607754771.8,454.670464028,1002.366505
Natural Gas,2003,4,3377359.0,2,35364000.0,29779000.0,1876767480.0,1580371530.0,2003-04-01,1549064252.25,458.661413325,1011.16495182
Natural Gas,2003,5,2995598.0,2,32312000.0,27220000.0,1714797840.0,1444565400.0,2003-05-01,1443989224.8,482.037050633,1062.69888183
Natural Gas,2003,6,3362618.0,2,36331000.0,31284000.0,1928086170.0,1660241880.0,2003-06-01,1672184891.19,497.286605612,1096.31805073
Natural Gas,2003,7,5396729.0,3,54478000.0,48951000.0,2891147460.0,2597829570.0,2003-07-01,2652749755.21,491.547705139,1083.66607075
Natural Gas,2003,8,7330653.0,3,73245000.0,67528000.0,3887112150.0,3583710960.0,2003-08-01,3582148603.46,488.653412384,1077.28531294
Natural Gas,2003,9,3347638.0,3,35403000.0,30200000.0,1878837210.0,1602714000.0,2003-09-01,1603169448.43,478.895701514,1055.77346356
Natural Gas,2003,10,2823322.0,4,31203000.0,25820000.0,1655943210.0,1370267400.0,2003-10-01,1380550259.2,488.980803182,1078.00707869
Natural Gas,2003,11,2909655.0,4,31742000.0,26630000.0,1684547940.0,1413254100.0,2003-11-01,1406130871.61,483.263779248,1065.40332773
Natural Gas,2003,12,3075303.0,4,33358000.0,27262000.0,1770309060.0,1446794340.0,2003-12-01,1450713518.49,471.730271291,1039.97655609
Natural Gas,2004,1,3657940.36,1,38594540.0,29349270.0,2048212237.8,1557565758.9,2004-01-01,1566708136.61,428.303357196,944.237581275
Natural Gas,2004,2,4185707.22,1,43061920.0,33454870.0,2285296094.4,1775449950.9,2004-02-01,1790861966.86,427.85170408,943.241866816
Natural Gas,2004,3,3142038.81,1,34140280.0,25491330.0,1811824659.6,1352824883.1,2004-03-01,1362555522.08,433.653307447,956.032081598
Natural Gas,2004,4,3604575.66,2,39172570.0,29448410.0,2078888289.9,1562827118.7,2004-04-01,1533739071.85,425.497816255,938.052485715
Natural Gas,2004,5,6642734.38,2,68831650.0,54725600.0,3652895665.5,2904287592.0,2004-05-01,2925784911.5,440.448879051,971.013598755
Natural Gas,2004,6,5272235.24,2,55204400.0,43571730.0,2929697508.0,2312351711.1,2004-06-01,2314861887.88,439.066502633,967.966011704
Natural Gas,2004,7,6441232.83,3,65382950.0,51689740.0,3469873156.5,2743174501.8,2004-07-01,2729502953.29,423.754741573,934.209703273
Natural Gas,2004,8,6340979.39,3,64792770.0,52485550.0,3438552303.9,2785408138.5,2004-08-01,2783077400.47,438.903397929,967.606431073
Natural Gas,2004,9,5048778.75,3,49744270.0,40061930.0,2639928408.9,2126086625.1,2004-09-01,2113169656.56,418.550655752,922.73677567
Natural Gas,2004,10,2619017.15,4,26406360.0,20748950.0,1401385525.2,1101146776.5,2004-10-01,1093037392.82,417.34640524,920.081884993
Natural Gas,2004,11,3388836.22,4,40467780.0,27673140.0,2147625084.6,1468613539.8,2004-11-01,1452353085.78,428.569866319,944.825127288
Natural Gas,2004,12,3983368.56,4,42200010.0,32419200.0,2239554530.7,1720486944.0,2004-12-01,1709134166.71,429.067544457,945.92230851
Natural Gas,2005,1,3739417.15,1,40214490.0,30577690.0,2134182984.3,1622758008.3,2005-01-01,1613301602.76,431.431300131,951.133444268
Natural Gas,2005,2,2687007.93,1,30376320.0,21918330.0,1612071302.4,1163205773.1,2005-02-01,1151115930.82,428.400645183,944.452062371
Natural Gas,2005,3,3737039.73,1,39761870.0,30030080.0,2110162440.9,1593696345.6,2005-03-01,1580242469.91,422.859424594,932.23588746
Natural Gas,2005,4,3411683.9,2,37318450.0,28228890.0,1980490141.5,1498107192.3,2005-04-01,1454060545.31,426.200254165,939.601080332
Natural Gas,2005,5,2481833.56,2,29502880.0,21400710.0,1565717841.6,1135735679.7,2005-05-01,1123245643.47,452.587015333,997.773334004
Natural Gas,2005,6,7498559.47,2,76246120.0,64769660.0,4046381588.4,3437325856.2,2005-06-01,3399681670.84,453.377970054,999.517072782
Natural Gas,2005,7,10177455.52,3,100454560.0,86919630.0,5331123499.2,4612824764.1,2005-07-01,4549665659.11,447.033706035,985.530508324
Natural Gas,2005,8,10830722.49,3,105510840.0,92422400.0,5599460278.8,4904856768.0,2005-08-01,4804393824.68,443.589412351,977.93721847
Natural Gas,2005,9,5890144.76,3,60486000.0,50085330.0,3209992020.0,2658028463.1,2005-09-01,2618029459.35,444.476250758,979.892342421
Natural Gas,2005,10,3262964.26,4,36176990.0,28262230.0,1919912859.3,1499876546.1,2005-10-01,1484606750.49,454.987132005,1003.06463122
Natural Gas,2005,11,2629967.63,4,29672720.0,22315850.0,1574731250.4,1184302159.5,2005-11-01,1171551463.15,445.462312839,982.066214884
Natural Gas,2005,12,3615661.08,4,39498260.0,30427630.0,2096172658.2,1614794324.1,2005-12-01,1591708388.47,440.226103401,970.522467557
Natural Gas,2006,1,2431802.49,1,29262610.0,20147780.0,1552966712.7,1069242684.6,2006-01-01,1060977400.55,436.29258746,961.850638315
Natural Gas,2006,2,2885084.05,1,31183630.0,23438070.0,1654915244.1,1243858374.9,2006-02-01,1230751583.61,426.591240422,940.463048633
Natural Gas,2006,3,3615209.19,1,38539100.0,29216570.0,2045270037.0,1550523369.9,2006-03-01,1529594968.25,423.099988926,932.766235586
Natural Gas,2006,4,3097469.19,2,33347050.0,24916110.0,1769727943.5,1322297957.7,2006-04-01,1288159064.04,415.874698027,916.83735927
Natural Gas,2006,5,3858111.81,2,40121700.0,32304310.0,2129258619.0,1714389731.7,2006-05-01,1694617384.03,439.23490751,968.337277096
Natural Gas,2006,6,6087534.32,2,59271980.0,49869360.0,3145563978.6,2646566935.2,2006-06-01,2606756394.21,428.212188577,944.036590938
Natural Gas,2006,7,11731741.09,3,113880950.0,101296520.0,6043662016.5,5375806316.4,2006-07-01,5271680950.82,449.351968338,990.641349398
