fuel category 1,year,quarter,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),year_quarter,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Nuclear,2007,3,50764488.0,,,0.0,0.0,2007 Q3,0.0,0.0,0.0
Nuclear,2007,4,47236538.0,,,0.0,0.0,2007 Q4,0.0,0.0,0.0
Nuclear,2008,1,49727595.0,,,0.0,0.0,2008 Q1,0.0,0.0,0.0
Nuclear,2008,2,49759289.0,,,0.0,0.0,2008 Q2,0.0,0.0,0.0
Nuclear,2008,3,52839474.0,,,0.0,0.0,2008 Q3,0.0,0.0,0.0
Nuclear,2008,4,50134298.0,,,0.0,0.0,2008 Q4,0.0,0.0,0.0
Nuclear,2009,1,48661089.0,,,0.0,0.0,2009 Q1,0.0,0.0,0.0
Nuclear,2009,2,44020894.0,,,0.0,0.0,2009 Q2,0.0,0.0,0.0
Nuclear,2009,3,51273657.0,,,0.0,0.0,2009 Q3,0.0,0.0,0.0
Nuclear,2009,4,47519464.0,,,0.0,0.0,2009 Q4,0.0,0.0,0.0
Nuclear,2010,1,49651705.0,,,0.0,0.0,2010 Q1,0.0,0.0,0.0
Nuclear,2010,2,47563437.0,,,0.0,0.0,2010 Q2,0.0,0.0,0.0
Nuclear,2010,3,52016590.0,,,0.0,0.0,2010 Q3,0.0,0.0,0.0
Nuclear,2010,4,47363151.0,,,0.0,0.0,2010 Q4,0.0,0.0,0.0
Nuclear,2011,1,51496240.0,,,0.0,0.0,2011 Q1,0.0,0.0,0.0
Nuclear,2011,2,45473551.0,,,0.0,0.0,2011 Q2,0.0,0.0,0.0
Nuclear,2011,3,51291472.0,,,0.0,0.0,2011 Q3,0.0,0.0,0.0
Nuclear,2011,4,49216448.0,,,0.0,0.0,2011 Q4,0.0,0.0,0.0
Nuclear,2012,1,52623231.0,,,0.0,0.0,2012 Q1,0.0,0.0,0.0
Nuclear,2012,2,43937229.0,,,0.0,0.0,2012 Q2,0.0,0.0,0.0
Nuclear,2012,3,50941864.0,,,0.0,0.0,2012 Q3,0.0,0.0,0.0
Nuclear,2012,4,48191676.0,,,0.0,0.0,2012 Q4,0.0,0.0,0.0
Nuclear,2013,1,53161605.0,,,0.0,0.0,2013 Q1,0.0,0.0,0.0
Nuclear,2013,2,44431054.0,,,0.0,0.0,2013 Q2,0.0,0.0,0.0
Nuclear,2013,3,52011557.0,,,0.0,0.0,2013 Q3,0.0,0.0,0.0
Nuclear,2013,4,51122112.0,,,0.0,0.0,2013 Q4,0.0,0.0,0.0
Nuclear,2014,1,48914253.0,,,0.0,0.0,2014 Q1,0.0,0.0,0.0
Nuclear,2014,2,47969193.0,,,0.0,0.0,2014 Q2,0.0,0.0,0.0
Nuclear,2014,3,53218238.0,,,0.0,0.0,2014 Q3,0.0,0.0,0.0
Nuclear,2014,4,52214695.0,,,0.0,0.0,2014 Q4,0.0,0.0,0.0
Nuclear,2015,1,52927936.0,,,0.0,0.0,2015 Q1,0.0,0.0,0.0
Nuclear,2015,2,48202274.0,,,0.0,0.0,2015 Q2,0.0,0.0,0.0
Nuclear,2015,3,53197083.0,,,0.0,0.0,2015 Q3,0.0,0.0,0.0
Nuclear,2015,4,48865424.0,,,0.0,0.0,2015 Q4,0.0,0.0,0.0
Nuclear,2016,1,53514273.0,,,0.0,0.0,2016 Q1,0.0,0.0,0.0
Nuclear,2016,2,49215336.0,,,0.0,0.0,2016 Q2,0.0,0.0,0.0
Nuclear,2016,3,51837105.0,,,0.0,0.0,2016 Q3,0.0,0.0,0.0
Nuclear,2016,4,51103652.0,,,0.0,0.0,2016 Q4,0.0,0.0,0.0
Nuclear,2017,1,53549720.0,,,0.0,0.0,2017 Q1,0.0,0.0,0.0
Other,2001,1,5879070.9,61487000.0,54372000.0,4700473575.0,4146352575.0,2001 Q1,4202436871.84,714.813096035,1575.87695152
Other,2001,2,5733780.62,59011000.0,53690000.0,4521320350.0,4101304000.0,2001 Q2,4147396658.82,723.326707749,1594.6460599
Other,2001,3,5474686.1,58329000.0,53490000.0,4482959775.0,4106512625.0,2001 Q3,4121740433.95,752.872467693,1659.78264228
Other,2001,4,3011810.73,29850000.0,24809000.0,2315035500.0,1909813150.0,2001 Q4,1889843476.27,627.477502966,1383.33690304
Other,2002,1,4102566.89,41818000.0,37001000.0,3521711300.0,3139071975.0,2002 Q1,3127127759.29,762.236873435,1680.42741117
Other,2002,2,4667791.61,48963000.0,44970000.0,4079757425.0,3764606875.0,2002 Q2,3793954352.53,812.794286789,1791.88628466
Other,2002,3,6541148.34,67601000.0,63415000.0,5507614100.0,5161994750.0,2002 Q3,5195751635.47,794.317964583,1751.15338472
Other,2002,4,3986454.21,40427000.0,36570000.0,3305155575.0,2999684500.0,2002 Q4,3021951403.65,758.054964251,1671.20797419
Other,2003,1,8964726.14,93387000.0,87503000.0,7198819700.0,6717167175.0,2003 Q1,6770946423.01,755.287592423,1665.10702626
Other,2003,2,5348018.73,54556000.0,48773000.0,4516049975.0,4024384300.0,2003 Q2,4008143545.4,749.46325878,1652.26670031
Other,2003,3,7208956.9,76197000.0,70985000.0,6207615700.0,5764269375.0,2003 Q3,5805497909.65,805.317328177,1775.4025817
Other,2003,4,4437354.59,44053000.0,38560000.0,3779739550.0,3313894750.0,2003 Q4,3319631810.11,748.110556139,1649.28453206
Other,2004,1,8882932.21,87332490.0,81598690.0,7101181007.75,6648022020.25,2004 Q1,6695739380.35,753.775805337,1661.77414045
Other,2004,2,7318498.65,68296050.0,64297910.0,5626835760.0,5303465558.5,2004 Q2,5288507299.58,722.621886332,1593.09221061
Other,2004,3,6008141.41,53481300.0,50371520.0,4398313702.5,4150951834.5,2004 Q3,4134684373.83,688.180269351,1517.16222181
Other,2004,4,4618977.13,42937210.0,35083000.0,3769898084.75,3036741631.25,2004 Q4,3011649841.15,652.016616749,1437.43583329
Other,2005,1,6736780.48,63373460.0,58590370.0,5206060992.25,4826477373.25,2005 Q1,4787276870.48,710.617910839,1566.62824624
Other,2005,2,4635362.85,43009140.0,39318060.0,3659579579.0,3364483723.5,2005 Q2,3308668706.24,713.788502284,1573.61813213
Other,2005,3,8439564.46,84460500.0,80674590.0,6785617350.0,6482560989.0,2005 Q3,6375631752.02,755.445589904,1665.4553475
Other,2005,4,6260777.53,63634150.0,56804490.0,5205999375.0,4674154037.75,2005 Q4,4618699515.39,737.719794907,1626.37705985
Other,2006,1,3381880.94,27118600.0,19878040.0,2446766707.5,1824363962.75,2006 Q1,1805051432.72,533.74186281,1176.68731075
Other,2006,2,3533225.2,25588480.0,20227900.0,2327859711.75,1853177480.0,2006 Q2,1821288025.94,515.474650736,1136.41541501
Other,2006,3,4267904.23,37150900.0,31810060.0,3207760328.75,2730595348.5,2006 Q3,2688657132.52,629.971289802,1388.8347055
Other,2006,4,3094914.51,26045370.0,20700510.0,2415287738.25,1944362434.75,2006 Q4,1895803839.92,612.554509597,1350.43767186
Other,2007,1,4998370.87,53903290.0,41979100.0,4480554509.0,3461449556.25,2007 Q1,3407254969.13,681.673100647,1502.81651769
Other,2007,2,3176700.23,31026910.0,22932030.0,2740719697.25,2012235161.75,2007 Q2,1998349434.66,629.064529221,1386.83566112
Other,2007,3,3289155.29,33409590.0,26539200.0,2919959995.25,2286163718.75,2007 Q3,2253664170.98,685.180227832,1510.54833028
Other,2007,4,2777976.45,24160840.0,18888820.0,2199328150.25,1714223985.75,2007 Q4,1692360311.44,609.206140477,1343.0558573
Other,2008,1,3143605.82,28367530.0,24164370.0,2515016853.0,2123951927.0,2008 Q1,2081879537.16,662.258456171,1460.01499247
Other,2008,2,3466061.67,25716100.0,21578420.0,2320398831.25,1930992440.75,2008 Q2,1909916141.42,551.033513902,1214.80848475
Other,2008,3,2997774.89,24454170.0,20117310.0,2245641320.75,1831403584.75,2008 Q3,1819536187.66,606.962248478,1338.10897299
Other,2008,4,2638743.38,27863130.0,22283820.0,2515718759.25,1995796227.0,2008 Q4,1950453819.62,739.160099617,1629.55235562
Other,2009,1,3623711.56,37460300.0,31943450.0,3175830005.0,2687192736.25,2009 Q1,2644085319.04,729.662191721,1608.61326787
Other,2009,2,2078863.77,20253660.0,15528660.0,1845468868.5,1427004287.25,2009 Q2,1414578557.44,680.457554678,1500.13672504
Other,2009,3,2142773.47,19119190.0,14810270.0,1759282996.5,1347254214.5,2009 Q3,1342595660.16,626.56910726,1381.33425386
Other,2009,4,1892966.94,15619150.0,11522860.0,1452965145.0,1057999293.5,2009 Q4,1045364928.05,552.236230839,1217.45999451
Other,2010,1,2265003.71,20275600.0,15642410.0,1842597063.75,1407196841.0,2010 Q1,1390365640.79,613.846959568,1353.28700706
Other,2010,2,2446459.85,20332430.0,17201640.0,1864359953.0,1559143752.75,2010 Q2,1558137580.83,636.894809793,1404.09829767
Other,2010,3,2739472.32,26933190.0,23131760.0,2379221379.0,2008591288.5,2010 Q3,2006296492.54,732.366039214,1614.57417005
Other,2010,4,2486826.41,22871920.0,18270650.0,2062503634.5,1625358722.5,2010 Q4,1618878583.97,650.981740205,1435.15434446
Other,2011,1,2424581.24,20631840.0,17111900.0,1911307215.25,1569413073.75,2011 Q1,1567471927.6,646.491815468,1425.25585638
Other,2011,2,2639892.48,21698170.0,17672910.0,2012700965.75,1616262049.75,2011 Q2,1610205201.45,609.951054312,1344.69809434
Other,2011,3,2858833.78,22783690.0,18655640.0,2112467314.0,1703128994.0,2011 Q3,1706075618.67,596.77328238,1315.64637834
Other,2011,4,2296653.75,16028300.0,12021420.0,1510436305.0,1114112639.5,2011 Q4,1116946553.78,486.336503175,1072.1774549
Other,2012,1,2659976.73,17565040.0,12924490.0,1673597531.5,1222265137.75,2012 Q1,1235440663.94,464.455440531,1023.9384642
Other,2012,2,2571205.72,17989080.0,14290370.0,1697065491.75,1329023174.5,2012 Q2,1347047910.84,523.897368601,1154.98413882
Other,2012,3,2741168.09,22114030.0,17580090.0,2078290824.25,1625621252.75,2012 Q3,1632324085.89,595.484856197,1312.80591397
Other,2012,4,2264010.34,16583570.0,12301070.0,1579644553.25,1153191973.25,2012 Q4,1145092594.07,505.780637941,1115.0439944
Other,2013,1,2982509.91,20205400.0,16052540.0,1918032452.5,1509244826.5,2013 Q1,1508823710.13,505.890594049,1115.28640364
Other,2013,2,2674176.39,18055860.0,14231340.0,1717372589.75,1336096331.5,2013 Q2,1339368302.79,500.852639263,1104.17972852
Other,2013,3,3050585.26,21962400.0,17456000.0,2070650820.0,1618609816.25,2013 Q3,1628132553.13,533.711538726,1176.62045827
Other,2013,4,3065204.02,20334450.0,16137980.0,1963673995.0,1544099781.75,2013 Q4,1544738217.15,503.959347263,1111.02877698
Other,2014,1,4865815.45,43537940.0,39082170.0,3675600245.25,3246383839.5,2014 Q1,3209749357.05,659.652917384,1454.27082167
Other,2014,2,2712553.41,19812280.0,15128400.0,1906757016.75,1435374222.5,2014 Q2,1441691918.57,531.488859631,1171.72033994
Other,2014,3,3147004.01,23282840.0,18738200.0,2234817352.75,1776809215.0,2014 Q3,1801719080.03,572.518838331,1262.17503099
Other,2014,4,2852141.64,17356520.0,13772240.0,1639634402.0,1279742242.75,2014 Q4,1291518396.75,452.824073896,998.295953311
Other,2015,1,4588438.98,35761360.0,30736800.0,3137202491.0,2652466867.5,2015 Q1,2650552743.63,577.658928273,1273.50687327
Other,2015,2,3070898.1,19659630.0,15163120.0,1874380914.25,1428301934.5,2015 Q2,1441098719.32,469.275981291,1034.56582835
Other,2015,3,3281034.93,22338340.0,17954850.0,2117581349.0,1680770665.0,2015 Q3,1705474130.03,519.797614599,1145.94582114
Other,2015,4,2614567.87,16409000.0,12559310.0,1565516598.75,1179305909.75,2015 Q4,1201078366.43,459.379303254,1012.74761195
Other,2016,1,3430874.89,20548570.0,16993970.0,1903916705.75,1549567838.25,2016 Q1,1556061226.86,453.546479179,999.888567998
Other,2016,2,2761495.33,17050760.0,14084070.0,1626955912.25,1330310665.75,2016 Q2,1340575453.8,485.452732524,1070.22909412
Other,2016,3,2470856.93,17767890.0,14732910.0,1668716205.25,1365399509.75,2016 Q3,1372350233.2,555.414688945,1224.46722325
Other,2016,4,2149440.01,14242600.0,10689890.0,1353294826.25,998714135.25,2016 Q4,1003621427.75,466.922278864,1029.37685598
Other,2017,1,2890095.03,14312150.0,10884650.0,1357341085.0,1014917073.75,2017 Q1,1016703633.85,351.788997696,775.55402432
Other Renewables,2001,1,1853612.1,,,0.0,0.0,2001 Q1,0.0,0.0,0.0
Other Renewables,2001,2,1897998.38,,,0.0,0.0,2001 Q2,0.0,0.0,0.0
Other Renewables,2001,3,2046500.9,,,0.0,0.0,2001 Q3,0.0,0.0,0.0
Other Renewables,2001,4,1982632.27,,,0.0,0.0,2001 Q4,0.0,0.0,0.0
Other Renewables,2002,1,1937953.11,,,0.0,0.0,2002 Q1,0.0,0.0,0.0
Other Renewables,2002,2,2051910.39,,,0.0,0.0,2002 Q2,0.0,0.0,0.0
Other Renewables,2002,3,2221979.66,,,0.0,0.0,2002 Q3,0.0,0.0,0.0
Other Renewables,2002,4,2090957.79,,,0.0,0.0,2002 Q4,0.0,0.0,0.0
Other Renewables,2003,1,2250194.86,,,0.0,0.0,2003 Q1,0.0,0.0,0.0
Other Renewables,2003,2,2186474.28,,,0.0,0.0,2003 Q2,0.0,0.0,0.0
Other Renewables,2003,3,2369163.1,,,0.0,0.0,2003 Q3,0.0,0.0,0.0
Other Renewables,2003,4,2302790.41,,,0.0,0.0,2003 Q4,0.0,0.0,0.0
Other Renewables,2004,1,2249556.63,,,0.0,0.0,2004 Q1,0.0,0.0,0.0
Other Renewables,2004,2,2194118.43,,,0.0,0.0,2004 Q2,0.0,0.0,0.0
Other Renewables,2004,3,2478804.46,,,0.0,0.0,2004 Q3,0.0,0.0,0.0
Other Renewables,2004,4,2409066.67,,,0.0,0.0,2004 Q4,0.0,0.0,0.0
Other Renewables,2005,1,2273568.58,,,0.0,0.0,2005 Q1,0.0,0.0,0.0
Other Renewables,2005,2,2307735.46,,,0.0,0.0,2005 Q2,0.0,0.0,0.0
Other Renewables,2005,3,2478485.69,,,0.0,0.0,2005 Q3,0.0,0.0,0.0
Other Renewables,2005,4,2396055.21,,,0.0,0.0,2005 Q4,0.0,0.0,0.0
Other Renewables,2006,1,2427994.7,,,0.0,0.0,2006 Q1,0.0,0.0,0.0
Other Renewables,2006,2,2372581.6,,,0.0,0.0,2006 Q2,0.0,0.0,0.0
Other Renewables,2006,3,2460971.71,,,0.0,0.0,2006 Q3,0.0,0.0,0.0
Other Renewables,2006,4,2399977.71,,,0.0,0.0,2006 Q4,0.0,0.0,0.0
Other Renewables,2007,1,2306040.26,,,0.0,0.0,2007 Q1,0.0,0.0,0.0
Other Renewables,2007,2,2384815.64,,,0.0,0.0,2007 Q2,0.0,0.0,0.0
Other Renewables,2007,3,2532015.88,,,0.0,0.0,2007 Q3,0.0,0.0,0.0
Other Renewables,2007,4,2424910.15,,,0.0,0.0,2007 Q4,0.0,0.0,0.0
Other Renewables,2008,1,2479026.24,,,0.0,0.0,2008 Q1,0.0,0.0,0.0
Other Renewables,2008,2,2597490.96,,,0.0,0.0,2008 Q2,0.0,0.0,0.0
Other Renewables,2008,3,2642226.11,,,0.0,0.0,2008 Q3,0.0,0.0,0.0
Other Renewables,2008,4,2502006.51,,,0.0,0.0,2008 Q4,0.0,0.0,0.0
Other Renewables,2009,1,2399387.82,,,0.0,0.0,2009 Q1,0.0,0.0,0.0
Other Renewables,2009,2,2455088.15,,,0.0,0.0,2009 Q2,0.0,0.0,0.0
Other Renewables,2009,3,2552251.74,,,0.0,0.0,2009 Q3,0.0,0.0,0.0
Other Renewables,2009,4,2496615.91,,,0.0,0.0,2009 Q4,0.0,0.0,0.0
Other Renewables,2010,1,2455005.73,,,0.0,0.0,2010 Q1,0.0,0.0,0.0
Other Renewables,2010,2,2599117.61,,,0.0,0.0,2010 Q2,0.0,0.0,0.0
Other Renewables,2010,3,2572543.19,,,0.0,0.0,2010 Q3,0.0,0.0,0.0
Other Renewables,2010,4,2398541.24,,,0.0,0.0,2010 Q4,0.0,0.0,0.0
Other Renewables,2011,1,2444285.33,,,0.0,0.0,2011 Q1,0.0,0.0,0.0
Other Renewables,2011,2,2500543.56,,,0.0,0.0,2011 Q2,0.0,0.0,0.0
Other Renewables,2011,3,2627020.39,,,0.0,0.0,2011 Q3,0.0,0.0,0.0
Other Renewables,2011,4,2483186.0,,,0.0,0.0,2011 Q4,0.0,0.0,0.0
Other Renewables,2012,1,2455226.8,,,0.0,0.0,2012 Q1,0.0,0.0,0.0
Other Renewables,2012,2,2534213.86,,,0.0,0.0,2012 Q2,0.0,0.0,0.0
Other Renewables,2012,3,2727078.42,,,0.0,0.0,2012 Q3,0.0,0.0,0.0
Other Renewables,2012,4,2613666.08,,,0.0,0.0,2012 Q4,0.0,0.0,0.0
Other Renewables,2013,1,2540500.63,,,0.0,0.0,2013 Q1,0.0,0.0,0.0
Other Renewables,2013,2,2654524.6,,,0.0,0.0,2013 Q2,0.0,0.0,0.0
Other Renewables,2013,3,2909340.88,,,0.0,0.0,2013 Q3,0.0,0.0,0.0
Other Renewables,2013,4,2991393.22,,,0.0,0.0,2013 Q4,0.0,0.0,0.0
Other Renewables,2014,1,2990855.01,,,0.0,0.0,2014 Q1,0.0,0.0,0.0
Other Renewables,2014,2,3058975.13,,,0.0,0.0,2014 Q2,0.0,0.0,0.0
Other Renewables,2014,3,3234122.1,,,0.0,0.0,2014 Q3,0.0,0.0,0.0
Other Renewables,2014,4,3126451.6,,,0.0,0.0,2014 Q4,0.0,0.0,0.0
Other Renewables,2015,1,2950598.08,,,0.0,0.0,2015 Q1,0.0,0.0,0.0
Other Renewables,2015,2,3006443.88,,,0.0,0.0,2015 Q2,0.0,0.0,0.0
Other Renewables,2015,3,3286917.92,,,0.0,0.0,2015 Q3,0.0,0.0,0.0
Other Renewables,2015,4,3011712.72,,,0.0,0.0,2015 Q4,0.0,0.0,0.0
Other Renewables,2016,1,3113765.46,,,0.0,0.0,2016 Q1,0.0,0.0,0.0
Other Renewables,2016,2,2944820.79,,,0.0,0.0,2016 Q2,0.0,0.0,0.0
Other Renewables,2016,3,3256255.73,,,0.0,0.0,2016 Q3,0.0,0.0,0.0
Other Renewables,2016,4,2947294.29,,,0.0,0.0,2016 Q4,0.0,0.0,0.0
Other Renewables,2017,1,2971702.68,,,0.0,0.0,2017 Q1,0.0,0.0,0.0
Solar,2001,1,0.0,,,0.0,0.0,2001 Q1,,,
Solar,2001,2,0.0,,,0.0,0.0,2001 Q2,,,
Solar,2001,3,0.0,,,0.0,0.0,2001 Q3,,,
Solar,2001,4,0.0,,,0.0,0.0,2001 Q4,,,
Solar,2002,1,0.0,,,0.0,0.0,2002 Q1,,,
Solar,2002,2,0.0,,,0.0,0.0,2002 Q2,,,
Solar,2002,3,0.0,,,0.0,0.0,2002 Q3,,,
Solar,2002,4,0.0,,,0.0,0.0,2002 Q4,,,
Solar,2008,1,415.21,,,0.0,0.0,2008 Q1,,,
Solar,2008,2,1058.12,,,0.0,0.0,2008 Q2,,,
Solar,2008,3,1022.54,,,0.0,0.0,2008 Q3,,,
Solar,2008,4,347.74,,,0.0,0.0,2008 Q4,,,
Solar,2009,1,1433.0,,,0.0,0.0,2009 Q1,,,
Solar,2009,2,4439.08,,,0.0,0.0,2009 Q2,,,
Solar,2009,3,5801.06,,,0.0,0.0,2009 Q3,,,
Solar,2009,4,2595.88,,,0.0,0.0,2009 Q4,,,
Solar,2010,1,2709.84,,,0.0,0.0,2010 Q1,,,
Solar,2010,2,15305.91,,,0.0,0.0,2010 Q2,,,
Solar,2010,3,16598.61,,,0.0,0.0,2010 Q3,,,
Solar,2010,4,7307.15,,,0.0,0.0,2010 Q4,,,
Solar,2011,1,13727.21,,,0.0,0.0,2011 Q1,,,
Solar,2011,2,36351.64,,,0.0,0.0,2011 Q2,,,
Solar,2011,3,39541.22,,,0.0,0.0,2011 Q3,,,
Solar,2011,4,28882.41,,,0.0,0.0,2011 Q4,,,
Solar,2012,1,80633.7,,,0.0,0.0,2012 Q1,,,
Solar,2012,2,123168.84,,,0.0,0.0,2012 Q2,,,
Solar,2012,3,128675.32,,,0.0,0.0,2012 Q3,,,
Solar,2012,4,85665.71,,,0.0,0.0,2012 Q4,,,
Solar,2013,1,119810.26,,,0.0,0.0,2013 Q1,,,
Solar,2013,2,202266.81,,,0.0,0.0,2013 Q2,,,
Solar,2013,3,194034.17,,,0.0,0.0,2013 Q3,,,
Solar,2013,4,169465.31,,,0.0,0.0,2013 Q4,,,
Solar,2014,1,603299.61,,,0.0,0.0,2014 Q1,,,
Solar,2014,2,900723.69,,,0.0,0.0,2014 Q2,,,
Solar,2014,3,908085.64,,,0.0,0.0,2014 Q3,,,
Solar,2014,4,582347.14,,,0.0,0.0,2014 Q4,,,
Solar,2015,1,665097.54,,,0.0,0.0,2015 Q1,,,
Solar,2015,2,1016499.64,,,0.0,0.0,2015 Q2,,,
Solar,2015,3,1040078.99,,,0.0,0.0,2015 Q3,,,
Solar,2015,4,657373.96,,,0.0,0.0,2015 Q4,,,
Solar,2016,1,935882.83,,,0.0,0.0,2016 Q1,,,
Solar,2016,2,1360106.25,,,0.0,0.0,2016 Q2,,,
Solar,2016,3,1511293.86,,,0.0,0.0,2016 Q3,,,
Solar,2016,4,972130.98,,,0.0,0.0,2016 Q4,,,
Solar,2017,1,1133586.35,,,0.0,0.0,2017 Q1,,,
Wind,2001,1,2881.0,,,0.0,0.0,2001 Q1,0.0,0.0,0.0
Wind,2001,2,2663.0,,,0.0,0.0,2001 Q2,0.0,0.0,0.0
Wind,2001,3,2949.0,,,0.0,0.0,2001 Q3,0.0,0.0,0.0
Wind,2001,4,2962.0,,,0.0,0.0,2001 Q4,0.0,0.0,0.0
Wind,2002,1,21539.0,,,0.0,0.0,2002 Q1,0.0,0.0,0.0
Wind,2002,2,13193.0,,,0.0,0.0,2002 Q2,0.0,0.0,0.0
Wind,2002,3,7654.0,,,0.0,0.0,2002 Q3,0.0,0.0,0.0
Wind,2002,4,24734.0,,,0.0,0.0,2002 Q4,0.0,0.0,0.0
Wind,2003,1,67839.0,,,0.0,0.0,2003 Q1,0.0,0.0,0.0
Wind,2003,2,56725.0,,,0.0,0.0,2003 Q2,0.0,0.0,0.0
Wind,2003,3,37468.0,,,0.0,0.0,2003 Q3,0.0,0.0,0.0
Wind,2003,4,121912.0,,,0.0,0.0,2003 Q4,0.0,0.0,0.0
Wind,2004,1,160900.05,,,0.0,0.0,2004 Q1,0.0,0.0,0.0
Wind,2004,2,105413.25,,,0.0,0.0,2004 Q2,0.0,0.0,0.0
Wind,2004,3,64725.33,,,0.0,0.0,2004 Q3,0.0,0.0,0.0
Wind,2004,4,138339.22,,,0.0,0.0,2004 Q4,0.0,0.0,0.0
Wind,2005,1,135522.39,,,0.0,0.0,2005 Q1,0.0,0.0,0.0
Wind,2005,2,99859.19,,,0.0,0.0,2005 Q2,0.0,0.0,0.0
Wind,2005,3,60508.9,,,0.0,0.0,2005 Q3,0.0,0.0,0.0
Wind,2005,4,157358.52,,,0.0,0.0,2005 Q4,0.0,0.0,0.0
Wind,2006,1,184631.92,,,0.0,0.0,2006 Q1,0.0,0.0,0.0
Wind,2006,2,118390.02,,,0.0,0.0,2006 Q2,0.0,0.0,0.0
Wind,2006,3,89592.42,,,0.0,0.0,2006 Q3,0.0,0.0,0.0
Wind,2006,4,174854.65,,,0.0,0.0,2006 Q4,0.0,0.0,0.0
Wind,2007,1,215335.3,,,0.0,0.0,2007 Q1,0.0,0.0,0.0
Wind,2007,2,144318.14,,,0.0,0.0,2007 Q2,0.0,0.0,0.0
Wind,2007,3,96861.84,,,0.0,0.0,2007 Q3,0.0,0.0,0.0
Wind,2007,4,218973.51,,,0.0,0.0,2007 Q4,0.0,0.0,0.0
Wind,2008,1,305619.02,,,0.0,0.0,2008 Q1,0.0,0.0,0.0
Wind,2008,2,324016.08,,,0.0,0.0,2008 Q2,0.0,0.0,0.0
Wind,2008,3,231433.07,,,0.0,0.0,2008 Q3,0.0,0.0,0.0
Wind,2008,4,675773.14,,,0.0,0.0,2008 Q4,0.0,0.0,0.0
Wind,2009,1,807157.24,,,0.0,0.0,2009 Q1,0.0,0.0,0.0
Wind,2009,2,737721.16,,,0.0,0.0,2009 Q2,0.0,0.0,0.0
Wind,2009,3,505308.83,,,0.0,0.0,2009 Q3,0.0,0.0,0.0
Wind,2009,4,1505435.49,,,0.0,0.0,2009 Q4,0.0,0.0,0.0
Wind,2010,1,1631581.4,,,0.0,0.0,2010 Q1,0.0,0.0,0.0
Wind,2010,2,1393952.34,,,0.0,0.0,2010 Q2,0.0,0.0,0.0
Wind,2010,3,958312.99,,,0.0,0.0,2010 Q3,0.0,0.0,0.0
Wind,2010,4,2133018.63,,,0.0,0.0,2010 Q4,0.0,0.0,0.0
Wind,2011,1,2198598.51,,,0.0,0.0,2011 Q1,0.0,0.0,0.0
Wind,2011,2,1711153.82,,,0.0,0.0,2011 Q2,0.0,0.0,0.0
Wind,2011,3,901795.53,,,0.0,0.0,2011 Q3,0.0,0.0,0.0
Wind,2011,4,2311818.47,,,0.0,0.0,2011 Q4,0.0,0.0,0.0
Wind,2012,1,2978380.63,,,0.0,0.0,2012 Q1,0.0,0.0,0.0
Wind,2012,2,2047612.41,,,0.0,0.0,2012 Q2,0.0,0.0,0.0
Wind,2012,3,1191235.11,,,0.0,0.0,2012 Q3,0.0,0.0,0.0
Wind,2012,4,2861623.89,,,0.0,0.0,2012 Q4,0.0,0.0,0.0
Wind,2013,1,3950942.71,,,0.0,0.0,2013 Q1,0.0,0.0,0.0
Wind,2013,2,3106248.88,,,0.0,0.0,2013 Q2,0.0,0.0,0.0
Wind,2013,3,1574716.69,,,0.0,0.0,2013 Q3,0.0,0.0,0.0
Wind,2013,4,3870273.35,,,0.0,0.0,2013 Q4,0.0,0.0,0.0
Wind,2014,1,4249338.62,,,0.0,0.0,2014 Q1,0.0,0.0,0.0
Wind,2014,2,3233461.9,,,0.0,0.0,2014 Q2,0.0,0.0,0.0
Wind,2014,3,1925300.26,,,0.0,0.0,2014 Q3,0.0,0.0,0.0
Wind,2014,4,4477107.93,,,0.0,0.0,2014 Q4,0.0,0.0,0.0
Wind,2015,1,4718491.18,,,0.0,0.0,2015 Q1,0.0,0.0,0.0
Wind,2015,2,3658678.27,,,0.0,0.0,2015 Q2,0.0,0.0,0.0
Wind,2015,3,2095775.17,,,0.0,0.0,2015 Q3,0.0,0.0,0.0
Wind,2015,4,5232272.45,,,0.0,0.0,2015 Q4,0.0,0.0,0.0
Wind,2016,1,5357517.15,,,0.0,0.0,2016 Q1,0.0,0.0,0.0
Wind,2016,2,3434799.17,,,0.0,0.0,2016 Q2,0.0,0.0,0.0
Wind,2016,3,2263331.42,,,0.0,0.0,2016 Q3,0.0,0.0,0.0
Wind,2016,4,5227053.21,,,0.0,0.0,2016 Q4,0.0,0.0,0.0
Wind,2017,1,4352689.82,,,0.0,0.0,2017 Q1,0.0,0.0,0.0
