fuel category 1,year,quarter,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),year_quarter,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Nuclear,2007,4,84422082.0,,,0.0,0.0,2007 Q4,0.0,0.0,0.0
Nuclear,2008,1,81450539.0,,,0.0,0.0,2008 Q1,0.0,0.0,0.0
Nuclear,2008,2,80980224.0,,,0.0,0.0,2008 Q2,0.0,0.0,0.0
Nuclear,2008,3,88302455.0,,,0.0,0.0,2008 Q3,0.0,0.0,0.0
Nuclear,2008,4,81985557.0,,,0.0,0.0,2008 Q4,0.0,0.0,0.0
Nuclear,2009,1,86735411.0,,,0.0,0.0,2009 Q1,0.0,0.0,0.0
Nuclear,2009,2,82548094.0,,,0.0,0.0,2009 Q2,0.0,0.0,0.0
Nuclear,2009,3,88245563.0,,,0.0,0.0,2009 Q3,0.0,0.0,0.0
Nuclear,2009,4,82500755.0,,,0.0,0.0,2009 Q4,0.0,0.0,0.0
Nuclear,2010,1,85035176.0,,,0.0,0.0,2010 Q1,0.0,0.0,0.0
Nuclear,2010,2,81298498.0,,,0.0,0.0,2010 Q2,0.0,0.0,0.0
Nuclear,2010,3,88326870.0,,,0.0,0.0,2010 Q3,0.0,0.0,0.0
Nuclear,2010,4,85750025.0,,,0.0,0.0,2010 Q4,0.0,0.0,0.0
Nuclear,2011,1,84737288.0,,,0.0,0.0,2011 Q1,0.0,0.0,0.0
Nuclear,2011,2,76929546.0,,,0.0,0.0,2011 Q2,0.0,0.0,0.0
Nuclear,2011,3,90196250.0,,,0.0,0.0,2011 Q3,0.0,0.0,0.0
Nuclear,2011,4,86488534.0,,,0.0,0.0,2011 Q4,0.0,0.0,0.0
Nuclear,2012,1,85646617.0,,,0.0,0.0,2012 Q1,0.0,0.0,0.0
Nuclear,2012,2,81113354.0,,,0.0,0.0,2012 Q2,0.0,0.0,0.0
Nuclear,2012,3,88731165.0,,,0.0,0.0,2012 Q3,0.0,0.0,0.0
Nuclear,2012,4,80492740.0,,,0.0,0.0,2012 Q4,0.0,0.0,0.0
Nuclear,2013,1,84200920.0,,,0.0,0.0,2013 Q1,0.0,0.0,0.0
Nuclear,2013,2,82509563.0,,,0.0,0.0,2013 Q2,0.0,0.0,0.0
Nuclear,2013,3,89353583.0,,,0.0,0.0,2013 Q3,0.0,0.0,0.0
Nuclear,2013,4,85905068.0,,,0.0,0.0,2013 Q4,0.0,0.0,0.0
Nuclear,2014,1,85803398.0,,,0.0,0.0,2014 Q1,0.0,0.0,0.0
Nuclear,2014,2,80588513.0,,,0.0,0.0,2014 Q2,0.0,0.0,0.0
Nuclear,2014,3,90130156.0,,,0.0,0.0,2014 Q3,0.0,0.0,0.0
Nuclear,2014,4,87523411.0,,,0.0,0.0,2014 Q4,0.0,0.0,0.0
Nuclear,2015,1,84452337.0,,,0.0,0.0,2015 Q1,0.0,0.0,0.0
Nuclear,2015,2,86825495.0,,,0.0,0.0,2015 Q2,0.0,0.0,0.0
Nuclear,2015,3,89870666.0,,,0.0,0.0,2015 Q3,0.0,0.0,0.0
Nuclear,2015,4,83430238.0,,,0.0,0.0,2015 Q4,0.0,0.0,0.0
Nuclear,2016,1,84064748.0,,,0.0,0.0,2016 Q1,0.0,0.0,0.0
Nuclear,2016,2,86959917.0,,,0.0,0.0,2016 Q2,0.0,0.0,0.0
Nuclear,2016,3,90087434.0,,,0.0,0.0,2016 Q3,0.0,0.0,0.0
Nuclear,2016,4,85601141.0,,,0.0,0.0,2016 Q4,0.0,0.0,0.0
Nuclear,2017,1,85529526.0,,,0.0,0.0,2017 Q1,0.0,0.0,0.0
Other,2001,1,5179190.07,68407000.0,60013000.0,5419650075.0,4759918675.0,2001 Q1,4878106366.86,941.866643419,2076.43920208
Other,2001,2,4059296.14,56023000.0,49102000.0,4447713050.0,3903367450.0,2001 Q2,3983075193.67,981.223112652,2163.20447415
Other,2001,3,3424057.26,47303000.0,41310000.0,3806973175.0,3334125125.0,2001 Q3,3358651039.23,980.89803534,2162.48780871
Other,2001,4,1586226.78,23353000.0,17500000.0,1984654925.0,1524637875.0,2001 Q4,1537364143.7,969.195680646,2136.68879755
Other,2002,1,1570485.67,25065000.0,18019000.0,2126010125.0,1565349025.0,2002 Q1,1606921983.58,1023.20066606,2255.74818839
Other,2002,2,1364563.9,20302000.0,14133000.0,1734019075.0,1233038800.0,2002 Q2,1265225609.44,927.201437351,2044.10828878
Other,2002,3,1559966.53,20435000.0,14239000.0,1773592750.0,1274270900.0,2002 Q3,1304693478.2,836.359917417,1843.83907394
Other,2002,4,1621739.61,25499000.0,15013000.0,2133929400.0,1310294550.0,2002 Q4,1344239653.02,828.887476593,1827.3653309
Other,2003,1,3282045.73,42224000.0,34345000.0,3376474650.0,2752082250.0,2003 Q1,2825416010.41,860.870396954,1897.87487712
Other,2003,2,2665750.68,31383000.0,23725000.0,2555154800.0,1936423625.0,2003 Q2,1970537561.03,739.205498779,1629.65244261
Other,2003,3,2615054.53,31876000.0,24127000.0,2620198475.0,1991078950.0,2003 Q3,2033214679.64,777.503740865,1714.08474711
Other,2003,4,2735916.69,29545000.0,21482000.0,2468050125.0,1814787075.0,2003 Q4,1854362617.68,677.784752898,1494.24426624
Other,2004,1,3406706.22,42934200.0,29943250.0,3483117598.75,2452604877.5,2004 Q1,2489341305.86,730.717926673,1610.94074114
Other,2004,2,3224358.14,40384950.0,28710350.0,3294218943.75,2365462370.0,2004 Q2,2385821070.91,739.936746268,1631.26455082
Other,2004,3,3296809.53,40474050.0,29080210.0,3332939975.0,2422150287.25,2004 Q3,2458562697.45,745.739987426,1644.05837628
Other,2004,4,3037864.04,40894860.0,23639500.0,3389651389.75,2031933870.0,2004 Q4,2052093731.76,675.505455391,1489.21932695
Other,2005,1,2355741.26,30294120.0,17544880.0,2540533710.75,1531750329.25,2005 Q1,1539580207.64,653.543847867,1440.80276701
Other,2005,2,2447450.02,29532590.0,19361450.0,2483408230.25,1663422913.75,2005 Q2,1665642780.6,680.5625312,1500.36815628
Other,2005,3,2848404.93,40379670.0,26902100.0,3270612787.0,2197400160.0,2005 Q3,2205064084.16,774.13996196,1706.66896014
Other,2005,4,2429459.98,35113380.0,23160370.0,2866152673.0,1913497639.5,2005 Q4,1897663613.39,781.105113486,1722.02433319
Other,2006,1,1649055.85,20901420.0,11854020.0,1797880427.0,1057585150.75,2006 Q1,1055636668.74,640.146098594,1411.26608896
Other,2006,2,1124371.1,16680700.0,9920200.0,1466437536.25,902910060.0,2006 Q2,896943272.63,797.728857163,1758.6730385
Other,2006,3,1258070.47,18828270.0,12403170.0,1638506485.75,1096446134.5,2006 Q3,1104455163.61,877.896103553,1935.40974989
Other,2006,4,1805390.52,20856110.0,12396350.0,1790293007.25,1091859016.25,2006 Q4,1091191519.33,604.407471539,1332.47671175
Other,2007,1,1908113.99,22718330.0,14666350.0,1923935320.5,1265141807.5,2007 Q1,1260478883.2,660.588879806,1456.33424442
Other,2007,2,1773302.58,19293380.0,11743190.0,1680770784.25,1056870149.0,2007 Q2,1054223579.12,594.497290541,1310.62872673
Other,2007,3,1504499.95,20377360.0,12959010.0,1821118962.25,1173642301.0,2007 Q3,1167943920.49,776.300404989,1711.43187284
Other,2007,4,1445521.1,17529150.0,10665340.0,1581674552.5,987814924.0,2007 Q4,981321830.554,678.870637415,1496.63820724
Other,2008,1,1280954.32,16225900.0,10800680.0,1434770918.75,980232321.75,2008 Q1,976520106.965,762.337962969,1680.65027316
Other,2008,2,1421922.37,14361460.0,10401200.0,1296881044.75,952490410.0,2008 Q2,944811108.072,664.460400937,1464.86939991
Other,2008,3,1128033.36,14938790.0,10806870.0,1344401452.75,985276572.0,2008 Q3,983402608.663,871.785040704,1921.93730074
Other,2008,4,1240187.73,15701880.0,11168660.0,1401612275.5,1014787209.75,2008 Q4,1009466870.54,813.962955869,1794.46273251
Other,2009,1,1614120.82,18427290.0,11826870.0,1637530362.75,1065840498.25,2009 Q1,1068532983.72,661.990707563,1459.42471389
Other,2009,2,1490783.77,15619640.0,9672580.0,1413725525.25,898676970.5,2009 Q2,899929274.353,603.661840478,1330.83289352
Other,2009,3,1266997.0,15376500.0,9114010.0,1416452356.25,859552264.75,2009 Q3,866327278.983,683.764270147,1507.42670997
Other,2009,4,1810125.66,16558990.0,10410640.0,1514250492.75,971491717.75,2009 Q4,971738821.695,536.835007187,1183.50645684
Other,2010,1,1968775.82,19094200.0,13297280.0,1733999893.75,1224552466.75,2010 Q1,1216046363.26,617.666242598,1361.70699843
Other,2010,2,1841963.03,16376270.0,11574230.0,1526695548.25,1080351865.5,2010 Q2,1082987970.17,587.95315244,1296.20151987
Other,2010,3,1845526.19,17672600.0,12768760.0,1679505932.5,1223282087.25,2010 Q3,1232441545.21,667.79954242,1472.23087122
Other,2010,4,2285891.36,20788670.0,15071450.0,1950028714.5,1433785346.25,2010 Q4,1452071950.76,635.232267012,1400.43305585
Other,2011,1,2345434.82,23939450.0,19190340.0,2297741240.0,1859014497.75,2011 Q1,1879274289.95,801.24771489,1766.43071225
Other,2011,2,1963538.64,18737310.0,14768960.0,1806446506.0,1427509299.75,2011 Q2,1448563095.97,737.730883649,1626.40150609
Other,2011,3,1722686.19,19562330.0,16343250.0,1910552768.0,1607318955.0,2011 Q3,1638782917.38,951.295091871,2097.22515954
Other,2011,4,1671814.27,17967400.0,14081850.0,1739851753.75,1368580758.75,2011 Q4,1387399138.9,829.876358756,1829.54542051
Other,2012,1,1742637.76,17623820.0,13499790.0,1687132113.25,1300839457.75,2012 Q1,1318132007.42,756.400462376,1667.56045935
Other,2012,2,1263889.48,12600250.0,10039400.0,1195877232.5,951763798.75,2012 Q2,967942178.841,765.844003101,1688.37968924
Other,2012,3,943510.98,12025450.0,8756910.0,1156556092.5,838927239.75,2012 Q3,856084138.149,907.338818832,2000.31916
Other,2012,4,1675132.36,16455420.0,12673980.0,1592663493.25,1233544694.25,2012 Q4,1252014811.4,747.412467991,1647.74552693
Other,2013,1,2308280.3,19816720.0,15893000.0,1925013222.0,1554237205.0,2013 Q1,1565758923.83,678.322699295,1495.43022287
Other,2013,2,2579887.93,19636880.0,15957050.0,1918635879.25,1567387118.75,2013 Q2,1583510023.81,613.790236929,1353.16195633
Other,2013,3,2492169.26,19352040.0,15878530.0,1899955645.25,1565294070.5,2013 Q3,1590085454.35,638.032688981,1406.60686613
Other,2013,4,2230741.47,17738200.0,14536060.0,1723725723.75,1420857237.25,2013 Q4,1434129979.87,642.893853528,1417.32378949
Other,2014,1,3037977.06,27619710.0,24344280.0,2523356456.0,2221058614.25,2014 Q1,2221095143.12,731.109912699,1611.80491354
Other,2014,2,1747729.66,16030850.0,13152270.0,1554730086.25,1277652352.0,2014 Q2,1287083909.96,736.431920461,1623.53781185
Other,2014,3,2079424.5,20740810.0,17929340.0,2044093258.5,1769214592.75,2014 Q3,1794187471.44,862.82886031,1902.19250544
Other,2014,4,2050882.38,18381480.0,15804780.0,1795091501.75,1547021595.5,2014 Q4,1552119282.7,756.80560613,1668.45363928
Other,2015,1,2491256.62,22659460.0,19252400.0,2090980351.0,1775602305.0,2015 Q1,1796074512.88,720.951225364,1589.40907144
Other,2015,2,1988526.55,15463870.0,12516240.0,1481669334.5,1204801210.25,2015 Q2,1230119646.1,618.608610531,1363.78454278
Other,2015,3,1948513.93,16422460.0,14636700.0,1611372334.75,1445169021.25,2015 Q3,1486285700.96,762.779099536,1681.62280284
Other,2015,4,1964199.14,14997910.0,12176930.0,1452410011.0,1183706868.0,2015 Q4,1206395592.42,614.192098884,1354.0479012
Other,2016,1,2510281.55,17819600.0,15255040.0,1704594180.0,1465889949.0,2016 Q1,1479783313.34,589.488981161,1299.58740787
Other,2016,2,1874446.35,17743630.0,15714070.0,1738680749.25,1545268168.25,2016 Q2,1565048209.48,834.938919153,1840.70634116
Other,2016,3,1435160.73,17990280.0,16025310.0,1783322920.5,1592566634.75,2016 Q3,1623758990.37,1131.41264001,2494.31230617
Other,2016,4,1460896.1,16332580.0,14271780.0,1611447494.25,1411382701.75,2016 Q4,1431389330.25,979.802280429,2160.07210743
Other,2017,1,1758628.31,17579960.0,16015860.0,1723786513.5,1573727064.75,2017 Q1,1600644353.39,910.166374716,2006.5527897
Other Renewables,2001,1,4194048.96,,,0.0,0.0,2001 Q1,0.0,0.0,0.0
Other Renewables,2001,2,4018013.9,,,0.0,0.0,2001 Q2,0.0,0.0,0.0
Other Renewables,2001,3,4380100.77,,,0.0,0.0,2001 Q3,0.0,0.0,0.0
Other Renewables,2001,4,4403193.26,,,0.0,0.0,2001 Q4,0.0,0.0,0.0
Other Renewables,2002,1,4416167.33,,,0.0,0.0,2002 Q1,0.0,0.0,0.0
Other Renewables,2002,2,5299130.11,,,0.0,0.0,2002 Q2,0.0,0.0,0.0
Other Renewables,2002,3,5331853.47,,,0.0,0.0,2002 Q3,0.0,0.0,0.0
Other Renewables,2002,4,4971561.4,,,0.0,0.0,2002 Q4,0.0,0.0,0.0
Other Renewables,2003,1,4339110.28,,,0.0,0.0,2003 Q1,0.0,0.0,0.0
Other Renewables,2003,2,4318512.34,,,0.0,0.0,2003 Q2,0.0,0.0,0.0
Other Renewables,2003,3,4517866.48,,,0.0,0.0,2003 Q3,0.0,0.0,0.0
Other Renewables,2003,4,4521979.31,,,0.0,0.0,2003 Q4,0.0,0.0,0.0
Other Renewables,2004,1,4563300.65,,,0.0,0.0,2004 Q1,0.0,0.0,0.0
Other Renewables,2004,2,4644235.69,,,0.0,0.0,2004 Q2,0.0,0.0,0.0
Other Renewables,2004,3,4639439.57,,,0.0,0.0,2004 Q3,0.0,0.0,0.0
Other Renewables,2004,4,4490869.34,,,0.0,0.0,2004 Q4,0.0,0.0,0.0
Other Renewables,2005,1,4503477.22,,,0.0,0.0,2005 Q1,0.0,0.0,0.0
Other Renewables,2005,2,4502225.71,,,0.0,0.0,2005 Q2,0.0,0.0,0.0
Other Renewables,2005,3,4577646.91,,,0.0,0.0,2005 Q3,0.0,0.0,0.0
Other Renewables,2005,4,4513196.22,,,0.0,0.0,2005 Q4,0.0,0.0,0.0
Other Renewables,2006,1,4581740.47,,,0.0,0.0,2006 Q1,0.0,0.0,0.0
Other Renewables,2006,2,4523337.18,,,0.0,0.0,2006 Q2,0.0,0.0,0.0
Other Renewables,2006,3,4844531.49,,,0.0,0.0,2006 Q3,0.0,0.0,0.0
Other Renewables,2006,4,4692995.71,,,0.0,0.0,2006 Q4,0.0,0.0,0.0
Other Renewables,2007,1,4483307.9,,,0.0,0.0,2007 Q1,0.0,0.0,0.0
Other Renewables,2007,2,4601796.03,,,0.0,0.0,2007 Q2,0.0,0.0,0.0
Other Renewables,2007,3,4793365.65,,,0.0,0.0,2007 Q3,0.0,0.0,0.0
Other Renewables,2007,4,4673040.71,,,0.0,0.0,2007 Q4,0.0,0.0,0.0
Other Renewables,2008,1,4359998.37,,,0.0,0.0,2008 Q1,0.0,0.0,0.0
Other Renewables,2008,2,4186321.62,,,0.0,0.0,2008 Q2,0.0,0.0,0.0
Other Renewables,2008,3,4419310.83,,,0.0,0.0,2008 Q3,0.0,0.0,0.0
Other Renewables,2008,4,4179609.21,,,0.0,0.0,2008 Q4,0.0,0.0,0.0
Other Renewables,2009,1,3964553.75,,,0.0,0.0,2009 Q1,0.0,0.0,0.0
Other Renewables,2009,2,4009284.44,,,0.0,0.0,2009 Q2,0.0,0.0,0.0
Other Renewables,2009,3,4355063.1,,,0.0,0.0,2009 Q3,0.0,0.0,0.0
Other Renewables,2009,4,4241078.95,,,0.0,0.0,2009 Q4,0.0,0.0,0.0
Other Renewables,2010,1,3901237.18,,,0.0,0.0,2010 Q1,0.0,0.0,0.0
Other Renewables,2010,2,4121204.7,,,0.0,0.0,2010 Q2,0.0,0.0,0.0
Other Renewables,2010,3,4394297.31,,,0.0,0.0,2010 Q3,0.0,0.0,0.0
Other Renewables,2010,4,4361131.41,,,0.0,0.0,2010 Q4,0.0,0.0,0.0
Other Renewables,2011,1,4310111.51,,,0.0,0.0,2011 Q1,0.0,0.0,0.0
Other Renewables,2011,2,4325356.27,,,0.0,0.0,2011 Q2,0.0,0.0,0.0
Other Renewables,2011,3,4656808.25,,,0.0,0.0,2011 Q3,0.0,0.0,0.0
Other Renewables,2011,4,4454356.91,,,0.0,0.0,2011 Q4,0.0,0.0,0.0
Other Renewables,2012,1,4374621.15,,,0.0,0.0,2012 Q1,0.0,0.0,0.0
Other Renewables,2012,2,4283658.13,,,0.0,0.0,2012 Q2,0.0,0.0,0.0
Other Renewables,2012,3,4567517.56,,,0.0,0.0,2012 Q3,0.0,0.0,0.0
Other Renewables,2012,4,4579652.93,,,0.0,0.0,2012 Q4,0.0,0.0,0.0
Other Renewables,2013,1,4657901.62,,,0.0,0.0,2013 Q1,0.0,0.0,0.0
Other Renewables,2013,2,4773488.88,,,0.0,0.0,2013 Q2,0.0,0.0,0.0
Other Renewables,2013,3,4911253.68,,,0.0,0.0,2013 Q3,0.0,0.0,0.0
Other Renewables,2013,4,4754541.46,,,0.0,0.0,2013 Q4,0.0,0.0,0.0
Other Renewables,2014,1,4862203.93,,,0.0,0.0,2014 Q1,0.0,0.0,0.0
Other Renewables,2014,2,4925721.26,,,0.0,0.0,2014 Q2,0.0,0.0,0.0
Other Renewables,2014,3,5031671.48,,,0.0,0.0,2014 Q3,0.0,0.0,0.0
Other Renewables,2014,4,4669371.58,,,0.0,0.0,2014 Q4,0.0,0.0,0.0
Other Renewables,2015,1,4835109.67,,,0.0,0.0,2015 Q1,0.0,0.0,0.0
Other Renewables,2015,2,4937991.98,,,0.0,0.0,2015 Q2,0.0,0.0,0.0
Other Renewables,2015,3,5274384.69,,,0.0,0.0,2015 Q3,0.0,0.0,0.0
Other Renewables,2015,4,5165933.75,,,0.0,0.0,2015 Q4,0.0,0.0,0.0
Other Renewables,2016,1,5010229.1,,,0.0,0.0,2016 Q1,0.0,0.0,0.0
Other Renewables,2016,2,4833171.09,,,0.0,0.0,2016 Q2,0.0,0.0,0.0
Other Renewables,2016,3,5182471.99,,,0.0,0.0,2016 Q3,0.0,0.0,0.0
Other Renewables,2016,4,4951853.11,,,0.0,0.0,2016 Q4,0.0,0.0,0.0
Other Renewables,2017,1,4997626.27,,,0.0,0.0,2017 Q1,0.0,0.0,0.0
Solar,2008,1,0.0,,,0.0,0.0,2008 Q1,,,
Solar,2008,2,0.0,,,0.0,0.0,2008 Q2,,,
Solar,2008,3,0.0,,,0.0,0.0,2008 Q3,,,
Solar,2008,4,1801.0,,,0.0,0.0,2008 Q4,,,
Solar,2009,1,587.23,,,0.0,0.0,2009 Q1,,,
Solar,2009,2,1626.71,,,0.0,0.0,2009 Q2,,,
Solar,2009,3,1704.43,,,0.0,0.0,2009 Q3,,,
Solar,2009,4,660.9,,,0.0,0.0,2009 Q4,,,
Solar,2010,1,2718.98,,,0.0,0.0,2010 Q1,,,
Solar,2010,2,8748.75,,,0.0,0.0,2010 Q2,,,
Solar,2010,3,8708.79,,,0.0,0.0,2010 Q3,,,
Solar,2010,4,5308.54,,,0.0,0.0,2010 Q4,,,
Solar,2011,1,8006.3,,,0.0,0.0,2011 Q1,,,
Solar,2011,2,9365.7,,,0.0,0.0,2011 Q2,,,
Solar,2011,3,8559.26,,,0.0,0.0,2011 Q3,,,
Solar,2011,4,5511.2,,,0.0,0.0,2011 Q4,,,
Solar,2012,1,12098.4,,,0.0,0.0,2012 Q1,,,
Solar,2012,2,27858.64,,,0.0,0.0,2012 Q2,,,
Solar,2012,3,35265.92,,,0.0,0.0,2012 Q3,,,
Solar,2012,4,95513.57,,,0.0,0.0,2012 Q4,,,
Solar,2013,1,63422.1,,,0.0,0.0,2013 Q1,,,
Solar,2013,2,106242.57,,,0.0,0.0,2013 Q2,,,
Solar,2013,3,124170.91,,,0.0,0.0,2013 Q3,,,
Solar,2013,4,137953.54,,,0.0,0.0,2013 Q4,,,
Solar,2014,1,259823.53,,,0.0,0.0,2014 Q1,,,
Solar,2014,2,396648.82,,,0.0,0.0,2014 Q2,,,
Solar,2014,3,417739.02,,,0.0,0.0,2014 Q3,,,
Solar,2014,4,349653.53,,,0.0,0.0,2014 Q4,,,
Solar,2015,1,361694.13,,,0.0,0.0,2015 Q1,,,
Solar,2015,2,641256.75,,,0.0,0.0,2015 Q2,,,
Solar,2015,3,652559.83,,,0.0,0.0,2015 Q3,,,
Solar,2015,4,484035.12,,,0.0,0.0,2015 Q4,,,
Solar,2016,1,1049334.05,,,0.0,0.0,2016 Q1,,,
Solar,2016,2,1504528.55,,,0.0,0.0,2016 Q2,,,
Solar,2016,3,1751110.31,,,0.0,0.0,2016 Q3,,,
Solar,2016,4,1318544.77,,,0.0,0.0,2016 Q4,,,
Solar,2017,1,1611895.53,,,0.0,0.0,2017 Q1,,,
Wind,2001,1,0.0,,,0.0,0.0,2001 Q1,0.0,,
Wind,2001,2,0.0,,,0.0,0.0,2001 Q2,0.0,,
Wind,2001,3,0.0,,,0.0,0.0,2001 Q3,0.0,,
Wind,2001,4,0.0,,,0.0,0.0,2001 Q4,0.0,,
Wind,2002,1,1454.0,,,0.0,0.0,2002 Q1,0.0,0.0,0.0
Wind,2002,2,1011.0,,,0.0,0.0,2002 Q2,0.0,0.0,0.0
Wind,2002,3,447.0,,,0.0,0.0,2002 Q3,0.0,0.0,0.0
Wind,2002,4,1156.0,,,0.0,0.0,2002 Q4,0.0,0.0,0.0
Wind,2003,1,5705.0,,,0.0,0.0,2003 Q1,0.0,0.0,0.0
Wind,2003,2,5138.0,,,0.0,0.0,2003 Q2,0.0,0.0,0.0
Wind,2003,3,5405.0,,,0.0,0.0,2003 Q3,0.0,0.0,0.0
Wind,2003,4,5709.0,,,0.0,0.0,2003 Q4,0.0,0.0,0.0
Wind,2004,1,12999.0,,,0.0,0.0,2004 Q1,0.0,0.0,0.0
Wind,2004,2,24463.0,,,0.0,0.0,2004 Q2,0.0,0.0,0.0
Wind,2004,3,12367.0,,,0.0,0.0,2004 Q3,0.0,0.0,0.0
Wind,2004,4,32057.0,,,0.0,0.0,2004 Q4,0.0,0.0,0.0
Wind,2005,1,24584.0,,,0.0,0.0,2005 Q1,0.0,0.0,0.0
Wind,2005,2,25107.0,,,0.0,0.0,2005 Q2,0.0,0.0,0.0
Wind,2005,3,10672.0,,,0.0,0.0,2005 Q3,0.0,0.0,0.0
Wind,2005,4,84122.0,,,0.0,0.0,2005 Q4,0.0,0.0,0.0
Wind,2006,1,79381.29,,,0.0,0.0,2006 Q1,0.0,0.0,0.0
Wind,2006,2,75512.74,,,0.0,0.0,2006 Q2,0.0,0.0,0.0
Wind,2006,3,45405.56,,,0.0,0.0,2006 Q3,0.0,0.0,0.0
Wind,2006,4,108869.43,,,0.0,0.0,2006 Q4,0.0,0.0,0.0
Wind,2007,1,95214.7,,,0.0,0.0,2007 Q1,0.0,0.0,0.0
Wind,2007,2,164842.46,,,0.0,0.0,2007 Q2,0.0,0.0,0.0
Wind,2007,3,124081.77,,,0.0,0.0,2007 Q3,0.0,0.0,0.0
Wind,2007,4,330225.08,,,0.0,0.0,2007 Q4,0.0,0.0,0.0
Wind,2008,1,678493.63,,,0.0,0.0,2008 Q1,0.0,0.0,0.0
Wind,2008,2,658526.25,,,0.0,0.0,2008 Q2,0.0,0.0,0.0
Wind,2008,3,297097.45,,,0.0,0.0,2008 Q3,0.0,0.0,0.0
Wind,2008,4,956308.39,,,0.0,0.0,2008 Q4,0.0,0.0,0.0
Wind,2009,1,920962.46,,,0.0,0.0,2009 Q1,0.0,0.0,0.0
Wind,2009,2,793842.68,,,0.0,0.0,2009 Q2,0.0,0.0,0.0
Wind,2009,3,440651.48,,,0.0,0.0,2009 Q3,0.0,0.0,0.0
Wind,2009,4,1215199.58,,,0.0,0.0,2009 Q4,0.0,0.0,0.0
Wind,2010,1,1174098.56,,,0.0,0.0,2010 Q1,0.0,0.0,0.0
Wind,2010,2,1357393.04,,,0.0,0.0,2010 Q2,0.0,0.0,0.0
Wind,2010,3,990424.11,,,0.0,0.0,2010 Q3,0.0,0.0,0.0
Wind,2010,4,1897778.32,,,0.0,0.0,2010 Q4,0.0,0.0,0.0
Wind,2011,1,1894751.02,,,0.0,0.0,2011 Q1,0.0,0.0,0.0
Wind,2011,2,2052553.05,,,0.0,0.0,2011 Q2,0.0,0.0,0.0
Wind,2011,3,1044416.05,,,0.0,0.0,2011 Q3,0.0,0.0,0.0
Wind,2011,4,2452766.87,,,0.0,0.0,2011 Q4,0.0,0.0,0.0
Wind,2012,1,2761684.52,,,0.0,0.0,2012 Q1,0.0,0.0,0.0
Wind,2012,2,2326305.98,,,0.0,0.0,2012 Q2,0.0,0.0,0.0
Wind,2012,3,1238618.69,,,0.0,0.0,2012 Q3,0.0,0.0,0.0
Wind,2012,4,2692469.48,,,0.0,0.0,2012 Q4,0.0,0.0,0.0
Wind,2013,1,3436063.95,,,0.0,0.0,2013 Q1,0.0,0.0,0.0
Wind,2013,2,2755267.85,,,0.0,0.0,2013 Q2,0.0,0.0,0.0
Wind,2013,3,1441437.66,,,0.0,0.0,2013 Q3,0.0,0.0,0.0
Wind,2013,4,3206066.54,,,0.0,0.0,2013 Q4,0.0,0.0,0.0
Wind,2014,1,3597897.78,,,0.0,0.0,2014 Q1,0.0,0.0,0.0
Wind,2014,2,2897094.65,,,0.0,0.0,2014 Q2,0.0,0.0,0.0
Wind,2014,3,1482952.32,,,0.0,0.0,2014 Q3,0.0,0.0,0.0
Wind,2014,4,3287194.24,,,0.0,0.0,2014 Q4,0.0,0.0,0.0
Wind,2015,1,3243503.38,,,0.0,0.0,2015 Q1,0.0,0.0,0.0
Wind,2015,2,2728058.65,,,0.0,0.0,2015 Q2,0.0,0.0,0.0
Wind,2015,3,1649838.21,,,0.0,0.0,2015 Q3,0.0,0.0,0.0
Wind,2015,4,4204786.76,,,0.0,0.0,2015 Q4,0.0,0.0,0.0
Wind,2016,1,3857906.2,,,0.0,0.0,2016 Q1,0.0,0.0,0.0
Wind,2016,2,2749686.03,,,0.0,0.0,2016 Q2,0.0,0.0,0.0
Wind,2016,3,1627904.35,,,0.0,0.0,2016 Q3,0.0,0.0,0.0
Wind,2016,4,3558071.92,,,0.0,0.0,2016 Q4,0.0,0.0,0.0
Wind,2017,1,3798482.52,,,0.0,0.0,2017 Q1,0.0,0.0,0.0
