fuel category 1,year,quarter,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),year_quarter,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Nuclear,2011,1,9636161.0,,,0.0,0.0,2011 Q1,0.0,0.0,0.0
Nuclear,2011,2,6952754.0,,,0.0,0.0,2011 Q2,0.0,0.0,0.0
Nuclear,2011,3,10128861.0,,,0.0,0.0,2011 Q3,0.0,0.0,0.0
Nuclear,2011,4,8948933.0,,,0.0,0.0,2011 Q4,0.0,0.0,0.0
Nuclear,2012,1,10024888.0,,,0.0,0.0,2012 Q1,0.0,0.0,0.0
Nuclear,2012,2,9038895.0,,,0.0,0.0,2012 Q2,0.0,0.0,0.0
Nuclear,2012,3,9939558.0,,,0.0,0.0,2012 Q3,0.0,0.0,0.0
Nuclear,2012,4,7388617.0,,,0.0,0.0,2012 Q4,0.0,0.0,0.0
Nuclear,2013,1,9752600.0,,,0.0,0.0,2013 Q1,0.0,0.0,0.0
Nuclear,2013,2,8071600.0,,,0.0,0.0,2013 Q2,0.0,0.0,0.0
Nuclear,2013,3,8453556.0,,,0.0,0.0,2013 Q3,0.0,0.0,0.0
Nuclear,2013,4,8291307.0,,,0.0,0.0,2013 Q4,0.0,0.0,0.0
Nuclear,2014,1,9586339.0,,,0.0,0.0,2014 Q1,0.0,0.0,0.0
Nuclear,2014,2,9662680.0,,,0.0,0.0,2014 Q2,0.0,0.0,0.0
Nuclear,2014,3,10034277.0,,,0.0,0.0,2014 Q3,0.0,0.0,0.0
Nuclear,2014,4,7125272.0,,,0.0,0.0,2014 Q4,0.0,0.0,0.0
Nuclear,2015,1,9856456.0,,,0.0,0.0,2015 Q1,0.0,0.0,0.0
Nuclear,2015,2,8186675.0,,,0.0,0.0,2015 Q2,0.0,0.0,0.0
Nuclear,2015,3,10378359.0,,,0.0,0.0,2015 Q3,0.0,0.0,0.0
Nuclear,2015,4,9193473.0,,,0.0,0.0,2015 Q4,0.0,0.0,0.0
Nuclear,2016,1,9582165.0,,,0.0,0.0,2016 Q1,0.0,0.0,0.0
Nuclear,2016,2,10186296.0,,,0.0,0.0,2016 Q2,0.0,0.0,0.0
Nuclear,2016,3,10145415.0,,,0.0,0.0,2016 Q3,0.0,0.0,0.0
Nuclear,2016,4,8151590.0,,,0.0,0.0,2016 Q4,0.0,0.0,0.0
Nuclear,2017,1,9216669.0,,,0.0,0.0,2017 Q1,0.0,0.0,0.0
Other,2001,1,483811.37,6397000.0,4871000.0,571153450.0,442048600.0,2001 Q1,462103307.944,955.131145315,2105.68212296
Other,2001,2,416368.73,4266000.0,3335000.0,385842725.0,301838500.0,2001 Q2,316774971.539,760.80394303,1677.26837281
Other,2001,3,480593.27,5431000.0,4080000.0,480571350.0,364579250.0,2001 Q3,382907902.207,796.740042172,1756.49309697
Other,2001,4,439901.54,5116000.0,3344000.0,464032600.0,315088400.0,2001 Q4,328866524.968,747.591210907,1648.13958357
Other,2002,1,410137.41,4456000.0,2943000.0,416188100.0,283995425.0,2002 Q1,296592263.37,723.1534021,1594.26399027
Other,2002,2,406780.19,4870000.0,2924000.0,448948000.0,274662150.0,2002 Q2,287311781.108,706.307210064,1557.12487531
Other,2002,3,463947.3,5108000.0,3560000.0,474606300.0,337612250.0,2002 Q3,354127577.946,763.292679893,1682.75504209
Other,2002,4,455986.39,4352000.0,3003000.0,414269325.0,292942925.0,2002 Q4,307258375.654,673.832338843,1485.53077421
Other,2003,1,548620.2,5763000.0,4572000.0,525571675.0,416223200.0,2003 Q1,443530292.467,808.446886328,1782.3020056
Other,2003,2,467571.54,4926000.0,3429000.0,456337600.0,322486775.0,2003 Q2,342310480.528,732.102900293,1613.99405399
Other,2003,3,541426.82,5856000.0,4260000.0,539717225.0,395784625.0,2003 Q3,415928813.545,768.208736954,1693.59298149
Other,2003,4,564782.86,6109000.0,4510000.0,563249525.0,420343000.0,2003 Q4,446253245.046,790.132414865,1741.92592181
Other,2004,1,629777.98,7735680.0,5266570.0,703413634.25,488558690.75,2004 Q1,515019258.554,817.779082327,1802.8757649
Other,2004,2,517578.2,6137560.0,4211120.0,563417412.25,395639903.25,2004 Q2,415384133.38,802.553379142,1769.30917966
Other,2004,3,547422.74,5962790.0,4412180.0,565393126.5,424590829.25,2004 Q3,440089155.293,803.929254552,1772.34243458
Other,2004,4,552055.1,5854070.0,4379300.0,557406653.25,421425277.5,2004 Q4,437387153.073,792.288945566,1746.68020939
Other,2005,1,569932.16,6583440.0,4542820.0,608714211.5,427240913.25,2005 Q1,442867958.859,777.053814368,1713.09283916
Other,2005,2,562357.52,6032800.0,4700870.0,549425747.5,427893530.75,2005 Q2,439789954.941,782.046899525,1724.10059469
Other,2005,3,558573.38,6851680.0,4787940.0,620125555.5,441532380.25,2005 Q3,454178682.628,813.104775289,1792.5707876
Other,2005,4,581301.92,7018010.0,5041120.0,644746276.0,467405570.75,2005 Q4,475085051.412,817.277622981,1801.77024762
Other,2006,1,537819.12,6707660.0,4705620.0,632993699.75,454634914.5,2006 Q1,476411458.321,885.820976987,1952.88092587
Other,2006,2,504793.72,5869010.0,4421210.0,558656147.25,426874427.25,2006 Q2,447447493.037,886.396710793,1954.15018861
Other,2006,3,586429.24,7072710.0,5468130.0,658946387.25,511710234.25,2006 Q3,528212229.13,900.726282219,1985.74116178
Other,2006,4,494399.89,6461480.0,4376640.0,603602698.0,412488290.25,2006 Q4,434547478.613,878.939270421,1937.70951557
Other,2007,1,749258.67,9750400.0,7328210.0,848277952.5,637144767.25,2007 Q1,657799252.829,877.933454984,1935.49209486
Other,2007,2,584572.65,6632300.0,5115150.0,613617911.25,473938105.0,2007 Q2,494346773.882,845.654982117,1864.33097357
Other,2007,3,537900.4,6375740.0,4603300.0,593191796.5,432278177.5,2007 Q3,445875538.094,828.91839845,1827.43350122
Other,2007,4,528092.63,5816340.0,4339100.0,540167709.0,402502496.25,2007 Q4,414215681.017,784.361790878,1729.20400417
Other,2008,1,547078.07,6464460.0,4670800.0,596910158.5,434878896.25,2008 Q1,447547589.478,818.068963134,1803.51483613
Other,2008,2,459892.31,5010920.0,3544290.0,470926550.75,335656094.0,2008 Q2,346027698.587,752.41027315,1658.76368819
Other,2008,3,467960.5,4964140.0,3701630.0,479595544.0,359118585.5,2008 Q3,369697275.049,790.018121291,1741.6739502
Other,2008,4,450799.65,5039980.0,3661780.0,475155153.0,344050753.0,2008 Q4,353622547.204,784.433943558,1729.36307197
Other,2009,1,377665.89,4226440.0,3049680.0,401548924.0,286421124.25,2009 Q1,297520989.944,787.788883832,1736.7593733
Other,2009,2,348061.45,3241220.0,2309180.0,309078918.25,216886479.25,2009 Q2,224808784.614,645.888203403,1423.92513322
Other,2009,3,333500.86,3335740.0,2303700.0,322741165.25,219327166.25,2009 Q3,225141071.66,675.083931298,1488.29003494
Other,2009,4,333995.04,3564280.0,2481780.0,343246284.25,235571965.5,2009 Q4,242337660.484,725.572632708,1599.59742607
Other,2010,1,351414.92,3904150.0,2796920.0,377844862.5,267528570.75,2010 Q1,273960198.712,779.591824706,1718.68813675
Other,2010,2,342769.44,3553350.0,2566220.0,340958625.0,242866662.0,2010 Q2,249888645.606,729.028368474,1607.21594114
Other,2010,3,349436.3,3560930.0,2616610.0,345279011.75,251042242.25,2010 Q3,257233569.29,736.138659006,1622.89128765
Other,2010,4,329167.84,3449090.0,2445840.0,329627375.25,229389527.75,2010 Q4,240377024.123,730.256710749,1609.92394452
Other,2011,1,362851.0,3821100.0,2790620.0,373807230.0,269994738.25,2011 Q1,279398724.79,770.009521237,1697.56299052
Other,2011,2,330480.11,2987600.0,2197330.0,282425907.5,203079291.75,2011 Q2,210733723.257,637.659323149,1405.78374381
Other,2011,3,357442.48,3314770.0,2405810.0,321029884.5,229350794.75,2011 Q3,236347771.492,661.219034435,1457.72348332
Other,2011,4,297020.69,2508720.0,1550710.0,234944577.0,139092437.25,2011 Q4,142546480.271,479.921046142,1058.03393833
Other,2012,1,252759.56,2221340.0,1232520.0,213250127.75,113385198.25,2012 Q1,116501550.115,460.918471748,1016.14086282
Other,2012,2,289850.83,2340600.0,1499420.0,209756276.25,126372483.25,2012 Q2,129380977.357,446.370905191,984.069297584
Other,2012,3,289580.33,2425230.0,1405700.0,227124839.25,124893277.5,2012 Q3,128100392.628,442.365655942,975.239325091
Other,2012,4,255906.55,2007470.0,1001640.0,186619279.5,85157136.5,2012 Q4,87192601.4307,340.720475622,751.152360555
Other,2013,1,225957.02,2643710.0,1112290.0,255042774.75,99354637.75,2013 Q1,101740673.214,450.265600131,992.655542049
Other,2013,2,254029.36,2932270.0,1557260.0,274703173.25,135543311.0,2013 Q2,139572494.96,549.434502217,1211.28330359
Other,2013,3,294107.4,2954560.0,1524560.0,284000337.25,139078651.0,2013 Q3,143467590.261,487.806802075,1075.41887585
Other,2013,4,286805.72,3355000.0,1617330.0,317515137.5,141948419.25,2013 Q4,145826987.139,508.452157574,1120.93362659
Other,2014,1,343496.46,4286800.0,2553480.0,389153002.5,219358090.5,2014 Q1,225214596.772,655.653326884,1445.45332445
Other,2014,2,265131.96,2528380.0,1271510.0,243829530.5,116231729.75,2014 Q2,120151026.284,453.174435416,999.068360319
Other,2014,3,278504.78,2876200.0,1353430.0,279860795.0,126486950.5,2014 Q3,129854905.412,466.257366974,1027.91099123
Other,2014,4,244148.32,2844400.0,1210230.0,270382418.75,104457441.75,2014 Q4,106680994.329,436.951580619,963.303454633
Other,2015,1,207924.64,2344870.0,1176770.0,220775480.75,102636890.75,2015 Q1,104878223.623,504.404978758,1112.01121617
Other,2015,2,232276.76,1663930.0,903350.0,158039826.75,81434311.25,2015 Q2,83694744.607,360.323368584,794.368898381
Other,2015,3,268034.26,2073870.0,1002140.0,199859170.75,91210927.75,2015 Q3,94357462.9667,352.035083003,776.096543988
Other,2015,4,226308.7,1775310.0,907820.0,168962113.5,81267617.0,2015 Q4,84586741.0764,373.767076018,824.006895789
Other,2016,1,178402.16,1319800.0,697930.0,122615995.0,60196805.5,2016 Q1,61804590.9297,346.434095471,763.748606875
Other,2016,2,195204.35,1168150.0,791870.0,106599318.75,69346305.75,2016 Q2,71653260.3623,367.067948856,809.238000048
Other,2016,3,213463.74,1247940.0,1010370.0,113917192.75,90520285.75,2016 Q3,93151693.2039,436.381809875,962.047338051
Other,2016,4,185515.66,1096570.0,785430.0,101713833.25,70324990.5,2016 Q4,72657814.7202,391.653269164,863.4387972
Other,2017,1,170332.77,1121100.0,515310.0,109347467.5,47931551.0,2017 Q1,49457885.5062,290.360366395,640.128463754
Other Renewables,2001,1,554280.63,,,0.0,0.0,2001 Q1,0.0,0.0,0.0
Other Renewables,2001,2,532790.27,,,0.0,0.0,2001 Q2,0.0,0.0,0.0
Other Renewables,2001,3,556350.73,,,0.0,0.0,2001 Q3,0.0,0.0,0.0
Other Renewables,2001,4,594675.46,,,0.0,0.0,2001 Q4,0.0,0.0,0.0
Other Renewables,2002,1,547328.6,,,0.0,0.0,2002 Q1,0.0,0.0,0.0
Other Renewables,2002,2,451382.82,,,0.0,0.0,2002 Q2,0.0,0.0,0.0
Other Renewables,2002,3,462404.7,,,0.0,0.0,2002 Q3,0.0,0.0,0.0
Other Renewables,2002,4,500881.62,,,0.0,0.0,2002 Q4,0.0,0.0,0.0
Other Renewables,2003,1,623515.81,,,0.0,0.0,2003 Q1,0.0,0.0,0.0
Other Renewables,2003,2,586831.46,,,0.0,0.0,2003 Q2,0.0,0.0,0.0
Other Renewables,2003,3,620360.18,,,0.0,0.0,2003 Q3,0.0,0.0,0.0
Other Renewables,2003,4,611523.14,,,0.0,0.0,2003 Q4,0.0,0.0,0.0
Other Renewables,2004,1,526239.25,,,0.0,0.0,2004 Q1,0.0,0.0,0.0
Other Renewables,2004,2,506893.04,,,0.0,0.0,2004 Q2,0.0,0.0,0.0
Other Renewables,2004,3,574723.61,,,0.0,0.0,2004 Q3,0.0,0.0,0.0
Other Renewables,2004,4,537945.65,,,0.0,0.0,2004 Q4,0.0,0.0,0.0
Other Renewables,2005,1,557492.43,,,0.0,0.0,2005 Q1,0.0,0.0,0.0
Other Renewables,2005,2,574735.71,,,0.0,0.0,2005 Q2,0.0,0.0,0.0
Other Renewables,2005,3,597566.33,,,0.0,0.0,2005 Q3,0.0,0.0,0.0
Other Renewables,2005,4,598423.03,,,0.0,0.0,2005 Q4,0.0,0.0,0.0
Other Renewables,2006,1,571653.64,,,0.0,0.0,2006 Q1,0.0,0.0,0.0
Other Renewables,2006,2,560844.85,,,0.0,0.0,2006 Q2,0.0,0.0,0.0
Other Renewables,2006,3,627573.3,,,0.0,0.0,2006 Q3,0.0,0.0,0.0
Other Renewables,2006,4,600566.36,,,0.0,0.0,2006 Q4,0.0,0.0,0.0
Other Renewables,2007,1,630561.12,,,0.0,0.0,2007 Q1,0.0,0.0,0.0
Other Renewables,2007,2,640661.9,,,0.0,0.0,2007 Q2,0.0,0.0,0.0
Other Renewables,2007,3,716636.14,,,0.0,0.0,2007 Q3,0.0,0.0,0.0
Other Renewables,2007,4,752066.91,,,0.0,0.0,2007 Q4,0.0,0.0,0.0
Other Renewables,2008,1,739643.64,,,0.0,0.0,2008 Q1,0.0,0.0,0.0
Other Renewables,2008,2,746841.19,,,0.0,0.0,2008 Q2,0.0,0.0,0.0
Other Renewables,2008,3,802919.58,,,0.0,0.0,2008 Q3,0.0,0.0,0.0
Other Renewables,2008,4,716484.84,,,0.0,0.0,2008 Q4,0.0,0.0,0.0
Other Renewables,2009,1,735329.95,,,0.0,0.0,2009 Q1,0.0,0.0,0.0
Other Renewables,2009,2,782658.17,,,0.0,0.0,2009 Q2,0.0,0.0,0.0
Other Renewables,2009,3,881724.68,,,0.0,0.0,2009 Q3,0.0,0.0,0.0
Other Renewables,2009,4,823875.92,,,0.0,0.0,2009 Q4,0.0,0.0,0.0
Other Renewables,2010,1,848856.52,,,0.0,0.0,2010 Q1,0.0,0.0,0.0
Other Renewables,2010,2,839499.04,,,0.0,0.0,2010 Q2,0.0,0.0,0.0
Other Renewables,2010,3,902358.36,,,0.0,0.0,2010 Q3,0.0,0.0,0.0
Other Renewables,2010,4,916728.41,,,0.0,0.0,2010 Q4,0.0,0.0,0.0
Other Renewables,2011,1,871933.68,,,0.0,0.0,2011 Q1,0.0,0.0,0.0
Other Renewables,2011,2,859515.92,,,0.0,0.0,2011 Q2,0.0,0.0,0.0
Other Renewables,2011,3,871026.17,,,0.0,0.0,2011 Q3,0.0,0.0,0.0
Other Renewables,2011,4,891094.44,,,0.0,0.0,2011 Q4,0.0,0.0,0.0
Other Renewables,2012,1,926029.51,,,0.0,0.0,2012 Q1,0.0,0.0,0.0
Other Renewables,2012,2,881340.75,,,0.0,0.0,2012 Q2,0.0,0.0,0.0
Other Renewables,2012,3,964638.94,,,0.0,0.0,2012 Q3,0.0,0.0,0.0
Other Renewables,2012,4,951661.97,,,0.0,0.0,2012 Q4,0.0,0.0,0.0
Other Renewables,2013,1,868553.96,,,0.0,0.0,2013 Q1,0.0,0.0,0.0
Other Renewables,2013,2,833616.67,,,0.0,0.0,2013 Q2,0.0,0.0,0.0
Other Renewables,2013,3,938027.73,,,0.0,0.0,2013 Q3,0.0,0.0,0.0
Other Renewables,2013,4,835079.31,,,0.0,0.0,2013 Q4,0.0,0.0,0.0
Other Renewables,2014,1,933232.68,,,0.0,0.0,2014 Q1,0.0,0.0,0.0
Other Renewables,2014,2,907125.05,,,0.0,0.0,2014 Q2,0.0,0.0,0.0
Other Renewables,2014,3,971498.79,,,0.0,0.0,2014 Q3,0.0,0.0,0.0
Other Renewables,2014,4,927590.01,,,0.0,0.0,2014 Q4,0.0,0.0,0.0
Other Renewables,2015,1,901910.54,,,0.0,0.0,2015 Q1,0.0,0.0,0.0
Other Renewables,2015,2,891536.25,,,0.0,0.0,2015 Q2,0.0,0.0,0.0
Other Renewables,2015,3,985596.01,,,0.0,0.0,2015 Q3,0.0,0.0,0.0
Other Renewables,2015,4,930589.94,,,0.0,0.0,2015 Q4,0.0,0.0,0.0
Other Renewables,2016,1,888337.83,,,0.0,0.0,2016 Q1,0.0,0.0,0.0
Other Renewables,2016,2,874177.52,,,0.0,0.0,2016 Q2,0.0,0.0,0.0
Other Renewables,2016,3,919517.11,,,0.0,0.0,2016 Q3,0.0,0.0,0.0
Other Renewables,2016,4,896272.32,,,0.0,0.0,2016 Q4,0.0,0.0,0.0
Other Renewables,2017,1,912273.12,,,0.0,0.0,2017 Q1,0.0,0.0,0.0
Solar,2012,1,0.0,,,0.0,0.0,2012 Q1,,,
Solar,2012,2,0.0,,,0.0,0.0,2012 Q2,,,
Solar,2012,3,0.0,,,0.0,0.0,2012 Q3,,,
Solar,2012,4,0.0,,,0.0,0.0,2012 Q4,,,
Solar,2013,1,410.83,,,0.0,0.0,2013 Q1,,,
Solar,2013,2,692.17,,,0.0,0.0,2013 Q2,,,
Solar,2013,3,812.14,,,0.0,0.0,2013 Q3,,,
Solar,2013,4,790.86,,,0.0,0.0,2013 Q4,,,
Solar,2014,1,11664.16,,,0.0,0.0,2014 Q1,,,
Solar,2014,2,21132.64,,,0.0,0.0,2014 Q2,,,
Solar,2014,3,24127.46,,,0.0,0.0,2014 Q3,,,
Solar,2014,4,15345.17,,,0.0,0.0,2014 Q4,,,
Solar,2015,1,18278.39,,,0.0,0.0,2015 Q1,,,
Solar,2015,2,30993.21,,,0.0,0.0,2015 Q2,,,
Solar,2015,3,32273.08,,,0.0,0.0,2015 Q3,,,
Solar,2015,4,18855.33,,,0.0,0.0,2015 Q4,,,
Solar,2016,1,23737.56,,,0.0,0.0,2016 Q1,,,
Solar,2016,2,39642.24,,,0.0,0.0,2016 Q2,,,
Solar,2016,3,41769.18,,,0.0,0.0,2016 Q3,,,
Solar,2016,4,33100.56,,,0.0,0.0,2016 Q4,,,
Solar,2017,1,126254.91,,,0.0,0.0,2017 Q1,,,
Wind,2001,1,4410965.0,,,0.0,0.0,2001 Q1,0.0,0.0,0.0
Wind,2001,2,6348806.0,,,0.0,0.0,2001 Q2,0.0,0.0,0.0
Wind,2001,3,5355838.0,,,0.0,0.0,2001 Q3,0.0,0.0,0.0
Wind,2001,4,5557052.0,,,0.0,0.0,2001 Q4,0.0,0.0,0.0
Wind,2002,1,7677854.0,,,0.0,0.0,2002 Q1,0.0,0.0,0.0
Wind,2002,2,10213583.0,,,0.0,0.0,2002 Q2,0.0,0.0,0.0
Wind,2002,3,8131021.0,,,0.0,0.0,2002 Q3,0.0,0.0,0.0
Wind,2002,4,6925352.0,,,0.0,0.0,2002 Q4,0.0,0.0,0.0
Wind,2003,1,7833405.0,,,0.0,0.0,2003 Q1,0.0,0.0,0.0
Wind,2003,2,9916783.0,,,0.0,0.0,2003 Q2,0.0,0.0,0.0
Wind,2003,3,8365235.0,,,0.0,0.0,2003 Q3,0.0,0.0,0.0
Wind,2003,4,9586769.0,,,0.0,0.0,2003 Q4,0.0,0.0,0.0
Wind,2004,1,10571269.01,,,0.0,0.0,2004 Q1,0.0,0.0,0.0
Wind,2004,2,13720815.66,,,0.0,0.0,2004 Q2,0.0,0.0,0.0
Wind,2004,3,10304884.28,,,0.0,0.0,2004 Q3,0.0,0.0,0.0
Wind,2004,4,9996247.72,,,0.0,0.0,2004 Q4,0.0,0.0,0.0
Wind,2005,1,11743927.47,,,0.0,0.0,2005 Q1,0.0,0.0,0.0
Wind,2005,2,16686568.34,,,0.0,0.0,2005 Q2,0.0,0.0,0.0
Wind,2005,3,12767150.09,,,0.0,0.0,2005 Q3,0.0,0.0,0.0
Wind,2005,4,15810868.38,,,0.0,0.0,2005 Q4,0.0,0.0,0.0
Wind,2006,1,21400926.35,,,0.0,0.0,2006 Q1,0.0,0.0,0.0
Wind,2006,2,22210607.75,,,0.0,0.0,2006 Q2,0.0,0.0,0.0
Wind,2006,3,17273907.24,,,0.0,0.0,2006 Q3,0.0,0.0,0.0
Wind,2006,4,23766325.83,,,0.0,0.0,2006 Q4,0.0,0.0,0.0
Wind,2007,1,25770756.57,,,0.0,0.0,2007 Q1,0.0,0.0,0.0
Wind,2007,2,27774685.4,,,0.0,0.0,2007 Q2,0.0,0.0,0.0
Wind,2007,3,24191755.77,,,0.0,0.0,2007 Q3,0.0,0.0,0.0
Wind,2007,4,31484138.77,,,0.0,0.0,2007 Q4,0.0,0.0,0.0
Wind,2008,1,40704398.25,,,0.0,0.0,2008 Q1,0.0,0.0,0.0
Wind,2008,2,49344556.6,,,0.0,0.0,2008 Q2,0.0,0.0,0.0
Wind,2008,3,32745062.79,,,0.0,0.0,2008 Q3,0.0,0.0,0.0
Wind,2008,4,52580150.93,,,0.0,0.0,2008 Q4,0.0,0.0,0.0
Wind,2009,1,60915822.07,,,0.0,0.0,2009 Q1,0.0,0.0,0.0
Wind,2009,2,61757669.56,,,0.0,0.0,2009 Q2,0.0,0.0,0.0
Wind,2009,3,47576491.98,,,0.0,0.0,2009 Q3,0.0,0.0,0.0
Wind,2009,4,65737533.83,,,0.0,0.0,2009 Q4,0.0,0.0,0.0
Wind,2010,1,66638165.09,,,0.0,0.0,2010 Q1,0.0,0.0,0.0
Wind,2010,2,83718644.15,,,0.0,0.0,2010 Q2,0.0,0.0,0.0
Wind,2010,3,64904060.04,,,0.0,0.0,2010 Q3,0.0,0.0,0.0
Wind,2010,4,85479929.16,,,0.0,0.0,2010 Q4,0.0,0.0,0.0
Wind,2011,1,94242657.87,,,0.0,0.0,2011 Q1,0.0,0.0,0.0
Wind,2011,2,111791168.71,,,0.0,0.0,2011 Q2,0.0,0.0,0.0
Wind,2011,3,68682886.35,,,0.0,0.0,2011 Q3,0.0,0.0,0.0
Wind,2011,4,108154870.55,,,0.0,0.0,2011 Q4,0.0,0.0,0.0
Wind,2012,1,123868250.27,,,0.0,0.0,2012 Q1,0.0,0.0,0.0
Wind,2012,2,118920632.74,,,0.0,0.0,2012 Q2,0.0,0.0,0.0
Wind,2012,3,82813071.95,,,0.0,0.0,2012 Q3,0.0,0.0,0.0
Wind,2012,4,124254661.21,,,0.0,0.0,2012 Q4,0.0,0.0,0.0
Wind,2013,1,142155313.79,,,0.0,0.0,2013 Q1,0.0,0.0,0.0
Wind,2013,2,150076156.29,,,0.0,0.0,2013 Q2,0.0,0.0,0.0
Wind,2013,3,102489964.63,,,0.0,0.0,2013 Q3,0.0,0.0,0.0
Wind,2013,4,138672342.01,,,0.0,0.0,2013 Q4,0.0,0.0,0.0
Wind,2014,1,158663112.98,,,0.0,0.0,2014 Q1,0.0,0.0,0.0
Wind,2014,2,158157797.22,,,0.0,0.0,2014 Q2,0.0,0.0,0.0
Wind,2014,3,106836403.86,,,0.0,0.0,2014 Q3,0.0,0.0,0.0
Wind,2014,4,153997538.33,,,0.0,0.0,2014 Q4,0.0,0.0,0.0
Wind,2015,1,145965946.88,,,0.0,0.0,2015 Q1,0.0,0.0,0.0
Wind,2015,2,153538238.88,,,0.0,0.0,2015 Q2,0.0,0.0,0.0
Wind,2015,3,128487753.56,,,0.0,0.0,2015 Q3,0.0,0.0,0.0
Wind,2015,4,179082538.04,,,0.0,0.0,2015 Q4,0.0,0.0,0.0
Wind,2016,1,192616045.33,,,0.0,0.0,2016 Q1,0.0,0.0,0.0
Wind,2016,2,177217533.05,,,0.0,0.0,2016 Q2,0.0,0.0,0.0
Wind,2016,3,149553913.17,,,0.0,0.0,2016 Q3,0.0,0.0,0.0
Wind,2016,4,200300595.8,,,0.0,0.0,2016 Q4,0.0,0.0,0.0
Wind,2017,1,214334205.49,,,0.0,0.0,2017 Q1,0.0,0.0,0.0
