fuel category 1,year,quarter,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),year_quarter,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Nuclear,2011,2,5082578.0,,,0.0,0.0,2011 Q2,0.0,0.0,0.0
Nuclear,2011,3,6753706.0,,,0.0,0.0,2011 Q3,0.0,0.0,0.0
Nuclear,2011,4,5521572.0,,,0.0,0.0,2011 Q4,0.0,0.0,0.0
Nuclear,2012,1,4628766.0,,,0.0,0.0,2012 Q1,0.0,0.0,0.0
Nuclear,2012,2,4234826.0,,,0.0,0.0,2012 Q2,0.0,0.0,0.0
Nuclear,2012,3,4077043.0,,,0.0,0.0,2012 Q3,0.0,0.0,0.0
Nuclear,2012,4,4929300.0,,,0.0,0.0,2012 Q4,0.0,0.0,0.0
Nuclear,2013,1,5044697.0,,,0.0,0.0,2013 Q1,0.0,0.0,0.0
Nuclear,2013,2,6801676.0,,,0.0,0.0,2013 Q2,0.0,0.0,0.0
Nuclear,2013,3,7957835.0,,,0.0,0.0,2013 Q3,0.0,0.0,0.0
Nuclear,2013,4,6721647.0,,,0.0,0.0,2013 Q4,0.0,0.0,0.0
Nuclear,2014,1,6878513.0,,,0.0,0.0,2014 Q1,0.0,0.0,0.0
Nuclear,2014,2,6550257.0,,,0.0,0.0,2014 Q2,0.0,0.0,0.0
Nuclear,2014,3,7145612.0,,,0.0,0.0,2014 Q3,0.0,0.0,0.0
Nuclear,2014,4,7293888.0,,,0.0,0.0,2014 Q4,0.0,0.0,0.0
Nuclear,2015,1,7505864.0,,,0.0,0.0,2015 Q1,0.0,0.0,0.0
Nuclear,2015,2,6813271.0,,,0.0,0.0,2015 Q2,0.0,0.0,0.0
Nuclear,2015,3,7347100.0,,,0.0,0.0,2015 Q3,0.0,0.0,0.0
Nuclear,2015,4,6455681.0,,,0.0,0.0,2015 Q4,0.0,0.0,0.0
Nuclear,2016,1,8010377.0,,,0.0,0.0,2016 Q1,0.0,0.0,0.0
Nuclear,2016,2,7363758.0,,,0.0,0.0,2016 Q2,0.0,0.0,0.0
Nuclear,2016,3,7092596.0,,,0.0,0.0,2016 Q3,0.0,0.0,0.0
Nuclear,2016,4,6853291.0,,,0.0,0.0,2016 Q4,0.0,0.0,0.0
Nuclear,2017,1,6675802.0,,,0.0,0.0,2017 Q1,0.0,0.0,0.0
Other,2001,1,10311661.45,101392000.0,99666000.0,7827011325.0,7695878475.0,2001 Q1,8215556720.28,796.724830437,1756.45956118
Other,2001,2,12335877.46,120448000.0,118920000.0,9263348175.0,9147258375.0,2001 Q2,9748954739.64,790.292767681,1742.27943563
Other,2001,3,13483098.5,131427000.0,129642000.0,10205269450.0,10069654075.0,2001 Q3,10555747084.5,782.887337393,1725.95342402
Other,2001,4,7496282.44,68394000.0,66682000.0,5431176275.0,5301107075.0,2001 Q4,5667078700.18,755.985216078,1666.64500737
Other,2002,1,7397179.7,65591000.0,64511000.0,5181277600.0,5099224600.0,2002 Q1,5450852068.84,736.882472767,1624.53109946
Other,2002,2,10466777.68,100451000.0,99173000.0,7946492600.0,7849396550.0,2002 Q2,8238315856.74,787.091892902,1735.22278709
Other,2002,3,10563774.36,102406000.0,100754000.0,8088205100.0,7962694400.0,2002 Q3,8467298166.12,801.540990707,1767.07726811
Other,2002,4,8206492.16,77652000.0,76658000.0,6176718575.0,6101199425.0,2002 Q4,6430436261.24,783.579163407,1727.47862365
Other,2003,1,8288709.15,77264000.0,75631000.0,6160929775.0,6036862600.0,2003 Q1,6278796854.68,757.51202522,1670.0110108
Other,2003,2,11039283.38,103597000.0,101940000.0,8215945575.0,8090055000.0,2003 Q2,8540163415.34,773.615743102,1705.51326724
Other,2003,3,12887615.94,123155000.0,121608000.0,9782042250.0,9664508925.0,2003 Q3,10003454254.5,776.206732187,1711.22536178
Other,2003,4,8710167.77,79974000.0,78389000.0,6498727150.0,6378306775.0,2003 Q4,6931706028.14,795.817739816,1754.4597892
Other,2004,1,7563559.13,69859440.0,67827810.0,5728640641.5,5574287552.25,2004 Q1,5819393860.39,769.398871665,1696.21675247
Other,2004,2,11108728.73,106000050.0,103656790.0,8444655355.0,8266626176.5,2004 Q2,8542954718.88,769.030815903,1695.40533674
Other,2004,3,13016629.63,127260710.0,124629720.0,10131342506.0,9931453040.75,2004 Q3,10170839124.8,781.372706602,1722.61426898
Other,2004,4,9007860.81,84040930.0,81874940.0,6779285805.5,6614724715.25,2004 Q4,6863448059.19,761.939843872,1679.7725798
Other,2005,1,7429532.93,68085660.0,65610510.0,5629777897.25,5441728376.0,2005 Q1,5707541962.39,768.223523089,1693.625579
Other,2005,2,9750999.41,93063440.0,90847010.0,7622586119.0,7454192849.75,2005 Q2,7807113029.49,800.647472246,1765.10741731
Other,2005,3,14344772.78,141315700.0,138951150.0,11376814623.8,11197167937.5,2005 Q3,11512861541.4,802.582356513,1769.37306317
Other,2005,4,9268429.35,88222620.0,85832960.0,7161692968.25,6980138549.75,2005 Q4,7325910926.4,790.415576334,1742.55017959
Other,2006,1,5092424.31,45275210.0,42951920.0,3931650949.75,3755138992.0,2006 Q1,3950744479.38,775.808188572,1710.34673253
Other,2006,2,6885277.19,63252050.0,61285830.0,5259398666.25,5110015101.75,2006 Q2,5381862341.17,781.647883253,1723.22092342
Other,2006,3,8980399.92,85610500.0,83716340.0,7045450436.25,6901541630.25,2006 Q3,7233856016.1,805.516021618,1775.84062126
Other,2006,4,5223583.15,48325210.0,46238700.0,4006697849.75,3848175252.5,2006 Q4,4008433553.19,767.372402829,1691.74919928
Other,2007,1,4578046.79,40493710.0,38137910.0,3432180331.0,3253198426.0,2007 Q1,3403320781.1,743.400174183,1638.900024
Other,2007,2,6546747.11,60659100.0,58794840.0,4931369352.5,4789732199.0,2007 Q2,5021600349.26,767.037471416,1691.01080948
Other,2007,3,8149768.72,75802330.0,74152600.0,6026818075.5,5901479838.75,2007 Q3,6171924857.51,757.312884519,1669.57198521
Other,2007,4,4179647.08,35324730.0,33487410.0,2869178578.0,2729588191.0,2007 Q4,2817273929.29,674.045888414,1486.0015656
Other,2008,1,2890992.69,24140220.0,22958810.0,2059898092.0,1970140467.25,2008 Q1,2055036243.66,710.84103767,1567.12015165
Other,2008,2,4495316.72,41540100.0,40864290.0,3355475040.0,3304130375.25,2008 Q2,3442625454.4,765.824894847,1688.33756318
Other,2008,3,4724835.26,43423280.0,42932360.0,3529778159.25,3492480512.25,2008 Q3,3620939568.38,766.363136306,1689.5241703
Other,2008,4,2696837.64,22292450.0,21652860.0,1908974157.5,1860381307.25,2008 Q4,1982049225.46,734.95311548,1620.27763839
Other,2009,1,2665233.32,22824990.0,21503420.0,1957604739.0,1857198458.25,2009 Q1,1972693782.22,740.158006963,1631.75234215
Other,2009,2,3729912.46,32948300.0,31737090.0,2761780876.25,2669759196.5,2009 Q2,2784907001.56,746.64138406,1646.0455953
Other,2009,3,3851432.38,34130690.0,32431720.0,2838252631.5,2709173385.75,2009 Q3,2828499712.89,734.402018215,1619.06268936
Other,2009,4,1713939.74,12487220.0,10928310.0,974807838.25,856369651.0,2009 Q4,893124172.234,521.094266846,1148.80442069
Other,2010,1,3292905.53,28167050.0,27407740.0,2384423132.5,2326734555.25,2010 Q1,2453809138.79,745.180545399,1642.82503039
Other,2010,2,3350137.65,28214360.0,27811970.0,2381450729.75,2350879149.5,2010 Q2,2466266397.93,736.168675913,1622.95746292
Other,2010,3,3543302.17,30813090.0,30411360.0,2598630859.0,2568109422.25,2010 Q3,2684355215.98,757.585745498,1670.17353452
Other,2010,4,1777786.02,12240190.0,11655140.0,1027790217.75,983341044.0,2010 Q4,1050324749.63,590.804932549,1302.4885543
Other,2011,1,1735175.93,10294820.0,9761310.0,941357573.25,900824151.0,2011 Q1,957246102.51,551.670920487,1216.21371131
Other,2011,2,1823024.4,10631240.0,10287680.0,883622484.0,857520513.0,2011 Q2,893042595.715,489.868701546,1079.96453943
Other,2011,3,1841335.73,10428370.0,10104990.0,990461112.0,965892316.5,2011 Q3,1018964576.02,553.383372419,1219.98898283
Other,2011,4,1272649.89,5339090.0,4823830.0,494452435.25,455305556.75,2011 Q4,479080795.834,376.443513333,829.907369493
Other,2012,1,1245720.86,5852120.0,4726480.0,543799947.0,458279448.0,2012 Q1,483010058.003,387.735385601,854.801431096
Other,2012,2,1059783.67,3180740.0,2928350.0,244626350.25,225451020.0,2012 Q2,235633914.212,222.341522032,490.174119471
Other,2012,3,1324499.53,6041890.0,5850830.0,528898419.0,514382635.5,2012 Q3,532873577.403,402.320699505,886.956214128
Other,2012,4,935855.7,1647460.0,1416590.0,139478616.0,121938267.75,2012 Q4,126356711.146,135.017301435,297.659142743
Other,2013,1,1067765.42,3033740.0,2772520.0,272418499.0,252572309.5,2013 Q1,264389821.682,247.610398997,545.881885629
Other,2013,2,1714980.75,9788820.0,9632550.0,952924265.75,941051652.5,2013 Q2,979256836.312,571.001649034,1258.83023546
Other,2013,3,1795101.63,10677530.0,10527790.0,1046502911.75,1035126415.25,2013 Q3,1075881461.81,599.342925118,1321.31141272
Other,2013,4,1073338.36,3816310.0,3648780.0,362712988.5,349984896.75,2013 Q4,365888048.224,340.887889467,751.521441118
Other,2014,1,1407153.38,7353580.0,7062220.0,714972693.0,692836617.0,2014 Q1,720696098.399,512.165986056,1129.12113286
Other,2014,2,1626769.47,9087830.0,8892070.0,858314333.0,843441467.0,2014 Q2,876740847.492,538.945968474,1188.1602821
Other,2014,3,814160.74,1321500.0,1147990.0,100400962.5,87218540.25,2014 Q3,91056242.8342,111.840621097,246.56383327
Other,2014,4,927328.68,2782160.0,2455510.0,250189563.5,225372329.75,2014 Q4,234200358.447,252.55377462,556.780051526
Other,2015,1,1246072.36,5808650.0,5579810.0,539128625.0,521742506.0,2015 Q1,546271959.445,438.395053915,966.485735862
Other,2015,2,1250146.93,5506090.0,5342420.0,509178010.25,496743182.0,2015 Q2,519901906.548,415.872641905,916.832826343
Other,2015,3,1457094.41,6977290.0,6780890.0,680164481.5,665242991.5,2015 Q3,693647675.194,476.048545951,1049.4966244
Other,2015,4,1221520.18,5242500.0,5113970.0,482625735.0,472860668.25,2015 Q4,493221776.612,403.77701874,890.166815515
Other,2016,1,1362199.83,6347260.0,6132420.0,620070668.5,603748199.5,2016 Q1,624283782.48,458.290897365,1010.34811233
Other,2016,2,1577736.5,7740740.0,7560120.0,750682254.0,736959649.5,2016 Q2,755586678.076,478.90549409,1055.79505227
Other,2016,3,1913148.96,11762390.0,11515230.0,1072269952.75,1053491971.75,2016 Q3,1084265611.93,566.743957004,1249.44372761
Other,2016,4,1155433.1,4206900.0,4106280.0,380829318.75,373184714.25,2016 Q4,382281918.104,330.855951854,729.405031457
Other,2017,1,1102324.64,3404020.0,3305040.0,310657762.0,303137756.5,2017 Q1,318241450.237,288.700296346,636.468673323
Other Renewables,2001,1,942556.55,,,0.0,0.0,2001 Q1,0.0,0.0,0.0
Other Renewables,2001,2,965832.54,,,0.0,0.0,2001 Q2,0.0,0.0,0.0
Other Renewables,2001,3,911819.5,,,0.0,0.0,2001 Q3,0.0,0.0,0.0
Other Renewables,2001,4,969548.56,,,0.0,0.0,2001 Q4,0.0,0.0,0.0
Other Renewables,2002,1,976355.3,,,0.0,0.0,2002 Q1,0.0,0.0,0.0
Other Renewables,2002,2,961179.32,,,0.0,0.0,2002 Q2,0.0,0.0,0.0
Other Renewables,2002,3,944307.64,,,0.0,0.0,2002 Q3,0.0,0.0,0.0
Other Renewables,2002,4,857938.84,,,0.0,0.0,2002 Q4,0.0,0.0,0.0
Other Renewables,2003,1,1099095.85,,,0.0,0.0,2003 Q1,0.0,0.0,0.0
Other Renewables,2003,2,1154236.62,,,0.0,0.0,2003 Q2,0.0,0.0,0.0
Other Renewables,2003,3,1142455.06,,,0.0,0.0,2003 Q3,0.0,0.0,0.0
Other Renewables,2003,4,1078302.23,,,0.0,0.0,2003 Q4,0.0,0.0,0.0
Other Renewables,2004,1,1091661.23,,,0.0,0.0,2004 Q1,0.0,0.0,0.0
Other Renewables,2004,2,1181055.78,,,0.0,0.0,2004 Q2,0.0,0.0,0.0
Other Renewables,2004,3,1104350.83,,,0.0,0.0,2004 Q3,0.0,0.0,0.0
Other Renewables,2004,4,1124503.53,,,0.0,0.0,2004 Q4,0.0,0.0,0.0
Other Renewables,2005,1,1087822.75,,,0.0,0.0,2005 Q1,0.0,0.0,0.0
Other Renewables,2005,2,1063185.53,,,0.0,0.0,2005 Q2,0.0,0.0,0.0
Other Renewables,2005,3,1140854.14,,,0.0,0.0,2005 Q3,0.0,0.0,0.0
Other Renewables,2005,4,1035333.96,,,0.0,0.0,2005 Q4,0.0,0.0,0.0
Other Renewables,2006,1,1081366.36,,,0.0,0.0,2006 Q1,0.0,0.0,0.0
Other Renewables,2006,2,1062015.19,,,0.0,0.0,2006 Q2,0.0,0.0,0.0
Other Renewables,2006,3,1139036.95,,,0.0,0.0,2006 Q3,0.0,0.0,0.0
Other Renewables,2006,4,1048271.03,,,0.0,0.0,2006 Q4,0.0,0.0,0.0
Other Renewables,2007,1,1090866.35,,,0.0,0.0,2007 Q1,0.0,0.0,0.0
Other Renewables,2007,2,1011343.57,,,0.0,0.0,2007 Q2,0.0,0.0,0.0
Other Renewables,2007,3,1093405.66,,,0.0,0.0,2007 Q3,0.0,0.0,0.0
Other Renewables,2007,4,1107202.22,,,0.0,0.0,2007 Q4,0.0,0.0,0.0
Other Renewables,2008,1,1085122.79,,,0.0,0.0,2008 Q1,0.0,0.0,0.0
Other Renewables,2008,2,1137499.32,,,0.0,0.0,2008 Q2,0.0,0.0,0.0
Other Renewables,2008,3,1059059.72,,,0.0,0.0,2008 Q3,0.0,0.0,0.0
Other Renewables,2008,4,1021186.29,,,0.0,0.0,2008 Q4,0.0,0.0,0.0
Other Renewables,2009,1,1068783.82,,,0.0,0.0,2009 Q1,0.0,0.0,0.0
Other Renewables,2009,2,1025423.59,,,0.0,0.0,2009 Q2,0.0,0.0,0.0
Other Renewables,2009,3,1120461.02,,,0.0,0.0,2009 Q3,0.0,0.0,0.0
Other Renewables,2009,4,1116193.36,,,0.0,0.0,2009 Q4,0.0,0.0,0.0
Other Renewables,2010,1,1129031.31,,,0.0,0.0,2010 Q1,0.0,0.0,0.0
Other Renewables,2010,2,1017924.56,,,0.0,0.0,2010 Q2,0.0,0.0,0.0
Other Renewables,2010,3,1089573.47,,,0.0,0.0,2010 Q3,0.0,0.0,0.0
Other Renewables,2010,4,1169754.07,,,0.0,0.0,2010 Q4,0.0,0.0,0.0
Other Renewables,2011,1,1101156.66,,,0.0,0.0,2011 Q1,0.0,0.0,0.0
Other Renewables,2011,2,1100713.33,,,0.0,0.0,2011 Q2,0.0,0.0,0.0
Other Renewables,2011,3,1146056.17,,,0.0,0.0,2011 Q3,0.0,0.0,0.0
Other Renewables,2011,4,1196491.34,,,0.0,0.0,2011 Q4,0.0,0.0,0.0
Other Renewables,2012,1,1099877.64,,,0.0,0.0,2012 Q1,0.0,0.0,0.0
Other Renewables,2012,2,1053696.53,,,0.0,0.0,2012 Q2,0.0,0.0,0.0
Other Renewables,2012,3,1064865.38,,,0.0,0.0,2012 Q3,0.0,0.0,0.0
Other Renewables,2012,4,1111742.45,,,0.0,0.0,2012 Q4,0.0,0.0,0.0
Other Renewables,2013,1,1127705.84,,,0.0,0.0,2013 Q1,0.0,0.0,0.0
Other Renewables,2013,2,1115015.04,,,0.0,0.0,2013 Q2,0.0,0.0,0.0
Other Renewables,2013,3,1065785.99,,,0.0,0.0,2013 Q3,0.0,0.0,0.0
Other Renewables,2013,4,1140336.76,,,0.0,0.0,2013 Q4,0.0,0.0,0.0
Other Renewables,2014,1,1271472.23,,,0.0,0.0,2014 Q1,0.0,0.0,0.0
Other Renewables,2014,2,1178036.1,,,0.0,0.0,2014 Q2,0.0,0.0,0.0
Other Renewables,2014,3,1180445.86,,,0.0,0.0,2014 Q3,0.0,0.0,0.0
Other Renewables,2014,4,1201469.96,,,0.0,0.0,2014 Q4,0.0,0.0,0.0
Other Renewables,2015,1,1222341.89,,,0.0,0.0,2015 Q1,0.0,0.0,0.0
Other Renewables,2015,2,1224602.88,,,0.0,0.0,2015 Q2,0.0,0.0,0.0
Other Renewables,2015,3,1252796.02,,,0.0,0.0,2015 Q3,0.0,0.0,0.0
Other Renewables,2015,4,1219754.67,,,0.0,0.0,2015 Q4,0.0,0.0,0.0
Other Renewables,2016,1,1160786.87,,,0.0,0.0,2016 Q1,0.0,0.0,0.0
Other Renewables,2016,2,1109415.63,,,0.0,0.0,2016 Q2,0.0,0.0,0.0
Other Renewables,2016,3,1125190.64,,,0.0,0.0,2016 Q3,0.0,0.0,0.0
Other Renewables,2016,4,1165046.22,,,0.0,0.0,2016 Q4,0.0,0.0,0.0
Other Renewables,2017,1,1316452.74,,,0.0,0.0,2017 Q1,0.0,0.0,0.0
Solar,2009,4,9470.0,,,0.0,0.0,2009 Q4,,,
Solar,2010,1,11229.0,,,0.0,0.0,2010 Q1,,,
Solar,2010,2,25759.42,,,0.0,0.0,2010 Q2,,,
Solar,2010,3,23195.48,,,0.0,0.0,2010 Q3,,,
Solar,2010,4,20256.1,,,0.0,0.0,2010 Q4,,,
Solar,2011,1,40645.84,,,0.0,0.0,2011 Q1,,,
Solar,2011,2,34013.77,,,0.0,0.0,2011 Q2,,,
Solar,2011,3,28072.05,,,0.0,0.0,2011 Q3,,,
Solar,2011,4,22994.35,,,0.0,0.0,2011 Q4,,,
Solar,2012,1,42091.97,,,0.0,0.0,2012 Q1,,,
Solar,2012,2,61958.61,,,0.0,0.0,2012 Q2,,,
Solar,2012,3,53322.18,,,0.0,0.0,2012 Q3,,,
Solar,2012,4,36243.23,,,0.0,0.0,2012 Q4,,,
Solar,2013,1,45727.08,,,0.0,0.0,2013 Q1,,,
Solar,2013,2,66514.37,,,0.0,0.0,2013 Q2,,,
Solar,2013,3,61680.61,,,0.0,0.0,2013 Q3,,,
Solar,2013,4,35979.93,,,0.0,0.0,2013 Q4,,,
Solar,2014,1,74185.29,,,0.0,0.0,2014 Q1,,,
Solar,2014,2,100491.49,,,0.0,0.0,2014 Q2,,,
Solar,2014,3,98958.91,,,0.0,0.0,2014 Q3,,,
Solar,2014,4,87022.4,,,0.0,0.0,2014 Q4,,,
Solar,2015,1,69140.11,,,0.0,0.0,2015 Q1,,,
Solar,2015,2,120907.44,,,0.0,0.0,2015 Q2,,,
Solar,2015,3,116687.04,,,0.0,0.0,2015 Q3,,,
Solar,2015,4,73232.29,,,0.0,0.0,2015 Q4,,,
Solar,2016,1,100895.34,,,0.0,0.0,2016 Q1,,,
Solar,2016,2,153657.08,,,0.0,0.0,2016 Q2,,,
Solar,2016,3,140819.23,,,0.0,0.0,2016 Q3,,,
Solar,2016,4,205621.69,,,0.0,0.0,2016 Q4,,,
Solar,2017,1,224744.06,,,0.0,0.0,2017 Q1,,,
