year,quarter,generation (MWh),final CO2 (kg),index (g/kWh),year_quarter,change since 2005,index (lb/MWh)
2010,3,129675588.46,47981786656.3,370.014026743,2010 Q3,-0.43581848987,815.732923357
2010,4,141456110.3,42389030138.7,299.662065137,2010 Q4,-0.54308814202,660.634988801
2011,1,152523881.05,45814073293.1,300.373115198,2011 Q1,-0.542003963398,662.202569766
2011,2,163076376.26,39815625508.2,244.153239245,2011 Q2,-0.627725617774,538.260231239
2011,3,134197136.75,49171408750.7,366.411757669,2011 Q3,-0.441311075174,807.791360958
2011,4,161451966.8,40169221861.7,248.799829806,2011 Q4,-0.620640695879,548.50410479
2012,1,177544453.9,39046168029.4,219.923332842,2012 Q1,-0.664670339316,484.842979584
2012,2,169981005.43,35082474894.3,206.390559966,2012 Q2,-0.685304530687,455.008628501
2012,3,147450271.47,47385589421.2,321.366579721,2012 Q3,-0.509994029555,708.484761652
2012,4,177199227.82,41271228570.2,232.908625381,2012 Q4,-0.644870922471,513.470355515
2013,1,198233773.32,42452935050.8,214.155914705,2013 Q1,-0.673464251003,472.128129559
2013,2,199815181.05,37583825276.4,188.092942082,2013 Q2,-0.713203953258,414.669700115
2013,3,163642711.31,47051729501.2,287.527193387,2013 Q3,-0.561590873738,633.882450541
2013,4,192474336.51,41829910275.9,217.327208574,2013 Q4,-0.668628798197,479.119564023
2014,1,216355062.8,44946629039.2,207.744752803,2014 Q1,-0.683239715559,457.99408203
2014,2,208860192.51,35983823346.1,172.286652203,2014 Q2,-0.737304705795,379.823153447
2014,3,166964968.71,44239975368.8,264.965613509,2014 Q3,-0.595991802586,584.143191542
2014,4,208457078.53,41224636230.3,197.760788557,2014 Q4,-0.698462835815,435.983434452
2015,1,204274567.61,42293402854.6,207.041940411,2015 Q1,-0.684311333736,456.44466183
2015,2,205317438.69,36968969736.1,180.057621856,2015 Q2,-0.725455864732,396.955033144
2015,3,192345368.28,45613137570.8,237.141855708,2015 Q3,-0.638416274522,522.802935095
2015,4,230475202.88,36113526752.5,156.691593287,2015 Q4,-0.761083382423,345.442286561
2016,1,246092694.949,36148606761.0,146.890206426,2016 Q1,-0.776028116517,323.834149087
2016,2,226661164.423,31396147857.9,138.515779436,2016 Q2,-0.788797083432,305.371887344
2016,3,214218161.953,45884116606.5,214.193400729,2016 Q3,-0.673407093923,472.210771246
2016,4,250627227.607,36934446447.0,147.368052544,2016 Q4,-0.775299517261,324.887608639
2017,1,266462213.17,36696445175.3,137.717257313,2017 Q1,-0.7900146357,303.611465472
