plant id,lat,lon,nerc,state
60486,47.723,-111.963,WECC,MT
60487,36.351,-76.842,SERC,NC
60489,40.168958,-74.630095,RFC,NJ
6106,45.693182,-119.808819,WECC,OR
6101,44.290128,-105.381482,WECC,WY
61089,35.24125,-80.03465,SERC,NC
61173,25.7915,-80.3838,FRCC,FL
6118,39.4666,-75.5377,RFC,NJ
61185,39.42757,-76.393562,RFC,MD
6119,42.6198,-72.7376,NPCC,MA
61198,40.215399,-75.28309,WECC,PA
60544,33.308113,-83.389601,SERC,GA
60591,34.839012,-118.386843,WECC,CA
60592,34.682883000000004,-97.82928299999999,SPP,OK
60593,41.358035,-73.007805,NPCC,CT
60597,35.324377,-77.871225,SERC,NC
60549,34.816182,-79.200218,SERC,NC
60438,36.115542,-77.72514699999999,SERC,NC
60443,41.80167,-70.70463000000001,NPCC,MA
60445,43.443999999999996,-116.333,WECC,ID
6042,27.6058,-82.3456,FRCC,FL
60447,39.4476,-76.516324,RFC,MD
60990,40.095611,-74.787611,RFC,NJ
60991,33.3596,-103.25058,SPP,NM
61076,40.896088,-82.66564,RFC,OH
61079,42.106964000000005,-94.164636,MRO,IA
61154,33.836439,-117.91689299999999,WECC,CA
61163,41.757027,-70.653675,NPCC,MA
6112,40.2461,-104.8742,WECC,CO
6194,34.186494,-102.56999,SPP,TX
61224,40.894197,-74.73016199999999,NPCC,NJ
61237,41.809353,-71.19224399999999,NPCC,MA
6124,32.356287,-81.168347,SERC,GA
61284,35.241145,-81.42943299999999,SERC,NC
61288,36.326821,-78.622242,SERC,NC
60598,35.31556,-78.07948,SERC,NC
6064,39.1681,-94.6975,SPP,KS
60599,34.960083000000004,-77.980388,SERC,NC
60446,35.534584,-119.060029,WECC,CA
60448,30.81012,-83.22595799999999,SERC,GA
60449,39.1625,-112.34299999999999,WECC,UT
6045,27.348611,-80.24638900000001,FRCC,FL
60381,32.0628,-109.91928300000001,WECC,AZ
60383,34.929945000000004,-80.625615,SERC,NC
60385,37.719165999999994,-121.886944,WECC,CA
60386,34.821453000000005,-118.49740600000001,WECC,CA
60388,40.174563,-75.913688,RFC,PA
61152,38.645961,-121.162623,WECC,CA
61153,37.417638000000004,-121.94453,WECC,CA
61164,41.757027,-70.653675,NPCC,MA
61217,42.7628,-114.3958,WECC,ID
61019,35.747372,-79.449675,SERC,NC
61020,27.573256,-80.57817800000001,FRCC,FL
61221,35.290759,-97.854,SPP,OK
6128,29.449827000000003,-101.06011,TRE,TX
61282,39.3975,-76.2991,RFC,MD
61283,34.547761,-78.817652,SERC,NC
6068,39.286453,-96.117231,SPP,KS
6055,30.7261,-91.3692,SERC,LA
61207,42.748106,-73.69022,NPCC,NY
61211,35.189991,-89.799302,SERC,TN
6122,43.2777,-77.3099,NPCC,NY
61021,29.665556,-82.05833299999999,FRCC,FL
61022,29.756944,-81.897222,FRCC,FL
61025,40.840648,-73.84836700000001,NPCC,NY
6138,36.2561,-94.5241,SPP,AR
6074,38.8615,-94.2982,SPP,MO
60682,30.987840000000002,-102.26831,TRE,TX
60684,32.269,-110.975,WECC,AZ
60685,32.374,-110.97399999999999,WECC,AZ
60686,44.388753,-100.30704300000001,MRO,SD
60687,37.355,-99.991,SPP,KS
60688,37.355,-99.991,SPP,KS
6060,33.6758,-116.1714,WECC,CA
6137,37.9053,-87.715,RFC,IN
6127,34.2983,-81.3153,SERC,SC
613,26.0686,-80.1984,FRCC,FL
612,26.6967,-81.7831,FRCC,FL
61026,40.840854,-73.94139100000001,NPCC,NY
6103,41.0919,-76.1462,RFC,PA
6142,35.4693,-93.8175,SPP,AR
60710,42.059104,-71.089157,RFC,MA
6072,32.0081,-91.0478,SERC,MS
6131,32.324242,-86.784319,SERC,AL
61407,40.240168,-98.405956,SPP,NE
6141,38.2623,-93.4062,SPP,MO
6077,41.0808,-101.1408,MRO,NE
60721,41.536735,-85.927204,RFC,IN
60689,37.854801,-99.67981,SPP,KS
60696,31.811078000000002,-106.59326000000001,WECC,NM
6147,33.0917,-95.0417,TRE,TX
6156,41.283997,-72.904323,NPCC,CT
60771,39.760172,-75.014791,RFC,NJ
60740,39.539041999999995,-75.179342,RFC,NJ
60772,39.411372,-74.530865,RFC,NJ
60728,40.147009000000004,-74.167516,RFC,NJ
60729,40.464221,-74.857879,RFC,NJ
607,48.4558,-122.4358,WECC,WA
6140,39.524791,-91.643969,SERC,MO
6133,32.918673999999996,-85.1887,SERC,GA
6155,38.131248,-90.26315699999999,SERC,MO
6086,45.164024,-91.157427,MRO,WI
6082,43.358889000000005,-78.604722,NPCC,NY
60778,34.784039,-79.474542,SERC,NC
60779,34.888736,-79.062708,SERC,NC
60781,40.66362,-74.10018199999999,RFC,NJ
60741,32.820676,-81.98176,SERC,GA
60742,41.716534,-87.970608,RFC,IL
60744,32.794109999999996,-115.77931699999999,WECC,CA
60745,32.792038,-115.773448,WECC,CA
60746,40.450916,-74.717077,RFC,NJ
60747,40.234177,-74.087225,RFC,NJ
6149,41.5967,-83.0861,RFC,OH
6165,39.1747,-111.0289,WECC,UT
609,28.4698,-80.7644,FRCC,FL
6094,40.6348,-80.4159,RFC,PA
60864,40.473,-86.146,RFC,IN
60865,42.625648999999996,-70.65648900000001,NPCC,MA
60867,42.01627,-72.775239,NPCC,MA
60869,34.511889000000004,-117.92281899999999,WECC,CA
60787,35.887545,-77.164201,SERC,NC
60792,36.358670000000004,-114.87483,WECC,NV
60796,44.535090000000004,-92.516083,MRO,MN
60797,42.25416,-87.86428199999999,RFC,IL
60752,39.780789,-75.122887,RFC,NJ
60759,40.376292,-74.527849,RFC,NJ
617,26.0856,-80.1253,FRCC,FL
60798,34.290189,-77.975668,SERC,NC
6083,42.5995,-72.7335,NPCC,MA
60800,35.61,-80.53,SERC,NC
60802,39.460566,-74.68093,RFC,NJ
61330,40.793073,-83.728714,RFC,OH
61357,44.478,-96.1538,MRO,MN
6172,48.4098,-115.3143,WECC,MT
6174,42.6717,-122.6772,WECC,OR
6180,31.1803,-96.4866,TRE,TX
6098,45.303652,-96.510067,MRO,SD
6087,33.3498,-83.1574,SERC,GA
60803,40.545755,-74.4964,RFC,NJ
60804,40.848445,-74.467582,RFC,NJ
6178,28.7128,-97.214167,TRE,TX
6163,47.957511,-118.977323,WECC,WA
6168,38.06,-77.7897,SERC,VA
61385,33.964988,-83.76564,SERC,GA
61386,33.244192,-84.122025,SERC,GA
6145,32.298365000000004,-97.785515,TRE,TX
6179,29.9172,-96.7506,TRE,TX
60361,36.352489,-78.37634399999999,SERC,NC
60363,36.347640000000006,-77.22244,SERC,NC
6095,36.453070000000004,-97.05279,SPP,OK
60839,40.760069,-74.065394,RFC,NJ
6171,36.9614,-84.27,SERC,KY
6166,37.9256,-87.0372,RFC,IN
6188,33.258281,-85.616047,SERC,AL
6189,34.355538,-85.303942,SERC,GA
619,26.7653,-80.0525,FRCC,FL
60410,39.13199,-87.41383,RFC,IN
60411,44.910152000000004,-72.21975,NPCC,VT
60412,36.2647,-117.9955,WECC,CA
60413,33.053000000000004,-111.34,WECC,AZ
60414,34.575311,-102.474698,SPP,TX
60365,42.005874,-76.61935,NPCC,NY
60366,34.060333,-101.187628,TRE,TX
60367,35.86267,-79.42345999999999,SERC,NC
60983,32.371306,-98.37738900000001,TRE,TX
60985,40.152693,-76.581401,RFC,PA
60986,42.501948999999996,-71.737786,NPCC,MA
60989,30.45512,-103.4747,TRE,TX
6183,28.7044,-98.4775,TRE,TX
6175,46.659503,-117.42938500000001,WECC,WA
6193,35.298159999999996,-101.747187,SPP,TX
6043,27.0536,-80.5628,FRCC,FL
60369,36.058640000000004,-77.76077,SERC,NC
60415,35.83079,-77.02194,SERC,NC
60416,34.71472,-79.31463000000001,SERC,NC
60417,35.85028,-77.11023,SERC,NC
60419,38.835836,-118.32533899999999,WECC,NV
60370,35.40274,-79.55308000000001,SERC,NC
60371,27.986163,-81.690172,FRCC,FL
60372,32.715610999999996,-101.92652199999999,TRE,TX
60378,40.76,-74.935,RFC,NJ
6099,35.211535999999995,-120.85554199999999,WECC,CA
6038,35.4331,-80.9486,SERC,NC
6090,45.3808,-93.8931,MRO,MN
6181,29.308056,-98.3228,TRE,TX
61090,35.2184,-77.64259,SERC,NC
61096,34.961039,-78.470536,SERC,NC
60537,44.368889,-73.24708299999999,NPCC,VT
60538,35.447278000000004,-78.413481,SERC,NC
60473,41.621068,-71.056963,NPCC,MA
60476,41.621068,-71.056963,NPCC,MA
60477,42.539006,-73.82429499999999,NPCC,NY
60478,42.539006,-73.82429499999999,NPCC,NY
60480,36.246340000000004,-80.25463,SERC,NC
60431,42.5025,-76.2865,NPCC,NY
60432,37.827082,-113.137082,WECC,UT
6065,39.4472,-94.98,SPP,MO
60704,40.1155,-93.6122,SPP,MO
60611,36.4765,-76.13600000000001,SERC,NC
60612,42.166995,-72.19289599999999,NPCC,MA
60653,42.259547999999995,-72.400429,NPCC,MA
60657,35.18172,-100.93440799999999,TRE,TX
60658,32.635158000000004,-81.003061,SERC,SC
60664,39.436,-76.22,RFC,MD
60665,39.436,-76.22,RFC,MD
60666,39.436,-76.22,RFC,MD
6071,38.5847,-85.4117,SERC,KY
6073,30.5322,-88.5553,SERC,MS
57439,35.323739,-119.91663,WECC,CA
57420,37.433056,-121.94194399999999,WECC,CA
57441,36.028056,-119.074722,WECC,CA
57422,38.659721999999995,-121.7294,WECC,CA
57396,45.071667,-94.752222,MRO,MN
60700,41.961067,-73.14077900000001,NPCC,CT
60702,32.292879,-81.284401,SERC,GA
60705,37.9853,-91.7169,SPP,MO
60706,37.8041,-92.2535,SPP,MO
60707,39.0948,-93.2104,SPP,MO
60708,39.436,-76.22,RFC,MD
60709,40.438190000000006,-74.160147,RFC,NJ
60651,36.070336,-78.038319,SERC,NC
60652,45.11444,-93.813799,MRO,MN
60667,39.436,-76.22,RFC,MD
60668,39.436,-76.22,RFC,MD
60669,39.436,-76.22,RFC,MD
60672,39.747699,-94.47348199999999,SPP,MO
60677,43.239004,-75.534588,RFC,NY
6063,42.4407,-92.4205,MRO,IA
57465,40.936111,-76.038888,RFC,PA
57442,35.793056,-115.35028,WECC,NV
57466,39.961944,-77.561111,RFC,PA
57421,43.433889,-84.4975,RFC,MI
57443,42.765,-82.74555500000001,RFC,MI
57424,44.5281,-96.6267,WECC,SD
57446,39.5911,-116.9119,WECC,NV
6076,45.8831,-106.61399999999999,WECC,MT
60730,41.964116,-70.97193100000001,RFC,MA
60731,42.169641,-71.468223,RFC,MA
60470,41.121,-84.751,RFC,OH
60472,29.377965999999997,-98.26921999999999,TRE,TX
57487,40.514444,-74.97694399999999,RFC,NJ
57467,32.960714,-87.655419,SERC,AL
57468,43.3192,-93.8836,MRO,IA
57469,42.224436,-93.373625,MRO,IA
60806,40.818000000000005,-74.017,RFC,NJ
60849,39.69373,-77.314427,RFC,MD
6081,42.1978,-72.5106,NPCC,MA
60761,35.187475,-81.440717,SERC,NC
60762,40.711882,-74.663434,RFC,NJ
60766,40.400273,-74.504689,RFC,NJ
60768,32.975,-112.69444399999999,WECC,AZ
60732,41.166565999999996,-74.701645,RFC,NJ
60733,40.189425,-74.154483,RFC,NJ
60734,40.0389,-74.7766,RFC,NJ
60580,35.219272,-78.673331,SERC,NC
60581,31.241808000000002,-102.29026999999999,TRE,TX
60583,32.876313,-85.38821,SERC,AL
57488,40.675833000000004,-74.912222,RFC,NJ
57507,40.592841,-105.147097,WECC,CO
57489,37.6297,-94.6414,SPP,KS
57490,32.663289,-115.65828400000001,WECC,CA
57492,34.9856,-78.4625,SERC,NC
60809,39.987281,-74.801807,RFC,NJ
60841,40.814586,-74.29709799999999,RFC,NJ
60842,40.815363,-74.304989,RFC,NJ
60843,40.7278,-74.1142,RFC,NJ
6085,41.2164,-87.0261,RFC,IN
60763,40.599743,-75.108622,RFC,NJ
60764,39.795,-104.43299999999999,WECC,CO
60769,38.976718,-74.906513,RFC,NJ
60736,42.546281,-71.17528100000001,RFC,MA
60737,39.100947,-75.959681,RFC,MD
60633,34.499,-78.653,SERC,NC
60636,35.308639,-78.774331,SERC,NC
60639,37.586714,-98.579264,SPP,KS
57544,34.185833,-117.32416699999999,WECC,CA
57491,32.772225,-115.779311,WECC,CA
57509,38.7228,-104.7817,WECC,CO
57514,32.752778,-116.044722,WECC,CA
57493,40.694444,-87.570833,SERC,IL
60874,43.632073999999996,-72.418566,NPCC,VT
60875,44.465485,-73.103241,NPCC,VT
60876,41.596959000000005,-91.036295,MRO,IA
60877,44.136051,-72.510509,NPCC,VT
60878,42.102447,-71.697711,NPCC,MA
6088,32.400999999999996,-111.1262,WECC,AZ
60738,41.751346999999996,-71.114536,RFC,MA
57547,44.1125,-91.924722,MRO,MN
57566,35.155278,-118.369444,WECC,CA
57567,35.168957,-106.60005,WECC,NM
57550,45.58555,-120.00824899999999,WECC,OR
57551,44.7264,-108.8644,WECC,WY
57515,34.008709,-117.944864,WECC,CA
60879,42.562090999999995,-73.287065,NPCC,MA
60901,33.345366,-99.624257,TRE,TX
60902,32.863769,-100.975128,TRE,TX
60905,46.9571,-101.1681,MRO,ND
60911,41.373000000000005,-94.75399999999999,MRO,IA
60880,41.964,-72.309,NPCC,CT
60881,35.84995,-81.54086099999999,SERC,NC
57214,42.7317,-92.4711,MRO,IA
57568,44.633611,-70.62777700000001,NPCC,ME
57571,34.833135999999996,-106.77241299999999,WECC,NM
57553,44.3481,-87.9278,MRO,WI
60918,36.185190000000006,-119.681495,WECC,CA
60919,44.796611,-93.436971,MRO,MN
6096,40.6214,-95.7764,MRO,NE
60883,43.941851,-82.898675,RFC,MI
60885,35.85,-114.944,WECC,NV
60886,39.154474,-112.359849,WECC,UT
6092,42.897663,-96.990494,MRO,SD
60932,41.678000000000004,-97.38600000000001,MRO,NE
60851,42.175,-71.986,NPCC,MA
6089,47.6785,-104.15665,MRO,MT
60852,42.153,-71.988,NPCC,MA
60856,34.769544,-102.05242199999999,TRE,TX
60858,42.076119,-71.42270699999999,NPCC,MA
60739,40.843699,-75.065155,RFC,NJ
57244,39.3383,-102.3533,WECC,CO
57216,40.760545,-75.238452,RFC,PA
57217,34.094279,-117.40011299999999,WECC,CA
57219,34.086276,-117.230571,WECC,CA
57573,37.9978,-122.0697,WECC,CA
60953,36.275144,-118.012151,WECC,CA
60994,40.109677000000005,-74.130198,RFC,NJ
60923,41.319351,-82.98433100000001,RFC,OH
60924,36.164296,-94.082269,SPP,AR
60929,35.993015,-77.933518,SERC,NC
60930,32.580999999999996,-82.926,SERC,GA
60931,40.57,-98.334,MRO,NE
60933,40.348275,-74.771501,RFC,NJ
60978,33.87912,-117.8887,WECC,CA
60979,33.87912,-117.8887,WECC,CA
6035,43.1056,-82.6964,RFC,MI
57245,34.131214,-117.425324,WECC,CA
57246,34.131111,-117.42166599999999,WECC,CA
57247,34.094167,-117.274166,WECC,CA
57248,43.6825,-94.5892,MRO,MN
57220,34.041389,-117.57305500000001,WECC,CA
57221,34.086110999999995,-117.2275,WECC,CA
60391,42.283439,-72.00846800000001,RFC,MA
60392,41.333889,-72.071111,NPCC,CT
60395,35.8748,-77.1397,SERC,NC
61000,33.485245,-81.991203,SERC,GA
61002,41.612027000000005,-71.249262,NPCC,RI
61003,42.731496,-76.66366500000001,NPCC,NY
60965,35.528489,-79.198481,SERC,NC
60967,43.184129999999996,-75.476724,NPCC,NY
6041,38.7,-83.8181,SERC,KY
57263,35.964271999999994,-101.540238,TRE,TX
57289,43.612221999999996,-94.19194399999999,MRO,MN
57264,35.924858,-101.541363,TRE,TX
57265,42.300802000000004,-71.04717099999999,NPCC,MA
57249,41.3362,-82.602,RFC,OH
57267,38.016944,-121.765,WECC,CA
57250,41.622942,-85.975161,RFC,IN
60399,35.379505,-81.817582,SERC,NC
6040,40.6219,-80.4336,RFC,PA
60400,35.370441,-77.4549,SERC,NC
60401,35.549401,-78.179859,SERC,NC
60402,34.822869,-78.624278,SERC,NC
60408,35.849270000000004,-78.21152,SERC,NC
57309,33.7331,-118.27722,WECC,CA
57290,40.9881,-102.8969,WECC,CO
57291,35.023889000000004,-118.295278,WECC,CA
57292,35.023889000000004,-118.295278,WECC,CA
57268,40.522846,-78.47692099999999,RFC,PA
60450,36.102307,-119.566516,WECC,CA
60421,37.348,-113.765,WECC,UT
60422,36.421064,-76.364244,SERC,NC
60425,43.093682,-73.81132,NPCC,NY
60426,33.5226,-117.1815,WECC,CA
60427,33.2706,-96.979168,TRE,TX
60404,44.777337,-68.52341899999999,NPCC,ME
60406,33.45293,-104.461074,SPP,NM
60350,36.087426,-115.175381,WECC,NV
60351,40.863809,-105.0111,WECC,CO
60352,35.348,-114.97,WECC,NV
60353,39.651002000000005,-75.80833100000001,RFC,MD
60354,46.611515000000004,-102.78820999999999,MRO,ND
60461,39.472128000000005,-76.20134200000001,NPCC,MD
60465,38.953389,-76.083244,NPCC,MD
57331,35.017717,-117.33914399999999,WECC,CA
57310,33.794283,-118.241405,WECC,CA
57311,34.1283,-118.206903,WECC,CA
57269,42.781056,-71.092562,NPCC,MA
57293,35.008611,-118.242222,WECC,CA
60492,42.243134000000005,-73.363849,NPCC,MA
60493,42.228621999999994,-73.344463,NPCC,MA
60494,42.044663,-72.43875200000001,NPCC,MA
60452,40.921085999999995,-72.743701,NPCC,NY
60453,42.08124,-79.36125,NPCC,NY
60454,42.426731,-78.156589,NPCC,NY
60455,43.166353,-75.386866,NPCC,NY
60496,38.772903,-76.138912,RFC,MD
60456,43.169616999999995,-75.404866,NPCC,NY
60457,44.945514,-69.66070500000001,NPCC,ME
60458,42.308391,-72.18958,NPCC,MA
60501,40.782829,-74.07278199999999,RFC,NJ
60355,46.646471000000005,-102.765089,MRO,ND
57332,36.035,-98.722222,SPP,OK
57333,45.651,-120.2598,WECC,OR
57334,35.2458,-80.9967,SERC,NC
57314,33.783102,-118.28493,WECC,CA
57315,39.421787,-103.67814,WECC,CO
60495,41.799201000000004,-71.436048,NPCC,RI
60498,42.554584000000006,-71.62348,NPCC,MA
60499,40.772215,-74.068674,RFC,NJ
60500,40.814091999999995,-74.021325,RFC,NJ
60552,31.275828000000004,-89.301156,SERC,MS
60553,36.265611,-78.367806,SERC,NC
60502,33.703851,-97.37200899999999,TRE,TX
6051,31.9342,-82.3447,SERC,GA
6046,28.903863,-81.332329,FRCC,FL
60467,32.551026,-111.28923200000001,WECC,AZ
6058,44.0322,-92.4908,MRO,MN
57352,40.2314,-74.7539,RFC,NJ
57353,38.160653,-113.19446200000002,WECC,UT
57335,36.1053,-79.9692,SERC,NC
57354,44.094167,-68.865833,NPCC,ME
57336,35.3261,-80.9967,SERC,NC
60604,38.94037,-76.04565799999999,NPCC,MD
60554,31.819444,-82.602222,SERC,GA
60516,33.2704,-117.0588,WECC,CA
60518,43.619444,-72.950277,NPCC,VT
60573,42.578831,-89.03302099999999,MRO,WI
60574,36.166503000000006,-99.596006,SPP,OK
60575,35.023406,-80.093192,SERC,NC
60576,34.969356,-80.051028,SERC,NC
6052,33.41342,-85.032329,SERC,GA
6047,42.573084,-72.707274,NPCC,MA
6036,35.0514,-81.0694,SERC,SC
57372,45.112221999999996,-123.23472199999999,WECC,OR
57373,32.9774,-113.4945,WECC,AZ
60600,34.952329999999996,-80.48191,SERC,NC
60602,35.221083,-78.019026,SERC,NC
6061,31.2186,-89.39399999999999,SERC,MS
60562,44.085795000000005,-73.195385,NPCC,VT
60571,32.877821999999995,-117.19778799999999,WECC,CA
60578,35.79915,-78.10217800000001,SERC,NC
60613,42.25609,-72.067877,NPCC,MA
60614,42.151092,-72.26974,NPCC,MA
60615,41.83777,-71.091296,NPCC,MA
60620,37.586714,-98.579264,SPP,KS
60629,36.43741,-78.97198,SERC,NC
57419,34.028611,-117.60138799999999,WECC,CA
57392,32.096973,-110.8106,WECC,AZ
57393,42.8656,-114.7914,WECC,ID
57394,33.665,-114.99805500000001,WECC,CA
57375,44.916944,-94.735555,MRO,MN
60644,42.222798,-72.129525,NPCC,MA
60645,27.44,-98.91,TRE,TX
60082,33.036789,-82.111292,SERC,GA
59109,35.3025,-79.701667,SERC,NC
59111,35.668333000000004,-80.523611,SERC,NC
59113,36.413889000000005,-79.31694399999999,SERC,NC
59147,39.404564,-79.291143,RFC,MD
59115,34.975556,-78.516667,SERC,NC
59116,39.231111,-74.780833,RFC,NJ
59117,34.834444,-78.843611,SERC,NC
59118,26.195278,-97.466111,TRE,TX
59076,45.88,-118.463333,WECC,OR
59119,35.01,-78.11,SERC,NC
59120,35.01,-78.05,SERC,NC
59079,41.361111,-70.516944,NPCC,MA
59121,41.751667,-70.970556,NPCC,MA
59122,36.831666999999996,-121.40416699999999,WECC,CA
59164,35.781110999999996,-77.846944,SERC,NC
59166,39.7875,-75.350833,RFC,NJ
59038,35.22,-81.33,SERC,NC
59084,39.701111,-96.360833,SPP,KS
59085,41.857222,-70.55833299999999,NPCC,MA
59167,34.715,-118.095,WECC,CA
59203,36.19,-119.12,WECC,CA
59204,29.479166999999997,-98.29722199999999,TRE,TX
60100,36.571484999999996,-119.41917600000001,WECC,CA
60101,35.309228999999995,-81.588436,SERC,NC
60061,27.320919,-81.806863,FRCC,FL
60063,32.423798,-82.102824,SERC,GA
60064,32.506017,-84.256976,SERC,GA
60065,41.806894,-70.725717,NPCC,MA
60071,30.119304,-83.56005400000001,FRCC,FL
60107,35.222208,-81.333702,SERC,NC
60108,35.258646999999996,-81.505606,SERC,NC
60109,41.716998,-72.536077,NPCC,CT
6011,38.4344,-76.4417,RFC,MD
60083,36.616846,-120.105144,WECC,CA
60084,30.694444,-83.30305600000001,SERC,GA
60119,40.1464,-105.8683,WECC,CO
59146,35.911667,-78.873333,SERC,NC
59194,48.145,-103.6375,MRO,ND
59148,35.831666999999996,-77.269722,SERC,NC
59149,36.306389,-76.997222,SERC,NC
59150,36.221667,-119.903056,WECC,CA
59196,47.833333,-103.64361099999999,MRO,ND
59152,35.395833,-77.66166700000001,SERC,NC
59153,36.129721999999994,-77.721389,SERC,NC
59154,36.260556,-77.076389,SERC,NC
59155,36.433333000000005,-76.087222,SERC,NC
59156,35.021111,-78.7875,SERC,NC
59157,34.909167,-79.829444,SERC,NC
59158,35.801944,-77.848889,SERC,NC
59162,35.373889,-81.08694399999999,SERC,NC
59168,32.001389,-110.96055600000001,WECC,AZ
59169,34.710556,-118.16611100000001,WECC,CA
59083,39.353333,-103.47416700000001,WECC,CO
59126,35.848889,-80.553611,SERC,NC
58959,38.27,-94.35,SPP,MO
58960,38.368889,-122.765833,WECC,CA
59205,29.216666999999998,-99.716111,TRE,TX
59280,37.356389,-121.871944,WECC,CA
60102,43.216639,-86.214444,RFC,MI
60142,36.257938,-119.79813899999999,WECC,CA
60143,37.710444,-104.505464,WECC,CO
60145,34.734179,-103.108047,WECC,NM
60146,35.557224,-79.195789,SERC,NC
60147,34.509128000000004,-79.135875,SERC,NC
60105,35.232396,-81.56424799999999,SERC,NC
60106,34.980661,-79.603732,SERC,NC
6015,35.6334,-78.9556,SERC,NC
60150,42.86600000000001,-77.031,NPCC,NY
60151,33.914356,-118.05018899999999,WECC,CA
60152,34.727007,-103.166771,WECC,NM
60153,33.912917,-118.05056100000002,WECC,CA
60154,33.912917,-118.041944,WECC,CA
60080,35.845378000000004,-119.056992,WECC,CA
60081,35.850403,-119.02699199999999,WECC,CA
60111,42.387088,-72.713442,NPCC,MA
60112,45.528457,-122.66317,WECC,OR
60113,40.092672,-74.262001,RFC,NJ
59195,48.145,-103.6375,MRO,ND
59265,37.267778,-120.484444,WECC,CA
59198,40.6316,-103.194694,WECC,CO
59199,39.0672,-108.50913899999999,WECC,CO
59268,36.8625,-121.42888899999998,WECC,CA
59271,34.509444,-117.387222,WECC,CA
59200,48.964721999999995,-99.613889,MRO,ND
59207,33.04,-99.5525,TRE,TX
59217,35.903333,-80.416944,SERC,NC
59219,36.05,-119.02,WECC,CA
59127,35.7875,-78.13972199999999,SERC,NC
59321,26.380556,-98.818333,TRE,TX
59322,35.305556,-119.6225,WECC,CA
59323,38.587222,-121.457778,WECC,CA
60149,34.529956,-78.304811,SERC,NC
6018,38.9036,-84.8514,RFC,KY
60117,42.2525,-85.64273,RFC,MI
60118,42.9531,-85.90117,RFC,MI
6016,40.4663,-89.9841,SERC,IL
60186,34.655556,-118.280722,WECC,CA
60187,34.686944,-118.311722,WECC,CA
59267,37.267778,-120.4825,WECC,CA
59300,36.306667,-119.629167,WECC,CA
59269,34.512778000000004,-117.387222,WECC,CA
59270,34.511389,-117.387222,WECC,CA
59305,41.695555999999996,-71.720833,NPCC,RI
59306,41.686389,-71.72833299999999,NPCC,RI
59308,35.248889,-118.034444,WECC,CA
59273,34.613056,-117.93888899999999,WECC,CA
59311,36.1225,-98.992222,SPP,OK
59274,40.928056,-72.771111,NPCC,NY
59275,41.0675,-72.440278,NPCC,NY
59276,40.925278000000006,-72.76333299999999,NPCC,NY
59201,43.805,-92.769722,MRO,MN
59278,39.926667,-74.813611,RFC,NJ
59281,40.560556,-112.04777800000001,WECC,UT
59282,39.108889000000005,-76.771389,RFC,MD
59171,36.016944,-76.88305600000001,SERC,NC
59172,39.72,-86.193056,RFC,IN
59173,35.75,-77.385,SERC,NC
59220,39.719364,-76.161625,RFC,MD
59086,35.593610999999996,-119.58,WECC,CA
59128,41.714444,-70.997222,NPCC,MA
59377,34.823889,-77.96972199999999,SERC,NC
6020,41.8006,-81.1439,RFC,OH
60182,34.030119,-117.517753,WECC,CA
60183,33.892614,-118.03756399999999,WECC,CA
60184,32.7755,-83.4348,SERC,GA
60188,35.825182,-77.45777199999999,SERC,NC
60189,36.437752,-76.597825,SERC,NC
60201,39.941853,-75.026208,NPCC,NJ
60208,36.467021,-77.61795699999999,SERC,NC
59301,41.675833000000004,-71.7075,NPCC,RI
59302,41.6725,-71.705833,NPCC,RI
59366,41.189167,-74.591667,NPCC,NJ
59309,35.265833,-117.99916699999999,WECC,CA
59310,37.231944,-92.453889,SERC,MO
59368,42.263333,-71.609167,NPCC,MA
59314,41.669722,-71.708333,NPCC,RI
59370,40.196389,-74.583611,NPCC,NJ
59315,35.269444,-118.014444,WECC,CA
59316,35.253056,-118.01472199999999,WECC,CA
59317,35.253611,-118.026944,WECC,CA
59279,37.643889,-121.88416699999999,WECC,CA
59319,40.229725,-74.225818,RFC,NJ
59324,41.516389000000004,-81.597222,RFC,OH
59327,39.882778,-75.829444,RFC,PA
59222,45.07,-68.21,NPCC,ME
59232,41.978,-93.700556,MRO,IA
59283,38.001111,-121.70388899999999,WECC,CA
59129,37.969722,-121.719444,WECC,CA
59174,36.141110999999995,-77.211111,SERC,NC
59407,31.978333000000003,-106.4275,WECC,TX
59408,35.393333,-119.127778,WECC,CA
59409,34.768333,-117.32361100000001,WECC,CA
60224,37.384745,-121.96380800000001,WECC,CA
60225,41.570584000000004,-72.15860699999999,NPCC,CT
60226,38.339857,-121.114494,WECC,CA
60227,40.098458,-74.825925,NPCC,NJ
602,39.18,-76.5389,RFC,MD
60234,37.54864,-75.790823,RFC,VA
60235,37.741966999999995,-75.655979,RFC,VA
60237,33.162056,-115.53169399999999,WECC,CA
60238,39.59458,-87.47399999999999,RFC,IN
60239,39.52086,-87.18155,RFC,IN
60185,34.655694,-118.298166,WECC,CA
59367,40.33,-74.4625,NPCC,NJ
59369,40.0575,-74.185556,NPCC,NJ
59371,40.200278000000004,-74.576111,NPCC,NJ
59373,40.776111,-82.568611,RFC,OH
59375,34.823889,-77.96972199999999,SERC,NC
59378,29.783333000000002,-95.633333,TRE,TX
59379,42.477778,-91.891111,MRO,IA
59380,35.615833,-119.578333,WECC,CA
59328,32.702107,-116.35458700000001,WECC,CA
59175,36.341944,-77.221111,SERC,NC
59176,35.801111,-77.063056,SERC,NC
59233,32.240833,-110.948333,WECC,AZ
