lat,lon,nerc,plant id,state,year
30.054000000000002,-90.6693,SERC,50846,LA,2001
38.824444,-104.833333,WECC,492,CO,2016
38.824444,-104.833333,WECC,492,CO,2015
38.824444,-104.833333,WECC,492,CO,2014
38.824444,-104.833333,WECC,492,CO,2013
38.824444,-104.833333,WECC,492,CO,2012
38.824444,-104.833333,WECC,492,CO,2011
38.824444,-104.833333,WECC,492,CO,2010
38.824444,-104.833333,WECC,492,CO,2009
35.9978,-95.9567,SPP,4940,OK,2017
35.9978,-95.9567,SPP,4940,OK,2016
35.9978,-95.9567,SPP,4940,OK,2015
35.9978,-95.9567,SPP,4940,OK,2014
35.9978,-95.9567,SPP,4940,OK,2013
35.9978,-95.9567,SPP,4940,OK,2012
35.9978,-95.9567,SPP,4940,OK,2011
35.9978,-95.9567,SPP,4940,OK,2010
35.9978,-95.9567,SPP,4940,OK,2009
35.9978,-95.9567,SPP,4940,OK,2008
35.9978,-95.9567,SPP,4940,OK,2007
35.9978,-95.9567,SPP,4940,OK,2006
35.9978,-95.9567,SPP,4940,OK,2005
35.9978,-95.9567,SPP,4940,OK,2004
35.9978,-95.9567,SPP,4940,OK,2003
35.9978,-95.9567,SPP,4940,OK,2002
35.9978,-95.9567,SPP,4940,OK,2001
38.881389,-104.81694399999999,WECC,493,CO,2017
38.881389,-104.81694399999999,WECC,493,CO,2016
38.881389,-104.81694399999999,WECC,493,CO,2015
38.881389,-104.81694399999999,WECC,493,CO,2014
38.881389,-104.81694399999999,WECC,493,CO,2013
38.881389,-104.81694399999999,WECC,493,CO,2012
38.881389,-104.81694399999999,WECC,493,CO,2011
38.881389,-104.81694399999999,WECC,493,CO,2010
38.881389,-104.81694399999999,WECC,493,CO,2009
38.881389,-104.81694399999999,WECC,493,CO,2008
38.881389,-104.81694399999999,WECC,493,CO,2007
38.881389,-104.81694399999999,WECC,493,CO,2006
38.881389,-104.81694399999999,WECC,493,CO,2005
38.881389,-104.81694399999999,WECC,493,CO,2004
38.881389,-104.81694399999999,WECC,493,CO,2003
38.881389,-104.81694399999999,WECC,493,CO,2002
38.881389,-104.81694399999999,WECC,493,CO,2001
43.343999999999994,-72.3773,NPCC,50872,NH,2016
43.343999999999994,-72.3773,NPCC,50872,NH,2015
43.343999999999994,-72.3773,NPCC,50872,NH,2014
43.343999999999994,-72.3773,NPCC,50872,NH,2013
43.343999999999994,-72.3773,NPCC,50872,NH,2012
43.343999999999994,-72.3773,NPCC,50872,NH,2011
43.343999999999994,-72.3773,NPCC,50872,NH,2010
43.343999999999994,-72.3773,NPCC,50872,NH,2009
43.343999999999994,-72.3773,NPCC,50872,NH,2008
43.343999999999994,-72.3773,NPCC,50872,NH,2007
43.343999999999994,-72.3773,NPCC,50872,NH,2006
42.7262,-71.1219,NPCC,50877,MA,2017
42.7262,-71.1219,NPCC,50877,MA,2016
42.7262,-71.1219,NPCC,50877,MA,2015
42.7262,-71.1219,NPCC,50877,MA,2014
42.7262,-71.1219,NPCC,50877,MA,2013
42.7262,-71.1219,NPCC,50877,MA,2012
42.7262,-71.1219,NPCC,50877,MA,2011
42.7262,-71.1219,NPCC,50877,MA,2010
42.7262,-71.1219,NPCC,50877,MA,2009
42.7262,-71.1219,NPCC,50877,MA,2008
42.7262,-71.1219,NPCC,50877,MA,2007
42.7262,-71.1219,NPCC,50877,MA,2006
34.161951,-119.04791599999999,WECC,50851,CA,2017
34.161951,-119.04791599999999,WECC,50851,CA,2016
34.161951,-119.04791599999999,WECC,50851,CA,2015
34.161951,-119.04791599999999,WECC,50851,CA,2014
34.161951,-119.04791599999999,WECC,50851,CA,2013
34.161951,-119.04791599999999,WECC,50851,CA,2012
34.161951,-119.04791599999999,WECC,50851,CA,2011
34.161951,-119.04791599999999,WECC,50851,CA,2010
34.161951,-119.04791599999999,WECC,50851,CA,2009
34.161951,-119.04791599999999,WECC,50851,CA,2008
34.161951,-119.04791599999999,WECC,50851,CA,2007
34.161951,-119.04791599999999,WECC,50851,CA,2006
34.161951,-119.04791599999999,WECC,50851,CA,2005
34.161951,-119.04791599999999,WECC,50851,CA,2004
34.161951,-119.04791599999999,WECC,50851,CA,2003
34.161951,-119.04791599999999,WECC,50851,CA,2002
34.161951,-119.04791599999999,WECC,50851,CA,2001
40.905337,-74.130448,RFC,50852,NJ,2016
40.905337,-74.130448,RFC,50852,NJ,2015
40.905337,-74.130448,RFC,50852,NJ,2014
40.905337,-74.130448,RFC,50852,NJ,2013
40.905337,-74.130448,RFC,50852,NJ,2007
40.905337,-74.130448,RFC,50852,NJ,2005
40.905337,-74.130448,RFC,50852,NJ,2004
40.905337,-74.130448,RFC,50852,NJ,2003
40.905337,-74.130448,RFC,50852,NJ,2002
40.905337,-74.130448,RFC,50852,NJ,2001
40.0711,-76.6436,RFC,50859,PA,2017
40.0711,-76.6436,RFC,50859,PA,2016
40.0711,-76.6436,RFC,50859,PA,2015
40.0711,-76.6436,RFC,50859,PA,2014
40.0711,-76.6436,RFC,50859,PA,2013
40.0711,-76.6436,RFC,50859,PA,2012
40.0711,-76.6436,RFC,50859,PA,2011
40.0711,-76.6436,RFC,50859,PA,2010
40.0711,-76.6436,RFC,50859,PA,2009
40.0711,-76.6436,RFC,50859,PA,2008
40.0711,-76.6436,RFC,50859,PA,2007
40.0711,-76.6436,RFC,50859,PA,2006
40.0711,-76.6436,RFC,50859,PA,2005
40.0711,-76.6436,RFC,50859,PA,2004
40.0711,-76.6436,RFC,50859,PA,2003
40.0711,-76.6436,RFC,50859,PA,2002
40.0711,-76.6436,RFC,50859,PA,2001
42.949575,-85.693209,RFC,50860,MI,2017
42.949575,-85.693209,RFC,50860,MI,2016
42.949575,-85.693209,RFC,50860,MI,2015
42.949575,-85.693209,RFC,50860,MI,2014
42.949575,-85.693209,RFC,50860,MI,2013
42.949575,-85.693209,RFC,50860,MI,2012
42.949575,-85.693209,RFC,50860,MI,2011
42.949575,-85.693209,RFC,50860,MI,2010
42.949575,-85.693209,RFC,50860,MI,2009
42.949575,-85.693209,RFC,50860,MI,2008
42.949575,-85.693209,RFC,50860,MI,2007
42.949575,-85.693209,RFC,50860,MI,2006
40.6322,-74.2156,RFC,50006,NJ,2017
40.6322,-74.2156,RFC,50006,NJ,2016
40.6322,-74.2156,RFC,50006,NJ,2015
40.6322,-74.2156,RFC,50006,NJ,2014
40.6322,-74.2156,RFC,50006,NJ,2013
40.6322,-74.2156,RFC,50006,NJ,2012
40.6322,-74.2156,RFC,50006,NJ,2011
40.6322,-74.2156,RFC,50006,NJ,2010
40.6322,-74.2156,RFC,50006,NJ,2009
40.6322,-74.2156,RFC,50006,NJ,2008
40.6322,-74.2156,RFC,50006,NJ,2007
40.6322,-74.2156,RFC,50006,NJ,2006
40.6322,-74.2156,RFC,50006,NJ,2005
40.6322,-74.2156,RFC,50006,NJ,2004
40.6322,-74.2156,RFC,50006,NJ,2003
40.6322,-74.2156,RFC,50006,NJ,2002
38.1483,-81.2147,RFC,50010,WV,2016
38.1483,-81.2147,RFC,50010,WV,2015
38.1483,-81.2147,RFC,50010,WV,2014
38.1483,-81.2147,RFC,50010,WV,2013
38.1483,-81.2147,RFC,50010,WV,2012
38.1483,-81.2147,RFC,50010,WV,2011
37.7392,-121.4322,WECC,50001,CA,2016
37.7392,-121.4322,WECC,50001,CA,2015
37.7392,-121.4322,WECC,50001,CA,2014
37.7392,-121.4322,WECC,50001,CA,2012
37.7392,-121.4322,WECC,50001,CA,2011
37.7392,-121.4322,WECC,50001,CA,2010
37.7392,-121.4322,WECC,50001,CA,2009
37.7392,-121.4322,WECC,50001,CA,2008
37.7392,-121.4322,WECC,50001,CA,2007
37.7392,-121.4322,WECC,50001,CA,2006
37.7392,-121.4322,WECC,50001,CA,2005
37.7392,-121.4322,WECC,50001,CA,2004
37.7392,-121.4322,WECC,50001,CA,2003
37.7392,-121.4322,WECC,50001,CA,2002
37.7392,-121.4322,WECC,50001,CA,2001
43.2866,-71.5769,NPCC,50873,NH,2017
43.2866,-71.5769,NPCC,50873,NH,2016
43.2866,-71.5769,NPCC,50873,NH,2015
43.2866,-71.5769,NPCC,50873,NH,2014
43.2866,-71.5769,NPCC,50873,NH,2013
43.2866,-71.5769,NPCC,50873,NH,2012
43.2866,-71.5769,NPCC,50873,NH,2011
43.2866,-71.5769,NPCC,50873,NH,2010
43.2866,-71.5769,NPCC,50873,NH,2009
43.2866,-71.5769,NPCC,50873,NH,2008
43.2866,-71.5769,NPCC,50873,NH,2007
43.2866,-71.5769,NPCC,50873,NH,2006
37.7392,-121.4322,WECC,50818,CA,2016
37.7392,-121.4322,WECC,50818,CA,2015
37.7392,-121.4322,WECC,50818,CA,2014
37.7392,-121.4322,WECC,50818,CA,2012
37.7392,-121.4322,WECC,50818,CA,2011
37.7392,-121.4322,WECC,50818,CA,2010
37.7392,-121.4322,WECC,50818,CA,2009
37.7392,-121.4322,WECC,50818,CA,2008
37.7392,-121.4322,WECC,50818,CA,2007
37.7392,-121.4322,WECC,50818,CA,2006
37.7392,-121.4322,WECC,50818,CA,2005
37.7392,-121.4322,WECC,50818,CA,2004
37.7392,-121.4322,WECC,50818,CA,2003
37.7392,-121.4322,WECC,50818,CA,2002
37.7392,-121.4322,WECC,50818,CA,2001
36.170317,-120.364084,WECC,50750,CA,2016
36.170317,-120.364084,WECC,50750,CA,2015
36.170317,-120.364084,WECC,50750,CA,2014
36.170317,-120.364084,WECC,50750,CA,2013
36.170317,-120.364084,WECC,50750,CA,2012
36.170317,-120.364084,WECC,50750,CA,2011
36.170317,-120.364084,WECC,50750,CA,2010
36.170317,-120.364084,WECC,50750,CA,2009
36.170317,-120.364084,WECC,50750,CA,2008
36.170317,-120.364084,WECC,50750,CA,2007
36.170317,-120.364084,WECC,50750,CA,2006
36.170317,-120.364084,WECC,50750,CA,2005
36.170317,-120.364084,WECC,50750,CA,2004
36.170317,-120.364084,WECC,50750,CA,2003
36.170317,-120.364084,WECC,50750,CA,2002
42.2214,-71.7669,NPCC,50878,MA,2017
42.2214,-71.7669,NPCC,50878,MA,2016
42.2214,-71.7669,NPCC,50878,MA,2015
42.2214,-71.7669,NPCC,50878,MA,2014
42.2214,-71.7669,NPCC,50878,MA,2013
42.2214,-71.7669,NPCC,50878,MA,2012
42.2214,-71.7669,NPCC,50878,MA,2011
42.2214,-71.7669,NPCC,50878,MA,2010
42.2214,-71.7669,NPCC,50878,MA,2009
42.2214,-71.7669,NPCC,50878,MA,2008
42.2214,-71.7669,NPCC,50878,MA,2007
42.2214,-71.7669,NPCC,50878,MA,2006
47.444554,-121.68781200000001,WECC,50827,WA,2016
47.444554,-121.68781200000001,WECC,50827,WA,2015
47.444554,-121.68781200000001,WECC,50827,WA,2014
47.444554,-121.68781200000001,WECC,50827,WA,2013
47.444554,-121.68781200000001,WECC,50827,WA,2012
47.444554,-121.68781200000001,WECC,50827,WA,2011
47.444554,-121.68781200000001,WECC,50827,WA,2010
47.444554,-121.68781200000001,WECC,50827,WA,2009
47.444554,-121.68781200000001,WECC,50827,WA,2008
47.444554,-121.68781200000001,WECC,50827,WA,2007
47.444554,-121.68781200000001,WECC,50827,WA,2006
47.444554,-121.68781200000001,WECC,50827,WA,2005
47.444554,-121.68781200000001,WECC,50827,WA,2004
47.444554,-121.68781200000001,WECC,50827,WA,2003
47.444554,-121.68781200000001,WECC,50827,WA,2002
47.444554,-121.68781200000001,WECC,50827,WA,2001
32.2752,-92.7277,SERC,50810,LA,2016
32.2752,-92.7277,SERC,50810,LA,2015
32.2752,-92.7277,SERC,50810,LA,2014
32.2752,-92.7277,SERC,50810,LA,2013
32.2752,-92.7277,SERC,50810,LA,2012
32.2752,-92.7277,SERC,50810,LA,2011
32.2752,-92.7277,SERC,50810,LA,2010
32.2752,-92.7277,SERC,50810,LA,2009
32.2752,-92.7277,SERC,50810,LA,2008
32.2752,-92.7277,SERC,50810,LA,2007
32.2752,-92.7277,SERC,50810,LA,2006
32.2752,-92.7277,SERC,50810,LA,2005
32.2752,-92.7277,SERC,50810,LA,2004
32.2752,-92.7277,SERC,50810,LA,2003
32.2752,-92.7277,SERC,50810,LA,2002
32.2752,-92.7277,SERC,50810,LA,2001
40.6492,-73.8792,NPCC,50743,NY,2016
40.6492,-73.8792,NPCC,50743,NY,2015
40.6492,-73.8792,NPCC,50743,NY,2014
40.6492,-73.8792,NPCC,50743,NY,2013
40.6492,-73.8792,NPCC,50743,NY,2012
40.6492,-73.8792,NPCC,50743,NY,2011
40.6492,-73.8792,NPCC,50743,NY,2010
40.6492,-73.8792,NPCC,50743,NY,2009
40.6492,-73.8792,NPCC,50743,NY,2008
40.6492,-73.8792,NPCC,50743,NY,2007
40.6492,-73.8792,NPCC,50743,NY,2006
40.6492,-73.8792,NPCC,50743,NY,2005
40.6492,-73.8792,NPCC,50743,NY,2004
40.6492,-73.8792,NPCC,50743,NY,2003
40.6492,-73.8792,NPCC,50743,NY,2002
40.6492,-73.8792,NPCC,50743,NY,2001
42.949575,-85.693209,RFC,50860,MI,2005
42.949575,-85.693209,RFC,50860,MI,2004
42.721326,-73.68060799999999,NPCC,50031,NY,2016
42.721326,-73.68060799999999,NPCC,50031,NY,2015
42.721326,-73.68060799999999,NPCC,50031,NY,2014
42.721326,-73.68060799999999,NPCC,50031,NY,2012
42.721326,-73.68060799999999,NPCC,50031,NY,2011
42.721326,-73.68060799999999,NPCC,50031,NY,2010
42.721326,-73.68060799999999,NPCC,50031,NY,2009
42.721326,-73.68060799999999,NPCC,50031,NY,2008
42.721326,-73.68060799999999,NPCC,50031,NY,2007
42.721326,-73.68060799999999,NPCC,50031,NY,2006
42.721326,-73.68060799999999,NPCC,50031,NY,2005
42.721326,-73.68060799999999,NPCC,50031,NY,2004
42.721326,-73.68060799999999,NPCC,50031,NY,2003
42.721326,-73.68060799999999,NPCC,50031,NY,2002
42.721326,-73.68060799999999,NPCC,50031,NY,2001
44.68,-83.4167,RFC,50772,MI,2016
44.68,-83.4167,RFC,50772,MI,2015
44.68,-83.4167,RFC,50772,MI,2014
44.68,-83.4167,RFC,50772,MI,2013
44.68,-83.4167,RFC,50772,MI,2012
44.68,-83.4167,RFC,50772,MI,2011
44.68,-83.4167,RFC,50772,MI,2010
44.68,-83.4167,RFC,50772,MI,2009
44.68,-83.4167,RFC,50772,MI,2008
44.68,-83.4167,RFC,50772,MI,2007
44.68,-83.4167,RFC,50772,MI,2006
44.68,-83.4167,RFC,50772,MI,2005
44.68,-83.4167,RFC,50772,MI,2004
44.68,-83.4167,RFC,50772,MI,2003
44.68,-83.4167,RFC,50772,MI,2002
44.68,-83.4167,RFC,50772,MI,2001
27.949528000000004,-82.421182,FRCC,50875,FL,2017
27.949528000000004,-82.421182,FRCC,50875,FL,2016
27.949528000000004,-82.421182,FRCC,50875,FL,2015
27.949528000000004,-82.421182,FRCC,50875,FL,2014
27.949528000000004,-82.421182,FRCC,50875,FL,2013
27.949528000000004,-82.421182,FRCC,50875,FL,2012
27.949528000000004,-82.421182,FRCC,50875,FL,2011
27.949528000000004,-82.421182,FRCC,50875,FL,2010
27.949528000000004,-82.421182,FRCC,50875,FL,2009
27.949528000000004,-82.421182,FRCC,50875,FL,2008
27.949528000000004,-82.421182,FRCC,50875,FL,2007
27.949528000000004,-82.421182,FRCC,50875,FL,2006
29.7314,-95.0839,TRE,50043,TX,2017
29.7314,-95.0839,TRE,50043,TX,2016
29.7314,-95.0839,TRE,50043,TX,2015
29.7314,-95.0839,TRE,50043,TX,2014
29.7314,-95.0839,TRE,50043,TX,2013
29.7314,-95.0839,TRE,50043,TX,2012
29.7314,-95.0839,TRE,50043,TX,2011
29.7314,-95.0839,TRE,50043,TX,2010
29.7314,-95.0839,TRE,50043,TX,2009
29.7314,-95.0839,TRE,50043,TX,2008
29.7314,-95.0839,TRE,50043,TX,2007
29.7314,-95.0839,TRE,50043,TX,2006
29.7314,-95.0839,TRE,50043,TX,2005
29.7314,-95.0839,TRE,50043,TX,2004
29.7314,-95.0839,TRE,50043,TX,2003
29.7314,-95.0839,TRE,50043,TX,2002
32.1561,-81.1586,SERC,50804,GA,2016
32.1561,-81.1586,SERC,50804,GA,2015
32.1561,-81.1586,SERC,50804,GA,2014
32.1561,-81.1586,SERC,50804,GA,2013
37.870331,-122.26337,WECC,50849,CA,2017
37.870331,-122.26337,WECC,50849,CA,2016
37.870331,-122.26337,WECC,50849,CA,2015
37.870331,-122.26337,WECC,50849,CA,2014
37.870331,-122.26337,WECC,50849,CA,2013
37.870331,-122.26337,WECC,50849,CA,2012
37.870331,-122.26337,WECC,50849,CA,2011
37.870331,-122.26337,WECC,50849,CA,2010
37.870331,-122.26337,WECC,50849,CA,2009
37.870331,-122.26337,WECC,50849,CA,2008
37.870331,-122.26337,WECC,50849,CA,2007
37.870331,-122.26337,WECC,50849,CA,2006
37.870331,-122.26337,WECC,50849,CA,2005
37.870331,-122.26337,WECC,50849,CA,2001
32.7842,-115.2475,WECC,50762,CA,2016
32.7842,-115.2475,WECC,50762,CA,2015
32.7842,-115.2475,WECC,50762,CA,2014
32.7842,-115.2475,WECC,50762,CA,2013
32.7842,-115.2475,WECC,50762,CA,2012
32.7842,-115.2475,WECC,50762,CA,2011
32.7842,-115.2475,WECC,50762,CA,2010
32.7842,-115.2475,WECC,50762,CA,2009
32.7842,-115.2475,WECC,50762,CA,2008
32.7842,-115.2475,WECC,50762,CA,2007
32.7842,-115.2475,WECC,50762,CA,2006
32.7842,-115.2475,WECC,50762,CA,2005
32.7842,-115.2475,WECC,50762,CA,2003
32.7842,-115.2475,WECC,50762,CA,2002
32.7842,-115.2475,WECC,50762,CA,2001
35.438611,-119.7075,WECC,50752,CA,2017
35.438611,-119.7075,WECC,50752,CA,2016
35.438611,-119.7075,WECC,50752,CA,2015
35.438611,-119.7075,WECC,50752,CA,2014
35.438611,-119.7075,WECC,50752,CA,2013
35.438611,-119.7075,WECC,50752,CA,2012
35.438611,-119.7075,WECC,50752,CA,2011
35.438611,-119.7075,WECC,50752,CA,2010
35.438611,-119.7075,WECC,50752,CA,2009
35.438611,-119.7075,WECC,50752,CA,2008
35.438611,-119.7075,WECC,50752,CA,2007
35.438611,-119.7075,WECC,50752,CA,2006
35.438611,-119.7075,WECC,50752,CA,2005
35.438611,-119.7075,WECC,50752,CA,2004
35.438611,-119.7075,WECC,50752,CA,2003
35.438611,-119.7075,WECC,50752,CA,2002
35.438611,-119.7075,WECC,50752,CA,2001
44.7383,-68.8258,NPCC,50051,ME,2017
44.7383,-68.8258,NPCC,50051,ME,2016
44.7383,-68.8258,NPCC,50051,ME,2015
44.7383,-68.8258,NPCC,50051,ME,2014
44.7383,-68.8258,NPCC,50051,ME,2013
44.7383,-68.8258,NPCC,50051,ME,2012
44.7383,-68.8258,NPCC,50051,ME,2011
44.7383,-68.8258,NPCC,50051,ME,2010
44.7383,-68.8258,NPCC,50051,ME,2009
44.7383,-68.8258,NPCC,50051,ME,2008
44.7383,-68.8258,NPCC,50051,ME,2007
44.7383,-68.8258,NPCC,50051,ME,2006
44.7383,-68.8258,NPCC,50051,ME,2005
44.7383,-68.8258,NPCC,50051,ME,2004
44.7383,-68.8258,NPCC,50051,ME,2003
44.7383,-68.8258,NPCC,50051,ME,2002
44.7383,-68.8258,NPCC,50051,ME,2001
32.1561,-81.1586,SERC,50804,GA,2012
32.1561,-81.1586,SERC,50804,GA,2011
32.1561,-81.1586,SERC,50804,GA,2010
32.1561,-81.1586,SERC,50804,GA,2009
32.1561,-81.1586,SERC,50804,GA,2008
32.1561,-81.1586,SERC,50804,GA,2007
32.1561,-81.1586,SERC,50804,GA,2006
32.1561,-81.1586,SERC,50804,GA,2005
32.1561,-81.1586,SERC,50804,GA,2004
32.1561,-81.1586,SERC,50804,GA,2003
43.442468,-75.215946,NPCC,50768,NY,2016
43.442468,-75.215946,NPCC,50768,NY,2015
43.442468,-75.215946,NPCC,50768,NY,2014
43.442468,-75.215946,NPCC,50768,NY,2013
43.442468,-75.215946,NPCC,50768,NY,2012
43.442468,-75.215946,NPCC,50768,NY,2011
43.442468,-75.215946,NPCC,50768,NY,2010
43.442468,-75.215946,NPCC,50768,NY,2009
43.442468,-75.215946,NPCC,50768,NY,2008
43.442468,-75.215946,NPCC,50768,NY,2007
43.442468,-75.215946,NPCC,50768,NY,2006
43.442468,-75.215946,NPCC,50768,NY,2005
43.442468,-75.215946,NPCC,50768,NY,2004
43.442468,-75.215946,NPCC,50768,NY,2003
43.442468,-75.215946,NPCC,50768,NY,2002
43.442468,-75.215946,NPCC,50768,NY,2001
27.954901,-82.340469,FRCC,50858,FL,2017
27.954901,-82.340469,FRCC,50858,FL,2016
27.954901,-82.340469,FRCC,50858,FL,2015
27.954901,-82.340469,FRCC,50858,FL,2014
27.954901,-82.340469,FRCC,50858,FL,2013
27.954901,-82.340469,FRCC,50858,FL,2012
27.954901,-82.340469,FRCC,50858,FL,2011
27.954901,-82.340469,FRCC,50858,FL,2010
27.954901,-82.340469,FRCC,50858,FL,2009
27.954901,-82.340469,FRCC,50858,FL,2008
27.954901,-82.340469,FRCC,50858,FL,2007
27.954901,-82.340469,FRCC,50858,FL,2006
38.7879,-122.7434,WECC,50066,CA,2017
38.7879,-122.7434,WECC,50066,CA,2016
38.7879,-122.7434,WECC,50066,CA,2015
38.7879,-122.7434,WECC,50066,CA,2014
38.7879,-122.7434,WECC,50066,CA,2013
38.7879,-122.7434,WECC,50066,CA,2012
38.7879,-122.7434,WECC,50066,CA,2011
38.7879,-122.7434,WECC,50066,CA,2010
38.7879,-122.7434,WECC,50066,CA,2009
38.7879,-122.7434,WECC,50066,CA,2008
38.7879,-122.7434,WECC,50066,CA,2007
38.7879,-122.7434,WECC,50066,CA,2006
38.7879,-122.7434,WECC,50066,CA,2005
38.7879,-122.7434,WECC,50066,CA,2004
38.7879,-122.7434,WECC,50066,CA,2003
38.7879,-122.7434,WECC,50066,CA,2002
38.7879,-122.7434,WECC,50066,CA,2001
38.033327,-102.537915,WECC,508,CO,2016
38.033327,-102.537915,WECC,508,CO,2015
38.033327,-102.537915,WECC,508,CO,2014
38.033327,-102.537915,WECC,508,CO,2013
38.033327,-102.537915,WECC,508,CO,2012
38.033327,-102.537915,WECC,508,CO,2011
38.033327,-102.537915,WECC,508,CO,2010
38.033327,-102.537915,WECC,508,CO,2009
38.033327,-102.537915,WECC,508,CO,2008
38.033327,-102.537915,WECC,508,CO,2007
38.033327,-102.537915,WECC,508,CO,2006
38.033327,-102.537915,WECC,508,CO,2005
38.033327,-102.537915,WECC,508,CO,2004
38.033327,-102.537915,WECC,508,CO,2003
38.033327,-102.537915,WECC,508,CO,2002
35.9359,-120.8408,WECC,50864,CA,2017
35.9359,-120.8408,WECC,50864,CA,2016
35.9359,-120.8408,WECC,50864,CA,2015
35.9359,-120.8408,WECC,50864,CA,2014
35.9359,-120.8408,WECC,50864,CA,2013
35.9359,-120.8408,WECC,50864,CA,2012
35.9359,-120.8408,WECC,50864,CA,2011
35.9359,-120.8408,WECC,50864,CA,2010
35.9359,-120.8408,WECC,50864,CA,2009
35.9359,-120.8408,WECC,50864,CA,2008
35.9359,-120.8408,WECC,50864,CA,2007
35.9359,-120.8408,WECC,50864,CA,2006
35.9359,-120.8408,WECC,50864,CA,2005
35.9359,-120.8408,WECC,50864,CA,2004
35.9359,-120.8408,WECC,50864,CA,2003
35.9359,-120.8408,WECC,50864,CA,2002
35.9359,-120.8408,WECC,50864,CA,2001
44.20399999999999,-85.2206,RFC,50770,MI,2016
44.20399999999999,-85.2206,RFC,50770,MI,2015
44.20399999999999,-85.2206,RFC,50770,MI,2014
44.20399999999999,-85.2206,RFC,50770,MI,2013
44.20399999999999,-85.2206,RFC,50770,MI,2012
44.20399999999999,-85.2206,RFC,50770,MI,2011
44.20399999999999,-85.2206,RFC,50770,MI,2010
44.20399999999999,-85.2206,RFC,50770,MI,2009
44.20399999999999,-85.2206,RFC,50770,MI,2008
44.20399999999999,-85.2206,RFC,50770,MI,2007
44.20399999999999,-85.2206,RFC,50770,MI,2006
44.20399999999999,-85.2206,RFC,50770,MI,2005
44.20399999999999,-85.2206,RFC,50770,MI,2004
44.20399999999999,-85.2206,RFC,50770,MI,2003
44.20399999999999,-85.2206,RFC,50770,MI,2002
40.8556,-75.8781,RFC,50776,PA,2016
40.8556,-75.8781,RFC,50776,PA,2015
40.8556,-75.8781,RFC,50776,PA,2014
40.8556,-75.8781,RFC,50776,PA,2013
40.8556,-75.8781,RFC,50776,PA,2012
40.8556,-75.8781,RFC,50776,PA,2011
40.8556,-75.8781,RFC,50776,PA,2010
40.8556,-75.8781,RFC,50776,PA,2009
40.8556,-75.8781,RFC,50776,PA,2008
40.8556,-75.8781,RFC,50776,PA,2007
40.8556,-75.8781,RFC,50776,PA,2006
40.8556,-75.8781,RFC,50776,PA,2005
40.8556,-75.8781,RFC,50776,PA,2004
40.8556,-75.8781,RFC,50776,PA,2003
40.8556,-75.8781,RFC,50776,PA,2002
44.20399999999999,-85.2206,RFC,50770,MI,2001
34.461667,-118.7511,WECC,50076,CA,2016
34.461667,-118.7511,WECC,50076,CA,2008
34.461667,-118.7511,WECC,50076,CA,2007
34.461667,-118.7511,WECC,50076,CA,2006
34.461667,-118.7511,WECC,50076,CA,2005
34.461667,-118.7511,WECC,50076,CA,2004
34.461667,-118.7511,WECC,50076,CA,2003
34.461667,-118.7511,WECC,50076,CA,2002
34.461667,-118.7511,WECC,50076,CA,2001
38.033327,-102.537915,WECC,508,CO,2001
30.3349,-84.8182,FRCC,50774,FL,2016
30.3349,-84.8182,FRCC,50774,FL,2015
30.3349,-84.8182,FRCC,50774,FL,2014
30.3349,-84.8182,FRCC,50774,FL,2013
30.3349,-84.8182,FRCC,50774,FL,2012
30.3349,-84.8182,FRCC,50774,FL,2011
30.3349,-84.8182,FRCC,50774,FL,2010
30.3349,-84.8182,FRCC,50774,FL,2009
30.3349,-84.8182,FRCC,50774,FL,2008
30.3349,-84.8182,FRCC,50774,FL,2007
30.3349,-84.8182,FRCC,50774,FL,2006
30.3349,-84.8182,FRCC,50774,FL,2005
30.3349,-84.8182,FRCC,50774,FL,2004
30.3349,-84.8182,FRCC,50774,FL,2003
30.3349,-84.8182,FRCC,50774,FL,2002
30.3349,-84.8182,FRCC,50774,FL,2001
37.870331,-122.26337,WECC,50849,CA,2004
37.870331,-122.26337,WECC,50849,CA,2003
37.870331,-122.26337,WECC,50849,CA,2002
40.8556,-75.8781,RFC,50776,PA,2001
42.279015,-71.759772,NPCC,50087,MA,2016
42.279015,-71.759772,NPCC,50087,MA,2015
42.279015,-71.759772,NPCC,50087,MA,2014
42.279015,-71.759772,NPCC,50087,MA,2013
42.279015,-71.759772,NPCC,50087,MA,2012
42.279015,-71.759772,NPCC,50087,MA,2011
42.279015,-71.759772,NPCC,50087,MA,2010
42.279015,-71.759772,NPCC,50087,MA,2009
42.279015,-71.759772,NPCC,50087,MA,2008
42.279015,-71.759772,NPCC,50087,MA,2007
42.279015,-71.759772,NPCC,50087,MA,2006
42.279015,-71.759772,NPCC,50087,MA,2005
42.279015,-71.759772,NPCC,50087,MA,2004
42.279015,-71.759772,NPCC,50087,MA,2002
42.279015,-71.759772,NPCC,50087,MA,2001
35.045,-118.2642,WECC,50821,CA,2016
35.045,-118.2642,WECC,50821,CA,2015
35.045,-118.2642,WECC,50821,CA,2014
35.045,-118.2642,WECC,50821,CA,2013
35.045,-118.2642,WECC,50821,CA,2012
35.045,-118.2642,WECC,50821,CA,2011
35.045,-118.2642,WECC,50821,CA,2010
35.045,-118.2642,WECC,50821,CA,2009
35.045,-118.2642,WECC,50821,CA,2008
35.045,-118.2642,WECC,50821,CA,2007
35.045,-118.2642,WECC,50821,CA,2006
35.045,-118.2642,WECC,50821,CA,2005
