plant id,state,lat,lon,nerc
3594,TX,30.293424,-97.784408,TRE
3595,TX,30.7507,-98.4176,TRE
3597,TX,30.556,-98.3384,TRE
3598,TX,30.731599,-98.385422,TRE
3599,TX,30.555288,-98.257593,TRE
3600,TX,30.3899,-97.9073,TRE
3601,TX,30.1456,-97.2708,TRE
3602,TX,33.5211,-101.7906,SPP
3604,TX,33.6039,-101.8408,SPP
3608,TX,27.800556,-97.666944,TRE
3609,TX,29.3525,-98.5761,TRE
3610,TX,29.398333,-98.489166,TRE
3611,TX,29.308056,-98.3242,TRE
3612,TX,29.2567,-98.3825,TRE
3613,TX,29.53,-98.4181,TRE
3623,TX,34.116944,-99.341944,TRE
3624,TX,32.7581,-97.7873,TRE
3627,TX,32.77878,-97.694542,TRE
3628,TX,32.6581,-98.3103,TRE
3630,TX,28.9275,-99.0919,TRE
3631,TX,28.8947,-97.135,TRE
3643,UT,38.2683,-112.4806,WECC
3644,UT,39.7272,-110.8644,WECC
3646,UT,41.834702,-112.052114,WECC
3648,UT,40.7686,-111.9289,WECC
3651,UT,40.619173,-111.78208,WECC
3655,UT,40.315796,-111.654691,WECC
3656,UT,41.243643,-111.946478,WECC
3658,UT,40.544942,-111.502911,WECC
3659,UT,40.6236,-111.7533,WECC
3661,UT,41.137621,-111.884948,WECC
3665,UT,40.886867,-111.885332,WECC
3666,UT,41.501619,-111.99345,WECC
3675,UT,41.746364,-111.746023,WECC
3676,UT,39.255911,-111.621491,WECC
3686,UT,40.242907,-111.663094,WECC
3688,UT,40.167136,-111.499461,WECC
3691,UT,40.080042,-111.604846,WECC
3697,UT,41.136547,-111.831441,WECC
3698,UT,40.7904,-111.4043,WECC
3699,UT,37.9858,-111.4383,WECC
3704,UT,40.538056,-110.066111,WECC
3708,VT,43.4011,-72.4203,NPCC
3709,VT,43.9921,-72.1282,NPCC
3710,VT,43.381225,-72.598242,NPCC
3711,VT,44.6356,-73.12,NPCC
3712,VT,44.6534,-72.9961,NPCC
3714,VT,43.6368,-72.9758,NPCC
3716,VT,44.0249,-73.1768,NPCC
3717,VT,44.641433,-73.113364,NPCC
3720,VT,44.6381,-73.1625,NPCC
3722,VT,43.694,-72.955,NPCC
3723,VT,43.603,-72.9923,NPCC
3724,VT,43.8954,-73.1007,NPCC
3725,VT,43.898584,-73.053125,NPCC
3726,VT,44.808056,-73.088611,NPCC
3728,VT,44.0661,-73.2158,NPCC
3730,VT,44.938056,-72.18,NPCC
3731,VT,44.937579,-72.179968,NPCC
3734,VT,44.251,-72.6027,NPCC
3735,VT,44.4906,-73.1703,NPCC
3737,VT,44.4821,-73.1164,NPCC
3739,VT,44.3606,-72.3356,NPCC
3740,VT,44.292391,-72.6824,NPCC
3743,VT,44.4056,-72.1881,NPCC
3745,VT,43.1375,-72.4464,NPCC
3746,VT,42.7936,-72.9144,NPCC
3750,VT,44.999274,-71.530164,NPCC
3751,VT,42.7786,-72.5133,NPCC
3753,VT,44.887379,-72.055357,NPCC
3754,VT,44.4814,-73.2239,NPCC
3762,VT,44.500222,-71.998921,NPCC
3764,VT,44.561831,-72.602369,NPCC
3765,VT,44.577553,-72.611861,NPCC
3772,VA,36.808229,-80.938714,RFC
3773,VA,36.7858,-80.9333,RFC
3774,VA,37.075,-80.5847,RFC
3775,VA,36.9333,-82.1997,RFC
3776,VA,37.3706,-80.8633,RFC
3777,VA,37.0933,-79.4025,RFC
3778,VA,37.2544,-79.8756,RFC
3779,VA,37.4639,-79.1856,SERC
3780,VA,37.0413,-79.5356,RFC
3782,VA,37.2717,-75.9682,RFC
3785,VA,37.7061,-75.7031,RFC
3788,VA,38.8203,-77.0411,SERC
3789,VA,38.676667,-78.498888,SERC
3790,VA,38.571389,-78.593611,SERC
3796,VA,37.7089,-78.2878,SERC
3797,VA,37.3822,-77.3833,SERC
3798,VA,37.592887,-79.380823,SERC
3799,VA,37.777,-79.892,SERC
3800,VA,37.95,-76.711,SERC
3803,VA,36.7711,-76.3019,SERC
3804,VA,38.5367,-77.2806,
3806,VA,37.1661,-76.6986,SERC
3809,VA,37.2144,-76.4611,SERC
3821,VA,37.5736,-79.3715,SERC
3823,VA,38.27,-78.035,SERC
3825,VA,36.666866,-80.447897,RFC
3826,VA,36.664145,-79.883588,SERC
3827,VA,37.078366,-80.572726,RFC
3833,VA,36.59943,-78.3005,SERC
3834,VA,36.7803,-80.0281,SERC
3845,WA,46.755938,-122.859764,WECC
3846,WA,45.7544,-121.5269,WECC
3847,WA,45.9567,-122.554444,WECC
3848,WA,46.730833,-120.678056,WECC
3849,WA,46.6975,-120.652222,WECC
3850,WA,46.060833,-122.201667,WECC
3852,WA,45.96277,-122.335467,WECC
3853,WA,46.953468,-121.475198,WECC
3854,WA,46.990967,-122.174921,WECC
3855,WA,48.5478,-121.7407,WECC
3860,WA,47.54011,-121.83702,WECC
3861,WA,48.649,-121.6907,WECC
3862,WA,47.191667,-122.186944,WECC
3866,WA,47.821667,-117.916667,WECC
3867,WA,47.834444,-117.836111,WECC
3868,WA,48.5953,-118.0603,WECC
3869,WA,47.769722,-117.537222,WECC
3878,WA,46.974912,-122.635795,WECC
3883,WA,47.533611,-120.295278,WECC
3886,WA,47.9469,-119.8653,WECC
3887,WA,46.6451,-119.908,WECC
3888,WA,46.8731,-119.9703,WECC
3891,WA,48.780856,-117.418337,WECC
3895,OR,45.614,-121.1346,WECC
3913,WA,46.8016,-122.3102,WECC
3914,WA,47.4181,-123.2252,WECC
3915,WA,47.3698,-123.1603,WECC
3916,WA,46.8328,-122.3196,WECC
3917,WA,46.5035,-122.5885,WECC
3918,WA,46.5347,-122.4247,WECC
3921,WA,47.9951,-119.6404,WECC
3925,WA,46.249801,-118.879838,WECC
3926,WA,46.5838,-118.0273,WECC
3927,WA,46.5635,-118.5397,WECC
3929,WA,46.595833,-121.569444,WECC
3935,WV,38.4731,-81.8233,RFC
3936,WV,38.2056,-81.4211,RFC
3938,WV,38.9669,-81.9231,RFC
3942,WV,39.488611,-79.636944,RFC
3943,WV,39.710833,-79.9275,RFC
3944,WV,39.384167,-80.3325,RFC
3945,WV,39.531389,-80.113056,RFC
3946,WV,39.367222,-81.3,RFC
3947,WV,39.8461,-80.8186,RFC
3948,WV,39.8297,-80.8153,RFC
3954,WV,39.2008,-79.2636,RFC
3971,WI,44.4306,-89.7808,MRO
3972,WI,44.6647,-89.6511,MRO
3973,WI,44.5153,-89.585,MRO
3974,WI,44.3939,-89.825,MRO
3975,WI,44.4889,-89.5756,MRO
3976,WI,46.23669,-91.785532,MRO
3982,WI,46.587222,-90.9017,MRO
3983,WI,45.491667,-91.0469,MRO
3984,WI,45.9356,-90.4468,MRO
3986,WI,45.464444,-91.083611,MRO
3988,WI,45.411139,-91.218283,MRO
3989,WI,46.498333,-90.903889,MRO
3991,WI,43.0147,-89.4603,MRO
3992,WI,43.0789,-89.3744,RFC
3993,WI,43.1133,-89.3128,RFC
3995,WI,45.7517,-91.2028,MRO
3996,WI,45.751667,-91.223611,MRO
3998,WI,44.9367,-91.8883,MRO
4000,WI,44.9308,-91.3889,MRO
4002,WI,44.828056,-91.511111,MRO
4005,WI,43.8292,-91.2597,MRO
4007,WI,45.223611,-91.127222,MRO
4008,WI,45.051,-91.274,MRO
4009,WI,44.884167,-91.929444,MRO
4011,WI,45.41167,-92.6469,MRO
4012,WI,45.94794,-91.888374,MRO
4014,WI,44.885416,-91.515833,MRO
4015,WI,44.9378,-91.3406,MRO
4018,WI,45.9467,-92.5383,MRO
4019,WI,46,-92.3725,MRO
4020,WI,45.654835,-92.465063,MRO
4021,WI,45.779189,-92.678047,MRO
4040,WI,43.3842,-87.8689,
4041,WI,42.8457,-87.8294,
4042,WI,43.0303,-87.9233,
4043,WI,44.25393,-88.40956,MRO
4044,WI,44.8764,-88.1475,MRO
4045,WI,45.8275,-88.2483,MRO
4046,WI,44.2806,-87.5369,
4048,WI,42.50654,-89.032183,RFC
4050,WI,43.715142,-87.705863,
4053,WI,43.625845,-89.780764,MRO
4054,WI,42.7225,-91.0085,MRO
4056,WI,43.309932,-89.727778,MRO
4057,WI,42.583094,-89.025915,RFC
4059,WI,42.8347,-89.110833,RFC
4060,WI,45.1875,-89.7553,MRO
4061,WI,45.3569,-88.2306,MRO
4062,WI,45.9106,-89.2592,MRO
4063,WI,45.3019,-89.7917,MRO
4064,WI,45.5711,-89.4806,MRO
4065,WI,45.2794,-88.1997,MRO
4067,WI,45.2875,-88.1603,MRO
4068,WI,45.1786,-89.685,MRO
4071,WI,45.1136,-87.7586,
4072,WI,44.54,-88.0086,MRO
4074,WI,45.2333,-88.0678,MRO
4075,WI,45.4411,-89.7306,MRO
4076,WI,45.0869,-87.6881,
4077,WI,44.9575,-89.6367,MRO
4078,WI,44.8606,-89.6553,MRO
4079,WI,43.8656,-89.9514,MRO
4080,WI,44.0572,-90.0217,MRO
4100,WI,44.2524,-91.5034,MRO
4102,WI,45.40193,-91.840382,MRO
4104,WI,44.283889,-90.851944,MRO
4107,WI,43.742874,-90.780203,MRO
4112,WI,45.5336,-92.0224,MRO
4113,WI,43.7395,-90.2675,MRO
4114,WI,42.9828,-90.6558,MRO
4118,WI,44.276199,-88.265445,MRO
4119,WI,44.279897,-88.25558,MRO
4120,WI,44.2772,-88.2678,MRO
4121,WI,44.2772,-88.2678,MRO
4122,WI,44.3164,-88.3147,MRO
4124,WI,43.5722,-90.6391,MRO
4125,WI,44.082,-87.6558,
4127,WI,44.20002,-88.458171,MRO
4130,WI,43.8797,-90.1645,MRO
4133,WI,44.8556,-92.634444,MRO
4139,WI,43.507,-90.669,MRO
4140,WI,44.308333,-91.911111,MRO
4142,WI,45.491826,-91.047211,MRO
4143,WI,43.5589,-91.2325,MRO
4146,WI,42.70826,-90.98474,MRO
4147,WI,44.8747,-88.1586,MRO
4148,WI,45.370922,-86.930822,
4150,WY,44.2872,-105.3878,WECC
4151,WY,43.9703,-104.4106,WECC
4158,WY,42.8378,-105.7769,WECC
4162,WY,41.7581,-110.5983,WECC
4176,WY,42.4766,-106.795901,WECC
4177,WY,42.467254,-104.955526,WECC
4178,WY,42.289868,-104.760634,WECC
4180,WY,42.174301,-106.880543,WECC
4182,WY,42.156127,-106.908483,WECC
4183,WY,44.502897,-109.181228,WECC
4185,WY,42.027013,-110.063973,WECC
4195,TX,33.1707,-96.1264,TRE
4201,WI,44.273511,-88.300548,MRO
4204,ID,44.418293,-111.395971,WECC
4213,OR,45.481708,-122.083188,WECC
4214,OR,45.448977,-122.151257,WECC
4249,MI,44.734167,-85.616667,RFC
4251,UT,41.725833,-111.8433,WECC
4256,CA,37.4903,-120.9044,WECC
4257,MD,38.795,-76.07,RFC
4258,OH,38.6472,-82.8594,RFC
4259,MI,42.0317,-84.755,RFC
4263,UT,40.964828,-111.433937,WECC
4266,TX,33.1975,-97.1061,TRE
4270,LA,29.995267,-90.471581,SERC
4271,WI,44.303583,-91.912647,MRO
4937,TX,30.558,-98.3705,TRE
4938,TX,32.5825,-99.6825,TRE
4939,TX,27.6064,-97.3117,TRE
4940,OK,35.9978,-95.9567,-
4941,AZ,36.9047,-111.3886,WECC
5083,NJ,39.3757,-74.9654,RFC
5756,IL,41.499167,-88.146389,RFC
6000,MI,41.975604,-86.565206,RFC
6001,AL,31.2231,-85.1116,SERC
6002,AL,33.6319,-87.0597,SERC
6004,WV,39.366667,-81.294444,RFC
6006,OH,38.9153,-81.9081,RFC
6008,AZ,33.3881,-112.8617,WECC
6009,AR,34.4228,-92.1406,SERC
6011,MD,38.4344,-76.4417,RFC
6012,MA,42.7297,-72.9303,NPCC
6013,CA,34.1764,-118.3147,WECC
6014,NC,33.9597,-78.0114,SERC
6015,NC,35.6334,-78.9556,SERC
6016,IL,40.4663,-89.9841,SERC
6017,IL,38.9361,-88.2781,SERC
6018,KY,38.9036,-84.8514,SERC
6019,OH,38.8675,-84.2289,RFC
6020,OH,41.8006,-81.1439,RFC
6021,CO,40.4627,-107.5912,WECC
6022,IL,41.2435,-88.2286,RFC
6023,IL,42.0742,-89.2819,RFC
6025,IL,41.346111,-88.392777,RFC
6026,IL,41.245498,-88.669066,RFC
6030,ND,47.377743,-101.157058,MRO
6031,OH,38.6903,-83.4803,RFC
6034,MI,42.7756,-82.495,RFC
6035,MI,43.1056,-82.6964,RFC
6036,SC,35.0514,-81.0694,SERC
6038,NC,35.4331,-80.9486,SERC
6040,PA,40.6219,-80.4336,RFC
6041,KY,38.7,-83.8181,SERC
6042,FL,27.6058,-82.3456,FRCC
6043,FL,27.0536,-80.5628,FRCC
6045,FL,27.348611,-80.246389,FRCC
6046,FL,28.903863,-81.332329,FRCC
6047,MA,42.573084,-72.707274,NPCC
6049,MA,41.392486,-70.620089,NPCC
6051,GA,31.9342,-82.3447,SERC
6052,GA,33.41342,-85.032329,SERC
6055,LA,30.7261,-91.3692,SERC
6058,MN,44.0322,-92.4908,MRO
6060,CA,33.6758,-116.1714,WECC
6061,MS,31.2186,-89.394,SERC
6063,IA,42.4407,-92.4205,MRO
6064,KS,39.1681,-94.6975,SPP
6065,MO,39.4472,-94.98,-
6068,KS,39.286453,-96.117231,SPP
6071,KY,38.5847,-85.4117,SERC
6072,MS,32.0081,-91.0478,SERC
6073,MS,30.5322,-88.5553,SERC
6074,MO,38.8615,-94.2982,SERC
6076,MT,45.8831,-106.614,WECC
6077,NE,41.0808,-101.1408,MRO
6081,MA,42.1978,-72.5106,NPCC
6082,NY,43.358889,-78.604722,NPCC
6083,MA,42.5995,-72.7335,NPCC
6085,IN,41.2164,-87.0261,RFC
6086,WI,45.164024,-91.157427,MRO
6087,GA,33.3498,-83.1574,SERC
6088,AZ,32.401,-111.1262,WECC
6089,MT,47.6785,-104.15665,WECC
6090,MN,45.3808,-93.8931,MRO
6092,SD,42.897663,-96.990494,MRO
6094,PA,40.6348,-80.4159,RFC
6095,OK,36.45307,-97.05279,-
6096,NE,40.6214,-95.7764,-
6098,SD,45.303652,-96.510067,MRO
6099,CA,35.211536,-120.855542,WECC
6100,CA,37.029304,-118.968252,WECC
6101,WY,44.290128,-105.381482,WECC
6103,PA,41.0919,-76.1462,RFC
6105,PA,40.224303,-75.58744,RFC
6106,OR,45.693182,-119.808819,WECC
6110,NY,43.52139,-76.408394,NPCC
6112,CO,40.2461,-104.8742,WECC
6113,IN,38.372222,-87.765833,RFC
6115,NH,42.899167,-70.848889,NPCC
6118,NJ,39.4666,-75.5377,RFC
6119,MA,42.6198,-72.7376,NPCC
6120,WA,48.828784,-122.68609,WECC
6122,NY,43.2777,-77.3099,NPCC
6124,GA,32.356287,-81.168347,SERC
6125,MA,42.2747,-71.7172,NPCC
6126,SC,34.3061,-81.3308,SERC
6127,SC,34.2983,-81.3153,SERC
6128,TX,29.449827,-101.06011,
6130,GA,34.6121,-84.6733,SERC
6131,AL,32.324242,-86.784319,SERC
6132,GA,34.0256,-82.5953,SERC
6133,GA,32.918674,-85.1887,SERC
6136,TX,30.619937,-96.081846,TRE
6137,IN,37.9053,-87.715,RFC
6138,AR,36.2561,-94.5241,SPP
6139,TX,33.05522,-94.839993,TRE
6140,MO,39.524791,-91.643969,SERC
6141,MO,38.2623,-93.4062,-
6142,AR,35.4693,-93.8175,SPP
6144,MO,39.297252,-94.693153,SERC
6145,TX,32.298365,-97.785515,TRE
6146,TX,32.2606,-94.5706,SPP
6147,TX,33.0917,-95.0417,TRE
6149,OH,41.5967,-83.0861,RFC
6150,AL,34.7092,-85.9278,SERC
6151,TN,35.055795,-85.387934,SERC
6152,TN,35.2267,-85.0917,SERC
6153,MO,38.758919,-91.778841,SERC
6155,MO,38.131248,-90.263157,SERC
6156,CT,41.283997,-72.904323,
6158,CA,37.946927,-120.528211,WECC
6159,CO,38.510573,-107.625335,WECC
6163,WA,47.957511,-118.977323,WECC
6165,UT,39.1747,-111.0289,WECC
6166,IN,37.9256,-87.0372,RFC
6167,VA,38.20889,-79.8,SERC
6168,VA,38.06,-77.7897,SERC
6170,WI,42.5381,-87.9033,RFC
6171,KY,36.9614,-84.27,SERC
6172,MT,48.4098,-115.3143,WECC
6174,OR,42.6717,-122.6772,WECC
6175,WA,46.659503,-117.429385,WECC
6177,AZ,34.5789,-109.2708,WECC
6178,TX,28.7128,-97.214167,TRE
6179,TX,29.9172,-96.7506,TRE
6180,TX,31.1803,-96.4866,TRE
6181,TX,29.308056,-98.3228,TRE
6183,TX,28.7044,-98.4775,TRE
6188,AL,33.258281,-85.616047,SERC
6189,GA,34.355538,-85.303942,SERC
6190,LA,31.395,-92.716667,SPP
6192,FL,30.573611,-86.215833,FRCC
6193,TX,35.29816,-101.747187,SPP
6194,TX,34.186494,-102.56999,SPP
6195,MO,37.151706,-93.38804,-
6196,CA,34.6853,-118.7881,WECC
6200,WA,47.346111,-120.0917,WECC
6202,WA,48.732577,-121.06788,WECC
6204,WY,42.108889,-104.8825,WECC
6206,CO,37.52372,-107.782786,WECC
6207,CO,37.866,-107.8831,WECC
6208,CO,39.094197,-106.352331,WECC
6210,WA,47.73511,-117.370538,WECC
6211,CA,37.79675,-122.28185,WECC
6212,CA,40.741389,-124.210278,
6213,IN,39.0694,-87.5108,RFC
6220,IA,41.59976,-90.91195,MRO
6223,MO,37.1385,-94.1041,-
6225,IN,38.4004,-86.9146,RFC
6229,NE,40.883013,-97.601363,MRO
6231,WI,45.157552,-92.716214,MRO
6237,IL,39.6436,-90.6353,SERC
6238,IL,39.449185,-90.614119,SERC
6243,TX,30.7217,-96.4608,TRE
6246,FL,29.628338,-81.585084,FRCC
6248,CO,40.2217,-103.6803,WECC
6249,SC,33.33184,-79.357236,SERC
6250,NC,36.5278,-78.8917,SERC
6251,TX,28.795,-96.0481,TRE
6253,WI,43.1952,-88.1496,RFC
6254,IA,41.0961,-92.555833,-
6257,GA,33.0606,-83.8075,SERC
6258,GA,33.137711,-81.748294,SERC
6264,WV,38.9794,-81.9344,RFC
6265,WA,46.0594,-122.2594,WECC
6280,MO,36.658995,-93.1235,-
6356,MI,42.792645,-86.103583,RFC
6358,MN,44.888881,-94.349348,MRO
6359,ID,43.913476,-111.283319,WECC
6369,MI,45.98363,-83.90788,
6373,NE,40.7316,-96.7364,MRO
6377,NC,35.109444,-75.979722,RFC
6378,MA,42.149497,-72.610949,NPCC
6379,MA,42.160954,-72.507631,NPCC
6388,MA,42.608042,-72.561458,NPCC
6390,VA,37.8277,-75.9915,RFC
6391,MD,37.9955,-76.038881,RFC
6393,WY,42.905142,-110.893422,WECC
6394,WY,42.728439,-110.916592,WECC
6395,ID,43.357066,-115.451517,WECC
6396,ID,43.930462,-116.437172,WECC
6397,ID,43.537685,-116.093756,WECC
6398,ID,42.669899,-113.483175,WECC
6400,MT,46.649026,-111.727874,WECC
6402,NM,33.153358,-107.191973,WECC
6403,OR,42.121168,-122.547896,WECC
6404,UT,40.404354,-111.528446,WECC
6405,UT,40.914646,-109.421662,WECC
6406,WA,46.26678,-119.589821,WECC
6407,WA,46.618413,-120.477759,WECC
6408,WY,44.513767,-109.129588,WECC
6409,WY,42.548412,-106.717536,WECC
6410,TX,26.5575,-99.1642,TRE
6413,TX,31.060893,-94.1062,TRE
6414,TX,31.8694,-97.3667,TRE
6415,OK,34.138779,-94.684498,SPP
6416,TX,33.8181,-96.5692,TRE
6417,TN,36.0972,-85.8274,SERC
6418,TN,36.3208,-87.2219,SERC
6419,OK,35.3069,-95.3572,-
6421,OR,43.280611,-122.40248,WECC
6422,MT,45.487869,-111.633807,WECC
6424,WA,47.8347,-120.0133,WECC
6430,WA,47.4193,-121.781858,WECC
6431,WA,48.698056,-121.208611,WECC
6432,WA,48.713853,-121.131736,WECC
6433,WA,48.987111,-117.347847,WECC
6438,NC,35.27127,-83.676016,SERC
6440,AL,34.79782,-87.62537,SERC
6449,CA,34.1548,-117.9093,WECC
6450,VT,43.662775,-73.034023,NPCC
6451,VT,44.0525,-73.1762,NPCC
6456,NY,43.6262,-73.3073,NPCC
6459,MT,48.0592,-114.0708,WECC
6462,LA,30.757,-91.3327,SERC
6463,IA,42.0272,-93.5828,MRO
6469,ND,47.370542,-101.83566,MRO
6475,VT,44.489997,-73.169312,NPCC
6479,CA,34.590183,-118.454676,WECC
6480,CA,34.534337,-118.525113,WECC
6481,UT,39.509731,-112.58018,WECC
6482,OR,44.2778,-121.2564,WECC
6483,VT,44.2603,-72.0592,NPCC
6484,OR,44.062326,-121.313331,WECC
6486,NY,44.6967,-73.6122,NPCC
6505,OR,45.122009,-122.06987,WECC
6506,ID,48.7339,-116.1752,WECC
6507,WA,46.4492,-120.5342,WECC
6508,WA,46.423133,-120.559997,WECC
6509,NV,40.6253,-116.9131,WECC
6510,NV,39.1522,-119.7478,WECC
6512,CA,39.394267,-120.021732,WECC
6513,NV,39.2851,-119.5933,WECC
6514,NV,38.7714,-117.6869,WECC
6515,AZ,31.363472,-110.931343,WECC
6516,CO,38.0492,-103.7136,WECC
6517,SC,34.7981,-82.8872,SERC
6518,CA,39.245833,-120.027222,WECC
6519,VT,44.1664,-73.2575,NPCC
6520,VT,44.38126,-72.76769,NPCC
6521,NV,39.4625,-119.0667,WECC
6522,NJ,41.0006,-75.0314,RFC
6524,CA,39.816944,-120.463333,WECC
6526,NY,44.5236,-73.4617,NPCC
6527,NY,43.318906,-73.920785,NPCC
6529,VT,42.87084,-72.92732,NPCC
6530,NV,39.5472,-119.795,WECC
6531,NV,39.3125,-119.585,WECC
6532,NV,39.3022,-119.5604,WECC
6533,NV,40.9581,-117.7375,WECC
6537,UT,40.584985,-111.800605,WECC
6543,WV,39.493056,-77.826944,RFC
6544,WV,39.605,-77.923055,RFC
6546,WV,39.273056,-77.784444,RFC
6552,OR,44.4146,-122.6712,WECC
6553,UT,41.250607,-112.249441,WECC
6554,IA,42.7317,-92.4711,MRO
6558,LA,31.3207,-92.4613,SPP
6560,WV,38.1944,-81.3706,RFC
6561,WV,38.2526,-81.5695,RFC
6562,WV,38.5274,-81.91392,RFC
6563,MO,40.459344,-93.021833,SERC
6565,MD,38.327778,-75.217222,RFC
6567,RI,41.175556,-71.5711,NPCC
6579,KS,37.566881,-101.751065,SPP
6582,FL,24.579167,-81.685,FRCC
6584,FL,24.563333,-81.7342,FRCC
6585,MA,42.495833,-70.854722,NPCC
6586,MA,42.5131,-70.8583,NPCC
6594,MO,40.4119,-95.5158,-
6595,TX,31.173484,-93.565877,TRE
6598,CT,41.0947,-73.4242,NPCC
6612,CA,38.86429,-120.444335,WECC
6618,VT,44.933611,-73.051111,NPCC
6619,CO,39.3561,-102.2431,WECC
6623,MT,48.0122,-106.4123,WECC
6624,NE,42.848829,-97.481479,MRO
6635,CT,41.44823,-72.834884,NPCC
6636,PA,39.720278,-79.856111,RFC
6639,KY,37.6461,-87.5,SERC
6641,AR,35.678442,-91.408761,SERC
6643,CA,34.20795,-118.3516,WECC
6644,CA,33.8553,-117.4537,WECC
6645,CA,34.5148,-118.6092,WECC
6646,CA,34.1275,-117.7958,WECC
6647,CA,33.9117,-117.8192,WECC
6648,TX,30.565871,-97.064032,TRE
6650,MO,39.1481,-91.8306,SERC
6651,MO,39.4244,-92.4837,SERC
6652,MO,38.555713,-92.102316,SERC
6664,IA,41.3181,-91.0931,SERC
6704,CA,33.333056,-118.310278,
6705,IN,37.915,-87.3328,RFC
6741,MN,45.805443,-92.97176,MRO
6761,CO,40.860905,-105.021207,WECC
6768,MO,36.8791,-89.6209,SERC
6772,OK,34.0158,-95.3206,SPP
6776,NJ,39.4912,-75.0486,RFC
6789,SC,33.4261,-79.93,SERC
6791,KS,37.686085,-96.964982,SPP
6823,KY,37.4497,-87.0806,SERC
6824,MN,44.905026,-93.820761,MRO
7011,KS,37.16424,-101.340133,SPP
7012,ID,43.468679,-112.062499,WECC
7013,KS,37.2367,-96.9625,SPP
7015,UT,39.544108,-111.418727,WECC
7018,KS,37.6376,-95.4704,SPP
7028,UT,40.1817,-111.6203,WECC
7030,TX,31.091925,-96.69503,TRE
7032,VA,37.1575,-76.6911,SERC
7034,UT,41.743728,-111.783169,WECC
7039,WY,44.415,-110.5739,WECC
7040,AR,35.351361,-94.294349,SPP
7044,ME,44.095876,-70.219009,NPCC
7048,ME,44.092904,-70.216965,NPCC
7051,VT,44.309693,-72.575305,NPCC
7056,VT,44.359381,-72.81673,NPCC
7058,WI,46.358956,-91.823631,MRO
7060,IA,43.396851,-95.74966,MRO
7063,AL,31.2546,-88.0299,SERC
7066,CA,39.470447,-120.10455,WECC
7072,CA,34.307444,-117.323548,WECC
7079,ID,42.766397,-114.908236,WECC
7080,UT,37.113736,-113.568944,WECC
7082,NV,36.430554,-114.902405,WECC
7097,TX,29.309722,-98.3203,TRE
7111,UT,40.50368,-111.425246,WECC
7113,WA,47.159553,-119.896306,WECC
7115,MI,46.5628,-87.5686,MRO
7116,MI,46.5717,-87.4764,MRO
7118,MI,46.3156,-87.5128,MRO
7119,MI,45.8475,-87.0036,MRO
7125,SC,35.0075,-82.9975,SERC
7127,WA,47.385072,-123.605225,WECC
7128,PA,40.432915,-78.002887,RFC
7129,CA,39.528749,-121.546359,WECC
7131,TX,33.585257,-101.886093,SPP
7132,UT,41.254331,-111.848525,WECC
7135,AR,35.127591,-92.790273,SERC
7137,IA,41.7529,-92.748889,MRO
7138,NJ,39.8154,-74.2098,RFC
7145,IA,41.5572,-93.5242,MRO
7146,NY,40.956932,-72.877411,NPCC
7147,CA,34.088019,-117.039539,WECC
7151,CA,39.586864,-122.533248,WECC
7153,DE,39.7436,-75.5072,RFC
7155,IA,43.2481,-93.205,MRO
7158,OH,39.4492,-84.4611,RFC
7159,WI,43.1669,-88.69,RFC
7164,AZ,33.8447,-112.2714,WECC
7166,AR,34.7956,-92.3569,SERC
7179,AZ,34.168264,-114.277356,WECC
7185,OK,36.674444,-97.060277,-
7189,CA,40.597617,-122.538683,WECC
7190,ID,42.526786,-114.036889,WECC
7191,GA,33.989153,-83.498448,SERC
7200,TX,30.7975,-94.1756,TRE
7203,WI,43.7353,-88.496667,RFC
7210,SC,33.3644,-81.03,SERC
7212,VA,37.498223,-77.368544,SERC
7213,VA,36.869,-78.704,SERC
7229,CA,39.814905,-122.332335,WECC
7231,CA,37.401,-121.96867,WECC
7232,CA,37.364297,-121.944238,WECC
7233,CO,38.973655,-104.901141,WECC
7237,SD,43.60347,-96.6356,MRO
7238,FL,28.2764,-81.533,FRCC
7242,FL,27.7286,-81.9897,FRCC
7246,AR,33.986501,-91.315788,-
7247,SD,44.901667,-97.108333,MRO
7259,WA,46.7844,-122.7197,WECC
7266,CA,37.652602,-121.020397,WECC
7268,MI,42.7553,-86.0853,RFC
7270,WI,42.6658,-88.0131,RFC
7277,NC,35.4317,-81.0347,SERC
7279,OH,40.153328,-83.126719,RFC
7281,KS,38.830833,-94.890278,SPP
7283,AR,36.024272,-90.509229,-
7286,OH,39.3664,-81.5211,RFC
7288,NJ,39.451,-75.0578,RFC
7294,FL,28.4263,-81.5809,FRCC
7296,MO,37.0659,-94.614,-
7302,FL,27.788215,-81.869983,FRCC
7304,MO,39.800981,-91.524502,SERC
7307,CA,40.507292,-122.423281,WECC
7314,NY,40.8158,-73.064,NPCC
7315,CA,37.5744,-120.985,WECC
7317,WY,44.508169,-109.170661,WECC
7318,DE,39.145036,-75.548172,RFC
7325,TX,29.694838,-95.040622,TRE
7335,IN,39.839572,-84.965682,RFC
7336,IN,40.0529,-85.7389,RFC
7337,VT,43.7089,-73.0631,NPCC
7338,CA,39.889287,-121.279173,WECC
7339,KS,37.2678,-97.3497,SPP
7343,IA,42.3006,-96.3617,MRO
7345,FL,29.640278,-82.348611,FRCC
7348,GA,32.5792,-83.5822,SERC
7350,OR,45.847998,-119.67392,WECC
7366,WI,44.6108,-87.5586,MRO
7368,CA,38.752,-122.7195,WECC
