year,state,final co2 (kg),generation (mwh),index,indexlb
2008,MT,20613127898.683846,29637137.030000005,695.5168401663877,1533.3364258308186
2008,NC,71516934054.28235,125239062.90999998,571.0433501540671,1258.9221697496564
2008,ND,32001063468.581894,32734579.189999998,977.5920222722099,2155.199372301314
2008,NE,22496822959.61101,32373522.26000001,694.9142814591904,1532.0080249049313
2008,NH,6573115984.822292,22876991.549999997,287.3243175553078,633.4351904824316
2008,NJ,18108514955.330933,63674789.1,284.3906546261483,626.9676371888066
2008,NM,29875380536.088894,37009836.95,807.2281046914716,1779.6150796028182
2008,NV,17943861800.414112,35212660.58,509.58551568823583,1123.4322278862849
2008,NY,43451056364.70276,140322100.21,309.6522664617746,682.6593866416283
2008,OH,125630115818.55157,153412251.14000002,818.9053669768838,1805.3587720372382
2008,OK,52715040029.52086,76328908.58,690.6300772566459,1522.5630683200015
2008,OR,11179439688.638456,58718437.59,190.39061915609216,419.7351589915208
2008,PA,119133746038.07173,222351099.38,535.791126602307,1181.205117707446
2008,RI,3025801136.2948103,7387265.79,409.5968958353684,902.9973165586532
2008,SC,41806789554.53941,100978004.82,414.0187719995339,912.7457847501724
2008,SD,4025445248.6633143,7082671.569999999,568.3512512021385,1252.9871684002346
2008,TN,55012149021.98814,90663312.58,606.7740903846438,1337.6941596619859
2008,TX,241937313161.66528,404787781.01,597.6892695673746,1317.6657636882342
2008,UT,39727593715.44848,46578762.70000001,852.9121731146472,1880.3301768485512
2008,VA,35760237723.98414,72678531.41000001,492.0330258498289,1084.736008788533
2008,VT,7576312.984573976,6820215.98,1.110861152607366,2.449004497038199
2008,WA,13406436116.967,110828451.09,120.9656544426493,266.68088178426467
2008,WI,46668621233.9174,63479555.039999984,735.1756200009654,1620.7681718541285
2008,WV,81456842162.80008,91123096.64,893.9209175980005,1970.738054936552
2008,WY,46794352608.771225,46500448.36,1006.3204605361192,2218.5340872979286
2009,AK,3623770699.4900007,6702159.43,540.6870333864917,1191.9986338038598
2009,AL,68617988175.8425,143255555.66,478.99006680550053,1055.9815012794065
2009,AR,29255359777.92551,57457739.06,509.16308675800354,1122.5009410666946
2009,AZ,55085314328.46421,111971779.30000001,491.957122346668,1084.5686719254643
2009,CA,50450289398.55617,205389492.05,245.63228086797426,541.520926401536
2009,CO,39682596767.57372,50565951.610000014,784.7691085423185,1730.1019766923953
2009,CT,7521964343.408464,31206222.070000004,241.0405311650871,531.397955006551
2009,DE,3320444491.2885885,4841562.899999999,685.82078966455,1511.960512894467
2009,FL,115646901662.83896,217952308.41000003,530.6064547171039,1169.7749900693275
2009,GA,75023128781.63585,128698376.54999998,582.9376468668117,1285.1443362825732
2009,HI,7660541466.738601,11010532.930000002,695.7466559921182,1533.843077800224
2009,IA,38719868003.71045,51860063.19,746.6220752923547,1646.0030271895253
2009,ID,724109528.5751097,13100151.860000001,55.274895765606004,121.859035204855
2009,IL,95026718288.19681,193864357.33,490.1711670827676,1080.6313549506697
2009,IN,109142708436.5057,116670279.9,935.4799571069316,2062.3591134379417
2009,KS,35432770354.26566,46677307.589999996,759.1005605014088,1673.513095681406
2009,KY,84104229036.24533,90630426.69000001,927.9910964550852,2045.8491712448808
2009,LA,44775357997.50211,90993676.17000002,492.07109638970974,1084.8199391007543
2009,MA,18482284201.91865,38966651.23,474.31030428628014,1045.6644968295332
2009,MD,24647107175.12581,43774832.05,563.0428723740999,1241.2843164359408
2009,ME,3505803319.414388,16349848.7,214.42420561447693,472.7196036976759
2009,MI,70013350632.8861,101202605.27,691.8137180964501,1525.172522915434
2009,MN,32917890667.07431,52491848.87,627.1048053307845,1382.5152538322477
2009,MO,71809386965.8761,88354271.69,812.7438050514036,1791.7749926163244
2009,MS,24507389259.494183,48701484.190000005,503.2164761936833,1109.3910434165944
2009,MT,17547061707.58507,26712735.340000004,656.8800043966246,1448.1576576927987
2009,NC,62135384025.57833,118407402.61,524.759285787515,1156.8843214471556
2009,ND,31765248187.594696,34196466.75,928.9043929544182,2047.8626247073105
2009,NE,24945725881.628036,34001892.230000004,733.6569892312735,1617.4201984592657
2009,NH,5440964557.180158,20164121.98,269.8339438026033,594.8759125072193
2009,NJ,14695388372.20479,61811239.099999994,237.7462187488293,524.1353138536691
2009,NM,32759544775.711754,39674338.68000001,825.7111741657328,1820.3628545657746
2009,NV,18158942088.84879,37825780.82,480.0678715731211,1058.3576296701028
2009,NY,35350923153.17749,133150549.67000002,265.4958859786244,585.3122302284754
2009,OH,110407290052.84511,136090225.29000002,811.28008876151,1788.548083683625
2009,OK,50492050927.49876,75066809.28,672.6281749789426,1482.876074558577
2009,OR,9863561088.11952,56690856.470000006,173.98857068492475,383.57520293198513
2009,PA,113758987088.39958,219496143.6,518.2732836332145,1142.585281097785
2009,RI,3142536371.416074,7696824.48,408.28998758928094,900.1161066393288
2009,SC,37619568310.26704,100125486.48,375.7242000295451,828.3215713851351
2009,SD,3420667656.788231,8196531.020000001,417.3311427043474,920.0482372060044
2009,TN,39051282729.738594,79716888.71000001,489.8746471629398,1079.977647135417
2009,TX,222505372658.74866,397167909.56,560.2299866201422,1235.0830285027655
2009,UT,36712251520.22163,43542945.60999999,843.1274229594233,1858.7587166563446
2009,VA,30839900690.032135,70082066.16,440.05410199555877,970.1432732594089
2009,VT,7256638.340457096,7282348.39,0.9964695386479713,2.196816744903318
2009,WA,13354913912.056393,104470132.64999999,127.83475595650441,281.82450298170966
2009,WI,41804601345.63815,59959060.45000002,697.2190863547486,1537.089197777679
2009,WV,64684901519.718666,70782514.37,913.854249110064,2014.6830775880471
2009,WY,44050948265.472404,46029212.470000006,957.0215500467892,2109.8497092331518
2010,AK,3523228871.9599986,6759575.76,521.2204133887833,1149.0825233569117
2010,AL,79118328161.36797,152150512.07999998,520.0004067010168,1146.3928966130618
2010,AR,32763491943.638737,61000184.559999995,537.1048002553574,1184.101242642961
2010,AZ,55377298491.93076,111753629.52000001,495.53020094099185,1092.4458809945106
2010,CA,46426946161.76208,204779274.56,226.71701646329964,499.82033449499045
2010,CO,41493138390.69855,50720791.870000005,818.0696093437892,1803.516260759318
2010,CT,8664213437.102772,33349623.340000004,259.79943907524716,572.7538433852899
2010,DE,3834779549.7994614,5627645.01,681.4181674546422,1502.2544919705044
2010,FL,125870992417.08777,229095934.82,549.424818541561,1211.2619549567253
2010,GA,82244634687.37929,137576941.31,597.8082802557641,1317.9281346518576
2010,HI,7599715344.150001,10836036.040000001,701.3372155737127,1546.168025453807
2010,IA,42804075966.01153,57508720.769999996,744.3058268884448,1640.8966259582655
2010,ID,719900926.2015226,12024564.19,59.869190668898796,131.9876177486543
2010,IL,99066851573.83453,201351871.68999997,492.0085954123,1084.6821494459566
2010,IN,115561441313.03526,125180738.91,923.1567277783795,2035.1913220602155
2010,KS,36143074967.11068,47923762.169999994,754.1785813663862,1662.662100480335
2010,KY,92311289253.44624,98217658.23999998,939.8644898240068,2072.0252542660055
2010,LA,51039221643.070526,102884940.21999998,496.0805880232112,1093.6592643559713
2010,MA,19467588537.308926,42802546.92,454.82313409280937,1002.7030814210076
2010,MD,26678179714.129284,43607263.95,611.7829301264677,1348.7366477568107
2010,ME,3659578759.69276,17018659.64,215.0333126758953,474.06244112527884
2010,MI,71213771880.21951,111551371.35,638.3944098435283,1407.4043159410426
2010,MN,31744951286.634186,53670227.029999994,591.4815912533729,1303.980316077186
2010,MO,75970100925.9633,92312989.49999999,822.9621999833871,1814.3024660833753
2010,MS,27905259103.329124,54487260.06000002,512.1428215072762,1129.0700642949412
2010,MT,20227020607.959476,29785047.990000002,679.0998159462584,1497.1434542351215
2010,NC,69494334305.22446,128678483.27000001,540.0618078424795,1190.6202615695304
2010,ND,30652303243.60203,34739541.7,882.3462182750105,1945.2204728090883
2010,NE,24145496674.157417,36630006.25,659.1726059057775,1453.211926979877
2010,NH,5497231570.272587,22195912.070000004,247.6686496565575,546.0103050328468
2010,NJ,17872365229.004036,65682493.679999985,272.1024161487658,599.8769866415691
2010,NM,29729485053.96393,36251542.25,820.0888350884969,1807.9678458361004
2010,NV,16883792679.375574,35279247.77,478.5757561909482,1055.0681120985644
2010,NY,39441108048.31207,136961653.70000002,287.97190295835384,634.8628572619868
2010,OH,115300117288.88092,143598336.85000002,802.9349073124791,1770.1502966610917
2010,OK,48007218398.51461,72250733.19,664.4530273799235,1464.8531441617793
2010,OR,10612758169.269144,55126999.19,192.51470831364048,424.4179259482518
2010,PA,122021289845.84358,229752306.19000006,531.0993037211765,1170.8615249837057
2010,RI,3218051740.3622284,7738719.020000001,415.8377803930434,916.7559706545035
2010,SC,41547362884.04593,104153132.77999997,398.90651173983764,879.4292957816461
2010,SD,3609615999.4726853,10049636.129999999,359.1787755078338,791.8455284845704
2010,TN,42889190659.50876,82348624.86,520.8246128265555,1148.2099414374243
2010,TX,234302547556.40805,411695046.3,569.1167519797482,1254.6747914145528
2010,UT,35168405000.26136,42249354.65,832.4009985856994,1835.111241482033
2010,VA,33880673654.413914,72966456.06,464.3321806194614,1023.6667253936646
2010,VT,8605168.901090937,6619989.989999998,1.299876421881257,2.8657075596794197
2010,WA,13939314719.73861,103472729.00999999,134.7148649997572,296.99239137846473
2010,WI,45793952593.10838,64314067.160000004,712.0363338114283,1569.755301520675
2010,WV,72295745495.39005,80788947.27999999,894.8717359173647,1972.8342290034225
2010,WY,45460566549.357704,48119253.81,944.747953259205,2082.7913377552436
2011,AK,3664129849.5499997,6871032.840000002,533.2720618389591,1175.6515875301693
2011,AL,78329209841.02916,156339209.9,501.0208884331144,1104.5506506396441
2011,AR,34739685545.63225,61307535.95999999,566.6462532158869,1249.2283298397442
2011,AZ,53462083562.80834,108127273.71000001,494.4366183336404,1090.0349687783437
2011,CA,39207810802.42404,201451638.45999998,194.62641804330175,429.0734012182631
2011,CO,39704908722.15687,51432554.39,771.9801046839833,1701.9073387863098
2011,CT,7796074527.26012,33745220.660000004,231.02751663145057,509.32326316569595
2011,DE,3682157469.5590467,6590194.819999998,558.7327188544401,1231.7821519864988
2011,FL,116144239466.74347,221923641.13,523.3522615047024,1153.7823957132669
2011,GA,73383815366.09702,124749341.19000001,588.2501235363599,1296.856222348259
2011,HI,7374721424.599998,10723332.94,687.726611293671,1516.1620872580272
2011,IA,39652280927.87921,56371912.68000001,703.4049235293609,1550.726494412829
2011,ID,498355964.2698202,16568785.980000002,30.07800118073709,66.309961403053
2011,IL,97300970925.15524,199499728.13000003,487.7248296887453,1075.238159531808
2011,IN,110946718424.0782,122131414.0,908.4208132076338,2002.7045247975498
2011,KS,35562838277.60248,45359840.20000001,784.0159515730055,1728.441566837848
2011,KY,91800137300.62111,98350982.17999999,933.3931930909479,2057.758633488304
2011,LA,54597459108.17473,105490737.02000003,517.5569026295036,1141.0059475370037
2011,MA,15879964290.468906,38054820.54000001,417.29179286963745,919.9614865604028
2011,MD,23459284329.198204,41818068.25,560.9844096325087,1236.7462294758286
2011,ME,3145577226.594123,15973688.139999999,196.92241384863564,434.1351535707022
2011,MI,65201856903.18689,109169506.94999999,597.2533789407839,1316.7047992128523
2011,MN,31499042395.019104,53120061.54,592.9782737789183,1307.2799023730033
2011,MO,78831337581.80638,94876396.72999999,830.8846066967028,1831.768203923551
2011,MS,23247091396.59687,51570942.71,450.77887226771753,993.7871018014101
2011,MT,17144466004.90158,30128542.640000004,569.0439862876016,1254.5143721696465
2011,NC,59632898260.03869,118389854.94000001,503.69939459982146,1110.4556853347665
2011,ND,29694792314.202133,35079900.14000001,846.4902179223286,1866.1723344315658
2011,NE,26332301033.281796,36095051.02000001,729.5266328531093,1608.3144147879648
2011,NH,5179497770.100239,20065941.02,258.1238410367977,569.0598199497243
2011,NJ,15806001704.88143,64694096.02,244.31907511305278,538.6258329942361
2011,NM,30773859750.355343,38181139.31,805.9963716770332,1776.8996009991874
2011,NV,14787531315.638105,32064180.970000003,461.1853747168426,1016.7292771007512
2011,NY,36784100674.15736,137463937.71,267.5909135656998,589.9309280469417
2011,OH,108242823516.23215,135585804.51,798.334485733341,1760.0082072477237
2011,OK,50740903382.367775,74605713.62,680.1208770793844,1499.394485609211
2011,OR,6692072800.49285,59695164.21,112.1041023850942,247.14470411817868
2011,PA,115095057557.76346,227314722.45,506.3246951946973,1116.2434230262297
2011,RI,3617416842.6081705,8722272.6,414.73329354647444,914.3210189525576
2011,SC,38530845071.28145,102972567.22999997,374.1855341454077,824.9294285769658
2011,SD,2906780366.184595,11998885.52,242.25419613675882,534.0736008030985
2011,TN,40978686887.3897,81103862.22999999,505.2618427859759,1113.9002586059626
2011,TX,249035487959.39053,435457419.85,571.8940052627295,1260.7975240022135
2011,UT,33409726816.51754,40836150.10000001,818.1409543922098,1803.6735480530658
2011,VA,28466849391.71953,66670859.12,426.9758897284108,941.3110464952545
2011,VT,25068382.104603477,6776218.849999999,3.699464651234439,8.155839770111445
2011,WA,7647685055.636806,115262600.91,66.35009964427503,146.27542967576875
2011,WI,44872528016.22569,63289343.84,709.0060552636895,1563.07474943433
2011,WV,70909172768.8651,78999623.56999998,897.5887423822204,1978.8241414558431
2011,WY,43812953043.85325,47638470.86,919.6968805445249,2027.5637428484597
2012,AK,3618532550.665,6934116.79,521.8447655631425,1150.458970160504
2012,AL,71049704849.08185,152878687.73,464.7456483572333,1024.5782563683565
2012,AR,36236279645.697876,65005678.050000004,557.4325310140792,1228.9157578736392
2012,AZ,53149403108.65758,110905010.65,479.23356029773373,1056.5183070323837
2012,CA,50918017159.46137,200096766.58,254.46696630704432,560.99787392051
2012,CO,39727462011.7748,52556701.13999999,755.8971767643711,1666.4509158947326
2012,CT,8503960512.499727,36117543.89999999,235.45234792390545,519.078246233042
2012,DE,4372066775.254346,8633694.04,506.39584342443834,1116.4002764135168
2012,FL,111639626145.81848,221184473.97000003,504.73536474789154,1112.7395851232018
2012,GA,59809219777.324326,122304031.99999999,489.02083438528285,1078.0953314857945
2012,HI,6986173232.925,10469268.690000003,667.3028880802368,1471.13594706169
2012,IA,36611727475.022575,56675405.62,645.9896859053583,1424.148861546953
2012,ID,807208315.13805,15499089.349999998,52.081015659029674,114.81780712189682
2012,IL,90093133935.74635,197580938.70000002,455.9808984030621,1005.2554886193908
2012,IN,101987212844.46371,114695560.32,889.1993078016267,1960.3287939794664
2012,KS,31915644821.11603,44424690.77,718.4213163430429,1583.8316340098725
2012,KY,84613986681.78513,89949688.8,940.681260942674,2073.8259078742194
2012,LA,51745492330.05235,103407705.87,500.4026720707323,1103.1877308471364
2012,MA,13698972495.870514,35578421.550000004,385.0359824597253,848.8503269307104
2012,MD,19826351815.468346,37809743.629999995,524.3714955987483,1156.0293991970007
2012,ME,2746983631.1288934,15048296.3,182.54449383275988,402.43759110370246
2012,MI,64720700511.15871,108158049.74000001,598.3900474050716,1319.210698509221
2012,MN,27502648001.343822,52754433.20999999,521.3333994484182,1149.3316124239827
2012,MO,71667485829.47063,91804320.63000001,780.6548247147638,1721.0316265661684
2012,MS,24329372698.696426,54584295.03,445.72111236986376,982.6367643306017
2012,MT,16266136308.636875,27804782.470000003,585.0121764551562,1289.7178442130376
2012,NC,56187486108.62486,116681763.3,481.5447120400593,1061.6134721635149
2012,ND,30262063652.15192,36125158.94,837.7004984923099,1846.7945189761465
2012,NE,25474886698.23818,34217292.49,744.5032860412089,1641.331944406449
2012,NH,4353563255.458127,19222318.959999997,226.48480989819802,499.3084119015674
2012,NJ,15122557293.510118,65263407.95999999,231.7157158384795,510.84046713751195
2012,NM,29879874626.577652,36635909.489999995,815.5898145433937,1798.0493051423657
2012,NV,14779601795.709862,35302198.260000005,418.65953181890774,922.976803847964
2012,NY,34702236773.14175,135768243.64000002,255.59906972912907,563.493709124838
2012,OH,93691128203.50049,129745730.66999999,722.1133806845477,1591.971159057154
2012,OK,48036177763.296196,77896552.73,616.6662847044861,1359.5024912595102
2012,OR,7487389485.032287,60923905.67999999,122.89739801580441,270.93960366564244
2012,PA,107640330398.71153,223419715.51999998,481.7852808924369,1062.1438302554664
2012,RI,3429581333.566309,8309035.820000001,412.753225267274,909.9557604242323
2012,SC,33878943428.02179,96755681.91000001,350.1493944255928,771.9393549506619
2012,SD,3139543002.2854285,11473397.040000001,273.63674344572564,603.2595646004468
2012,TN,38915343699.95923,77712080.63000001,500.7631166799095,1103.9823670325286
2012,TX,232024079758.39417,429815558.87,539.8224307384161,1190.0925308059122
2012,UT,32266732644.806877,39402960.86,818.8910665736929,1805.3272453683635
2012,VA,25031583188.458652,70739234.97,353.85713740153346,780.1134451154207
2012,VT,12858067.614340119,6608568.050000001,1.9456662195284677,4.28941574757246
2012,WA,6413493569.071945,116835473.51,54.893375927671585,121.01793657014478
2012,WI,39784493114.99985,63750937.93999999,624.0612985560076,1375.8055387965744
2012,WV,65619589370.313354,73413404.72999999,893.8366175993233,1970.5522071594683
2012,WY,46106724665.18535,49588606.28,929.7846445783463,2049.8032274374223
2013,AK,3460815359.83,6496821.710000001,532.6936022429342,1174.3763155047727
2013,AL,69129585867.58917,150572923.88000003,459.1103372787155,1012.1546495646563
2013,AR,36550392797.125984,60322492.18000001,605.9164911167962,1335.803496316089
2013,AZ,56937716637.32415,113415234.16,502.02882407313587,1106.7727455516354
2013,CA,49860023017.29189,200685930.85000005,248.44802426413779,547.7285142927182
2013,CO,39502276303.66211,52937435.98000001,746.2068302398748,1645.0875779468279
2013,CT,8359027148.83782,35610789.35,234.73299248385854,517.4923552299146
2013,DE,3873664977.8133864,7760861.039999999,499.12824850854264,1100.3781366619332
2013,FL,109325348663.41327,222500805.08,491.34810377025565,1083.2260295719057
2013,GA,57732239121.53824,120953734.35000001,477.30844716608976,1052.2742026223616
2013,HI,6789747090.305,10267052.28,661.3141635142234,1457.933204883457
2013,IA,34585425707.278656,56670756.92,610.2869908037687,1345.4386999259887
2013,ID,1385743771.3305373,15186128.31,91.25062972225982,201.171138285694
2013,IL,92662147055.02333,203004919.52000004,456.4527168805594,1006.2956596348813
2013,IN,102459928387.89584,110403477.15999998,928.0498316136175,2045.9786587753813
2013,KS,33049161020.95875,48472581.39,681.8114503754666,1503.1215234977537
2013,KY,83772859364.5625,89741021.25,933.4957213289179,2057.9846672417325
2013,LA,50510973468.84853,102010177.02999999,495.1562181290388,1091.621398487279
2013,MA,14150868753.573015,32886905.73,430.28884717069474,948.6147924725136
2013,MD,17944717090.591473,35850812.339999996,500.5386466674265,1103.4875004430085
2013,ME,2298435574.877907,14030037.660000002,163.82248077856596,361.1630411244265
2013,MI,65164936386.92182,105417800.66,618.1587547732645,1362.792790773139
2013,MN,28191762715.71913,51296987.65,549.5793029421511,1211.6025312662664
2013,MO,72615370343.38644,91626592.99000002,792.5141378039841,1747.1766682026634
2013,MS,22618574083.9592,52810263.94,428.2988267140102,944.2275933737069
2013,MT,17029730902.738827,27687326.349999998,615.0731452890477,1355.9902561042347
2013,NC,53950227551.331116,125936293.39999999,428.39300804235927,944.4352255301853
2013,ND,29719299512.94954,35021672.79000001,848.597372579973,1870.8177675898087
2013,NE,27130391850.67672,37104627.86000001,731.1862000891851,1611.9730967166176
2013,NH,3442891589.3664875,19778520.47,174.07225149063376,383.7596856362512
2013,NJ,15023835261.981087,64750941.75,232.02496915006006,511.52224698822243
2013,NM,30428863662.170086,35870965.160000004,848.2867278994086,1870.1329203270361
2013,NV,15741692346.675917,36543291.160000004,430.7683256484202,949.6718507245073
2013,NY,33099226414.59182,136116830.04000002,243.1677728967469,536.0876721281683
2013,OH,98722900399.44017,137284188.72000003,719.113404973328,1585.357412604199
2013,OK,45102554446.41113,73673680.32,612.1935846086308,1349.6419766281874
2013,OR,9790695271.709202,59895514.73,163.46291230393777,360.37033646526123
2013,PA,106553311383.33524,226769946.44,469.87404220041867,1035.8843134350432
2013,RI,2550589665.2795544,6216218.62,410.31209183559156,904.5740376607451
2013,SC,28347328561.92017,95249894.02,297.6100798177053,656.1111819661131
2013,SD,3264471084.7244687,10108886.52,322.93082707634045,711.9333013725002
2013,TN,35390918802.0457,79651619.45000002,444.3213966824838,979.5509511262038
2013,TX,238978580616.49063,433380165.7800001,551.4294365234173,1215.6813357595258
2013,UT,35830989082.59579,42516750.86,842.7499363857971,1857.9265097561286
2013,VA,30454062087.030872,76896565.08000001,396.0393036457184,873.1082488173508
2013,VT,15021102.069151532,6884910.09,2.181742662256252,4.8098698732101335
2013,WA,12169089980.43548,114172916.31,106.58473457395283,234.97670584173642
2013,WI,45971982705.03647,65962791.84,696.938098322863,1536.4697315625838
2013,WV,66971863953.64907,75863066.69,882.7993235142584,1946.2193886195341
2013,WY,48868321391.09667,52483065.47999999,931.1255153287339,2052.759311093727
2014,AK,2949630289.435,6042829.649999999,488.12070838948773,1076.1109137154647
2014,AL,69905953924.74129,149343028.14000002,468.0898385106314,1031.950857980538
2014,AR,35861580131.34243,61596990.18000001,582.1969551847741,1283.511407400353
2014,AZ,56213062307.643936,113962069.05000001,493.26115940366856,1087.4435520213278
2014,CA,50461869855.1384,205077115.45999998,246.06290049452602,542.4702704302321
2014,CO,38650506814.516945,54200683.42,713.0999901793664,1572.1002383494313
2014,CT,8242551603.290506,33803155.06,243.83971225940664,537.5690296470879
2014,DE,3582347077.444506,7775037.11,460.7498365296556,1015.7690896132789
2014,FL,114047440036.02068,230259387.27,495.29985026100024,1091.9380498854011
2014,GA,62667528611.58932,125919338.73,497.67993736024056,1097.1851899043863
2014,HI,6718441435.910001,10755275.69,624.6647347363349,1377.135874199724
2014,IA,35178747598.38238,56877679.599999994,618.4982904679251,1363.5413311655877
2014,ID,1038929884.7713296,15188742.159999996,68.40131156531068,150.79753147688393
2014,IL,91290947235.60063,202164892.56,451.5667684907587,995.5240978147267
2014,IN,106194676358.7518,115404689.14,920.1937733216773,2028.6591926649699
2014,KS,31761488941.343117,49731356.339999996,638.6612246044186,1407.9925357629013
2014,KY,84616437161.95328,90909061.03999999,930.7811145989292,2052.0000452447994
2014,LA,49745418130.56044,104332951.98,476.79488777520965,1051.1420095892272
2014,MA,12396967860.492271,31745439.81,390.5117690820952,860.9222461183872
2014,MD,20056387465.587883,38086434.17,526.601870263453,1160.9464831828084
2014,ME,2130471362.327882,13262039.47,160.64432375934422,354.1564761598503
2014,MI,62942961876.31797,106851691.56000002,589.0684644985133,1298.6603368334224
2014,MN,31071573868.213905,57017163.88000001,544.9512349230146,1201.399492511278
2014,MO,69646726502.53398,87947506.94,791.9124592132979,1745.8502075816366
2014,MS,24293272123.915085,55129333.97,440.65963389172947,971.4782288777069
2014,MT,17876053969.396168,30269019.110000003,590.5726216113306,1301.9764016043396
2014,NC,55965011192.22374,128217411.99,436.4852661086982,962.2754176632361
2014,ND,29940599468.597088,36462834.980000004,821.126483583068,1810.2554457072317
2014,NE,25338796391.810192,39432341.41,642.5891916573918,1416.652131927886
2014,NH,3353192065.054342,19552700.77,171.49508420847897,378.07806264601277
2014,NJ,17195842426.828766,69371096.6,247.88194607880493,546.4805383253333
2014,NM,26200739318.477055,32425895.21,808.0189968169904,1781.358680382737
2014,NV,16105784446.778666,36220288.81999999,444.6619552598772,980.3017465659252
2014,NY,33340263073.569862,137472361.41,242.52338965892406,534.6670648420641
2014,OH,96841012206.02176,134559118.47999996,719.6911907565418,1586.6311991418722
2014,OK,43119912199.12557,70157739.13,614.6137651218462,1354.9775065876222
2014,OR,8653221490.679098,60199625.46000001,143.7421150805794,316.89386690664537
2014,PA,99519921237.6973,221310099.17000002,449.6854034720339,991.376440494446
2014,RI,2546211127.4800467,6287414.51,404.9695027153613,892.7957656862856
2014,SC,32458393523.14614,97162448.28000002,334.0631498869651,736.4756202408033
2014,SD,3084605525.4500055,10995654.530000001,280.52950527266205,618.4553473241108
2014,TN,37851124295.81937,79566534.32000001,475.71663915371806,1048.764902678287
2014,TX,236756093734.25012,437793351.0,540.7941742227376,1192.2348364914474
2014,UT,35283828309.514854,43821818.92,805.1657639754322,1775.068443260238
2014,VA,30375410442.728313,77159273.65999998,393.6715446101352,867.8882872475041
2014,VT,14094981.67280162,7064382.109999999,1.9952179048822176,4.3986573931033375
2014,WA,11857294160.572851,116370165.33,101.8929046542831,224.63309760083254
2014,WI,42072054281.15776,61088194.60000001,688.7100618481488,1518.330202350429
2014,WV,71758398613.43178,81058603.56,885.265665356742,1951.6566858454735
2014,WY,45063327770.65099,49698557.94,906.7331053157515,1998.9838039791057
2015,AK,3044184807.215,6284937.290000001,484.362001838685,1067.824469253565
2015,AL,67035524887.96114,152480638.68,439.63302795867554,969.2149734376961
2015,AR,27120366311.968105,55564839.9,488.08502572447986,1076.0322477121883
2015,AZ,54172522405.26208,115230968.73000002,470.1212096219966,1036.429218732654
2015,CA,49065966285.00525,205010951.51,239.3333913315939,527.6343945296319
2015,CO,38253152512.22481,52783377.050000004,724.719687336201,1597.7170227013887
2015,CT,8949346711.85928,37669392.760000005,237.57608116694468,523.7602285406463
2015,DE,3184130366.588188,7889341.38,403.59900950162563,889.7743763472839
2015,FL,112994578281.78706,237674769.74000004,475.4167992058872,1048.1038755292989
2015,GA,59027858486.23413,128817897.62,458.22715303397086,1010.2075815786923
2015,HI,6530114407.535,10751954.7,607.342068464537,1338.9463241369183
2015,IA,30885035004.066185,56699951.3,544.7100799197016,1200.8678421909742
2015,ID,1563051775.9254966,15673312.689999998,99.72695669644659,219.85804873298616
2015,IL,80498571013.39265,193978845.63000003,414.9863391131711,914.878883208897
2015,IN,91249544182.64117,104031316.33999999,877.135341481359,1933.732573829804
2015,KS,27800556792.24226,45531673.779999994,610.5762095759762,1346.0763116311973
2015,KY,76178868268.48381,83541576.30000001,911.8677387044204,2010.3036167477653
2015,LA,49082131286.68987,107965741.19999999,454.60838541151867,1002.2296464782341
2015,MA,12932979488.066015,32948148.689999998,392.52522530928326,865.3611117168459
2015,MD,17386227012.236225,36704144.45,473.68566337026346,1044.2874134660829
2015,ME,1858000379.5765164,11760276.13,157.98951989203982,348.303695553991
2015,MI,64870874645.11515,113045679.32000001,573.8465639317735,1265.1021348439879
2015,MN,28864831407.428658,57005355.769999996,506.352973637948,1116.3057656822202
2015,MO,63689546748.91885,83785250.0,760.1522553064991,1675.831662048708
2015,MS,25632120805.20567,64759545.650000006,395.8045188231747,872.590642197571
2015,MT,18234419497.338455,29310616.229999997,622.1097282381653,1371.5031068738592
2015,NC,53954758353.52484,128474857.86999999,419.96355744654807,925.85165874666
2015,ND,30717748095.760593,37156890.760000005,826.7039428613534,1822.5515124321398
2015,NE,24265992275.49233,39879285.24,608.4861383411376,1341.468540586872
2015,NH,3584761926.470397,20039629.83,178.88363991154608,394.36687254899454
2015,NJ,18364719930.6149,76043409.27,241.50311127436515,532.4177591154654
2015,NM,26296370994.6373,32843821.630000003,800.6489406402642,1765.1106545355265
2015,NV,14561297187.79252,39342206.95,370.118971879195,815.9642854048733
2015,NY,32304043655.07257,139216237.10999998,232.04221235736986,511.56026136305763
2015,OH,81804797679.51239,121988463.48999998,670.5945409847575,1478.3927250549964
2015,OK,40955621910.64936,76138707.65999998,537.9080256200052,1185.8720332818637
2015,OR,9371162800.931303,57958191.730000004,161.68832258582444,356.45807597270857
2015,PA,89658007195.42918,214833642.73000002,417.33690336438667,920.0609371571269
2015,RI,2885277414.861908,6945756.63,415.4014556743702,915.7940491797166
2015,SC,29534007189.434998,96539397.25,305.92698971336284,674.4466415220797
2015,SD,1961592146.224825,9633562.66,203.62063500865057,448.9020519400711
2015,TN,33680570965.27561,75274319.47999999,447.4377343819677,986.421229218486
2015,TX,225037627177.86533,450049818.88,500.02825851123987,1102.3622987138795
2015,UT,33170294033.663948,42016225.93000001,789.4639106550507,1740.4521374301248
2015,VA,31697435030.13001,84441282.94000001,375.3784159420305,827.5592557858005
2015,VT,4732676.7814506255,2036377.23,2.3240668338501433,5.123637741906026
2015,WA,11197892996.89822,109342926.54,102.41076721868963,225.77477741032317
