nerc,fuel category,year,month,active capacity,possible gen,datetime
RFC,Hydro,2014,9,7120.1,5126472.0,2014-09-01
RFC,Hydro,2014,10,7120.1,5297354.4,2014-10-01
RFC,Hydro,2014,11,7120.1,5126472.0,2014-11-01
RFC,Hydro,2014,12,7120.1,5297354.4,2014-12-01
RFC,Hydro,2015,1,7120.1,5297354.4,2015-01-01
RFC,Hydro,2015,2,7120.1,4784707.2,2015-02-01
RFC,Hydro,2015,3,7120.1,5297354.4,2015-03-01
RFC,Hydro,2015,4,7120.1,5126472.0,2015-04-01
RFC,Hydro,2015,5,7120.1,5297354.4,2015-05-01
RFC,Hydro,2015,6,7120.1,5126472.0,2015-06-01
RFC,Hydro,2015,7,7120.1,5297354.4,2015-07-01
RFC,Hydro,2015,8,7120.1,5297354.4,2015-08-01
RFC,Hydro,2015,9,7120.1,5126472.0,2015-09-01
RFC,Hydro,2015,10,7120.1,5297354.4,2015-10-01
RFC,Hydro,2015,11,7120.1,5126472.0,2015-11-01
RFC,Hydro,2015,12,7120.1,5297354.4,2015-12-01
RFC,Hydro,2016,1,7120.1,5297354.4,2016-01-01
RFC,Hydro,2016,2,7120.1,4955589.6,2016-02-01
RFC,Hydro,2016,3,7120.1,5297354.4,2016-03-01
RFC,Hydro,2016,4,7120.1,5126472.0,2016-04-01
RFC,Hydro,2016,5,7120.1,5297354.4,2016-05-01
RFC,Hydro,2016,6,7120.1,5126472.0,2016-06-01
RFC,Hydro,2016,7,7120.1,5297354.4,2016-07-01
RFC,Hydro,2016,8,7113.8,5292667.2,2016-08-01
RFC,Hydro,2016,9,7113.8,5121936.0,2016-09-01
RFC,Hydro,2016,10,7113.8,5292667.2,2016-10-01
RFC,Hydro,2016,11,7113.8,5121936.0,2016-11-01
RFC,Hydro,2016,12,7113.8,5292667.2,2016-12-01
RFC,Hydro,2017,1,7113.8,5292667.2,2017-01-01
RFC,Hydro,2017,2,7113.8,4780473.6,2017-02-01
RFC,Hydro,2017,3,7113.8,5292667.2,2017-03-01
RFC,Hydro,2017,4,7113.8,5121936.0,2017-04-01
RFC,Hydro,2017,5,7113.8,5292667.2,2017-05-01
RFC,Hydro,2017,6,7113.8,5121936.0,2017-06-01
RFC,Hydro,2017,7,7113.8,5292667.2,2017-07-01
RFC,Hydro,2017,8,7113.8,5292667.2,2017-08-01
RFC,Hydro,2017,9,7113.8,5121936.0,2017-09-01
RFC,Hydro,2017,10,7113.8,5292667.2,2017-10-01
RFC,Hydro,2017,11,7113.8,5121936.0,2017-11-01
RFC,Hydro,2017,12,7113.8,5292667.2,2017-12-01
RFC,Natural Gas,2001,1,43000.1,31992074.4,2001-01-01
RFC,Natural Gas,2001,2,43026.2,28913606.4,2001-02-01
RFC,Natural Gas,2001,3,43431.2,32312812.8,2001-03-01
RFC,Natural Gas,2001,4,43469.6,31298112.0,2001-04-01
RFC,Natural Gas,2001,5,44739.9,33286485.6,2001-05-01
RFC,Natural Gas,2001,6,48529.4,34941168.0,2001-06-01
RFC,Natural Gas,2001,7,51560.0,38360640.0,2001-07-01
RFC,Natural Gas,2001,8,52362.7,38957848.8,2001-08-01
RFC,Natural Gas,2001,9,52391.1,37721592.0,2001-09-01
RFC,Natural Gas,2001,10,52391.1,38978978.4,2001-10-01
RFC,Natural Gas,2001,11,52478.7,37784664.0,2001-11-01
RFC,Natural Gas,2001,12,53256.3,39622687.2,2001-12-01
RFC,Natural Gas,2002,1,53508.7,39810472.8,2002-01-01
RFC,Natural Gas,2002,2,53431.3,35905833.6,2002-02-01
RFC,Natural Gas,2002,3,55411.9,41226453.6,2002-03-01
RFC,Natural Gas,2002,4,57130.2,41133744.0,2002-04-01
RFC,Natural Gas,2002,5,60523.4,45029409.6,2002-05-01
RFC,Natural Gas,2002,6,66011.9,47528568.0,2002-06-01
RFC,Natural Gas,2002,7,67971.4,50570721.6,2002-07-01
RFC,Natural Gas,2002,8,68567.2,51013996.8,2002-08-01
RFC,Natural Gas,2002,9,68702.2,49465584.0,2002-09-01
RFC,Natural Gas,2002,10,68972.2,51315316.8,2002-10-01
RFC,Natural Gas,2002,11,68997.6,49678272.0,2002-11-01
RFC,Natural Gas,2002,12,69435.4,51659937.6,2002-12-01
RFC,Natural Gas,2003,1,69564.1,51755690.4,2003-01-01
RFC,Natural Gas,2003,2,69691.1,46832419.2,2003-02-01
RFC,Natural Gas,2003,3,69691.1,51850178.4,2003-03-01
RFC,Natural Gas,2003,4,69818.3,50269176.0,2003-04-01
RFC,Natural Gas,2003,5,70396.8,52375219.2,2003-05-01
RFC,Natural Gas,2003,6,74052.0,53317440.0,2003-06-01
RFC,Natural Gas,2003,7,76155.5,56659692.0,2003-07-01
RFC,Natural Gas,2003,8,77077.1,57345362.4,2003-08-01
RFC,Natural Gas,2003,9,77065.6,55487232.0,2003-09-01
RFC,Natural Gas,2003,10,77074.3,57343279.2,2003-10-01
RFC,Natural Gas,2003,11,77074.3,55493496.0,2003-11-01
RFC,Natural Gas,2003,12,77293.8,57506587.2,2003-12-01
RFC,Natural Gas,2004,1,77292.6,57505694.4,2004-01-01
RFC,Natural Gas,2004,2,77523.8,53956564.8,2004-02-01
RFC,Natural Gas,2004,3,78943.4,58733889.6,2004-03-01
RFC,Natural Gas,2004,4,78950.9,56844648.0,2004-04-01
RFC,Natural Gas,2004,5,79393.4,59068689.6,2004-05-01
RFC,Natural Gas,2004,6,81486.1,58669992.0,2004-06-01
RFC,Natural Gas,2004,7,81518.9,60650061.6,2004-07-01
RFC,Natural Gas,2004,8,81518.9,60650061.6,2004-08-01
RFC,Natural Gas,2004,9,81519.4,58693968.0,2004-09-01
RFC,Natural Gas,2004,10,81519.4,60650433.6,2004-10-01
RFC,Natural Gas,2004,11,78860.7,56779704.0,2004-11-01
RFC,Natural Gas,2004,12,79704.8,59300371.2,2004-12-01
RFC,Natural Gas,2005,1,78914.4,58712313.6,2005-01-01
RFC,Natural Gas,2005,2,78914.4,53030476.8,2005-02-01
RFC,Natural Gas,2005,3,78914.4,58712313.6,2005-03-01
RFC,Natural Gas,2005,4,78705.4,56667888.0,2005-04-01
RFC,Natural Gas,2005,5,79107.4,58855905.6,2005-05-01
RFC,Natural Gas,2005,6,79535.1,57265272.0,2005-06-01
RFC,Natural Gas,2005,7,80144.1,59627210.4,2005-07-01
RFC,Natural Gas,2005,8,80151.3,59632567.2,2005-08-01
RFC,Natural Gas,2005,9,80172.9,57724488.0,2005-09-01
RFC,Natural Gas,2005,10,80110.8,59602435.2,2005-10-01
RFC,Natural Gas,2005,11,80073.3,57652776.0,2005-11-01
RFC,Natural Gas,2005,12,80072.3,59573791.2,2005-12-01
RFC,Natural Gas,2006,1,80069.7,59571856.8,2006-01-01
RFC,Natural Gas,2006,2,80069.7,53806838.4,2006-02-01
RFC,Natural Gas,2006,3,80069.7,59571856.8,2006-03-01
RFC,Natural Gas,2006,4,81403.1,58610232.0,2006-04-01
RFC,Natural Gas,2006,5,81427.1,60581762.4,2006-05-01
RFC,Natural Gas,2006,6,81606.5,58756680.0,2006-06-01
RFC,Natural Gas,2006,7,81616.5,60722676.0,2006-07-01
RFC,Natural Gas,2006,8,81618.5,60724164.0,2006-08-01
RFC,Natural Gas,2006,9,81624.5,58769640.0,2006-09-01
RFC,Natural Gas,2006,10,81624.5,60728628.0,2006-10-01
RFC,Natural Gas,2006,11,81624.5,58769640.0,2006-11-01
RFC,Natural Gas,2006,12,81623.0,60727512.0,2006-12-01
RFC,Natural Gas,2007,1,81633.0,60734952.0,2007-01-01
RFC,Natural Gas,2007,2,81633.0,54857376.0,2007-02-01
RFC,Natural Gas,2007,3,81633.0,60734952.0,2007-03-01
RFC,Natural Gas,2007,4,81633.0,58775760.0,2007-04-01
RFC,Natural Gas,2007,5,81539.6,60665462.4,2007-05-01
RFC,Natural Gas,2007,6,81539.6,58708512.0,2007-06-01
RFC,Natural Gas,2007,7,81539.6,60665462.4,2007-07-01
RFC,Natural Gas,2007,8,81539.6,60665462.4,2007-08-01
RFC,Natural Gas,2007,9,81539.6,58708512.0,2007-09-01
RFC,Natural Gas,2007,10,81539.6,60665462.4,2007-10-01
RFC,Natural Gas,2007,11,81539.6,58708512.0,2007-11-01
RFC,Natural Gas,2007,12,81539.6,60665462.4,2007-12-01
RFC,Natural Gas,2008,1,81539.6,60665462.4,2008-01-01
RFC,Natural Gas,2008,2,81533.6,56747385.6,2008-02-01
RFC,Natural Gas,2008,3,81533.6,60660998.4,2008-03-01
RFC,Natural Gas,2008,4,81525.6,58698432.0,2008-04-01
RFC,Natural Gas,2008,5,82130.0,61104720.0,2008-05-01
RFC,Natural Gas,2008,6,82130.0,59133600.0,2008-06-01
RFC,Natural Gas,2008,7,82121.7,61098544.8,2008-07-01
RFC,Natural Gas,2008,8,82121.7,61098544.8,2008-08-01
RFC,Natural Gas,2008,9,82121.7,59127624.0,2008-09-01
RFC,Natural Gas,2008,10,82102.1,61083962.4,2008-10-01
RFC,Natural Gas,2008,11,82102.1,59113512.0,2008-11-01
RFC,Natural Gas,2008,12,82102.1,61083962.4,2008-12-01
RFC,Natural Gas,2009,1,82100.7,61082920.8,2009-01-01
RFC,Natural Gas,2009,2,82126.9,55189276.8,2009-02-01
RFC,Natural Gas,2009,3,82126.9,61102413.6,2009-03-01
RFC,Natural Gas,2009,4,82126.9,59131368.0,2009-04-01
RFC,Natural Gas,2009,5,82126.9,61102413.6,2009-05-01
RFC,Natural Gas,2009,6,82262.1,59228712.0,2009-06-01
RFC,Natural Gas,2009,7,82251.6,61195190.4,2009-07-01
RFC,Natural Gas,2009,8,82251.6,61195190.4,2009-08-01
RFC,Natural Gas,2009,9,82251.6,59221152.0,2009-09-01
RFC,Natural Gas,2009,10,82251.6,61195190.4,2009-10-01
RFC,Natural Gas,2009,11,82251.6,59221152.0,2009-11-01
RFC,Natural Gas,2009,12,82251.6,61195190.4,2009-12-01
RFC,Natural Gas,2010,1,82182.2,61143556.8,2010-01-01
RFC,Natural Gas,2010,2,82162.2,55212998.4,2010-02-01
RFC,Natural Gas,2010,3,82162.2,61128676.8,2010-03-01
RFC,Natural Gas,2010,4,82162.2,59156784.0,2010-04-01
RFC,Natural Gas,2010,5,82118.2,61095940.8,2010-05-01
RFC,Natural Gas,2010,6,82122.8,59128416.0,2010-06-01
RFC,Natural Gas,2010,7,82122.8,61099363.2,2010-07-01
RFC,Natural Gas,2010,8,82122.8,61099363.2,2010-08-01
RFC,Natural Gas,2010,9,82122.8,59128416.0,2010-09-01
RFC,Natural Gas,2010,10,81844.7,60892456.8,2010-10-01
RFC,Natural Gas,2010,11,81830.0,58917600.0,2010-11-01
RFC,Natural Gas,2010,12,81741.8,60815899.2,2010-12-01
RFC,Natural Gas,2011,1,81741.8,60815899.2,2011-01-01
RFC,Natural Gas,2011,2,81741.8,54930489.6,2011-02-01
RFC,Natural Gas,2011,3,82301.8,61232539.2,2011-03-01
RFC,Natural Gas,2011,4,82305.8,59260176.0,2011-04-01
RFC,Natural Gas,2011,5,82303.3,61233655.2,2011-05-01
RFC,Natural Gas,2011,6,82306.5,59260680.0,2011-06-01
RFC,Natural Gas,2011,7,82402.5,61307460.0,2011-07-01
RFC,Natural Gas,2011,8,82402.5,61307460.0,2011-08-01
RFC,Natural Gas,2011,9,82391.3,59321736.0,2011-09-01
RFC,Natural Gas,2011,10,82391.3,61299127.2,2011-10-01
RFC,Natural Gas,2011,11,82391.3,59321736.0,2011-11-01
RFC,Natural Gas,2011,12,82392.4,61299945.6,2011-12-01
RFC,Natural Gas,2012,1,82668.0,61504992.0,2012-01-01
RFC,Natural Gas,2012,2,83346.3,58009024.8,2012-02-01
RFC,Natural Gas,2012,3,83341.8,62006299.2,2012-03-01
RFC,Natural Gas,2012,4,83341.8,60006096.0,2012-04-01
RFC,Natural Gas,2012,5,83329.0,61996776.0,2012-05-01
RFC,Natural Gas,2012,6,84283.1,60683832.0,2012-06-01
RFC,Natural Gas,2012,7,83990.7,62489080.8,2012-07-01
RFC,Natural Gas,2012,8,83986.9,62486253.6,2012-08-01
RFC,Natural Gas,2012,9,83986.9,60470568.0,2012-09-01
RFC,Natural Gas,2012,10,83983.4,62483649.6,2012-10-01
RFC,Natural Gas,2012,11,84034.4,60504768.0,2012-11-01
RFC,Natural Gas,2012,12,84036.6,62523230.4,2012-12-01
RFC,Natural Gas,2013,1,84036.6,62523230.4,2013-01-01
RFC,Natural Gas,2013,2,84025.9,56465404.8,2013-02-01
RFC,Natural Gas,2013,3,84025.9,62515269.6,2013-03-01
RFC,Natural Gas,2013,4,83822.4,60352128.0,2013-04-01
RFC,Natural Gas,2013,5,83822.4,62363865.6,2013-05-01
RFC,Natural Gas,2013,6,83830.5,60357960.0,2013-06-01
RFC,Natural Gas,2013,7,83928.5,62442804.0,2013-07-01
RFC,Natural Gas,2013,8,83914.7,62432536.8,2013-08-01
RFC,Natural Gas,2013,9,83916.9,60420168.0,2013-09-01
RFC,Natural Gas,2013,10,83832.6,62371454.4,2013-10-01
RFC,Natural Gas,2013,11,83820.3,60350616.0,2013-11-01
RFC,Natural Gas,2013,12,83790.2,62339908.8,2013-12-01
RFC,Natural Gas,2014,1,83786.1,62336858.4,2014-01-01
RFC,Natural Gas,2014,2,83786.1,56304259.2,2014-02-01
RFC,Natural Gas,2014,3,83786.1,62336858.4,2014-03-01
RFC,Natural Gas,2014,4,83748.1,60298632.0,2014-04-01
RFC,Natural Gas,2014,5,83632.1,62222282.4,2014-05-01
RFC,Natural Gas,2014,6,83630.7,60214104.0,2014-06-01
RFC,Natural Gas,2014,7,83340.6,62005406.4,2014-07-01
RFC,Natural Gas,2014,8,83340.6,62005406.4,2014-08-01
RFC,Natural Gas,2014,9,83322.1,59991912.0,2014-09-01
RFC,Natural Gas,2014,10,84068.9,62547261.6,2014-10-01
RFC,Natural Gas,2014,11,84068.9,60529608.0,2014-11-01
RFC,Natural Gas,2014,12,84068.9,62547261.6,2014-12-01
RFC,Natural Gas,2015,1,84065.9,62545029.6,2015-01-01
RFC,Natural Gas,2015,2,84067.6,56493427.2,2015-02-01
RFC,Natural Gas,2015,3,84068.0,62546592.0,2015-03-01
RFC,Natural Gas,2015,4,84069.5,60530040.0,2015-04-01
RFC,Natural Gas,2015,5,84677.0,62999688.0,2015-05-01
RFC,Natural Gas,2015,6,84512.0,60848640.0,2015-06-01
RFC,Natural Gas,2015,7,83670.3,62250703.2,2015-07-01
RFC,Natural Gas,2015,8,83670.3,62250703.2,2015-08-01
RFC,Natural Gas,2015,9,84405.3,60771816.0,2015-09-01
RFC,Natural Gas,2015,10,84653.3,62982055.2,2015-10-01
RFC,Natural Gas,2015,11,85281.3,61402536.0,2015-11-01
RFC,Natural Gas,2015,12,85281.3,63449287.2,2015-12-01
RFC,Natural Gas,2016,1,85277.3,63446311.2,2016-01-01
RFC,Natural Gas,2016,2,85256.0,59338176.0,2016-02-01
RFC,Natural Gas,2016,3,85256.0,63430464.0,2016-03-01
RFC,Natural Gas,2016,4,85256.0,61384320.0,2016-04-01
RFC,Natural Gas,2016,5,85279.3,63447799.2,2016-05-01
RFC,Natural Gas,2016,6,85869.0,61825680.0,2016-06-01
RFC,Natural Gas,2016,7,87400.9,65026269.6,2016-07-01
RFC,Natural Gas,2016,8,87396.0,65022624.0,2016-08-01
RFC,Natural Gas,2016,9,87396.0,62925120.0,2016-09-01
RFC,Natural Gas,2016,10,87394.3,65021359.2,2016-10-01
RFC,Natural Gas,2016,11,87391.6,62921952.0,2016-11-01
RFC,Natural Gas,2016,12,87383.3,65013175.2,2016-12-01
RFC,Natural Gas,2017,1,87208.7,64883272.8,2017-01-01
RFC,Natural Gas,2017,2,87959.8,59108985.6,2017-02-01
RFC,Natural Gas,2017,3,87959.8,65442091.2,2017-03-01
RFC,Natural Gas,2017,4,87959.8,63331056.0,2017-04-01
RFC,Natural Gas,2017,5,87959.8,65442091.2,2017-05-01
RFC,Natural Gas,2017,6,87922.2,63303984.0,2017-06-01
RFC,Natural Gas,2017,7,87262.5,64923300.0,2017-07-01
RFC,Natural Gas,2017,8,87262.5,64923300.0,2017-08-01
RFC,Natural Gas,2017,9,87262.5,62829000.0,2017-09-01
RFC,Natural Gas,2017,10,87262.5,64923300.0,2017-10-01
RFC,Natural Gas,2017,11,87262.5,62829000.0,2017-11-01
RFC,Natural Gas,2017,12,87262.5,64923300.0,2017-12-01
RFC,Nuclear,2001,1,35608.3,26492575.2,2001-01-01
RFC,Nuclear,2001,2,35608.3,23928777.6,2001-02-01
RFC,Nuclear,2001,3,35608.3,26492575.2,2001-03-01
RFC,Nuclear,2001,4,35608.3,25637976.0,2001-04-01
RFC,Nuclear,2001,5,35608.3,26492575.2,2001-05-01
RFC,Nuclear,2001,6,35608.3,25637976.0,2001-06-01
RFC,Nuclear,2001,7,35608.3,26492575.2,2001-07-01
RFC,Nuclear,2001,8,35608.3,26492575.2,2001-08-01
RFC,Nuclear,2001,9,35608.3,25637976.0,2001-09-01
RFC,Nuclear,2001,10,35608.3,26492575.2,2001-10-01
RFC,Nuclear,2001,11,35608.3,25637976.0,2001-11-01
RFC,Nuclear,2001,12,35608.3,26492575.2,2001-12-01
RFC,Nuclear,2002,1,35608.3,26492575.2,2002-01-01
RFC,Nuclear,2002,2,35608.3,23928777.6,2002-02-01
RFC,Nuclear,2002,3,35608.3,26492575.2,2002-03-01
RFC,Nuclear,2002,4,35608.3,25637976.0,2002-04-01
RFC,Nuclear,2002,5,35608.3,26492575.2,2002-05-01
RFC,Nuclear,2002,6,35608.3,25637976.0,2002-06-01
RFC,Nuclear,2002,7,35608.3,26492575.2,2002-07-01
RFC,Nuclear,2002,8,35608.3,26492575.2,2002-08-01
RFC,Nuclear,2002,9,35608.3,25637976.0,2002-09-01
RFC,Nuclear,2002,10,35608.3,26492575.2,2002-10-01
RFC,Nuclear,2002,11,35608.3,25637976.0,2002-11-01
RFC,Nuclear,2002,12,35608.3,26492575.2,2002-12-01
RFC,Nuclear,2003,1,35608.3,26492575.2,2003-01-01
RFC,Nuclear,2003,2,35608.3,23928777.6,2003-02-01
RFC,Nuclear,2003,3,35608.3,26492575.2,2003-03-01
RFC,Nuclear,2003,4,35608.3,25637976.0,2003-04-01
RFC,Nuclear,2003,5,35608.3,26492575.2,2003-05-01
RFC,Nuclear,2003,6,35608.3,25637976.0,2003-06-01
RFC,Nuclear,2003,7,35608.3,26492575.2,2003-07-01
RFC,Nuclear,2003,8,35608.3,26492575.2,2003-08-01
RFC,Nuclear,2003,9,35608.3,25637976.0,2003-09-01
RFC,Nuclear,2003,10,35608.3,26492575.2,2003-10-01
RFC,Nuclear,2003,11,35608.3,25637976.0,2003-11-01
RFC,Nuclear,2003,12,35608.3,26492575.2,2003-12-01
RFC,Nuclear,2004,1,35608.3,26492575.2,2004-01-01
RFC,Nuclear,2004,2,35608.3,24783376.8,2004-02-01
RFC,Nuclear,2004,3,35608.3,26492575.2,2004-03-01
RFC,Nuclear,2004,4,35608.3,25637976.0,2004-04-01
RFC,Nuclear,2004,5,35608.3,26492575.2,2004-05-01
RFC,Nuclear,2004,6,35608.3,25637976.0,2004-06-01
RFC,Nuclear,2004,7,35608.3,26492575.2,2004-07-01
RFC,Nuclear,2004,8,35608.3,26492575.2,2004-08-01
RFC,Nuclear,2004,9,35608.3,25637976.0,2004-09-01
RFC,Nuclear,2004,10,35608.3,26492575.2,2004-10-01
RFC,Nuclear,2004,11,35608.3,25637976.0,2004-11-01
RFC,Nuclear,2004,12,35608.3,26492575.2,2004-12-01
RFC,Nuclear,2005,1,35608.3,26492575.2,2005-01-01
RFC,Nuclear,2005,2,35608.3,23928777.6,2005-02-01
RFC,Nuclear,2005,3,35608.3,26492575.2,2005-03-01
RFC,Nuclear,2005,4,35608.3,25637976.0,2005-04-01
RFC,Nuclear,2005,5,35608.3,26492575.2,2005-05-01
RFC,Nuclear,2005,6,35608.3,25637976.0,2005-06-01
RFC,Nuclear,2005,7,35608.3,26492575.2,2005-07-01
RFC,Nuclear,2005,8,35608.3,26492575.2,2005-08-01
RFC,Nuclear,2005,9,35608.3,25637976.0,2005-09-01
RFC,Nuclear,2005,10,35608.3,26492575.2,2005-10-01
RFC,Nuclear,2005,11,35608.3,25637976.0,2005-11-01
RFC,Nuclear,2005,12,35608.3,26492575.2,2005-12-01
RFC,Nuclear,2006,1,35608.3,26492575.2,2006-01-01
RFC,Nuclear,2006,2,35608.3,23928777.6,2006-02-01
RFC,Nuclear,2006,3,35608.3,26492575.2,2006-03-01
RFC,Nuclear,2006,4,35608.3,25637976.0,2006-04-01
RFC,Nuclear,2006,5,35608.3,26492575.2,2006-05-01
RFC,Nuclear,2006,6,35608.3,25637976.0,2006-06-01
RFC,Nuclear,2006,7,35608.3,26492575.2,2006-07-01
RFC,Nuclear,2006,8,35608.3,26492575.2,2006-08-01
RFC,Nuclear,2006,9,35608.3,25637976.0,2006-09-01
RFC,Nuclear,2006,10,35608.3,26492575.2,2006-10-01
RFC,Nuclear,2006,11,35608.3,25637976.0,2006-11-01
RFC,Nuclear,2006,12,35608.3,26492575.2,2006-12-01
RFC,Nuclear,2007,1,35608.3,26492575.2,2007-01-01
RFC,Nuclear,2007,2,35608.3,23928777.6,2007-02-01
RFC,Nuclear,2007,3,35608.3,26492575.2,2007-03-01
RFC,Nuclear,2007,4,35608.3,25637976.0,2007-04-01
RFC,Nuclear,2007,5,35608.3,26492575.2,2007-05-01
RFC,Nuclear,2007,6,35608.3,25637976.0,2007-06-01
RFC,Nuclear,2007,7,35608.3,26492575.2,2007-07-01
RFC,Nuclear,2007,8,35608.3,26492575.2,2007-08-01
RFC,Nuclear,2007,9,35608.3,25637976.0,2007-09-01
RFC,Nuclear,2007,10,35608.3,26492575.2,2007-10-01
RFC,Nuclear,2007,11,35608.3,25637976.0,2007-11-01
RFC,Nuclear,2007,12,35608.3,26492575.2,2007-12-01
RFC,Nuclear,2008,1,35608.3,26492575.2,2008-01-01
RFC,Nuclear,2008,2,35608.3,24783376.8,2008-02-01
RFC,Nuclear,2008,3,35608.3,26492575.2,2008-03-01
RFC,Nuclear,2008,4,35608.3,25637976.0,2008-04-01
RFC,Nuclear,2008,5,35608.3,26492575.2,2008-05-01
RFC,Nuclear,2008,6,35608.3,25637976.0,2008-06-01
RFC,Nuclear,2008,7,35608.3,26492575.2,2008-07-01
RFC,Nuclear,2008,8,35608.3,26492575.2,2008-08-01
RFC,Nuclear,2008,9,35608.3,25637976.0,2008-09-01
RFC,Nuclear,2008,10,35608.3,26492575.2,2008-10-01
RFC,Nuclear,2008,11,35608.3,25637976.0,2008-11-01
RFC,Nuclear,2008,12,35608.3,26492575.2,2008-12-01
RFC,Nuclear,2009,1,35608.3,26492575.2,2009-01-01
RFC,Nuclear,2009,2,35608.3,23928777.6,2009-02-01
RFC,Nuclear,2009,3,35608.3,26492575.2,2009-03-01
RFC,Nuclear,2009,4,35608.3,25637976.0,2009-04-01
RFC,Nuclear,2009,5,35608.3,26492575.2,2009-05-01
RFC,Nuclear,2009,6,35608.3,25637976.0,2009-06-01
RFC,Nuclear,2009,7,35608.3,26492575.2,2009-07-01
RFC,Nuclear,2009,8,35608.3,26492575.2,2009-08-01
RFC,Nuclear,2009,9,35608.3,25637976.0,2009-09-01
RFC,Nuclear,2009,10,35608.3,26492575.2,2009-10-01
RFC,Nuclear,2009,11,35608.3,25637976.0,2009-11-01
RFC,Nuclear,2009,12,35608.3,26492575.2,2009-12-01
RFC,Nuclear,2010,1,35608.3,26492575.2,2010-01-01
RFC,Nuclear,2010,2,35608.3,23928777.6,2010-02-01
RFC,Nuclear,2010,3,35608.3,26492575.2,2010-03-01
RFC,Nuclear,2010,4,35608.3,25637976.0,2010-04-01
RFC,Nuclear,2010,5,35608.3,26492575.2,2010-05-01
RFC,Nuclear,2010,6,35608.3,25637976.0,2010-06-01
RFC,Nuclear,2010,7,35608.3,26492575.2,2010-07-01
RFC,Nuclear,2010,8,35608.3,26492575.2,2010-08-01
RFC,Nuclear,2010,9,35608.3,25637976.0,2010-09-01
RFC,Nuclear,2010,10,35608.3,26492575.2,2010-10-01
RFC,Nuclear,2010,11,35608.3,25637976.0,2010-11-01
RFC,Nuclear,2010,12,35608.3,26492575.2,2010-12-01
RFC,Nuclear,2011,1,35608.3,26492575.2,2011-01-01
RFC,Nuclear,2011,2,35608.3,23928777.6,2011-02-01
RFC,Nuclear,2011,3,35608.3,26492575.2,2011-03-01
RFC,Nuclear,2011,4,35608.3,25637976.0,2011-04-01
RFC,Nuclear,2011,5,35608.3,26492575.2,2011-05-01
RFC,Nuclear,2011,6,35608.3,25637976.0,2011-06-01
RFC,Nuclear,2011,7,35608.3,26492575.2,2011-07-01
RFC,Nuclear,2011,8,35608.3,26492575.2,2011-08-01
RFC,Nuclear,2011,9,35608.3,25637976.0,2011-09-01
RFC,Nuclear,2011,10,35608.3,26492575.2,2011-10-01
RFC,Nuclear,2011,11,35608.3,25637976.0,2011-11-01
RFC,Nuclear,2011,12,35608.3,26492575.2,2011-12-01
RFC,Nuclear,2012,1,35608.3,26492575.2,2012-01-01
RFC,Nuclear,2012,2,35608.3,24783376.8,2012-02-01
RFC,Nuclear,2012,3,35608.3,26492575.2,2012-03-01
RFC,Nuclear,2012,4,35608.3,25637976.0,2012-04-01
RFC,Nuclear,2012,5,35608.3,26492575.2,2012-05-01
RFC,Nuclear,2012,6,35608.3,25637976.0,2012-06-01
RFC,Nuclear,2012,7,35608.3,26492575.2,2012-07-01
RFC,Nuclear,2012,8,35608.3,26492575.2,2012-08-01
RFC,Nuclear,2012,9,35608.3,25637976.0,2012-09-01
RFC,Nuclear,2012,10,35608.3,26492575.2,2012-10-01
RFC,Nuclear,2012,11,35608.3,25637976.0,2012-11-01
RFC,Nuclear,2012,12,35608.3,26492575.2,2012-12-01
RFC,Nuclear,2013,1,35608.3,26492575.2,2013-01-01
RFC,Nuclear,2013,2,35608.3,23928777.6,2013-02-01
RFC,Nuclear,2013,3,35608.3,26492575.2,2013-03-01
RFC,Nuclear,2013,4,35608.3,25637976.0,2013-04-01
RFC,Nuclear,2013,5,35608.3,26492575.2,2013-05-01
RFC,Nuclear,2013,6,35608.3,25637976.0,2013-06-01
RFC,Nuclear,2013,7,35608.3,26492575.2,2013-07-01
RFC,Nuclear,2013,8,35608.3,26492575.2,2013-08-01
RFC,Nuclear,2013,9,35608.3,25637976.0,2013-09-01
RFC,Nuclear,2013,10,35608.3,26492575.2,2013-10-01
RFC,Nuclear,2013,11,35608.3,25637976.0,2013-11-01
RFC,Nuclear,2013,12,35608.3,26492575.2,2013-12-01
RFC,Nuclear,2014,1,35608.3,26492575.2,2014-01-01
RFC,Nuclear,2014,2,35608.3,23928777.6,2014-02-01
RFC,Nuclear,2014,3,35608.3,26492575.2,2014-03-01
RFC,Nuclear,2014,4,35608.3,25637976.0,2014-04-01
RFC,Nuclear,2014,5,35608.3,26492575.2,2014-05-01
RFC,Nuclear,2014,6,35608.3,25637976.0,2014-06-01
RFC,Nuclear,2014,7,35608.3,26492575.2,2014-07-01
RFC,Nuclear,2014,8,35608.3,26492575.2,2014-08-01
RFC,Nuclear,2014,9,35608.3,25637976.0,2014-09-01
RFC,Nuclear,2014,10,35608.3,26492575.2,2014-10-01
RFC,Nuclear,2014,11,35608.3,25637976.0,2014-11-01
RFC,Nuclear,2014,12,35608.3,26492575.2,2014-12-01
RFC,Nuclear,2015,1,35608.3,26492575.2,2015-01-01
RFC,Nuclear,2015,2,35608.3,23928777.6,2015-02-01
RFC,Nuclear,2015,3,35608.3,26492575.2,2015-03-01
RFC,Nuclear,2015,4,35608.3,25637976.0,2015-04-01
RFC,Nuclear,2015,5,35608.3,26492575.2,2015-05-01
RFC,Nuclear,2015,6,35608.3,25637976.0,2015-06-01
