year,quarter,generation (MWh),final CO2 (kg),index (g/kWh),year_quarter,change since 2005,index (lb/MWh)
2010,3,30342377.61,15858172217.8,522.641054092,2010 Q3,-0.00266737437483,1152.21446785
2010,4,24428774.76,12422379417.6,508.51422307,2010 Q4,-0.0296249762785,1121.07045618
2011,1,24814682.74,12927098211.3,520.945536429,2011 Q1,-0.00590285515042,1148.47652961
2011,2,26288719.42,14138997937.7,537.835172258,2011 Q2,0.0263268840096,1185.71142076
2011,3,29763628.12,15798835630.4,530.810140709,2011 Q3,0.0129213294601,1170.22403621
2011,4,24552613.29,12229698085.8,498.101686421,2011 Q4,-0.0494947558044,1098.11497788
2012,1,23667086.47,10905508225.2,460.787948656,2012 Q1,-0.120698898237,1015.85311161
2012,2,26277811.8,12837369597.3,488.52506042,2012 Q2,-0.0677694043022,1077.0023482
2012,3,29731464.7,15451580626.0,519.704655721,2012 Q3,-0.00827077249036,1145.740884
2012,4,23695441.35,13026227610.6,549.735597584,2012 Q4,0.049035935171,1211.94709843
2013,1,22932235.88,12253320170.0,534.327321338,2013 Q1,0.0196330084679,1177.97801262
2013,2,25310590.95,12665496987.7,500.403053123,2013 Q2,-0.0451031603162,1103.18857091
2013,3,28902460.46,15067587401.5,521.325422187,2013 Q3,-0.00517793609308,1149.31402575
2013,4,24864889.74,11757888330.5,472.871122836,2013 Q4,-0.0976411155849,1042.4916774
2014,1,25372149.44,12003745582.7,473.107160712,2014 Q1,-0.097190695027,1043.01204651
2014,2,24777635.6,12164459104.0,490.945112779,2014 Q2,-0.0631513262657,1082.33759563
2014,3,29556762.56,15324378280.9,518.472828335,2014 Q3,-0.0106214137787,1143.02519735
2014,4,24626404.38,11215649495.9,455.431873968,2014 Q4,-0.130919656806,1004.04510935
2015,1,25320020.77,12198987744.0,481.792169715,2015 Q1,-0.0806174795006,1062.15901735
2015,2,26051471.9,11715576541.7,449.708814405,2015 Q2,-0.141840716251,991.428052238
2015,3,30647203.77,14552105140.0,474.826520854,2015 Q3,-0.0939097167131,1046.80254787
2015,4,25947044.76,11794628891.2,454.56540428,2015 Q4,-0.132573102286,1002.13489028
2016,1,25718145.05,10867553137.3,422.563645869,2016 Q1,-0.193640631311,931.583813684
2016,2,27039229.56,11953614438.8,442.084136026,2016 Q2,-0.156390550116,974.618686282
2016,3,30106127.57,14330492443.8,475.999193536,2016 Q3,-0.0916719577085,1049.38782207
2016,4,24018736.36,10162898951.5,423.123797988,2016 Q4,-0.192571717993,932.818725044
2017,1,22257124.273,9852844666.47,442.682735902,2017 Q1,-0.155248268656,975.938359569
