year,quarter,generation (MWh),final CO2 (kg),index (g/kWh),year_quarter,change since 2005,index (lb/MWh)
2013,4,29081716.653,13511270608.2,464.596735103,2013 Q4,-0.271261891452,1024.24996221
2014,1,30755878.017,16354496875.2,531.751909869,2014 Q1,-0.165926379295,1172.3002605
2014,2,31528610.616,15806503818.7,501.338419608,2014 Q2,-0.213631125567,1105.25067987
2014,3,35421811.59,18578154029.7,524.483452307,2014 Q3,-0.177327238611,1156.27621896
2014,4,28396348.614,11928373888.0,420.067173077,2014 Q4,-0.341108247127,926.080089765
2015,1,30956276.776,14238462025.0,459.953957901,2015 Q1,-0.278544268664,1014.01449559
2015,2,33196358.388,15803750024.3,476.068785604,2015 Q2,-0.253267532577,1049.54124474
2015,3,37145189.727,19174386132.5,516.201055195,2015 Q3,-0.190318501679,1138.01684628
2015,4,27709920.067,9812553215.17,354.116980181,2015 Q4,-0.444553698199,780.686294506
2016,1,30175721.78,12655083003.2,419.379628943,2016 Q1,-0.34218668693,924.564329967
2016,2,33733742.74,15223968187.3,451.297927558,2016 Q2,-0.292121590034,994.931411094
2016,3,39525924.93,20048894712.0,507.234043164,2016 Q3,-0.20438360996,1118.24817156
2016,4,29902610.447,12507809755.2,418.28487775,2016 Q4,-0.343903846895,922.150841488
2017,1,28550301.444,11203777832.8,392.422400681,2017 Q1,-0.384470151386,865.134424542
