fuel category,year,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Natural Gas,2015,50469265.7,399476320.0,369851080.0,21200208302.4,19627996815.6,20547577849.4,407.130509319,897.559920845
Natural Gas,2016,52978645.49,423760230.0,393932000.0,22488955406.1,20905971240.0,21728917037.7,410.144820365,904.205270978
Natural Gas,2017,11923475.68,93762940.0,86115940.0,4975999225.8,4570172935.8,4719974038.7,395.855551299,872.703148393
Nuclear,2001,33681769.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2002,31107735.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2003,33256649.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2004,33747705.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2005,31534259.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2006,32005810.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2007,32544998.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2008,31691095.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2009,31682579.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2010,33512033.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2011,32306181.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2012,33941634.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2013,32902781.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2014,32570182.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2015,33838462.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2016,34480662.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2017,8084091.0,,,0.0,0.0,0.0,0.0,0.0
Other,2001,608784.8,27202000.0,14807000.0,2251584700.0,1254097700.0,1261719132.47,2072.52075358,4569.07925335
Other,2002,590050.6,29611000.0,12632000.0,2477427350.0,1083966700.0,1100589027.19,1865.24516234,4112.11948489
Other,2003,591163.42,27650000.0,11168000.0,2315978750.0,919992925.0,922162969.269,1559.91209549,3438.98220572
Other,2004,108259.88,22688070.0,5889800.0,1956699985.75,514387860.0,518063414.635,4785.36845445,10549.8232947
Other,2005,876398.37,23149300.0,6924160.0,1996709081.25,595025741.0,598455779.129,682.858160871,1505.42910146
Other,2006,552058.55,17543900.0,4822770.0,1572219522.5,438050448.25,442537777.588,801.61384619,1767.23788531
Other,2007,582077.17,16729430.0,4591990.0,1511805515.5,417207684.0,418860337.697,719.595887427,1586.42109342
Other,2008,636043.14,14352170.0,4280480.0,1302003985.75,382947546.75,383834319.68,603.472147628,1330.41469666
Other,2009,946999.6,12366440.0,3890440.0,1145158920.25,354848317.75,361872319.766,382.12510308,842.433002249
Other,2010,380144.97,11447710.0,3856420.0,1082597123.5,352641415.75,360625728.247,948.653163153,2091.40076349
Other,2011,-154361.47,10378510.0,3330870.0,979027778.5,304052317.0,322885500.638,-2091.74932474,-4611.47056131
Other,2012,-403756.55,7835280.0,2829370.0,740528119.25,252423590.75,265911260.568,-658.593057048,-1451.93425357
Other,2013,-64528.73,6901900.0,1982910.0,635918810.0,176154289.75,186544402.414,-2890.87360645,-6373.21995277
Other,2014,-352872.63,7331190.0,3819790.0,647549995.25,312494999.0,324041015.736,-918.294557829,-2024.47218219
Other,2015,-467043.14,6527590.0,2507620.0,585252935.25,212548425.75,222506421.103,-476.415136091,-1050.30480903
Other,2016,-692221.83,5210870.0,1772180.0,479249750.75,153157991.75,159186925.984,-229.965191915,-506.981262095
Other,2017,-272757.89,402360.0,242780.0,30569301.0,18445210.5,19049807.5065,-69.8414535561,-153.97246851
Renewables,2001,5599181.25,,,0.0,0.0,0.0,0.0,0.0
Renewables,2002,9097155.4,,,0.0,0.0,0.0,0.0,0.0
Renewables,2003,7313541.58,,,0.0,0.0,0.0,0.0,0.0
Renewables,2004,6884135.3,,,0.0,0.0,0.0,0.0,0.0
Renewables,2005,7303941.73,,,0.0,0.0,0.0,0.0,0.0
Renewables,2006,5987754.75,,,0.0,0.0,0.0,0.0,0.0
Renewables,2007,5651609.67,,,0.0,0.0,0.0,0.0,0.0
Renewables,2008,4926588.12,,,0.0,0.0,0.0,0.0,0.0
Renewables,2009,6084852.59,,,0.0,0.0,0.0,0.0,0.0
Renewables,2010,6502264.54,,,0.0,0.0,0.0,0.0,0.0
Renewables,2011,5894577.14,,,0.0,0.0,0.0,0.0,0.0
Renewables,2012,5512504.31,,,0.0,0.0,0.0,0.0,0.0
Renewables,2013,7552768.47,,,0.0,0.0,0.0,0.0,0.0
Renewables,2014,7446118.09,,,0.0,0.0,0.0,0.0,0.0
Renewables,2015,7846583.2,,,0.0,0.0,0.0,0.0,0.0
Renewables,2016,8668939.69,,,0.0,0.0,0.0,0.0,0.0
Renewables,2017,2440599.58,,,0.0,0.0,0.0,0.0,0.0
